// <0000> 
<0000> 

// <0001> 
<0001> 

// <0002> BS_DT_A
<0002> BS_DT_A

// <0065> 巨体の移動痕跡を発見した。
<0065> 巨体の移動痕跡を発見した。

// <0066> 小川の途中から、陸地に向かって折れている。
<0066> 小川の途中から、陸地に向かって折れている。

// <0067> 清流を上流に向かって移動し、ここで陸に上がったようだ。
<0067> 清流を上流に向かって移動し、ここで陸に上がったようだ。

// <0068> 森の奥に向かっている。
<0068> 森の奥に向かっている。

// <0069> 暗がりに。
<0069> 暗がりに。

// <0070> より険しい土地に。
<0070> より険しい土地に。

// <0071> 瑚太朗
<0071> 瑚太朗

// <0072> 「…気合いだ」
<0072> 「…気合いだ」

// <0073> さすがに勇気がいる。
<0073> さすがに勇気がいる。

// <0074> 身一つで自然に挑むというのは、こんなにも不安だ。
<0074> 身一つで自然に挑むというのは、こんなにも不安だ。

// <0075> ペットボトルの中身を飲み干す。
<0075> ペットボトルの中身を飲み干す。

// <0076> そして清流にひたして中身を満たした。
<0076> そして清流にひたして中身を満たした。

// <0077> マッピーをチェック。食糧をチェック。
<0077> マッピーをチェック。食糧をチェック。

// <0078> 懐中電灯がちゃんとつくか調べる。
<0078> 懐中電灯がちゃんとつくか調べる。

// <0079> まだ行軍は可能。
<0079> まだ行軍は可能。

// <0080> 瑚太朗
<0080> 瑚太朗

// <0081> 「まだ昼前か」
<0081> 「まだ昼前か」

// <0082> こんなに暗いのに、森の外は快晴だという。
<0082> こんなに暗いのに、森の外は快晴だという。

// <0083> 不思議な感覚だった。
<0083> 不思議な感覚だった。

// <0084> 追跡を続ける。
<0084> 追跡を続ける。

// <0085> しばらく進むと、小川の水量はどんどん減り、やがて湿地のような場所で完全に消えてしまっていた。
<0085> しばらく進むと、小川の水量はどんどん減り、やがて湿地のような場所で完全に消えてしまっていた。

// <0086> 瑚太朗
<0086> 瑚太朗

// <0087> 「…危ねーな、これ」
<0087> 「…危ねーな、これ」

// <0088> 沼地というほどでもないが、どこに深い縦穴があるかわかったもんじゃない。
<0088> 沼地というほどでもないが、どこに深い縦穴があるかわかったもんじゃない。

// <0089> 底なし沼ってやつだ。
<0089> 底なし沼ってやつだ。

// <0090> うかつに足を踏み入れることはできない。
<0090> うかつに足を踏み入れることはできない。

// <0091> 瑚太朗
<0091> 瑚太朗

// <0092> 「引き返すか…」
<0092> 「引き返すか…」

// <0093> 瑚太朗
<0093> 瑚太朗

// <0094> 「…むうっ！」
<0094> 「…むうっ！」

// <0095> 強い気配を察知した。
<0095> 強い気配を察知した。

// <0096> ちょっと懐かしい感じがあるのが不思議だ。
<0096> ちょっと懐かしい感じがあるのが不思議だ。

// <0097> けどそんなことはあるまい。
<0097> けどそんなことはあるまい。

// <0098> ここは人里離れた、魔の森なのだから。
<0098> ここは人里離れた、魔の森なのだから。

// <0099> 気配は前方からビンビンに来ていた。
<0099> 気配は前方からビンビンに来ていた。

// <0100> 俺は見つからないよう、息を殺す。
<0100> 俺は見つからないよう、息を殺す。

// <0101> そして忍び足で気配に近づいた。
<0101> そして忍び足で気配に近づいた。

// <0102> ヒィヤッ…
<0102> ヒィヤッ…

// <0103> …ヒェッ…キョエェェッ…
<0103> …ヒェッ…キョエェェッ…

// <0104> なんだろう…
<0104> なんだろう…

// <0105> 獣の鳴き声みたいな音がする。
<0105> 獣の鳴き声みたいな音がする。

// <0106> 怪鳥？
<0106> 怪鳥？

// <0107> それとも野犬か？
<0107> それとも野犬か？

// <0108> いずれにしても、鳴き声から察するに凶暴な存在のようだ。
<0108> いずれにしても、鳴き声から察するに凶暴な存在のようだ。

// <0109> 緊張が高まる。
<0109> 緊張が高まる。

// <0110> いざという時は、戦闘になるかも知れない。
<0110> いざという時は、戦闘になるかも知れない。

// <0111> 森は人間のいるべき場所じゃない。
<0111> 森は人間のいるべき場所じゃない。

// <0112> 気を引き締めて行くことにする。
<0112> 気を引き締めて行くことにする。

// <0113> ヒィャッ…
<0113> ヒィャッ…

// <0114> イーヤァッ…
<0114> イーヤァッ…

// <0115> なんと不気味な鳴き声だ…
<0115> なんと不気味な鳴き声だ…

// <0116> 瑚太朗
<0116> 瑚太朗

// <0117> （この大木の向こう側に…いる）
<0117> （この大木の向こう側に…いる）

// <0118> キェェェェッ…
<0118> キェェェェッ…

// <0119> シャアァァッ…
<0119> シャアァァッ…

// <0120> どんなモンスターが出ても驚かないよう覚悟を決めて、そっと顔を突き出した。
<0120> どんなモンスターが出ても驚かないよう覚悟を決めて、そっと顔を突き出した。

// <0121> 
<0121> 

// <0122> 吉野
<0122> 吉野

// <0123> 「キェェェェッ！」
<0123> 「キェェェェッ！」

// <0124> 吉野が秘密特訓していた。
<0124> 吉野が秘密特訓していた。

// <0125> 瑚太朗
<0125> 瑚太朗

// <0126> 「ざけんなーっ！」
<0126> 「ざけんなーっ！」

// <0127> 吉野
<0127> 吉野

// <0128> 「何ぃぃぃぃっ！？」
<0128> 「何ぃぃぃぃっ！？」

// <0129> 俺は動転し、吉野に襲いかかった。
<0129> 俺は動転し、吉野に襲いかかった。

// <0130> 瑚太朗
<0130> 瑚太朗

// <0131> 「はい
<0131> 「はい

// <0132> はい
<0132> はい

// <0133> はい
<0133> はい

// <0134> はい
<0134> はい

// <0135> っ！」
<0135> っ！」

// <0136> 吉野
<0136> 吉野

// <0137> 「うおっ、
<0137> 「うおっ、

// <0138> おっ、
<0138> おっ、

// <0139> おおおおっ！？
<0139> おおおおっ！？

// <0140> 」
<0140> 」

// <0141> 俺たちはカンフーした。
<0141> 俺たちはカンフーした。

// <0142> 吉野
<0142> 吉野

// <0143> 「ハッ、
<0143> 「ハッ、

// <0144> セイッ、
<0144> セイッ、

// <0145> フンッ！
<0145> フンッ！

// <0146> 」
<0146> 」

// <0147> 瑚太朗
<0147> 瑚太朗

// <0148> 「おおおおおっ！」
<0148> 「おおおおおっ！」

// <0149> 一進一退の攻防を繰り広げた。
<0149> 一進一退の攻防を繰り広げた。

// <0150> 瑚太朗
<0150> 瑚太朗

// <0151> 「ぐわっ」
<0151> 「ぐわっ」

// <0152> 慣れない地形に、スリップしてしまう。
<0152> 慣れない地形に、スリップしてしまう。

// <0153> 吉野
<0153> 吉野

// <0154> 「天王寺ぃぃぃぃっ！」
<0154> 「天王寺ぃぃぃぃっ！」

// <0155> 吉野
<0155> 吉野

// <0156> 「テ、テメェがどうしてここにいるんだぁぁぁぁっ！」
<0156> 「テ、テメェがどうしてここにいるんだぁぁぁぁっ！」

// <0157> 瑚太朗
<0157> 瑚太朗

// <0158> 「やっぱり吉野か…わ、悪い…ちょっと動揺して」
<0158> 「やっぱり吉野か…わ、悪い…ちょっと動揺して」

// <0159> 吉野
<0159> 吉野

// <0160> 「おまえは動揺すると襲撃を仕掛けるのかっ」
<0160> 「おまえは動揺すると襲撃を仕掛けるのかっ」

// <0161> 瑚太朗
<0161> 瑚太朗

// <0162> 「動揺の程度にもよる」
<0162> 「動揺の程度にもよる」

// <0163> 瑚太朗
<0163> 瑚太朗

// <0164> 「そのくらい、尋常じゃないレベルで驚いたんだ」
<0164> 「そのくらい、尋常じゃないレベルで驚いたんだ」

// <0165> 吉野
<0165> 吉野

// <0166> 「くっ…この場所が見つかるとは…」
<0166> 「くっ…この場所が見つかるとは…」

// <0167> 瑚太朗
<0167> 瑚太朗

// <0168> 「どうしてこんなところで………その、修行を？」
<0168> 「どうしてこんなところで………その、修行を？」

// <0169> 吉野
<0169> 吉野

// <0170> 「………」
<0170> 「………」

// <0171> 吉野には黙秘する権利があるのだった。
<0171> 吉野には黙秘する権利があるのだった。

// <0172> 周囲を眺める。
<0172> 周囲を眺める。

// <0173> 丸太がロープで結ばれ、いくつも吊されていた。
<0173> 丸太がロープで結ばれ、いくつも吊されていた。

// <0174> 瑚太朗
<0174> 瑚太朗

// <0175> 「あ、あれはまさか…漫画とかでよく見る…」
<0175> 「あ、あれはまさか…漫画とかでよく見る…」

// <0176> 吉野
<0176> 吉野

// <0177> 「…ああ…そうさ」
<0177> 「…ああ…そうさ」

// <0178> また別の場所には、荒く削りだした木人が突き立っている。
<0178> また別の場所には、荒く削りだした木人が突き立っている。

// <0179> 瑚太朗
<0179> 瑚太朗

// <0180> 「昔のクンフー映画の人みたいだぞ、おまえ…」
<0180> 「昔のクンフー映画の人みたいだぞ、おまえ…」

// <0181> 昨日の格闘家といい…流行か何かなのか？
<0181> 昨日の格闘家といい…流行か何かなのか？

// <0182> こんなんじゃかかしが乱立して、木人の集落だのなんだの言われるようになるわけだよ…。
<0182> こんなんじゃかかしが乱立して、木人の集落だのなんだの言われるようになるわけだよ…。

// <0183> 吉野
<0183> 吉野

// <0184> 「ここは修行場だ。昔のクンフー映画みたいになるのは道理だ」
<0184> 「ここは修行場だ。昔のクンフー映画みたいになるのは道理だ」

// <0185> 瑚太朗
<0185> 瑚太朗

// <0186> 「あんなもん修行になるかぁっ」
<0186> 「あんなもん修行になるかぁっ」

// <0187> 吉野
<0187> 吉野

// <0188> 「なるからやってんだっ」
<0188> 「なるからやってんだっ」

// <0189> 瑚太朗
<0189> 瑚太朗

// <0190> 「おまえいつの時代のジャッキーだよ！」
<0190> 「おまえいつの時代のジャッキーだよ！」

// <0191> 吉野
<0191> 吉野

// <0192> 「く、よりによってテメェに神聖なる修行を目撃されるとはな…！」
<0192> 「く、よりによってテメェに神聖なる修行を目撃されるとはな…！」

// <0193> 瑚太朗
<0193> 瑚太朗

// <0194> 「…あのさ、危ないぞ、こんな場所で」
<0194> 「…あのさ、危ないぞ、こんな場所で」

// <0195> 瑚太朗
<0195> 瑚太朗

// <0196> 「特訓なら平地でやっとけよ。ジムとかさ」
<0196> 「特訓なら平地でやっとけよ。ジムとかさ」

// <0197> 吉野
<0197> 吉野

// <0198> 「ジムで己の獣性と向き合えるか！」
<0198> 「ジムで己の獣性と向き合えるか！」

// <0199> そんなのと向き合おうとしてたんだ…
<0199> そんなのと向き合おうとしてたんだ…

// <0200> さすがに引いてしまう。
<0200> さすがに引いてしまう。

// <0201> 瑚太朗
<0201> 瑚太朗

// <0202> 「おい、その修行ってまさか…俺のことを倒すためじゃないだろうな？」
<0202> 「おい、その修行ってまさか…俺のことを倒すためじゃないだろうな？」

// <0203> 吉野
<0203> 吉野

// <0204> 「…違うな」
<0204> 「…違うな」

// <0205> 吉野
<0205> 吉野

// <0206> 「オレが本当に倒すべき相手…それはトゥルー」
<0206> 「オレが本当に倒すべき相手…それはトゥルー」

// <0207> 瑚太朗
<0207> 瑚太朗

// <0208> 「トゥルー？」
<0208> 「トゥルー？」

// <0209> 吉野
<0209> 吉野

// <0210> 「ああ…トゥルーこそが、オレの唯一の敵だ」
<0210> 「ああ…トゥルーこそが、オレの唯一の敵だ」

// <0211> 瑚太朗
<0211> 瑚太朗

// <0212> 「オレじゃないんだ」
<0212> 「オレじゃないんだ」

// <0213> 瑚太朗
<0213> 瑚太朗

// <0214> 「そのトゥルーってのが誰かは知らないが、ならよかった」
<0214> 「そのトゥルーってのが誰かは知らないが、ならよかった」

// <0215> 吉野
<0215> 吉野

// <0216> 「…テメェだよ」
<0216> 「…テメェだよ」

// <0217> 瑚太朗
<0217> 瑚太朗

// <0218> 「どういう意味だ」
<0218> 「どういう意味だ」

// <0219> 吉野
<0219> 吉野

// <0220> 「自分の胸に聞いてみるんだな」
<0220> 「自分の胸に聞いてみるんだな」

// <0221> 吉野
<0221> 吉野

// <0222> 「テメェが隠している、本気のテメェのことだ！」
<0222> 「テメェが隠している、本気のテメェのことだ！」

// <0223> 瑚太朗
<0223> 瑚太朗

// <0224> 「…俺、今、自分の胸に聞こうとしてたんだけど…」
<0224> 「…俺、今、自分の胸に聞こうとしてたんだけど…」

// <0225> クイズ出題された次の瞬間に答え言われたみたいな。
<0225> クイズ出題された次の瞬間に答え言われたみたいな。

// <0226> 吉野
<0226> 吉野

// <0227> 「…本当のテメェ………ザ・トゥルー」
<0227> 「…本当のテメェ………ザ・トゥルー」

// <0228> 吉野
<0228> 吉野

// <0229> 「いつか必ずデケェの食らわしてやるぜ…首を洗って待っているんだな」
<0229> 「いつか必ずデケェの食らわしてやるぜ…首を洗って待っているんだな」

// <0230> 瑚太朗
<0230> 瑚太朗

// <0231> 「米を洗って待ってるわ」
<0231> 「米を洗って待ってるわ」

// <0232> 吉野
<0232> 吉野

// <0233> 「うまいおかずを食わせるって意味じゃねぇ！」
<0233> 「うまいおかずを食わせるって意味じゃねぇ！」

// <0234> 瑚太朗
<0234> 瑚太朗

// <0235> 「トゥルーねぇ…また吉野節の効いた、カッコイイ名前つけてくれちゃって…」
<0235> 「トゥルーねぇ…また吉野節の効いた、カッコイイ名前つけてくれちゃって…」

// <0236> 本気の俺か。
<0236> 本気の俺か。

// <0237> なんだかんだで、吉野は強い。カンも鋭い。
<0237> なんだかんだで、吉野は強い。カンも鋭い。

// <0238> …困ったもんだ。
<0238> …困ったもんだ。

// <0239> 瑚太朗
<0239> 瑚太朗

// <0240> 「…本当に、おまえと対等になんかできたら良かったんだが」
<0240> 「…本当に、おまえと対等になんかできたら良かったんだが」

// <0241> 吉野
<0241> 吉野

// <0242> 「何だそりゃ…舐めてんのか？」
<0242> 「何だそりゃ…舐めてんのか？」

// <0243> 瑚太朗
<0243> 瑚太朗

// <0244> 「いや…そんなんじゃないから、あんまいじめんでくれよ」
<0244> 「いや…そんなんじゃないから、あんまいじめんでくれよ」

// <0245> 吉野
<0245> 吉野

// <0246> 「白々しい野郎だな。誰も恐れてなんかいないくせしやがって」
<0246> 「白々しい野郎だな。誰も恐れてなんかいないくせしやがって」

// <0247> 瑚太朗
<0247> 瑚太朗

// <0248> 「そのあたりからおまえの誤解なんだよ…」
<0248> 「そのあたりからおまえの誤解なんだよ…」

// <0249> 瑚太朗
<0249> 瑚太朗

// <0250> 「無理に俺を傲慢キャラにすんなよ」
<0250> 「無理に俺を傲慢キャラにすんなよ」

// <0251> 瑚太朗
<0251> 瑚太朗

// <0252> 「俺はただ、無茶して日常壊したくないだけなの」
<0252> 「俺はただ、無茶して日常壊したくないだけなの」

// <0253> 本気で不便なんだ。冗談じゃない。
<0253> 本気で不便なんだ。冗談じゃない。

// <0254> 吉野
<0254> 吉野

// <0255> 「…オレは」
<0255> 「…オレは」

// <0256> 言葉に詰まる。
<0256> 言葉に詰まる。

// <0257> 言いかけて、止める。
<0257> 言いかけて、止める。

// <0258> そんなことを数度繰り返して、最後は諦めてそっぽを向いた。
<0258> そんなことを数度繰り返して、最後は諦めてそっぽを向いた。

// <0259> 瑚太朗
<0259> 瑚太朗

// <0260> 「とにかく帰れ。このあたり危ないから」
<0260> 「とにかく帰れ。このあたり危ないから」

// <0261> 吉野
<0261> 吉野

// <0262> 「…危ないから特訓になるんだろ」
<0262> 「…危ないから特訓になるんだろ」

// <0263> 瑚太朗
<0263> 瑚太朗

// <0264> 「だってあの丸太にぶち当たってもし怪我でもしたら、病院にも行けなくなるぞ」
<0264> 「だってあの丸太にぶち当たってもし怪我でもしたら、病院にも行けなくなるぞ」

// <0265> 吉野
<0265> 吉野

// <0266> 「その緊張感が、オレを強くする」
<0266> 「その緊張感が、オレを強くする」

// <0267> なんかこいつは思春期の病気みたいなもんにかかってるのか…
<0267> なんかこいつは思春期の病気みたいなもんにかかってるのか…

// <0268> ヨッシーもう高校二年生だよぼくら？
<0268> ヨッシーもう高校二年生だよぼくら？

// <0269> 瑚太朗
<0269> 瑚太朗

// <0270> 「…本気で危ないんだって」
<0270> 「…本気で危ないんだって」

// <0271> 瑚太朗
<0271> 瑚太朗

// <0272> 「魔物が出るかもだぞ」
<0272> 「魔物が出るかもだぞ」

// <0273> 吉野
<0273> 吉野

// <0274> 「魔物だ？」
<0274> 「魔物だ？」

// <0275> 瑚太朗
<0275> 瑚太朗

// <0276> 「今、そいつを追ってる」
<0276> 「今、そいつを追ってる」

// <0277> 吉野
<0277> 吉野

// <0278> 「…ふん。くだらねぇ、最近テメェがハマってるオカルト遊びか」
<0278> 「…ふん。くだらねぇ、最近テメェがハマってるオカルト遊びか」

// <0279> 吉野
<0279> 吉野

// <0280> 「もしそんなモンが出てきたら、修行の肥やしにするだけだ」
<0280> 「もしそんなモンが出てきたら、修行の肥やしにするだけだ」

// <0281> 吉野
<0281> 吉野

// <0282> 「…消えな。今日はまだ機じゃねぇ」
<0282> 「…消えな。今日はまだ機じゃねぇ」

// <0283> 瑚太朗
<0283> 瑚太朗

// <0284> 「…うーむ」
<0284> 「…うーむ」

// <0285> 説得は通じないんだろうな。
<0285> 説得は通じないんだろうな。

// <0286> 瑚太朗
<0286> 瑚太朗

// <0287> 「携帯くらい持ってきてんだろ？」
<0287> 「携帯くらい持ってきてんだろ？」

// <0288> 吉野
<0288> 吉野

// <0289> 「ああ…」
<0289> 「ああ…」

// <0290> 瑚太朗
<0290> 瑚太朗

// <0291> 「ＯＫ。消えるわ。邪魔して悪かったよ」
<0291> 「ＯＫ。消えるわ。邪魔して悪かったよ」

// <0292> 吉野
<0292> 吉野

// <0293> 「………」
<0293> 「………」

// <0294> 吉野を残して、追跡を再開した。
<0294> 吉野を残して、追跡を再開した。

// <0295> ガサッ
<0295> ガサッ

// <0296> 瑚太朗
<0296> 瑚太朗

// <0297> 「今のは…」
<0297> 「今のは…」

// <0298> 俺の足音ではなかった。
<0298> 俺の足音ではなかった。

// <0299> その場に止まり、耳をそばだてる。
<0299> その場に止まり、耳をそばだてる。

// <0300> 魔物、だったら…
<0300> 魔物、だったら…

// <0301> にわかに焦りが生じた。
<0301> にわかに焦りが生じた。

// <0302> 魔物を追ってきたわりには、遭遇した時の対応を決めていなかった。
<0302> 魔物を追ってきたわりには、遭遇した時の対応を決めていなかった。

// <0303> 無計画な俺。
<0303> 無計画な俺。

// <0304> 瑚太朗
<0304> 瑚太朗

// <0305> （まず…バトル…じゃなくて撮影だな）
<0305> （まず…バトル…じゃなくて撮影だな）

// <0306> 証拠写真をゲットする必要がある。
<0306> 証拠写真をゲットする必要がある。

// <0307> バトルはその次だ。
<0307> バトルはその次だ。

// <0308> 瑚太朗
<0308> 瑚太朗

// <0309> （いや、バトルしてどーする）
<0309> （いや、バトルしてどーする）

// <0310> 稀少な生物なら、倒したらまずいはずだ。
<0310> 稀少な生物なら、倒したらまずいはずだ。

// <0311> 闘うメリットがまるでない。
<0311> 闘うメリットがまるでない。

// <0312> 瑚太朗
<0312> 瑚太朗

// <0313> （襲ってきたら逃げて…どうしてもって時はバトる…ってことだろ）
<0313> （襲ってきたら逃げて…どうしてもって時はバトる…ってことだろ）

// <0314> 可能な限り逃げに徹するべきだ。
<0314> 可能な限り逃げに徹するべきだ。

// <0315> だいたい全長１０メートルの大蛇と闘って…人は勝てるものなのか？
<0315> だいたい全長１０メートルの大蛇と闘って…人は勝てるものなのか？

// <0316> 蛇って巻きつき攻撃してくるんだよな。
<0316> 蛇って巻きつき攻撃してくるんだよな。

// <0317> 一瞬で首折られたりして。
<0317> 一瞬で首折られたりして。

// <0318> 内臓破裂とか。
<0318> 内臓破裂とか。

// <0319> 例によって、パンチとか打っても全然効かないとかな。
<0319> 例によって、パンチとか打っても全然効かないとかな。

// <0320> 瑚太朗
<0320> 瑚太朗

// <0321> 「…勇者の剣はないのか」
<0321> 「…勇者の剣はないのか」

// <0322> できたら銃が欲しいくらいだ。
<0322> できたら銃が欲しいくらいだ。

// <0323> ガササッ
<0323> ガササッ

// <0324> …近い！
<0324> …近い！

// <0325> 俺は腰を落とした。
<0325> 俺は腰を落とした。

// <0326> いつでも行動できるように。
<0326> いつでも行動できるように。

// <0327> そして物音のした方向に、意識を絞った。
<0327> そして物音のした方向に、意識を絞った。

// <0328> カササッ…カサッ
<0328> カササッ…カサッ

// <0329> 枯葉がもぞもぞと動いている。
<0329> 枯葉がもぞもぞと動いている。

// <0330> 拍子抜けする。
<0330> 拍子抜けする。

// <0331> 下に何者かが移動しているのだが、枯葉がまるで盛り上がっていない。
<0331> 下に何者かが移動しているのだが、枯葉がまるで盛り上がっていない。

// <0332> つまり小動物の可能性が高い。
<0332> つまり小動物の可能性が高い。

// <0333> 瑚太朗
<0333> 瑚太朗

// <0334> 「なんだよ、脅かしやがって」
<0334> 「なんだよ、脅かしやがって」

// <0335> ネズミか、リスか、猫か。
<0335> ネズミか、リスか、猫か。

// <0336> 瑚太朗
<0336> 瑚太朗

// <0337> 「ふん、雑魚めが」
<0337> 「ふん、雑魚めが」

// <0338> 緊張させられた礼に、少し脅かしてやることにした。
<0338> 緊張させられた礼に、少し脅かしてやることにした。

// <0339> ガササササッ
<0339> ガササササッ

// <0340> タイミングを見計らって…
<0340> タイミングを見計らって…

// <0341> 瑚太朗
