// <0000> 
<0000> 

// <0001> 
<0001> 

// <0002> BS_DT_A
<0002> BS_DT_A

// <0092> 「あ、よかった生きてて」
<0092> 「あ、よかった生きてて」

// <0093> 瑚太朗
<0093> 瑚太朗

// <0094> 「死ぬかと思ったよ！　ていうか、頑丈な俺じゃなかったら本当に死んでた！」
<0094> 「死ぬかと思ったよ！　ていうか、頑丈な俺じゃなかったら本当に死んでた！」

// <0095> 小鳥
<0095> 小鳥

// <0096> 「ごめんよ」
<0096> 「ごめんよ」

// <0097> 瑚太朗
<0097> 瑚太朗

// <0098> 「クソ、めちゃくちゃ強いな、こいつ」
<0098> 「クソ、めちゃくちゃ強いな、こいつ」

// <0099> ちびもす
<0099> ちびもす

// <0100> 「ぶっ」
<0100> 「ぶっ」

// <0101> 瑚太朗
<0101> 瑚太朗

// <0102> 「…」
<0102> 「…」

// <0103> 小鳥
<0103> 小鳥

// <0104> 「森でひろうた」
<0104> 「森でひろうた」

// <0105> 瑚太朗
<0105> 瑚太朗

// <0106> 「やっぱり犬なのかな…肥満した猪っぽい体格だけど」
<0106> 「やっぱり犬なのかな…肥満した猪っぽい体格だけど」

// <0107> 毛が長すぎて、判断できない。
<0107> 毛が長すぎて、判断できない。

// <0108> 小鳥
<0108> 小鳥

// <0109> 「たぶんセントバーナード」
<0109> 「たぶんセントバーナード」

// <0110> 瑚太朗
<0110> 瑚太朗

// <0111> 「それはない」
<0111> 「それはない」

// <0112> 瑚太朗
<0112> 瑚太朗

// <0113> 「これだけ強いんだから、上位種のキラーバーナードとかだろ」
<0113> 「これだけ強いんだから、上位種のキラーバーナードとかだろ」

// <0114> 瑚太朗
<0114> 瑚太朗

// <0115> 「グラフィックは色違いでな」
<0115> 「グラフィックは色違いでな」

// <0116> 小鳥
<0116> 小鳥

// <0117> 「ゲーム感覚」
<0117> 「ゲーム感覚」

// <0118> 瑚太朗
<0118> 瑚太朗

// <0119> 「気に入ったぞ、ちびもすとやら」
<0119> 「気に入ったぞ、ちびもすとやら」

// <0120> ちびもす
<0120> ちびもす

// <0121> 「ぎゅっ、ぶっ」
<0121> 「ぎゅっ、ぶっ」

// <0122> 瑚太朗
<0122> 瑚太朗

// <0123> 「あれ？」
<0123> 「あれ？」

// <0124> 頭を撫で回していて、妙なもの見つけた。
<0124> 頭を撫で回していて、妙なもの見つけた。

// <0125> 瑚太朗
<0125> 瑚太朗

// <0126> 「今、やたら長い鼻がチラリと見えた気が…」
<0126> 「今、やたら長い鼻がチラリと見えた気が…」

// <0127> 小鳥
<0127> 小鳥

// <0128> 「まさかあ」
<0128> 「まさかあ」

// <0129> 瑚太朗
<0129> 瑚太朗

// <0130> 「いや、今確かに…おい、見せてみ」
<0130> 「いや、今確かに…おい、見せてみ」

// <0131> 無理やり毛をかきわける。
<0131> 無理やり毛をかきわける。

// <0132> ちびもす
<0132> ちびもす

// <0133> 「ぶもふっ！」
<0133> 「ぶもふっ！」

// <0134> ぎゅががががががっ
<0134> ぎゅががががががっ

// <0135> 回転体当たり（３ｈｉｔ）→対空回転体当たり（６ｈｉｔ）みたいな連続技を食らって、俺はまたもや舞った。
<0135> 回転体当たり（３ｈｉｔ）→対空回転体当たり（６ｈｉｔ）みたいな連続技を食らって、俺はまたもや舞った。

// <0136> 瑚太朗
<0136> 瑚太朗

// <0137> 「………ッ………ッッ」
<0137> 「………ッ………ッッ」

// <0138> ちなみに呼吸が詰まるから悲鳴が出ないだけで、死ぬほど苦しんだ。
<0138> ちなみに呼吸が詰まるから悲鳴が出ないだけで、死ぬほど苦しんだ。

// <0139> …人は無力だ。
<0139> …人は無力だ。

// <0140> 瑚太朗
<0140> 瑚太朗

// <0141> 「こいつ危ないぞ、危険な怪獣だ！」
<0141> 「こいつ危ないぞ、危険な怪獣だ！」

// <0142> 小鳥
<0142> 小鳥

// <0143> 「いじめるからだよ」
<0143> 「いじめるからだよ」

// <0144> 小鳥
<0144> 小鳥

// <0145> 「尊重したげて」
<0145> 「尊重したげて」

// <0146> ちびもす
<0146> ちびもす

// <0147> 「もすっ」
<0147> 「もすっ」

// <0148> 戦いに勝利して、満足げだ。
<0148> 戦いに勝利して、満足げだ。

// <0149> 気になることがあったはずだが、記憶が吹っ飛んでしまった。
<0149> 気になることがあったはずだが、記憶が吹っ飛んでしまった。

// <0150> 瑚太朗
<0150> 瑚太朗

// <0151> 「強いのはいい。けどこいつ女の子襲ったりしないかな？」
<0151> 「強いのはいい。けどこいつ女の子襲ったりしないかな？」

// <0152> 小鳥
<0152> 小鳥

// <0153> 「あたしには大丈夫だけど」
<0153> 「あたしには大丈夫だけど」

// <0154> 瑚太朗
<0154> 瑚太朗

// <0155> 「元は野犬だろ？　しつけないとヤバいぞ」
<0155> 「元は野犬だろ？　しつけないとヤバいぞ」

// <0156> 小鳥
<0156> 小鳥

// <0157> 「一応、しつけてはあるよ。今日もこれからちょっとテストしてみるつもり」
<0157> 「一応、しつけてはあるよ。今日もこれからちょっとテストしてみるつもり」

// <0158> 瑚太朗
<0158> 瑚太朗

// <0159> 「テスト？」
<0159> 「テスト？」

// <0160> 小鳥
<0160> 小鳥

// <0161> 「連れ歩いて、安全かどうか確かめるの」
<0161> 「連れ歩いて、安全かどうか確かめるの」

// <0162> 小鳥
<0162> 小鳥

// <0163> 「暇だったらつきあっとくれ」
<0163> 「暇だったらつきあっとくれ」

// <0164> 瑚太朗
<0164> 瑚太朗

// <0165> 「犬の散歩を装って、ボディガードとして使えるか見極めるのか」
<0165> 「犬の散歩を装って、ボディガードとして使えるか見極めるのか」

// <0166> 瑚太朗
<0166> 瑚太朗

// <0167> 「いいぞ、行こう」
<0167> 「いいぞ、行こう」

// <0168> 小鳥
<0168> 小鳥

// <0169> 「あんがとう」
<0169> 「あんがとう」

// <0170> 小鳥
<0170> 小鳥

// <0171> 「適度に敵とエンカウントするような場所がいいと思う」
<0171> 「適度に敵とエンカウントするような場所がいいと思う」

// <0172> 瑚太朗
<0172> 瑚太朗

// <0173> 「無茶振り娘よのぅ…」
<0173> 「無茶振り娘よのぅ…」

// <0174> 敵って何だ。スライムとかか。
<0174> 敵って何だ。スライムとかか。

// <0175> しばらく考えていると、閃くものがあった。
<0175> しばらく考えていると、閃くものがあった。

// <0176> 瑚太朗
<0176> 瑚太朗

// <0177> 「じゃスラム行くか」
<0177> 「じゃスラム行くか」

// <0178> 小鳥
<0178> 小鳥

// <0179> 「…スラム？」
<0179> 「…スラム？」

// <0180> 冬牙
<0180> 冬牙

// <0181> 「イキがるコゾーどものパラダイス、Ｋ－スラムにようこそ！」
<0181> 「イキがるコゾーどものパラダイス、Ｋ－スラムにようこそ！」

// <0182> 瑚太朗
<0182> 瑚太朗

// <0183> 「こいつ冬牙。吉野の舎弟だから、俺らにとっても弟分みたいなもんだな」
<0183> 「こいつ冬牙。吉野の舎弟だから、俺らにとっても弟分みたいなもんだな」

// <0184> 冬牙を見て、小鳥がわなわなと震えはじめた。
<0184> 冬牙を見て、小鳥がわなわなと震えはじめた。

// <0185> 瑚太朗
<0185> 瑚太朗

// <0186> 「どしたん？」
<0186> 「どしたん？」

// <0187> 小鳥
<0187> 小鳥

// <0188> 「お…」
<0188> 「お…」

// <0189> 冬牙
<0189> 冬牙

// <0190> 「お？」
<0190> 「お？」

// <0191> 小鳥
<0191> 小鳥

// <0192> 「お　っ　さ　ん！？」
<0192> 「お　っ　さ　ん！？」

// <0193> 瑚太朗
<0193> 瑚太朗

// <0194> 「俺らの一個下だから、これで」
<0194> 「俺らの一個下だから、これで」

// <0195> 小鳥
<0195> 小鳥

// <0196> 「うそぉ、うちとこのおとーちゃんより年上に見えるよ…」
<0196> 「うそぉ、うちとこのおとーちゃんより年上に見えるよ…」

// <0197> 冬牙
<0197> 冬牙

// <0198> 「………」
<0198> 「………」

// <0199> 瑚太朗
<0199> 瑚太朗

// <0200> 「見ろ、冬牙のやつ、年齢を証明するための原付免許を無言提示しながら深く落ち込んでるぞ」
<0200> 「見ろ、冬牙のやつ、年齢を証明するための原付免許を無言提示しながら深く落ち込んでるぞ」

// <0201> 小鳥
<0201> 小鳥

// <0202> 「ほんとうにひとつ下だ…でもどう見てもおっさん…」
<0202> 「ほんとうにひとつ下だ…でもどう見てもおっさん…」

// <0203> 瑚太朗
<0203> 瑚太朗

// <0204> 「俺も思ったけど…そこまでストレートには叫ばなかったよ小鳥…」
<0204> 「俺も思ったけど…そこまでストレートには叫ばなかったよ小鳥…」

// <0205> 冬牙
<0205> 冬牙

// <0206> 「…タイトだ」
<0206> 「…タイトだ」

// <0207> 小鳥
<0207> 小鳥

// <0208> 「おっさま扱いしてごめんなさい」
<0208> 「おっさま扱いしてごめんなさい」

// <0209> 冬牙
<0209> 冬牙

// <0210> 「いいさ…俺の顔年齢のことなんて…それより用件は何だい？」
<0210> 「いいさ…俺の顔年齢のことなんて…それより用件は何だい？」

// <0211> 瑚太朗
<0211> 瑚太朗

// <0212> 「あー、この犬をだな、ちょっと散歩させたいんだが」
<0212> 「あー、この犬をだな、ちょっと散歩させたいんだが」

// <0213> 冬牙
<0213> 冬牙

// <0214> 「…犬かい、これ？」
<0214> 「…犬かい、これ？」

// <0215> ちびもす
<0215> ちびもす

// <0216> 「もっ」
<0216> 「もっ」

// <0217> 瑚太朗
<0217> 瑚太朗

// <0218> 「一応、政治的には犬ってことになってる」
<0218> 「一応、政治的には犬ってことになってる」

// <0219> 冬牙
<0219> 冬牙

// <0220> 「政治？　…いや、散歩くらいいいけどよ別に」
<0220> 「政治？　…いや、散歩くらいいいけどよ別に」

// <0221> 瑚太朗
<0221> 瑚太朗

// <0222> 「問題でもあるのか？」
<0222> 「問題でもあるのか？」

// <0223> 冬牙
<0223> 冬牙

// <0224> 「…Ｋ－スラムは治安が悪い」
<0224> 「…Ｋ－スラムは治安が悪い」

// <0225> 瑚太朗
<0225> 瑚太朗

// <0226> 「丁度良いな」
<0226> 「丁度良いな」

// <0227> 冬牙
<0227> 冬牙

// <0228> 「は？」
<0228> 「は？」

// <0229> 瑚太朗
<0229> 瑚太朗

// <0230> 「こっちの話だ」
<0230> 「こっちの話だ」

// <0231> 小鳥
<0231> 小鳥

// <0232> 「まさか瑚太朗君…」
<0232> 「まさか瑚太朗君…」

// <0233> 瑚太朗
<0233> 瑚太朗

// <0234> 「こら、黙ってなさい」
<0234> 「こら、黙ってなさい」

// <0235> 小鳥
<0235> 小鳥

// <0236> 「人体実験を…」
<0236> 「人体実験を…」

// <0237> 瑚太朗
<0237> 瑚太朗

// <0238> 「お静かに！」
<0238> 「お静かに！」

// <0239> 冬牙
<0239> 冬牙

// <0240> 「何の話だい？」
<0240> 「何の話だい？」

// <0241> 瑚太朗
<0241> 瑚太朗

// <0242> 「ケンカに巻きこまれないよう注意しなくちゃって話してたとこだ」
<0242> 「ケンカに巻きこまれないよう注意しなくちゃって話してたとこだ」

// <0243> 冬牙
<0243> 冬牙

// <0244> 「クールな判断だと思うぜ、それ？」
<0244> 「クールな判断だと思うぜ、それ？」

// <0245> 瑚太朗
<0245> 瑚太朗

// <0246> 「しかし露店が多いんだな。治安が悪いってより、雑然としてる」
<0246> 「しかし露店が多いんだな。治安が悪いってより、雑然としてる」

// <0247> 冬牙
<0247> 冬牙

// <0248> 「ああ、もとはコゾーどもの小遣い稼ぎ程度のものだったんだが、何時の間にやら一大バザールって有様になってるな」
<0248> 「ああ、もとはコゾーどもの小遣い稼ぎ程度のものだったんだが、何時の間にやら一大バザールって有様になってるな」

// <0249> 瑚太朗
<0249> 瑚太朗

// <0250> 「昔はここでドラッグとか売られてたんだろ？」
<0250> 「昔はここでドラッグとか売られてたんだろ？」

// <0251> 冬牙
<0251> 冬牙

// <0252> 「ああ、キングがぶっ潰したって話はしたよな？　まさにだよ」
<0252> 「ああ、キングがぶっ潰したって話はしたよな？　まさにだよ」

// <0253> 冬牙
<0253> 冬牙

// <0254> 「今はまあ…そこそこは健全だぜ」
<0254> 「今はまあ…そこそこは健全だぜ」

// <0255> 瑚太朗
<0255> 瑚太朗

// <0256> 「そこそこね」
<0256> 「そこそこね」

// <0257> 瑚太朗
<0257> 瑚太朗

// <0258> 「犬連れなら、そうは襲われないか？」
<0258> 「犬連れなら、そうは襲われないか？」

// <0259> 冬牙
<0259> 冬牙

// <0260> 「昼日中から襲撃するバカはいないと思うが…」
<0260> 「昼日中から襲撃するバカはいないと思うが…」

// <0261> 冬牙
<0261> 冬牙

// <0262> 「でも、あんたの方が性格きっついからなぁ…」
<0262> 「でも、あんたの方が性格きっついからなぁ…」

// <0263> 俺が火種みたいな言い方をされてしまった。
<0263> 俺が火種みたいな言い方をされてしまった。

// <0264> 冬牙
<0264> 冬牙

// <0265> 「まあ平気だとは思うが、気をつけてくれよ」
<0265> 「まあ平気だとは思うが、気をつけてくれよ」

// <0266> 冬牙
<0266> 冬牙

// <0267> 「いくらバザールだからって、ケンカ買ったりしないでくれよ、ハッハッ」
<0267> 「いくらバザールだからって、ケンカ買ったりしないでくれよ、ハッハッ」

// <0268> 瑚太朗
<0268> 瑚太朗

// <0269> 「そのギャグ、犬臭ぇぞ」
<0269> 「そのギャグ、犬臭ぇぞ」

// <0270> 冬牙
<0270> 冬牙

// <0271> 「………………」
<0271> 「………………」

// <0272> 予想以上のダメージを与えたらしかった。
<0272> 予想以上のダメージを与えたらしかった。

// <0273> 小鳥
<0273> 小鳥

// <0274> 「犬臭いの？」
<0274> 「犬臭いの？」

// <0275> 瑚太朗
<0275> 瑚太朗

// <0276> 「ここらじゃダサいって意味らしいよ」
<0276> 「ここらじゃダサいって意味らしいよ」

// <0277> 小鳥
<0277> 小鳥

// <0278> 「ふーん、変わってるね」
<0278> 「ふーん、変わってるね」

// <0279> 瑚太朗
<0279> 瑚太朗

// <0280> 「悪そうなやつならいっぱいいるとこ知ってる」
<0280> 「悪そうなやつならいっぱいいるとこ知ってる」

// <0281> 小鳥
<0281> 小鳥

// <0282> 「どこ？」
<0282> 「どこ？」

// <0283> 瑚太朗
<0283> 瑚太朗

// <0284> 「スラムさ」
<0284> 「スラムさ」

// <0285> 小鳥
<0285> 小鳥

// <0286> 「…スラム？」
<0286> 「…スラム？」

// <0287> やんちゃ坊主が集まっていたただの路地裏だが。
<0287> やんちゃ坊主が集まっていたただの路地裏だが。

// <0288> 
<0288> 

// <0289> 小鳥
<0289> 小鳥

// <0290> 「おお、スラムっぽい」
<0290> 「おお、スラムっぽい」

// <0291> 相変わらず怪しい露店や鉄パイプを持って血走った目でこちらを睨む輩などがたむろしていた。
<0291> 相変わらず怪しい露店や鉄パイプを持って血走った目でこちらを睨む輩などがたむろしていた。

// <0292> 小鳥
<0292> 小鳥

// <0293> 「でも危なそう…」
<0293> 「でも危なそう…」

// <0294> 瑚太朗
<0294> 瑚太朗

// <0295> 「そのほうが実験には手ごろじゃん。正当防衛しかしなければいい」
<0295> 「そのほうが実験には手ごろじゃん。正当防衛しかしなければいい」

// <0296> 小鳥
<0296> 小鳥

// <0297> 「まあ、そうだけどねえ」
<0297> 「まあ、そうだけどねえ」

// <0298> 瑚太朗
<0298> 瑚太朗

// <0299> 「さ、スラム探索に行こうぜ」
<0299> 「さ、スラム探索に行こうぜ」

// <0300> 小鳥
<0300> 小鳥

// <0301> 「おー」
<0301> 「おー」

// <0302> ちびもす
<0302> ちびもす

// <0303> 「もすっ」
<0303> 「もすっ」

// <0304> 冒険開始だ。
<0304> 冒険開始だ。

// <0305> 瑚太朗
<0305> 瑚太朗

// <0306> 「見ろ小鳥、わるもんだ」
<0306> 「見ろ小鳥、わるもんだ」

// <0307> 小鳥
<0307> 小鳥

// <0308> 「おお、わるそう」
<0308> 「おお、わるそう」

// <0309> スラムの一画に、それっぽい小僧が立っていた。
<0309> スラムの一画に、それっぽい小僧が立っていた。

// <0310> どぎつい茶髪、金アクセ、紫色のスエット上下、サンダルという装備。
<0310> どぎつい茶髪、金アクセ、紫色のスエット上下、サンダルという装備。

// <0311> これみよがしなガニ股で、威嚇するように通りを睨みつけている。
<0311> これみよがしなガニ股で、威嚇するように通りを睨みつけている。

// <0312> 今はヤンキーでもＢ系と昔ながらのクラシック系がいるが、ヤツは後者だ。
<0312> 今はヤンキーでもＢ系と昔ながらのクラシック系がいるが、ヤツは後者だ。

// <0313> 少しでも気合いが入った輩が通れば、たちまち絡むつもりなんだろう。
<0313> 少しでも気合いが入った輩が通れば、たちまち絡むつもりなんだろう。

// <0314> 瑚太朗
<0314> 瑚太朗

// <0315> 「ちょっと前を通ってみる」
<0315> 「ちょっと前を通ってみる」

// <0316> 小鳥
<0316> 小鳥

// <0317> 「あたしは？」
<0317> 「あたしは？」

// <0318> 瑚太朗
<0318> 瑚太朗

// <0319> 「顔を覚えられても面倒だし。待機していなさい」
<0319> 「顔を覚えられても面倒だし。待機していなさい」

// <0320> 小鳥
<0320> 小鳥

// <0321> 「うん。でももし絡まれたら？」
<0321> 「うん。でももし絡まれたら？」

// <0322> 瑚太朗
<0322> 瑚太朗

// <0323> 「そん時は、小鳥判断でこいつをけしかけてくれればいい」
<0323> 「そん時は、小鳥判断でこいつをけしかけてくれればいい」

// <0324> 小鳥
<0324> 小鳥

// <0325> 「でもこれ暴力…」
<0325> 「でもこれ暴力…」

// <0326> 瑚太朗
<0326> 瑚太朗

// <0327> 「いいか小鳥、聞くんだ。こいつは暴力じゃないんだ。アドバイスなんだ」
<0327> 「いいか小鳥、聞くんだ。こいつは暴力じゃないんだ。アドバイスなんだ」

// <0328> 小鳥
<0328> 小鳥

// <0329> 「アドバイスねぇ」
<0329> 「アドバイスねぇ」

// <0330> 瑚太朗
<0330> 瑚太朗

// <0331> 「悪いことしたらバチが当たるよっていう、愛ある痛み…そうボディ・アドバイスとでも言うべき行為なんだよ」
<0331> 「悪いことしたらバチが当たるよっていう、愛ある痛み…そうボディ・アドバイスとでも言うべき行為なんだよ」

// <0332> 小鳥
<0332> 小鳥

// <0333> 「わお」
<0333> 「わお」

// <0334> 小鳥
<0334> 小鳥

// <0335> 「でも確かにちびもすを試すのに、他にいい手もないんだよね」
<0335> 「でも確かにちびもすを試すのに、他にいい手もないんだよね」

// <0336> 瑚太朗
<0336> 瑚太朗

// <0337> 「そうそう」
<0337> 「そうそう」

// <0338> 小鳥
<0338> 小鳥

// <0339> 「自分から手を出さないようにしてね」
<0339> 「自分から手を出さないようにしてね」

// <0340> 瑚太朗
<0340> 瑚太朗

// <0341> 「もちろんだよ～」
<0341> 「もちろんだよ～」

// <0342> 瑚太朗
<0342> 瑚太朗

// <0343> 「じゃ行ってくる」
<0343> 「じゃ行ってくる」

// <0344> わるもんに近づいた。
<0344> わるもんに近づいた。

// <0345> できるだけ目つきを悪くして、喧嘩上等オーラを出してみる。
<0345> できるだけ目つきを悪くして、喧嘩上等オーラを出してみる。

// <0346> ヤンキー
<0346> ヤンキー

// <0347> 「！！」
<0347> 「！！」

// <0348> やつの意識が、俺に引きつけられるのがわかった。
<0348> やつの意識が、俺に引きつけられるのがわかった。

// <0349> ヤンキーが動く。
<0349> ヤンキーが動く。

// <0350> あからさまに肩をぶつけてきた。
<0350> あからさまに肩をぶつけてきた。

// <0351> 瑚太朗
<0351> 瑚太朗

// <0352> 「あっ…」
<0352> 「あっ…」

// <0353> ヤンキー
<0353> ヤンキー

// <0354> 「あーイッテー。ハイ過失ー。ハイ君止まろうねー」
<0354> 「あーイッテー。ハイ過失ー。ハイ君止まろうねー」

// <0355> ヤンキー
<0355> ヤンキー

// <0356> 「やべゼッテーこれ骨折。オイオイ、どーしてくれちゃうのかなー？」
<0356> 「やべゼッテーこれ骨折。オイオイ、どーしてくれちゃうのかなー？」

// <0357> ヤンキー
<0357> ヤンキー

// <0358> 「さあテレビをご覧の皆さんここでオトシマエターイムのお時間です。オトシマエタイムでは？　慰謝料が？　特別に？　２倍になりま～す！」
<0358> 「さあテレビをご覧の皆さんここでオトシマエターイムのお時間です。オトシマエタイムでは？　慰謝料が？　特別に？　２倍になりま～す！」

// <0359> こんなわかりやすい因縁、見たことねぇよ。
<0359> こんなわかりやすい因縁、見たことねぇよ。

// <0360> 自力で弾きたくなる。
<0360> 自力で弾きたくなる。

// <0361> でもここは我慢だ。
<0361> でもここは我慢だ。

// <0362> 瑚太朗
<0362> 瑚太朗

