// <0000> 
<0000> 

// <0001> 
<0001> 

// <0002> BS_DT_A
<0002> BS_DT_A
// <0089> 「いやー、そうかな～」
<0089> 「いやー、そうかな～」

// <0090> 瑚太朗
<0090> 瑚太朗

// <0091> 「てか、それよりも自分の内申書とか読んでみてえ…」
<0091> 「てか、それよりも自分の内申書とか読んでみてえ…」

// <0092> そういや何書かれてるか知らないし。
<0092> そういや何書かれてるか知らないし。

// <0093> 朱音
<0093> 朱音

// <0094> 「なんでそういうの、生徒に見せないかご存知？」
<0094> 「なんでそういうの、生徒に見せないかご存知？」

// <0095> 瑚太朗
<0095> 瑚太朗

// <0096> 「傷つきそうだから…」
<0096> 「傷つきそうだから…」

// <0097> 朱音
<0097> 朱音

// <0098> 「見ないほうがいいわよ。自分の素行の数値化されたデータなんて」
<0098> 「見ないほうがいいわよ。自分の素行の数値化されたデータなんて」

// <0099> 瑚太朗
<0099> 瑚太朗

// <0100> 「そう言われると僕すごい傷つきそう…」
<0100> 「そう言われると僕すごい傷つきそう…」

// <0101> 朱音
<0101> 朱音

// <0102> 「ま、そういうことね」
<0102> 「ま、そういうことね」

// <0103> 瑚太朗
<0103> 瑚太朗

// <0104> 「ふーん…」
<0104> 「ふーん…」

// <0105> …会長、なんか隠してる？
<0105> …会長、なんか隠してる？

// <0106> 静流の通ってた『施設』のことなんか、会長が知らないほうがおかしい気がした。
<0106> 静流の通ってた『施設』のことなんか、会長が知らないほうがおかしい気がした。

// <0107> そんな特殊な経歴の持ち主なら…。
<0107> そんな特殊な経歴の持ち主なら…。

// <0108> 瑚太朗
<0108> 瑚太朗

// <0109> 「…ふむ」
<0109> 「…ふむ」

// <0110> 小鳥
<0110> 小鳥

// <0111> 「じゃーあたしゃ帰りますかねー」
<0111> 「じゃーあたしゃ帰りますかねー」

// <0112> 瑚太朗
<0112> 瑚太朗

// <0113> 「え、もう？」
<0113> 「え、もう？」

// <0114> 小鳥
<0114> 小鳥

// <0115> 「うん」
<0115> 「うん」

// <0116> ちはや
<0116> ちはや

// <0117> 「私はもうちょっと残っていきますー」
<0117> 「私はもうちょっと残っていきますー」

// <0118> 小鳥
<0118> 小鳥

// <0119> 「ありゃ、そう？」
<0119> 「ありゃ、そう？」

// <0120> 朱音
<0120> 朱音

// <0121> 「クッキーがまだ残ってるからいけませんー」
<0121> 「クッキーがまだ残ってるからいけませんー」

// <0122> ちはや
<0122> ちはや

// <0123> 「おいしいですねぇー」
<0123> 「おいしいですねぇー」

// <0124> ちはや
<0124> ちはや

// <0125> 「小鳥もとりあえず食べてったらどうです？」
<0125> 「小鳥もとりあえず食べてったらどうです？」

// <0126> 小鳥
<0126> 小鳥

// <0127> 「んー…」
<0127> 「んー…」

// <0128> 瑚太朗
<0128> 瑚太朗

// <0129> 「…じゃ、帰るか」
<0129> 「…じゃ、帰るか」

// <0130> 小鳥
<0130> 小鳥

// <0131> 「ん」
<0131> 「ん」

// <0132> 小鳥
<0132> 小鳥

// <0133> 「じゃあたまには瑚太朗さんと帰るよ」
<0133> 「じゃあたまには瑚太朗さんと帰るよ」

// <0134> ちはや
<0134> ちはや

// <0135> 「そうですか？」
<0135> 「そうですか？」

// <0136> 朱音
<0136> 朱音

// <0137> 「わーいクッキー食べる量が倍に増えたー」
<0137> 「わーいクッキー食べる量が倍に増えたー」

// <0138> ちはや
<0138> ちはや

// <0139> 「…さっきからなんなんです？」
<0139> 「…さっきからなんなんです？」

// <0140> 朱音
<0140> 朱音

// <0141> 「あなたの心の声」
<0141> 「あなたの心の声」

// <0142> ちはや
<0142> ちはや

// <0143> 「そりゃ少しは思ってますけどー」
<0143> 「そりゃ少しは思ってますけどー」

// <0144> ちはや
<0144> ちはや

// <0145> 「いいです、じゃあ帰ります」
<0145> 「いいです、じゃあ帰ります」

// <0146> 小鳥
<0146> 小鳥

// <0147> 「いいよ、食べたいなら私の分も食べちゃってー」
<0147> 「いいよ、食べたいなら私の分も食べちゃってー」

// <0148> ちはや
<0148> ちはや

// <0149> 「じゃあしょうがないですねー」
<0149> 「じゃあしょうがないですねー」

// <0150> 瑚太朗
<0150> 瑚太朗

// <0151> 「わんぱく食い意地娘め…」
<0151> 「わんぱく食い意地娘め…」

// <0152> ちはや
<0152> ちはや

// <0153> 「いいじゃないですか、美味しいんですからー」
<0153> 「いいじゃないですか、美味しいんですからー」

// <0154> 小鳥
<0154> 小鳥

// <0155> 「じゃ、いこか」
<0155> 「じゃ、いこか」

// <0156> 瑚太朗
<0156> 瑚太朗

// <0157> 「おう」
<0157> 「おう」

// <0158> ちはや
<0158> ちはや

// <0159> 「ああ、じゃあ瑚太朗の分も…」
<0159> 「ああ、じゃあ瑚太朗の分も…」

// <0160> 瑚太朗
<0160> 瑚太朗

// <0161> 「………」
<0161> 「………」

// <0162> 瞬時に全包装を破り、全て口に詰め込んだ。
<0162> 瞬時に全包装を破り、全て口に詰め込んだ。

// <0163> ちはや
<0163> ちはや

// <0164> 「あぁーっ！！！！」
<0164> 「あぁーっ！！！！」

// <0165> 瑚太朗
<0165> 瑚太朗

// <0166> 「ほひひゃはふぉふぃふほ」
<0166> 「ほひひゃはふぉふぃふほ」

// <0167> ちはや
<0167> ちはや

// <0168> 「な、なんて意地汚いことするんですかーっ！！　だから瑚太朗は嫌いなんですっ！！」
<0168> 「な、なんて意地汚いことするんですかーっ！！　だから瑚太朗は嫌いなんですっ！！」

// <0169> 瑚太朗
<0169> 瑚太朗

// <0170> 「お前のふぉうがひじきたないやい」
<0170> 「お前のふぉうがひじきたないやい」

// <0171> 小鳥
<0171> 小鳥

// <0172> 「喉つまらない？」
<0172> 「喉つまらない？」

// <0173> 瑚太朗
<0173> 瑚太朗

// <0174> 「微妙にピンチ…っく」
<0174> 「微妙にピンチ…っく」

// <0175> とりあえずお茶も飲み干して部室を後にした。
<0175> とりあえずお茶も飲み干して部室を後にした。

// <0176> 小鳥と二人、並んで校門を出た。
<0176> 小鳥と二人、並んで校門を出た。

// <0177> 瑚太朗
<0177> 瑚太朗

// <0178> 「よーし、んじゃぼちぼち帰りますか」
<0178> 「よーし、んじゃぼちぼち帰りますか」

// <0179> 小鳥
<0179> 小鳥

// <0180> 「あいさー」
<0180> 「あいさー」

// <0181> 歩き出す。
<0181> 歩き出す。

// <0182> 小鳥
<0182> 小鳥

// <0183> 「瑚太朗君、なんでまたよーしとか気合入れて一歩踏み出すのさ」
<0183> 「瑚太朗君、なんでまたよーしとか気合入れて一歩踏み出すのさ」

// <0184> 瑚太朗
<0184> 瑚太朗

// <0185> 「なんか久々じゃん。ちょっと緊張中」
<0185> 「なんか久々じゃん。ちょっと緊張中」

// <0186> 小鳥
<0186> 小鳥

// <0187> 「あー…」
<0187> 「あー…」

// <0188> 小鳥
<0188> 小鳥

// <0189> 「そういえばそうだね。二人で並んで帰るのなんて」
<0189> 「そういえばそうだね。二人で並んで帰るのなんて」

// <0190> 瑚太朗
<0190> 瑚太朗

// <0191> 「昔は別に気にしなかったもんだがなー」
<0191> 「昔は別に気にしなかったもんだがなー」

// <0192> 小学校低学年の頃とか。
<0192> 小学校低学年の頃とか。

// <0193> …だんだん年を食うにつれて、女子と一緒に歩くことが恥ずかしいと思うようになって。
<0193> …だんだん年を食うにつれて、女子と一緒に歩くことが恥ずかしいと思うようになって。

// <0194> 瑚太朗
<0194> 瑚太朗

// <0195> （んで今になって、一緒に歩くために色々苦労してるんだからなあ…）
<0195> （んで今になって、一緒に歩くために色々苦労してるんだからなあ…）

// <0196> 男の子って馬鹿だなあ、と思うわけです。
<0196> 男の子って馬鹿だなあ、と思うわけです。

// <0197> 
<0197> 

// <0198> 小鳥
<0198> 小鳥

// <0199> 「しずちゃんと一緒が良かった？」
<0199> 「しずちゃんと一緒が良かった？」

// <0200> 瑚太朗
<0200> 瑚太朗

// <0201> 「まあ、出来ることなら毎日でもそうしたいくらいだ」
<0201> 「まあ、出来ることなら毎日でもそうしたいくらいだ」

// <0202> 小鳥
<0202> 小鳥

// <0203> 「そっかー」
<0203> 「そっかー」

// <0204> 小鳥
<0204> 小鳥

// <0205> 「フントにラブラブだねえ」
<0205> 「フントにラブラブだねえ」

// <0206> 瑚太朗
<0206> 瑚太朗

// <0207> 「フントっすよ」
<0207> 「フントっすよ」

// <0208> 小鳥
<0208> 小鳥

// <0209> 「…そっかー」
<0209> 「…そっかー」

// <0210> 瑚太朗
<0210> 瑚太朗

// <0211> 「なんか思うところありますか、小鳥さん」
<0211> 「なんか思うところありますか、小鳥さん」

// <0212> 小鳥
<0212> 小鳥

// <0213> 「いやね、しずちゃんならいっかなーって思うのさ」
<0213> 「いやね、しずちゃんならいっかなーって思うのさ」

// <0214> 瑚太朗
<0214> 瑚太朗

// <0215> 「…そりゃあお局様のお墨付きを頂いたと言うことでよろしいか」
<0215> 「…そりゃあお局様のお墨付きを頂いたと言うことでよろしいか」

// <0216> 小鳥
<0216> 小鳥

// <0217> 「うーん」
<0217> 「うーん」

// <0218> 言葉を濁す。
<0218> 言葉を濁す。

// <0219> …俺だってそこまで鈍感な男じゃない。こういう話題になると、小鳥はいつも口を鈍らせていた。
<0219> …俺だってそこまで鈍感な男じゃない。こういう話題になると、小鳥はいつも口を鈍らせていた。

// <0220> なんとなく理解できないこともない、何か。
<0220> なんとなく理解できないこともない、何か。

// <0221> 瑚太朗
<0221> 瑚太朗

// <0222> 「複雑な乙女心なんね…」
<0222> 「複雑な乙女心なんね…」

// <0223> 小鳥
<0223> 小鳥

// <0224> 「いやー、いいと思うんだよ」
<0224> 「いやー、いいと思うんだよ」

// <0225> 小鳥
<0225> 小鳥

// <0226> 「…なんだろうね、これ」
<0226> 「…なんだろうね、これ」

// <0227> 瑚太朗
<0227> 瑚太朗

// <0228> 「早すぎたかね…」
<0228> 「早すぎたかね…」

// <0229> 小鳥
<0229> 小鳥

// <0230> 「唐突っちゃ唐突、かもね」
<0230> 「唐突っちゃ唐突、かもね」

// <0231> 俺まで言葉を濁し始める。
<0231> 俺まで言葉を濁し始める。

// <0232> 要するに、俺たちの間にある変なわだかまりは、これまで溜まって来た水溜りから沸き上がってくるもの。
<0232> 要するに、俺たちの間にある変なわだかまりは、これまで溜まって来た水溜りから沸き上がってくるもの。

// <0233> 小鳥と俺は、なんとなしにずっと一緒だった。
<0233> 小鳥と俺は、なんとなしにずっと一緒だった。

// <0234> 俺が告白して、振られたことがあった。
<0234> 俺が告白して、振られたことがあった。

// <0235> そんな色んなことが、もやもやした、わだかまりになっていて、今の事態をただ見過ごすことが出来なくさせているのだ。
<0235> そんな色んなことが、もやもやした、わだかまりになっていて、今の事態をただ見過ごすことが出来なくさせているのだ。

// <0236> 想像する。
<0236> 想像する。

// <0237> …小鳥が他の誰かを好きになって、そいつと付き合うなんて言い出したときの事。
<0237> …小鳥が他の誰かを好きになって、そいつと付き合うなんて言い出したときの事。

// <0238> 俺だって、相当に複雑な心境になることは想像に難くないのだ。
<0238> 俺だって、相当に複雑な心境になることは想像に難くないのだ。

// <0239> あの告白事件があってからこうなった以上、俺たちはいつまでたっても変わらないような、そんな気でいたんだろう。
<0239> あの告白事件があってからこうなった以上、俺たちはいつまでたっても変わらないような、そんな気でいたんだろう。

// <0240> そんな共通の『気』が壊れ始めているわけで。
<0240> そんな共通の『気』が壊れ始めているわけで。

// <0241> 瑚太朗
<0241> 瑚太朗

// <0242> 「俺、チャラいっすかね」
<0242> 「俺、チャラいっすかね」

// <0243> 小鳥
<0243> 小鳥

// <0244> 「そんなことないよ」
<0244> 「そんなことないよ」

// <0245> 小鳥
<0245> 小鳥

// <0246> 「ないと思う」
<0246> 「ないと思う」

// <0247> 小鳥
<0247> 小鳥

// <0248> 「いや、性格的な面から見たことじゃなくて、今の瑚太朗君が、ね」
<0248> 「いや、性格的な面から見たことじゃなくて、今の瑚太朗君が、ね」

// <0249> 瑚太朗
<0249> 瑚太朗

// <0250> 「性格的な面は…」
<0250> 「性格的な面は…」

// <0251> 小鳥
<0251> 小鳥

// <0252> 「ちょいチャラ？」
<0252> 「ちょいチャラ？」

// <0253> 瑚太朗
<0253> 瑚太朗

// <0254> 「否定はしきれませんけどね」
<0254> 「否定はしきれませんけどね」

// <0255> 小鳥
<0255> 小鳥

// <0256> 「…でもさ、本当なら私がなんかうじうじしてる事のほうがおかしいんよね」
<0256> 「…でもさ、本当なら私がなんかうじうじしてる事のほうがおかしいんよね」

// <0257> 小鳥
<0257> 小鳥

// <0258> 「断ったの、あたしだし」
<0258> 「断ったの、あたしだし」

// <0259> 瑚太朗
<0259> 瑚太朗

// <0260> 「難しいところですよね」
<0260> 「難しいところですよね」

// <0261> 小鳥
<0261> 小鳥

// <0262> 「ですよねー」
<0262> 「ですよねー」

// <0263> 瑚太朗
<0263> 瑚太朗

// <0264> 「………」
<0264> 「………」

// <0265> 小鳥＿不要
<0265> 小鳥＿不要

// <0266> 「………」
<0266> 「………」

// <0267> ちょっと、二人とも無言。
<0267> ちょっと、二人とも無言。

// <0268> 瑚太朗
<0268> 瑚太朗

// <0269> 「とりあえずさ」
<0269> 「とりあえずさ」

// <0270> 小鳥
<0270> 小鳥

// <0271> 「うん」
<0271> 「うん」

// <0272> 瑚太朗
<0272> 瑚太朗

// <0273> 「男女間に友情は成立しないってヤツ」
<0273> 「男女間に友情は成立しないってヤツ」

// <0274> 小鳥
<0274> 小鳥

// <0275> 「よく言うね、そういうの」
<0275> 「よく言うね、そういうの」

// <0276> 瑚太朗
<0276> 瑚太朗

// <0277> 「あれが嘘っぱちだって証明してやろうぜ」
<0277> 「あれが嘘っぱちだって証明してやろうぜ」

// <0278> 小鳥＿不要
<0278> 小鳥＿不要

// <0279> 「………」
<0279> 「………」

// <0280> 小鳥
<0280> 小鳥

// <0281> 「…おう」
<0281> 「…おう」

// <0282> 瑚太朗
<0282> 瑚太朗

// <0283> 「いい返事だ」
<0283> 「いい返事だ」

// <0284> 小鳥
<0284> 小鳥

// <0285> 「おうっ」
<0285> 「おうっ」

// <0286> 小鳥
<0286> 小鳥

// <0287> 「ってことで、分かれ道」
<0287> 「ってことで、分かれ道」

// <0288> 瑚太朗
<0288> 瑚太朗

// <0289> 「だな」
<0289> 「だな」

// <0290> 二人で足を止める。
<0290> 二人で足を止める。

// <0291> 瑚太朗
<0291> 瑚太朗

// <0292> 「じゃな」
<0292> 「じゃな」

// <0293> 小鳥
<0293> 小鳥

// <0294> 「うん、また」
<0294> 「うん、また」

// <0295> ばいばい、と手を振って歩いていく。
<0295> ばいばい、と手を振って歩いていく。

// <0296> 瑚太朗
<0296> 瑚太朗

// <0297> 「………」
<0297> 「………」

// <0298> 瑚太朗
<0298> 瑚太朗

// <0299> 「モテる男は辛いやね…」
<0299> 「モテる男は辛いやね…」

// <0300> 違うけどな。
<0300> 違うけどな。

// <0301> 結局のところ、俺は俺自身に『ずるいヤツ』と言う評価を下してしまっているのだ。
<0301> 結局のところ、俺は俺自身に『ずるいヤツ』と言う評価を下してしまっているのだ。

// <0302> 振られたのは俺、振ったのは小鳥。
<0302> 振られたのは俺、振ったのは小鳥。

// <0303> けど、俺は謝らなきゃいけない気がした。
<0303> けど、俺は謝らなきゃいけない気がした。

// <0304> …ごめんな。
<0304> …ごめんな。

// <0305> 今は、静流のことが好きだけど。
<0305> 今は、静流のことが好きだけど。

// <0306> その前はきっと、小鳥のことが好きだったから。
<0306> その前はきっと、小鳥のことが好きだったから。

// <0307> 
<0307> 

// <0308> ぎる
<0308> ぎる

// <0309> 「ぷあああぁーー！！　やっぱ夕方の一杯はたまんねえなぁあーっ！！」
<0309> 「ぷあああぁーー！！　やっぱ夕方の一杯はたまんねえなぁあーっ！！」

// <0310> 瑚太朗
<0310> 瑚太朗

// <0311> 「………」
<0311> 「………」

// <0312> で、そんなシリアスな気分で帰るなり、馬鹿がトマトジュースで一杯やっていた。
<0312> で、そんなシリアスな気分で帰るなり、馬鹿がトマトジュースで一杯やっていた。

// <0313> 瑚太朗
<0313> 瑚太朗

// <0314> 「お前、赤けりゃそれでいいんか…」
<0314> 「お前、赤けりゃそれでいいんか…」

// <0315> ぎる
<0315> ぎる

// <0316> 「んだ？　赤は命の色だぜ。野菜も肉も平等にみんな生きているんだぜ。友達なんだぜ」
<0316> 「んだ？　赤は命の色だぜ。野菜も肉も平等にみんな生きているんだぜ。友達なんだぜ」

// <0317> 瑚太朗
<0317> 瑚太朗

// <0318> 「そういう理論なら緑黄色野菜ジュースでもかまわんことにならんか」
<0318> 「そういう理論なら緑黄色野菜ジュースでもかまわんことにならんか」

// <0319> ぎる
<0319> ぎる

// <0320> 「えー？　おまえ緑と赤じゃ全然違うって！」
<0320> 「えー？　おまえ緑と赤じゃ全然違うって！」

// <0321> 瑚太朗
<0321> 瑚太朗

// <0322> 「平等はどこにいったんだよ」
<0322> 「平等はどこにいったんだよ」

// <0323> 早速矛盾だらけの発言だった。
<0323> 早速矛盾だらけの発言だった。

// <0324> ぎる
<0324> ぎる

// <0325> 「さて、落ち着いたところで一仕事するかー」
<0325> 「さて、落ち着いたところで一仕事するかー」

// <0326> 瑚太朗
<0326> 瑚太朗

// <0327> 「仕事って何だよ」
<0327> 「仕事って何だよ」

// <0328> ぎる
<0328> ぎる

// <0329> 「ふっふふ、教えない」
<0329> 「ふっふふ、教えない」

// <0330> …といいつつ手には『これで話せる！　英会話』が握られていた。
<0330> …といいつつ手には『これで話せる！　英会話』が握られていた。

// <0331> どうやら英語の勉強に励んでいるようだった。
<0331> どうやら英語の勉強に励んでいるようだった。

// <0332> ぱに
<0332> ぱに

// <0333> 「おかえりなさいませ～」
<0333> 「おかえりなさいませ～」

// <0334> 瑚太朗
<0334> 瑚太朗

// <0335> 「おう、ただいま」
<0335> 「おう、ただいま」

// <0336> ぱに
<0336> ぱに

// <0337> 「あら」
<0337> 「あら」

// <0338> 瑚太朗
<0338> 瑚太朗

// <0339> 「ん」
<0339> 「ん」

// <0340> ぱに
<0340> ぱに

// <0341> 「なんだか瑚太朗さんがちょっとたくましく見えますわ」
<0341> 「なんだか瑚太朗さんがちょっとたくましく見えますわ」

// <0342> 瑚太朗
<0342> 瑚太朗

// <0343> 「あら、そう？」
<0343> 「あら、そう？」

// <0344> ぱに
<0344> ぱに

// <0345> 「ええ、なんとなーくオーラが」
<0345> 「ええ、なんとなーくオーラが」

// <0346> 瑚太朗
<0346> 瑚太朗

// <0347> 「そんなことございませんわ」
<0347> 「そんなことございませんわ」

// <0348> ぱに
<0348> ぱに

// <0349> 「いーえー、ちょっと違いますわよ～」
<0349> 「いーえー、ちょっと違いますわよ～」

// <0350> 瑚太朗
<0350> 瑚太朗

// <0351> 「いえいえ～」
<0351> 「いえいえ～」

// <0352> ぱに
<0352> ぱに

// <0353> 「おほほほご謙遜を！」
<0353> 「おほほほご謙遜を！」

// <0354> 瑚太朗
<0354> 瑚太朗

// <0355> 「おほほほ」
<0355> 「おほほほ」

// <0356> セレブマダムごっこをしながら、制服を着替えた。
<0356> セレブマダムごっこをしながら、制服を着替えた。

// <0357> 瑚太朗
<0357> 瑚太朗

// <0358> 「…ふむ」
<0358> 「…ふむ」

// <0359> ノートＰＣを開く。
<0359> ノートＰＣを開く。

// <0360> 瑚太朗
<0360> 瑚太朗

// <0361> 「えーと」
<0361> 「えーと」

// <0362> オカ研秘密ファイルを開き、しばし考える。
<0362> オカ研秘密ファイルを開き、しばし考える。

// <0363> 瑚太朗
<0363> 瑚太朗

// <0364> 「うーむ」
<0364> 「うーむ」

// <0365> ぱに
<0365> ぱに

// <0366> 「あら、どうしましたの」
<0366> 「あら、どうしましたの」

// <0367> 瑚太朗
<0367> 瑚太朗

// <0368> 「いや、ね…」
<0368> 「いや、ね…」

// <0369> 多分、静流の言うところの『施設』について、オカ研の敏腕記者としては書いておくべきなんだろう。
<0369> 多分、静流の言うところの『施設』について、オカ研の敏腕記者としては書いておくべきなんだろう。

// <0370> でも…。
<0370> でも…。

// <0371> 瑚太朗
<0371> 瑚太朗

// <0372> 「調べるわけにはいかんよなぁ…」
<0372> 「調べるわけにはいかんよなぁ…」

// <0373> ぱに
<0373> ぱに

// <0374> 「なんについてかしら」
<0374> 「なんについてかしら」

// <0375> 瑚太朗
<0375> 瑚太朗

// <0376> 「まあ、お前らになら話しても問題ないか…」
<0376> 「まあ、お前らになら話しても問題ないか…」

// <0377> 瑚太朗
<0377> 瑚太朗

// <0378> 「どうもこの国にはな、超能力者を育成、研究する施設が存在しているようなのだ」
<0378> 「どうもこの国にはな、超能力者を育成、研究する施設が存在しているようなのだ」

// <0379> ぱに
<0379> ぱに

// <0380> 「………」
<0380> 「………」

// <0381> ぎる
<0381> ぎる

// <0382> 「………」
<0382> 「………」

// <0383> …二匹の動きが止まった。
<0383> …二匹の動きが止まった。

// <0384> 瑚太朗
<0384> 瑚太朗

// <0385> 「なんだよ、何か心当たりでも…」
<0385> 「なんだよ、何か心当たりでも…」

// <0386> ぱに
<0386> ぱに

// <0387> 「それは…多分、危険ですわよ」
<0387> 「それは…多分、危険ですわよ」

// <0388> 瑚太朗
