// <0000> 
<0000> 

// <0001> 
<0001> 

// <0002> BS_DT_A
<0002> BS_DT_A
// <0023> 「探索範囲だけど、捜索隊とは異なったエリアを当たる」
<0023> 「探索範囲だけど、捜索隊とは異なったエリアを当たる」

// <0024> 瑚太朗
<0024> 瑚太朗

// <0025> 「俺たちしか知らない情報もあるし、そのあたりを勘案して移動コースを決めてみた」
<0025> 「俺たちしか知らない情報もあるし、そのあたりを勘案して移動コースを決めてみた」

// <0026> マップ上に赤線を表示する。
<0026> マップ上に赤線を表示する。

// <0027> 井上の行動を予測した上で、可能な限り安全なコースがこれだ。
<0027> 井上の行動を予測した上で、可能な限り安全なコースがこれだ。

// <0028> 瑚太朗
<0028> 瑚太朗

// <0029> 「天候も崩れる気配はないし、コースを外れたり、谷や高地には入らないようにする」
<0029> 「天候も崩れる気配はないし、コースを外れたり、谷や高地には入らないようにする」

// <0030> 全部が全部ハイキングコースとは行かないが、一応俺たちは皆地図が読める。
<0030> 全部が全部ハイキングコースとは行かないが、一応俺たちは皆地図が読める。

// <0031> エスケープルートも複数検討してある。
<0031> エスケープルートも複数検討してある。

// <0032> 瑚太朗
<0032> 瑚太朗

// <0033> 「セオリーから外れなければ、大きな危険はないはずだ」
<0033> 「セオリーから外れなければ、大きな危険はないはずだ」

// <0034> いざとなれば、どうとでもできる。
<0034> いざとなれば、どうとでもできる。

// <0035> 小鳥
<0035> 小鳥

// <0036> 「冷静に考えると、かなりだいそれたことだよね、これ」
<0036> 「冷静に考えると、かなりだいそれたことだよね、これ」

// <0037> ルチア
<0037> ルチア

// <0038> 「素人集団で森を捜索か、確かに」
<0038> 「素人集団で森を捜索か、確かに」

// <0039> 瑚太朗
<0039> 瑚太朗

// <0040> 「そうだな…」
<0040> 「そうだな…」

// <0041> 瑚太朗
<0041> 瑚太朗

// <0042> 「けど井上はそんな森にたったひとり入っちまった。それも、かなり深くまで」
<0042> 「けど井上はそんな森にたったひとり入っちまった。それも、かなり深くまで」

// <0043> ちはや
<0043> ちはや

// <0044> 「ちょっと無謀でしたね」
<0044> 「ちょっと無謀でしたね」

// <0045> 朱音
<0045> 朱音

// <0046> 「過信と焦りがあったのでしょうね」
<0046> 「過信と焦りがあったのでしょうね」

// <0047> 静流
<0047> 静流

// <0048> 「………」
<0048> 「………」

// <0049> 静流は心配そうだ。
<0049> 静流は心配そうだ。

// <0050> ルチア
<0050> ルチア

// <0051> 「…５日だし、冬山というわけでもないなら、命を繋ぐことは可能だろうな」
<0051> 「…５日だし、冬山というわけでもないなら、命を繋ぐことは可能だろうな」

// <0052> ルチア
<0052> ルチア

// <0053> 「滑落したり、水に濡れたり、獣にやられていなければ」
<0053> 「滑落したり、水に濡れたり、獣にやられていなければ」

// <0054> 瑚太朗
<0054> 瑚太朗

// <0055> 「でも捜索が打ち切られたら、マジでおしまいになる」
<0055> 「でも捜索が打ち切られたら、マジでおしまいになる」

// <0056> 皆の顔を見渡す。
<0056> 皆の顔を見渡す。

// <0057> 瑚太朗
<0057> 瑚太朗

// <0058> 「…今回は自由参加で行こう」
<0058> 「…今回は自由参加で行こう」

// <0059> 瑚太朗
<0059> 瑚太朗

// <0060> 「都合が悪い人は、パスしてくれ」
<0060> 「都合が悪い人は、パスしてくれ」

// <0061> しばらく待ったが、特に離脱者は出なかった。
<0061> しばらく待ったが、特に離脱者は出なかった。

// <0062> 瑚太朗
<0062> 瑚太朗

// <0063> 「ええと、みんないいのか？」
<0063> 「ええと、みんないいのか？」

// <0064> 小鳥
<0064> 小鳥

// <0065> 「会長さん、もし井上さん見つけたら、部活は続けられるの？」
<0065> 「会長さん、もし井上さん見つけたら、部活は続けられるの？」

// <0066> 朱音
<0066> 朱音

// <0067> 「そうね。それは手柄になるから」
<0067> 「そうね。それは手柄になるから」

// <0068> ルチア
<0068> ルチア

// <0069> 「なら一石二鳥だな。人助けができて、会も存続」
<0069> 「なら一石二鳥だな。人助けができて、会も存続」

// <0070> ちはや
<0070> ちはや

// <0071> 「お手伝いします」
<0071> 「お手伝いします」

// <0072> 皆の危機感のなさが気になる。
<0072> 皆の危機感のなさが気になる。

// <0073> 今回のこれは遊びじゃない。
<0073> 今回のこれは遊びじゃない。

// <0074> 大人たちが中断したことを、俺たちで勝手に引き継ぐってことだ。
<0074> 大人たちが中断したことを、俺たちで勝手に引き継ぐってことだ。

// <0075> だけど、不思議と不安は感じない。
<0075> だけど、不思議と不安は感じない。

// <0076> 見えない力に守られているような、安心感がある。
<0076> 見えない力に守られているような、安心感がある。

// <0077> このメンバーが揃っていれば安心だと思える。
<0077> このメンバーが揃っていれば安心だと思える。

// <0078> それは…俺の慢心のようなものなんだろうか…
<0078> それは…俺の慢心のようなものなんだろうか…

// <0079> 瑚太朗
<0079> 瑚太朗

// <0080> 「…サンキュ」
<0080> 「…サンキュ」

// <0081> 瑚太朗
<0081> 瑚太朗

// <0082> 「それで会長に、力を借りたいと思うんですけど…」
<0082> 「それで会長に、力を借りたいと思うんですけど…」

// <0083> 朱音
<0083> 朱音

// <0084> 「どのような？」
<0084> 「どのような？」

// <0085> 瑚太朗
<0085> 瑚太朗

// <0086> 「ヘリとか、手配できないですかね」
<0086> 「ヘリとか、手配できないですかね」

// <0087> 会長が両手でバッテンを作る。
<0087> 会長が両手でバッテンを作る。

// <0088> 朱音
<0088> 朱音

// <0089> 「できないこともなかった…」
<0089> 「できないこともなかった…」

// <0090> 瑚太朗
<0090> 瑚太朗

// <0091> 「過去形？」
<0091> 「過去形？」

// <0092> 朱音
<0092> 朱音

// <0093> 「そう、過去形」
<0093> 「そう、過去形」

// <0094> 朱音
<0094> 朱音

// <0095> 「クーポン券がなくなってしまったのよ」
<0095> 「クーポン券がなくなってしまったのよ」

// <0096> 瑚太朗
<0096> 瑚太朗

// <0097> 「…は？」
<0097> 「…は？」

// <0098> 朱音
<0098> 朱音

// <0099> 「私の権力もまだ完璧なものではないの」
<0099> 「私の権力もまだ完璧なものではないの」

// <0100> 朱音
<0100> 朱音

// <0101> 「実は、もみ消し回数は限定されていたのよ」
<0101> 「実は、もみ消し回数は限定されていたのよ」

// <0102> 朱音は懐から、クーポンの束をのぞかせた。
<0102> 朱音は懐から、クーポンの束をのぞかせた。

// <0103> 瑚太朗
<0103> 瑚太朗

// <0104> 「それって？」
<0104> 「それって？」

// <0105> 朱音
<0105> 朱音

// <0106> 「毎年一冊、これが当局から渡される取り決めなの」
<0106> 「毎年一冊、これが当局から渡される取り決めなの」

// <0107> 朱音
<0107> 朱音

// <0108> 「一枚で一件のもみ消しができる。クーポンのランクによってもみ消せる事件の規模も変わってくるというシステムね」
<0108> 「一枚で一件のもみ消しができる。クーポンのランクによってもみ消せる事件の規模も変わってくるというシステムね」

// <0109> 朱音
<0109> 朱音

// <0110> 「スペシャルクーポンなら学校の一部を破壊しても、もみ消しが可能…だけど、これは数が少ない」
<0110> 「スペシャルクーポンなら学校の一部を破壊しても、もみ消しが可能…だけど、これは数が少ない」

// <0111> 朱音
<0111> 朱音

// <0112> 「ベーシッククーポンは数が多いかわりに、教師ひとりに軽度の口封じを強要する程度のことしかできない」
<0112> 「ベーシッククーポンは数が多いかわりに、教師ひとりに軽度の口封じを強要する程度のことしかできない」

// <0113> 瑚太朗
<0113> 瑚太朗

// <0114> 「最近は汚職もレジャー感覚なんすね」
<0114> 「最近は汚職もレジャー感覚なんすね」

// <0115> 瑚太朗
<0115> 瑚太朗

// <0116> 「で、そのスペシャルなやつはもうなくなったと」
<0116> 「で、そのスペシャルなやつはもうなくなったと」

// <0117> 朱音
<0117> 朱音

// <0118> 「あなたがたと関わってから、急激に使用頻度が高まったわ」
<0118> 「あなたがたと関わってから、急激に使用頻度が高まったわ」

// <0119> 朱音
<0119> 朱音

// <0120> 「そういうわけで、実のところもうたいした権力はないのよ。事によっては庇いきれなくなることもある…よく憶えておきなさいね」
<0120> 「そういうわけで、実のところもうたいした権力はないのよ。事によっては庇いきれなくなることもある…よく憶えておきなさいね」

// <0121> 静流
<0121> 静流

// <0122> 「もし今…事件を起こしたら」
<0122> 「もし今…事件を起こしたら」

// <0123> 朱音
<0123> 朱音

// <0124> 「厳重処分が下るわね」
<0124> 「厳重処分が下るわね」

// <0125> 瑚太朗
<0125> 瑚太朗

// <0126> 「…うーん。仕方ない」
<0126> 「…うーん。仕方ない」

// <0127> 結局、体を張るしかないのだ。
<0127> 結局、体を張るしかないのだ。

// <0128> それから手分けして、持って行く荷物をまとめた。
<0128> それから手分けして、持って行く荷物をまとめた。

// <0129> 森に入るなら早い方がいい。
<0129> 森に入るなら早い方がいい。

// <0130> そして暗くなる前には戻らないと、さすがに危険だ。
<0130> そして暗くなる前には戻らないと、さすがに危険だ。

// <0131> だから捜索できるのは、片道数時間で行けるくらいの範囲でしかない。
<0131> だから捜索できるのは、片道数時間で行けるくらいの範囲でしかない。

// <0132> だから俺たちにできることは、実はそんなに多くない。
<0132> だから俺たちにできることは、実はそんなに多くない。

// <0133> 瑚太朗
<0133> 瑚太朗

// <0134> （気休めなのかな）
<0134> （気休めなのかな）

// <0135> なんとなく井上の件に罪悪感があり、その罪滅ぼし。
<0135> なんとなく井上の件に罪悪感があり、その罪滅ぼし。

// <0136> だったら誰も巻き込んじゃいけないはずなのに、こうして皆に声をかけている。
<0136> だったら誰も巻き込んじゃいけないはずなのに、こうして皆に声をかけている。

// <0137> 瑚太朗
<0137> 瑚太朗

// <0138> （いざとなれば…俺には切り札がある）
<0138> （いざとなれば…俺には切り札がある）

// <0139> それがあるから、多少の無茶でもやってこれた。
<0139> それがあるから、多少の無茶でもやってこれた。

// <0140> 今までも、そしてこれからも。
<0140> 今までも、そしてこれからも。

// <0141> 瑚太朗
<0141> 瑚太朗

// <0142> 「…荷物はこんなところか。あとは、リスト作っておいたから各自用意してきてくれるか？」
<0142> 「…荷物はこんなところか。あとは、リスト作っておいたから各自用意してきてくれるか？」

// <0143> 小鳥
<0143> 小鳥

// <0144> 「リストにないものは持って行っちゃだめなの？」
<0144> 「リストにないものは持って行っちゃだめなの？」

// <0145> 瑚太朗
<0145> 瑚太朗

// <0146> 「いや、必要なものがあったら持ってきてくれ」
<0146> 「いや、必要なものがあったら持ってきてくれ」

// <0147> 瑚太朗
<0147> 瑚太朗

// <0148> 「いったん解散して、で１０時に森の入り口…ここに集合。ＯＫ？」
<0148> 「いったん解散して、で１０時に森の入り口…ここに集合。ＯＫ？」

// <0149> 全員が肯いた。
<0149> 全員が肯いた。

// <0150> クエスト『井上を捜せ』のはじまりだ。
<0150> クエスト『井上を捜せ』のはじまりだ。

// <0151> 一度解散し、準備を整えて、俺たちは森の入り口に集まった。
<0151> 一度解散し、準備を整えて、俺たちは森の入り口に集まった。

// <0152> 瑚太朗
<0152> 瑚太朗

// <0153> 「装備は万全かな？」
<0153> 「装備は万全かな？」

// <0154> 小鳥
<0154> 小鳥

// <0155> 「それと、全員分のおべんと作ってきた」
<0155> 「それと、全員分のおべんと作ってきた」

// <0156> 瑚太朗
<0156> 瑚太朗

// <0157> 「そりゃありがたい」
<0157> 「そりゃありがたい」

// <0158> 朱音
<0158> 朱音

// <0159> 「私も気を利かせてトランプと将棋盤を持ってきてあげたわ」
<0159> 「私も気を利かせてトランプと将棋盤を持ってきてあげたわ」

// <0160> 瑚太朗
<0160> 瑚太朗

// <0161> 「置いていってくれ」
<0161> 「置いていってくれ」

// <0162> 遊びじゃないんだ…
<0162> 遊びじゃないんだ…

// <0163> ルチア
<0163> ルチア

// <0164> 「ピッケル・アイゼン・テント・ファーストエイドキット」
<0164> 「ピッケル・アイゼン・テント・ファーストエイドキット」

// <0165> 瑚太朗
<0165> 瑚太朗

// <0166> 「重装備すぎる」
<0166> 「重装備すぎる」

// <0167> 静流
<0167> 静流

// <0168> 「ボディアーマー・ヘルメット・金属バット・メリケンサック」
<0168> 「ボディアーマー・ヘルメット・金属バット・メリケンサック」

// <0169> 瑚太朗
<0169> 瑚太朗

// <0170> 「戦いの備えはいらない」
<0170> 「戦いの備えはいらない」

// <0171> ちはや
<0171> ちはや

// <0172> 「私は…」
<0172> 「私は…」

// <0173> 瑚太朗
<0173> 瑚太朗

// <0174> 「おやつありがとうな」
<0174> 「おやつありがとうな」

// <0175> ちはや
<0175> ちはや

// <0176> 「な、何でわかるんです！？」
<0176> 「な、何でわかるんです！？」

// <0177> 大体わかる。
<0177> 大体わかる。

// <0178> 食い尽くしさえしなければ、緊急時にカロリーの高いお菓子の類は助かるだろう。
<0178> 食い尽くしさえしなければ、緊急時にカロリーの高いお菓子の類は助かるだろう。

// <0179> 瑚太朗
<0179> 瑚太朗

// <0180> 「使えそうなものだけ持って行くとして、あとはここに置いてくから」
<0180> 「使えそうなものだけ持って行くとして、あとはここに置いてくから」

// <0181> 皆はぶーぶー言ったが、無視した。
<0181> 皆はぶーぶー言ったが、無視した。

// <0182> 小鳥
<0182> 小鳥

// <0183> 「瑚太朗君だけすごい荷物背負っちゃって」
<0183> 「瑚太朗君だけすごい荷物背負っちゃって」

// <0184> 瑚太朗
<0184> 瑚太朗

// <0185> 「いざという時を考えての物資だ」
<0185> 「いざという時を考えての物資だ」

// <0186> ルチア
<0186> ルチア

// <0187> 「かなり重いだろう。かえって危険なんじゃないか？」
<0187> 「かなり重いだろう。かえって危険なんじゃないか？」

// <0188> 瑚太朗
<0188> 瑚太朗

// <0189> 「いや、このくらいは平気だ」
<0189> 「いや、このくらいは平気だ」

// <0190> 瑚太朗
<0190> 瑚太朗

// <0191> 「見た目ほど重くないし、必要なものばかりだ」
<0191> 「見た目ほど重くないし、必要なものばかりだ」

// <0192> 本当は、大人でもうずくまってしまいそうなくらいの重さがある。
<0192> 本当は、大人でもうずくまってしまいそうなくらいの重さがある。

// <0193> 朱音
<0193> 朱音

// <0194> 「…まあ、言い出しっぺなのだし、好きにすればいいけど」
<0194> 「…まあ、言い出しっぺなのだし、好きにすればいいけど」

// <0195> ちはや
<0195> ちはや

// <0196> 「じゃあ、少し分担しましょう」
<0196> 「じゃあ、少し分担しましょう」

// <0197> 瑚太朗
<0197> 瑚太朗

// <0198> 「そうだな、まあおまえなら平気か…」
<0198> 「そうだな、まあおまえなら平気か…」

// <0199> コンパクトにまとまる食器セット、水のペットボトルなんかをちはやに渡した。
<0199> コンパクトにまとまる食器セット、水のペットボトルなんかをちはやに渡した。

// <0200> これだけでだいぶ楽になる。
<0200> これだけでだいぶ楽になる。

// <0201> 瑚太朗
<0201> 瑚太朗

// <0202> 「１５時まで捜索して、そこで引き返す」
<0202> 「１５時まで捜索して、そこで引き返す」

// <0203> それなら暗くなる前に市内に戻って来ることができる。
<0203> それなら暗くなる前に市内に戻って来ることができる。

// <0204> 俺ひとりなら、夜中でもへっちゃらだが…
<0204> 俺ひとりなら、夜中でもへっちゃらだが…

// <0205> 瑚太朗
<0205> 瑚太朗

// <0206> 「じゃさっそく出発するか」
<0206> 「じゃさっそく出発するか」

// <0207> 
<0207> 

// <0208> ちはや
<0208> ちはや

// <0209> 「意外とあったかいんですねえ」
<0209> 「意外とあったかいんですねえ」

// <0210> 小鳥
<0210> 小鳥

// <0211> 「このあたりはね。でも奥に行くと一気に寒くなるよ」
<0211> 「このあたりはね。でも奥に行くと一気に寒くなるよ」

// <0212> 瑚太朗
<0212> 瑚太朗

// <0213> 「夜になるとさらに冷え込むし」
<0213> 「夜になるとさらに冷え込むし」

// <0214> ルチア
<0214> ルチア

// <0215> 「近くに自然があるのはいいことなんだろうが、子どもが迷い込みそうで危ないな」
<0215> 「近くに自然があるのはいいことなんだろうが、子どもが迷い込みそうで危ないな」

// <0216> 小鳥
<0216> 小鳥

// <0217> 「そういうこともたまにあったよ」
<0217> 「そういうこともたまにあったよ」

// <0218> 瑚太朗
<0218> 瑚太朗

// <0219> 「なんだかんだいって毎回見つかりはするんだけど」
<0219> 「なんだかんだいって毎回見つかりはするんだけど」

// <0220> 朱音
<0220> 朱音

// <0221> 「コースはこれで正しいの？」
<0221> 「コースはこれで正しいの？」

// <0222> 瑚太朗
<0222> 瑚太朗

// <0223> 「ええ、井上もここ通ったらしいです」
<0223> 「ええ、井上もここ通ったらしいです」

// <0224> 捜索隊が市民から集めた目撃情報で、井上の足取りは途中まではわかっている。
<0224> 捜索隊が市民から集めた目撃情報で、井上の足取りは途中まではわかっている。

// <0225> 途中まではそれをたどるつもりだった。
<0225> 途中まではそれをたどるつもりだった。

// <0226> 瑚太朗
<0226> 瑚太朗

// <0227> 「皆の衆、何か手がかりを見つけたら報告してくれ」
<0227> 「皆の衆、何か手がかりを見つけたら報告してくれ」

// <0228> 小鳥
<0228> 小鳥

// <0229> 「あいよ」
<0229> 「あいよ」

// <0230> 瑚太朗
<0230> 瑚太朗

// <0231> 「まあそうすぐには見つからないと思う。なにしろプロでも白旗をあげたくらいで…」
<0231> 「まあそうすぐには見つからないと思う。なにしろプロでも白旗をあげたくらいで…」

// <0232> 静流
<0232> 静流

// <0233> 「コタロー、井上さんっぽい足跡があった」
<0233> 「コタロー、井上さんっぽい足跡があった」

// <0234> 瑚太朗
<0234> 瑚太朗

// <0235> 「早いよ」
<0235> 「早いよ」

// <0236> しかし静流の示す先に、確かに俺たちのものではない足跡がある。
<0236> しかし静流の示す先に、確かに俺たちのものではない足跡がある。

// <0237> 瑚太朗
<0237> 瑚太朗

// <0238> 「それ、本当に井上のものか？」
<0238> 「それ、本当に井上のものか？」

// <0239> 他にも足跡らしきものはいくつかある。
<0239> 他にも足跡らしきものはいくつかある。

// <0240> 捜索隊のものだろう。
<0240> 捜索隊のものだろう。

// <0241> ルチア
<0241> ルチア

// <0242> 「よく見てみろ。一番小さな足跡だ」
<0242> 「よく見てみろ。一番小さな足跡だ」

// <0243> ルチア
<0243> ルチア

// <0244> 「女の子のものだろうな」
<0244> 「女の子のものだろうな」

// <0245> 瑚太朗
<0245> 瑚太朗

// <0246> 「本当だな…」
<0246> 「本当だな…」

// <0247> 自分の靴と比べてみても一目瞭然だ。
<0247> 自分の靴と比べてみても一目瞭然だ。

// <0248> 捜索隊の足跡は、どれも大きなものばかり。
<0248> 捜索隊の足跡は、どれも大きなものばかり。

// <0249> 瑚太朗
<0249> 瑚太朗

// <0250> 「これスニーカーだよな」
<0250> 「これスニーカーだよな」

// <0251> 静流
<0251> 静流

// <0252> 「底が浅い。総重量６０キロもないと思われる」
<0252> 「底が浅い。総重量６０キロもないと思われる」

// <0253> 瑚太朗
<0253> 瑚太朗

// <0254> 「けっこうデブいぞ？」
<0254> 「けっこうデブいぞ？」

// <0255> 小鳥
<0255> 小鳥

// <0256> 「荷物でしょ。カメラとかの」
<0256> 「荷物でしょ。カメラとかの」

// <0257> 瑚太朗
<0257> 瑚太朗

// <0258> 「あ、そうか」
<0258> 「あ、そうか」

// <0259> ルチア
<0259> ルチア

// <0260> 「それも消えかかってる。やや古い足跡だな」
<0260> 「それも消えかかってる。やや古い足跡だな」

// <0261> 瑚太朗
<0261> 瑚太朗

// <0262> 「確かに井上のものでもおかしくない条件だな」
<0262> 「確かに井上のものでもおかしくない条件だな」

// <0263> 小鳥
<0263> 小鳥

// <0264> 「すごーい…」
<0264> 「すごーい…」

// <0265> 朱音
<0265> 朱音

// <0266> 「よくわかるわね」
<0266> 「よくわかるわね」

// <0267> 瑚太朗
<0267> 瑚太朗

// <0268> （…わかりすぎなくらいだ）
<0268> （…わかりすぎなくらいだ）

// <0269> 舌を巻く、というよりか、ちょっと引いてしまうほどだ。
<0269> 舌を巻く、というよりか、ちょっと引いてしまうほどだ。

// <0270> ちはや
<0270> ちはや

// <0271> 「ふたりとも探偵みたいですねえ」
<0271> 「ふたりとも探偵みたいですねえ」

// <0272> ルチア
<0272> ルチア

// <0273> 「いや、今適当に思いついただけで…ごほん」
<0273> 「いや、今適当に思いついただけで…ごほん」

// <0274> 地図と見比べてみる。
<0274> 地図と見比べてみる。

// <0275> 足跡の方向は、想定した捜索コースとも一致している。
<0275> 足跡の方向は、想定した捜索コースとも一致している。

// <0276> 瑚太朗
<0276> 瑚太朗

// <0277> 「よし、これを追ってみよう」
<0277> 「よし、これを追ってみよう」

// <0278> 瑚太朗
<0278> 瑚太朗

// <0279> 「…！」
<0279> 「…！」

// <0280> 振り返る。
<0280> 振り返る。

// <0281> ちはや
<0281> ちはや

// <0282> 「な、なんですか、いきなり」
<0282> 「な、なんですか、いきなり」

// <0283> 瑚太朗
<0283> 瑚太朗

// <0284> 「今、誰か尾けてきてなかったか？」
<0284> 「今、誰か尾けてきてなかったか？」

// <0285> 静流が後ろを振り返る。
<0285> 静流が後ろを振り返る。

// <0286> 静流
<0286> 静流

// <0287> 「いや、誰もつけてきていない」
<0287> 「いや、誰もつけてきていない」

// <0288> 瑚太朗
<0288> 瑚太朗

// <0289> 「…なんか、懐かしいくらいに不気味な感じがしたんだけどな」
<0289> 「…なんか、懐かしいくらいに不気味な感じがしたんだけどな」

// <0290> 小鳥
<0290> 小鳥

// <0291> 「懐かしい？」
<0291> 「懐かしい？」

// <0292> 瑚太朗
<0292> 瑚太朗

// <0293> 「なんだろこの感じ…説明しにくいんだけど、すっげぇ不安にさせられる…」
<0293> 「なんだろこの感じ…説明しにくいんだけど、すっげぇ不安にさせられる…」

// <0294> ルチア
<0294> ルチア

// <0295> 「気のせいじゃないのか？」
<0295> 「気のせいじゃないのか？」

// <0296> 瑚太朗
<0296> 瑚太朗

// <0297> 「うーん…」
<0297> 「うーん…」

// <0298> 背後を見通すが、暗闇に何者かの気配を見つけることはできない。
<0298> 背後を見通すが、暗闇に何者かの気配を見つけることはできない。

// <0299> 瑚太朗
<0299> 瑚太朗

// <0300> 「いや悪い…捜索を続けよう…」
<0300> 「いや悪い…捜索を続けよう…」

// <0301> 瑚太朗
<0301> 瑚太朗

// <0302> 「…このペース、みんな平気か？」
<0302> 「…このペース、みんな平気か？」

// <0303> 女子中心とはいえ、時間のこともあるし、それなりの速度で歩いていた。
<0303> 女子中心とはいえ、時間のこともあるし、それなりの速度で歩いていた。

// <0304> 皆の様子は…
<0304> 皆の様子は…

// <0305> ルチア
<0305> ルチア

// <0306> 「ああ、問題ない。もっとペースアップしてもいける」
<0306> 「ああ、問題ない。もっとペースアップしてもいける」

// <0307> 静流
<0307> 静流

// <0308> 「へーき」
<0308> 「へーき」

// <0309> へっちゃら組。
<0309> へっちゃら組。

// <0310> ちはや
<0310> ちはや

// <0311> 「まだ行けますけど…」
<0311> 「まだ行けますけど…」

// <0312> 小鳥
<0312> 小鳥

// <0313> 「ちょっと疲れたかも」
<0313> 「ちょっと疲れたかも」

// <0314> 多少疲れてはいるが健康組。
<0314> 多少疲れてはいるが健康組。

// <0315> 朱音
<0315> 朱音

// <0316> 「ぜはー、ぜはー、ぜはー…」
<0316> 「ぜはー、ぜはー、ぜはー…」

// <0317> …だめ組。
<0317> …だめ組。

// <0318> 朱音
<0318> 朱音

// <0319> 「三時間休憩を…提案するわ…」
<0319> 「三時間休憩を…提案するわ…」

// <0320> 瑚太朗
<0320> 瑚太朗

// <0321> 「１０分休み」
<0321> 「１０分休み」

// <0322> 瑚太朗
<0322> 瑚太朗

// <0323> 「あんた体力なさすぎですよ」
<0323> 「あんた体力なさすぎですよ」

// <0324> 朱音
<0324> 朱音

// <0325> 「魔法使いというクラスをかんがみて欲しいわね。知性が高い分、体力は低いのが定番でしょ」
<0325> 「魔法使いというクラスをかんがみて欲しいわね。知性が高い分、体力は低いのが定番でしょ」

// <0326> 瑚太朗
<0326> 瑚太朗

// <0327> 「それはただの不健康です…」
<0327> 「それはただの不健康です…」

// <0328> 瑚太朗
<0328> 瑚太朗

// <0329> 「お部屋にばっかりいるからでしょ」
<0329> 「お部屋にばっかりいるからでしょ」

// <0330> 朱音
<0330> 朱音

// <0331> 「ぐぬぅ…」
<0331> 「ぐぬぅ…」

// <0332> 一時間に一度、休憩は必要なのかも知れない。
<0332> 一時間に一度、休憩は必要なのかも知れない。

// <0333> ちはや
<0333> ちはや

// <0334> 「お茶です」
<0334> 「お茶です」

// <0335> 瑚太朗
<0335> 瑚太朗

// <0336> 「サンキュ」
<0336> 「サンキュ」

// <0337> 魔法瓶に熱い紅茶を詰めて持ってきたのはちはやだ。
<0337> 魔法瓶に熱い紅茶を詰めて持ってきたのはちはやだ。

// <0338> 甘い紅茶が適度に疲れた体にありがたい。
<0338> 甘い紅茶が適度に疲れた体にありがたい。

// <0339> 瑚太朗
<0339> 瑚太朗

// <0340> 「さ、ロードだロード。冒険の再開」
<0340> 「さ、ロードだロード。冒険の再開」

// <0341> そしてまた、歩み始める。
<0341> そしてまた、歩み始める。

// <0342> 足跡がいきなり途切れた。
<0342> 足跡がいきなり途切れた。

// <0343> 捜索隊の足跡は、そのまま残っているにもかかわらずだ。
<0343> 捜索隊の足跡は、そのまま残っているにもかかわらずだ。

// <0344> 小鳥
<0344> 小鳥

// <0345> 「隊長、これでは追跡不可能です」
<0345> 「隊長、これでは追跡不可能です」

// <0346> 瑚太朗
<0346> 瑚太朗

// <0347> 「慌てるな。必ず糸口はある」
<0347> 「慌てるな。必ず糸口はある」

// <0348> 瑚太朗
<0348> 瑚太朗

