// <0000> 
<0000> 

// <0001> 
<0001> 

// <0002> BS_DT_A
<0002> BS_DT_A
<0024> ぱに

// <0025> 「土地と建築材がなくなってしまいますわ」
<0025> 「土地と建築材がなくなってしまいますわ」

// <0026> ぎる
<0026> ぎる

// <0027> 「じゃあ伐採…」
<0027> 「じゃあ伐採…」

// <0028> ぱに
<0028> ぱに

// <0029> 「しすぎたら地球環境が悪化してしまいますわ！」
<0029> 「しすぎたら地球環境が悪化してしまいますわ！」

// <0030> ぎる
<0030> ぎる

// <0031> 「なんだよ！　じゃあもう家で寝てりゃいいじゃねえか！！」
<0031> 「なんだよ！　じゃあもう家で寝てりゃいいじゃねえか！！」

// <0032> 瑚太朗
<0032> 瑚太朗

// <0033> 「そういう無気力な人間作らないように勉強させて育てるんだろ」
<0033> 「そういう無気力な人間作らないように勉強させて育てるんだろ」

// <0034> 学校というのは、何かに従事することを学ぶ場所でもあると思う。
<0034> 学校というのは、何かに従事することを学ぶ場所でもあると思う。

// <0035> ぎる
<0035> ぎる

// <0036> 「役にたたねえ事が実は役に立つのか…奥がふけえな」
<0036> 「役にたたねえ事が実は役に立つのか…奥がふけえな」

// <0037> ぱに
<0037> ぱに

// <0038> 「で、こぶんのたんごってなんですの？」
<0038> 「で、こぶんのたんごってなんですの？」

// <0039> 瑚太朗
<0039> 瑚太朗

// <0040> 「ああ、何百年も前の文献に書いてあった言葉とかを、現代語に訳すときに使うんだ」
<0040> 「ああ、何百年も前の文献に書いてあった言葉とかを、現代語に訳すときに使うんだ」

// <0041> ぱに
<0041> ぱに

// <0042> 「瑚太朗さんは将来昔のことを調べる職に就くのかしら」
<0042> 「瑚太朗さんは将来昔のことを調べる職に就くのかしら」

// <0043> 瑚太朗
<0043> 瑚太朗

// <0044> 「いや、ぜんぜん」
<0044> 「いや、ぜんぜん」

// <0045> ぱに
<0045> ぱに

// <0046> 「じゃあ何に使いますの？」
<0046> 「じゃあ何に使いますの？」

// <0047> 瑚太朗
<0047> 瑚太朗

// <0048> 「特には…」
<0048> 「特には…」

// <0049> ぱに
<0049> ぱに

// <0050> 「本当に役に立ちませんわね…」
<0050> 「本当に役に立ちませんわね…」

// <0051> 瑚太朗
<0051> 瑚太朗

// <0052> 「お前がそう言うな。やる気なくなっちゃうじゃないか」
<0052> 「お前がそう言うな。やる気なくなっちゃうじゃないか」

// <0053> 瑚太朗
<0053> 瑚太朗

// <0054> 「まあでも勉強が出来て悪いことはないし」
<0054> 「まあでも勉強が出来て悪いことはないし」

// <0055> ぱに
<0055> ぱに

// <0056> 「瑚太朗さんは前向きでえらいですわー」
<0056> 「瑚太朗さんは前向きでえらいですわー」

// <0057> 瑚太朗
<0057> 瑚太朗

// <0058> 「よせやい」
<0058> 「よせやい」

// <0059> ぱに
<0059> ぱに

// <0060> 「いえいえいえ」
<0060> 「いえいえいえ」

// <0061> 瑚太朗
<0061> 瑚太朗

// <0062> 「よせやいって」
<0062> 「よせやいって」

// <0063> ぱに
<0063> ぱに

// <0064> 「おほほほいえいえいえいえ」
<0064> 「おほほほいえいえいえいえ」

// <0065> 瑚太朗
<0065> 瑚太朗

// <0066> 「………」
<0066> 「………」

// <0067> 瑚太朗
<0067> 瑚太朗

// <0068> 「やべえ！！　時間ねえんだって！！」
<0068> 「やべえ！！　時間ねえんだって！！」

// <0069> ぱに
<0069> ぱに

// <0070> 「あら、それは失礼」
<0070> 「あら、それは失礼」

// <0071> 瑚太朗
<0071> 瑚太朗

// <0072> 「いかん、このままでは刻一刻と俺の睡眠時間が削られていくぞ」
<0072> 「いかん、このままでは刻一刻と俺の睡眠時間が削られていくぞ」

// <0073> ぎる
<0073> ぎる

// <0074> 「ようしここはオレ様の出番だな！！」
<0074> 「ようしここはオレ様の出番だな！！」

// <0075> 瑚太朗
<0075> 瑚太朗

// <0076> 「邪魔すんな」
<0076> 「邪魔すんな」

// <0077> ぎる
<0077> ぎる

// <0078> 「なんでだよ！！　オレ超役に立つってば！！」
<0078> 「なんでだよ！！　オレ超役に立つってば！！」

// <0079> 瑚太朗
<0079> 瑚太朗

// <0080> 「どう役に立つんだよ」
<0080> 「どう役に立つんだよ」

// <0081> ぎる
<0081> ぎる

// <0082> 「そうだな、たとえば…」
<0082> 「そうだな、たとえば…」

// <0083> 開いていたページに飛びつく。
<0083> 開いていたページに飛びつく。

// <0084> ぎる
<0084> ぎる

// <0085> 「えぇ、えートォ…」
<0085> 「えぇ、えートォ…」

// <0086> ぎる
<0086> ぎる

// <0087> 「………」
<0087> 「………」

// <0088> ぎる
<0088> ぎる

// <0089> 「さ、さうなくて…」
<0089> 「さ、さうなくて…」

// <0090> ぎる
<0090> ぎる

// <0091> 「勝負のつかない…」
<0091> 「勝負のつかない…」

// <0092> 瑚太朗
<0092> 瑚太朗

// <0093> 「もういい、お前はよくやった」
<0093> 「もういい、お前はよくやった」

// <0094> ぎる
<0094> ぎる

// <0095> 「マジで！？　ほら見ろ、役に立ったじゃねえか！　やったー！！」
<0095> 「マジで！？　ほら見ろ、役に立ったじゃねえか！　やったー！！」

// <0096> 瑚太朗
<0096> 瑚太朗

// <0097> 「ああ、役に立ったからさっさとどけよな」
<0097> 「ああ、役に立ったからさっさとどけよな」

// <0098> ぎる
<0098> ぎる

// <0099> 「体よくあしらわれてる雰囲気！？」
<0099> 「体よくあしらわれてる雰囲気！？」

// <0100> ぱに
<0100> ぱに

// <0101> 「邪魔しちゃまずいですわよ、ぎるちゃん」
<0101> 「邪魔しちゃまずいですわよ、ぎるちゃん」

// <0102> ぎる
<0102> ぎる

// <0103> 「ううぅ…邪魔か…邪魔なのかー！」
<0103> 「ううぅ…邪魔か…邪魔なのかー！」

// <0104> ぎる
<0104> ぎる

// <0105> 「大体こんなもん、なんの役にも立たんのジャー！！」
<0105> 「大体こんなもん、なんの役にも立たんのジャー！！」

// <0106> 瑚太朗
<0106> 瑚太朗

// <0107> 「それでも覚えねえと色々面倒なんだよね」
<0107> 「それでも覚えねえと色々面倒なんだよね」

// <0108> ぎる
<0108> ぎる

// <0109> 「そういうことか。覚えるだけなら楽勝だぜ…」
<0109> 「そういうことか。覚えるだけなら楽勝だぜ…」

// <0110> 瑚太朗
<0110> 瑚太朗

// <0111> 「じゃあ、『さうなくて』」
<0111> 「じゃあ、『さうなくて』」

// <0112> ぎる
<0112> ぎる

// <0113> 「え、えートォ…」
<0113> 「え、えートォ…」

// <0114> ぎる
<0114> ぎる

// <0115> 「さ、さうがなくってサァ…みたいな」
<0115> 「さ、さうがなくってサァ…みたいな」

// <0116> 瑚太朗
<0116> 瑚太朗

// <0117> 「さて、真面目にやるか…」
<0117> 「さて、真面目にやるか…」

// <0118> 付き合ってると時間がなくなる。
<0118> 付き合ってると時間がなくなる。

// <0119> ぎる
<0119> ぎる

// <0120> 「うおおぉん全然覚えらんねぇー！！」
<0120> 「うおおぉん全然覚えらんねぇー！！」

// <0121> 泣き崩れた。
<0121> 泣き崩れた。

// <0122> 瑚太朗
<0122> 瑚太朗

// <0123> 「しょうがねえヤツだなぁ…」
<0123> 「しょうがねえヤツだなぁ…」

// <0124> ぱに
<0124> ぱに

// <0125> 「ま、ほっといてお勉強を続けましょ」
<0125> 「ま、ほっといてお勉強を続けましょ」

// <0126> 瑚太朗
<0126> 瑚太朗

// <0127> 「『さうなくて』、『勝負がつかない』か…」
<0127> 「『さうなくて』、『勝負がつかない』か…」

// <0128> 瑚太朗
<0128> 瑚太朗

// <0129> 「あれ、なんか覚えられたぞ」
<0129> 「あれ、なんか覚えられたぞ」

// <0130> なんかこう、ノリで。
<0130> なんかこう、ノリで。

// <0131> ぎる
<0131> ぎる

// <0132> 「まじで！？　お役に立てました！？」
<0132> 「まじで！？　お役に立てました！？」

// <0133> 瑚太朗
<0133> 瑚太朗

// <0134> 「おう、その調子で頼む」
<0134> 「おう、その調子で頼む」

// <0135> やや卑屈になってるぎるを奮い立たせてやる。
<0135> やや卑屈になってるぎるを奮い立たせてやる。

// <0136> どの調子かは謎だが、覚えられたのは事実だし。
<0136> どの調子かは謎だが、覚えられたのは事実だし。

// <0137> ぎる
<0137> ぎる

// <0138> 「次だ！　『うらなし…』『ざっくばらんに』」
<0138> 「次だ！　『うらなし…』『ざっくばらんに』」

// <0139> ぎる
<0139> ぎる

// <0140> 「ざっくばらんってなんだ。人名？　ザック＝バランってカッコよくね？」
<0140> 「ざっくばらんってなんだ。人名？　ザック＝バランってカッコよくね？」

// <0141> 瑚太朗
<0141> 瑚太朗

// <0142> 「意味は…なんかこう、遠慮ないとかあけすけとか」
<0142> 「意味は…なんかこう、遠慮ないとかあけすけとか」

// <0143> ぎる
<0143> ぎる

// <0144> 「なるほど。オレ様にぴったりの言葉だな」
<0144> 「なるほど。オレ様にぴったりの言葉だな」

// <0145> 瑚太朗
<0145> 瑚太朗

// <0146> 「ざっくばらんはいいから、うらなしを覚えねえと」
<0146> 「ざっくばらんはいいから、うらなしを覚えねえと」

// <0147> ぎる
<0147> ぎる

// <0148> 「ざっくうらなし！？」
<0148> 「ざっくうらなし！？」

// <0149> 瑚太朗
<0149> 瑚太朗

// <0150> 「ざっくうらなし…」
<0150> 「ざっくうらなし…」

// <0151> 瑚太朗
<0151> 瑚太朗

// <0152> 「…覚えられたんじゃね？」
<0152> 「…覚えられたんじゃね？」

// <0153> ぎる
<0153> ぎる

// <0154> 「ざっくうらなし！！」
<0154> 「ざっくうらなし！！」

// <0155> 瑚太朗
<0155> 瑚太朗

// <0156> 「ざっくうらなし！！」
<0156> 「ざっくうらなし！！」

// <0157> ぎる
<0157> ぎる

// <0158> 「これでテストもバッチグー！？」
<0158> 「これでテストもバッチグー！？」

// <0159> 瑚太朗
<0159> 瑚太朗

// <0160> 「いけそうな気がしてきた！！」
<0160> 「いけそうな気がしてきた！！」

// <0161> 瑚太朗
<0161> 瑚太朗

// <0162> 「よーし今日は寝るか！！　いけそうな気がするから！！」
<0162> 「よーし今日は寝るか！！　いけそうな気がするから！！」

// <0163> ぎる
<0163> ぎる

// <0164> 「おう！！　行けるとこまで行ってこい！！」
<0164> 「おう！！　行けるとこまで行ってこい！！」

// <0165> 瑚太朗
<0165> 瑚太朗

// <0166> 「ざっくうらなし！！」
<0166> 「ざっくうらなし！！」

// <0167> ぎる
<0167> ぎる

// <0168> 「ざっくうらなし！！！」
<0168> 「ざっくうらなし！！！」

// <0169> 瑚太朗
<0169> 瑚太朗

// <0170> 「俺とお前がさうなくて！」
<0170> 「俺とお前がさうなくて！」

// <0171> ぎる
<0171> ぎる

// <0172> 「やべえ！　勝負つかねえ！」
<0172> 「やべえ！　勝負つかねえ！」

// <0173> 瑚太朗
<0173> 瑚太朗

// <0174> 「ヒュウ！　完璧すぎて自分でも引くぜ！」
<0174> 「ヒュウ！　完璧すぎて自分でも引くぜ！」

// <0175> ぱに
<0175> ぱに

// <0176> 「よかったですわねぇ～」
<0176> 「よかったですわねぇ～」

// <0177> 瑚太朗
<0177> 瑚太朗

// <0178> 「………」
<0178> 「………」

// <0179> 昨日あれだけ盛り上がっておきながら、『さうなくて』も『うらなし』も出なかった。
<0179> 昨日あれだけ盛り上がっておきながら、『さうなくて』も『うらなし』も出なかった。

// <0180> 瑚太朗
<0180> 瑚太朗

// <0181> 「ざっくうらなしぃーーー！！！」
<0181> 「ざっくうらなしぃーーー！！！」

// <0182> 教師
<0182> 教師

// <0183> 「どうした天王寺」
<0183> 「どうした天王寺」

// <0184> 瑚太朗
<0184> 瑚太朗

// <0185> 「ざっくばらんがうらなしなんです！」
<0185> 「ざっくばらんがうらなしなんです！」

// <0186> 教師
<0186> 教師

// <0187> 「よく勉強してきたと言いたいところだが、テスト中は静かに」
<0187> 「よく勉強してきたと言いたいところだが、テスト中は静かに」

// <0188> 瑚太朗
<0188> 瑚太朗

// <0189> 「はい」
<0189> 「はい」

// <0190> 授業終了後。
<0190> 授業終了後。

// <0191> 生徒Ａ
<0191> 生徒Ａ

// <0192> 「天王寺君、ざっくうらなしって何？」
<0192> 「天王寺君、ざっくうらなしって何？」

// <0193> 瑚太朗
<0193> 瑚太朗

// <0194> 「単語の覚え方…」
<0194> 「単語の覚え方…」

// <0195> 生徒Ｂ
<0195> 生徒Ｂ

// <0196> 「覚えやすいじゃん！　ざっくうらなし！」
<0196> 「覚えやすいじゃん！　ざっくうらなし！」

// <0197> 生徒Ａ
<0197> 生徒Ａ

// <0198> 「ざっくうらなし！」
<0198> 「ざっくうらなし！」

// <0199> なんか流行った…。
<0199> なんか流行った…。

// <0200> 後に再び単語テストがあった際、『うらなし』の回答率が異常に高かったことは言うまでもない。
<0200> 後に再び単語テストがあった際、『うらなし』の回答率が異常に高かったことは言うまでもない。

// <0201> 放課後、担任の先生に声をかけられた。
<0201> 放課後、担任の先生に声をかけられた。

// <0202> 担任
<0202> 担任

// <0203> 「天王寺君。吉野くんに、プリントを持って行ってくれませんか？」
<0203> 「天王寺君。吉野くんに、プリントを持って行ってくれませんか？」

// <0204> 瑚太朗
<0204> 瑚太朗

// <0205> 「え、俺？　でもあいつ、俺が持って行くと怒りますよ」
<0205> 「え、俺？　でもあいつ、俺が持って行くと怒りますよ」

// <0206> 担任
<0206> 担任

// <0207> 「ええ、怒るでしょうね」
<0207> 「ええ、怒るでしょうね」

// <0208> 担任
<0208> 担任

// <0209> 「でも人間関係というのは、既成事実の積み重ねですから、今はそれでいいんですよ～」
<0209> 「でも人間関係というのは、既成事実の積み重ねですから、今はそれでいいんですよ～」

// <0210> 瑚太朗
<0210> 瑚太朗

// <0211> 「…」
<0211> 「…」

// <0212> とても本質的なことを言われた気がする。
<0212> とても本質的なことを言われた気がする。

// <0213> 瑚太朗
<0213> 瑚太朗

// <0214> 「いいですよ、吉野の家って…」
<0214> 「いいですよ、吉野の家って…」

// <0215> 担任
<0215> 担任

// <0216> 「この住所です」
<0216> 「この住所です」

// <0217> 瑚太朗
<0217> 瑚太朗

// <0218> 「わかりました。届けてきます」
<0218> 「わかりました。届けてきます」

// <0219> 担任
<0219> 担任

// <0220> 「よろしくお願いしますね～」
<0220> 「よろしくお願いしますね～」

// <0221> 担任
<0221> 担任

// <0222> 「殺伐としたのがおいやなら、誰か暇な人を連れて行くといいですよ」
<0222> 「殺伐としたのがおいやなら、誰か暇な人を連れて行くといいですよ」

// <0223> 瑚太朗
<0223> 瑚太朗

// <0224> 「暇な人ね…」
<0224> 「暇な人ね…」

// <0225> 
<0225> 

// <0226> 小鳥
<0226> 小鳥

// <0227> 「…あたしかあ」
<0227> 「…あたしかあ」

// <0228> 瑚太朗
<0228> 瑚太朗

// <0229> 「すぐ済むって」
<0229> 「すぐ済むって」

// <0230> 小鳥
<0230> 小鳥

// <0231> 「暇じゃないけど、まあいーよ」
<0231> 「暇じゃないけど、まあいーよ」

// <0232> 街はいつも通り、ほどほどににぎわっていた。
<0232> 街はいつも通り、ほどほどににぎわっていた。

// <0233> これから収穫祭が近づくにつれ、さらに騒然としてくるはずだ。
<0233> これから収穫祭が近づくにつれ、さらに騒然としてくるはずだ。

// <0234> 瑚太朗
<0234> 瑚太朗

// <0235> 「…なんかさ」
<0235> 「…なんかさ」

// <0236> 小鳥
<0236> 小鳥

// <0237> 「うん？」
<0237> 「うん？」

// <0238> 瑚太朗
<0238> 瑚太朗

// <0239> 「変わったかな、俺たち」
<0239> 「変わったかな、俺たち」

// <0240> 小鳥
<0240> 小鳥

// <0241> 「どういう意味でかな」
<0241> 「どういう意味でかな」

// <0242> 瑚太朗
<0242> 瑚太朗

// <0243> 「ここしばらく、ちょっと俺なりに頑張ってみて…」
<0243> 「ここしばらく、ちょっと俺なりに頑張ってみて…」

// <0244> 瑚太朗
<0244> 瑚太朗

// <0245> 「それなりにうまくやって、満たされるものもあって…」
<0245> 「それなりにうまくやって、満たされるものもあって…」

// <0246> 瑚太朗
<0246> 瑚太朗

// <0247> 「けど、なんでかね。どこかで、なんかを損なってるみたいな感じがして」
<0247> 「けど、なんでかね。どこかで、なんかを損なってるみたいな感じがして」

// <0248> 小鳥
<0248> 小鳥

// <0249> 「………」
<0249> 「………」

// <0250> 瑚太朗
<0250> 瑚太朗

// <0251> 「不安になったりもするんだよね」
<0251> 「不安になったりもするんだよね」

// <0252> 小鳥
<0252> 小鳥

// <0253> 「…みんな、多かれ少なかれ、そういうのはあると思うけど」
<0253> 「…みんな、多かれ少なかれ、そういうのはあると思うけど」

// <0254> 小鳥
<0254> 小鳥

// <0255> 「瑚太朗君はさ、病気とかで、いろいろつらいこともあったから…そのせいだと思うよ」
<0255> 「瑚太朗君はさ、病気とかで、いろいろつらいこともあったから…そのせいだと思うよ」

// <0256> 瑚太朗
<0256> 瑚太朗

// <0257> 「…うん、そうかもな」
<0257> 「…うん、そうかもな」

// <0258> 瑚太朗
<0258> 瑚太朗

// <0259> 「入院してた記憶ってほとんどないんだけど…」
<0259> 「入院してた記憶ってほとんどないんだけど…」

// <0260> 小鳥
<0260> 小鳥

// <0261> 「でも時間だけは過ぎてた」
<0261> 「でも時間だけは過ぎてた」

// <0262> 小鳥
<0262> 小鳥

// <0263> 「だから無意識に、取り戻したいって思っちゃうんじゃないかな」
<0263> 「だから無意識に、取り戻したいって思っちゃうんじゃないかな」

// <0264> 瑚太朗
<0264> 瑚太朗

// <0265> 「…こういう隠し事してるから、良くないのかな俺」
<0265> 「…こういう隠し事してるから、良くないのかな俺」

// <0266> 小鳥
<0266> 小鳥

// <0267> 「それは違うよ。誰だって隠し事くらいするよ」
<0267> 「それは違うよ。誰だって隠し事くらいするよ」

// <0268> 小鳥
<0268> 小鳥

// <0269> 「あたしだって、秘密はいっぱいあるんだよ？」
<0269> 「あたしだって、秘密はいっぱいあるんだよ？」

// <0270> 瑚太朗
<0270> 瑚太朗

// <0271> 「はは。どうせ、笑っちゃうような秘密ばっかりなんだろ」
<0271> 「はは。どうせ、笑っちゃうような秘密ばっかりなんだろ」

// <0272> 瑚太朗
<0272> 瑚太朗

// <0273> 「体重を何キロかサバ読んでるとかさ」
<0273> 「体重を何キロかサバ読んでるとかさ」

// <0274> 小鳥
<0274> 小鳥

// <0275> 「…それ良いねぇ」
<0275> 「…それ良いねぇ」

// <0276> 瑚太朗
<0276> 瑚太朗

// <0277> 「そういうのなら可愛いもんだよ」
<0277> 「そういうのなら可愛いもんだよ」

// <0278> 小鳥
<0278> 小鳥

// <0279> 「可愛い女になりたいねぇ」
<0279> 「可愛い女になりたいねぇ」

// <0280> 瑚太朗
<0280> 瑚太朗

// <0281> 「でも俺…」
<0281> 「でも俺…」

// <0282> 記憶がぼんやりと濁る。
<0282> 記憶がぼんやりと濁る。

// <0283> 昔にさかのぼると、いつもこうなる。
<0283> 昔にさかのぼると、いつもこうなる。

// <0284> 瑚太朗
<0284> 瑚太朗

// <0285> 「なあ、俺って…なんの病気だったっけ…？」
<0285> 「なあ、俺って…なんの病気だったっけ…？」

// <0286> 小鳥
<0286> 小鳥

// <0287> 「なんだっけね。難しい名前の病気」
<0287> 「なんだっけね。難しい名前の病気」

// <0288> 小鳥
<0288> 小鳥

// <0289> 「でも今は治って、安心」
<0289> 「でも今は治って、安心」

// <0290> 瑚太朗
<0290> 瑚太朗

// <0291> 「安心…か」
<0291> 「安心…か」

// <0292> 小鳥
<0292> 小鳥

// <0293> 「あんしんあんしん」
<0293> 「あんしんあんしん」

// <0294> 小鳥
<0294> 小鳥

// <0295> 「だから前向いて、生きてきなよ。欲しかったもの、手に入れながら」
<0295> 「だから前向いて、生きてきなよ。欲しかったもの、手に入れながら」

// <0296> 小鳥
<0296> 小鳥

// <0297> 「正当な権利なんだから」
<0297> 「正当な権利なんだから」

// <0298> 小鳥の言葉はなんだか寂しい響きがした。
<0298> 小鳥の言葉はなんだか寂しい響きがした。

// <0299> 小鳥
<0299> 小鳥

// <0300> 「このあたりじゃない？　吉野君ち」
<0300> 「このあたりじゃない？　吉野君ち」

// <0301> 瑚太朗
<0301> 瑚太朗

// <0302> 「ああ、そうだ…あのあたりだな」
<0302> 「ああ、そうだ…あのあたりだな」

// <0303> 瑚太朗
<0303> 瑚太朗

// <0304> 「ここか…吉野が風邪みたいな軟弱な病気で休むなんて、意外だよな」
<0304> 「ここか…吉野が風邪みたいな軟弱な病気で休むなんて、意外だよな」

// <0305> 小鳥
<0305> 小鳥

// <0306> 「人にうつさないように休んだんじゃないかな」
<0306> 「人にうつさないように休んだんじゃないかな」

// <0307> 瑚太朗
<0307> 瑚太朗

// <0308> 「あ、吉野あった。この家だ」
<0308> 「あ、吉野あった。この家だ」

// <0309> 小鳥
<0309> 小鳥

// <0310> 「おーう、ひろいお庭」
<0310> 「おーう、ひろいお庭」

// <0311> ごく普通の平凡な幸福を謳歌してそうな家じゃないか。
<0311> ごく普通の平凡な幸福を謳歌してそうな家じゃないか。

// <0312> 瑚太朗
<0312> 瑚太朗

// <0313> 「門にはベルがないのか…じゃ失礼して」
<0313> 「門にはベルがないのか…じゃ失礼して」

// <0314> 鉄門をあけて、ドアの前まで移動する。
<0314> 鉄門をあけて、ドアの前まで移動する。

// <0315> 何度かベルを鳴らしたのだが、誰も出てこない。
<0315> 何度かベルを鳴らしたのだが、誰も出てこない。

// <0316> 瑚太朗
<0316> 瑚太朗

// <0317> 「いないのか？」
<0317> 「いないのか？」

// <0318> 小鳥
<0318> 小鳥

// <0319> 「鳴ってない気がするね、ベル」
<0319> 「鳴ってない気がするね、ベル」

// <0320> 瑚太朗
<0320> 瑚太朗

// <0321> 「あー、壊れてるのかなこれ」
<0321> 「あー、壊れてるのかなこれ」

// <0322> 声を出して家の人を呼ぶしかない。
<0322> 声を出して家の人を呼ぶしかない。

// <0323> そう思った時、横手から吉野らしき声がした。
<0323> そう思った時、横手から吉野らしき声がした。

// <0324> 小鳥
<0324> 小鳥

// <0325> 「あっちにいるみたい」
<0325> 「あっちにいるみたい」

// <0326> 瑚太朗
<0326> 瑚太朗

// <0327> 「…んー、問題ないよな。行っちゃおう」
<0327> 「…んー、問題ないよな。行っちゃおう」

// <0328> 見舞いも兼ねて、じかに渡してやろう。
<0328> 見舞いも兼ねて、じかに渡してやろう。

// <0329> 俺たちは庭に入り、窓が開け放された部屋をのぞきこんだ。
<0329> 俺たちは庭に入り、窓が開け放された部屋をのぞきこんだ。

// <0330> 吉野がベッドに寝ていた。
<0330> 吉野がベッドに寝ていた。

// <0331> 瑚太朗
<0331> 瑚太朗

// <0332> 「…」
<0332> 「…」

// <0333> 小鳥
<0333> 小鳥

// <0334> 「…」
<0334> 「…」

// <0335> 吉野は…らしからぬパリッとした白いパジャマを着ていた。
<0335> 吉野は…らしからぬパリッとした白いパジャマを着ていた。

// <0336> もっと退廃的な、ドクロマークのパジャマなら違和感なかったのだが…
<0336> もっと退廃的な、ドクロマークのパジャマなら違和感なかったのだが…

// <0337> そのせいで俺も小鳥も、とっさに声を出せなかった。
<0337> そのせいで俺も小鳥も、とっさに声を出せなかった。

// <0338> 吉野は眠ってはおらず、ロックの雑誌をぱらぱらと眺めていた。
<0338> 吉野は眠ってはおらず、ロックの雑誌をぱらぱらと眺めていた。

// <0339> 瑚太朗
<0339> 瑚太朗

// <0340> 「よ――」
<0340> 「よ――」

// <0341> 声をかけようとしたその時だった！
<0341> 声をかけようとしたその時だった！

// <0342> 吉野
<0342> 吉野

// <0343> 「ママン、ナシむいてくれよ！」
<0343> 「ママン、ナシむいてくれよ！」

// <0344> 世界が歪んだ。
<0344> 世界が歪んだ。

// <0345> 瑚太朗
<0345> 瑚太朗

// <0346> 「～～～ッッッ！？」
<0346> 「～～～ッッッ！？」

// <0347> とっさに口を押さえなければ、爆笑してしまっていた。
<0347> とっさに口を押さえなければ、爆笑してしまっていた。

// <0348> クールな小鳥も顔を伏せ、声を殺して肩を震わせていた。
<0348> クールな小鳥も顔を伏せ、声を殺して肩を震わせていた。

// <0349> だが長くはもたない…
<0349> だが長くはもたない…

// <0350> ■友達■　ID:
<0350> ■友達■　ID:

// <0351> 　NO:
<0351> 　NO:

// <0352> 小鳥の肩を抱いて、敷地外に逃げた。
<0352> 小鳥の肩を抱いて、敷地外に逃げた。

// <0353> そこで解放した。
<0353> そこで解放した。

// <0354> 瑚太朗
<0354> 瑚太朗

// <0355> 「やべぇぇぇぇっ、もうあいつの顔見れねぇぇぇぇっ！！」
<0355> 「やべぇぇぇぇっ、もうあいつの顔見れねぇぇぇぇっ！！」

// <0356> 小鳥
<0356> 小鳥

// <0357> 「だめだよ、笑ったら…」
<0357> 「だめだよ、笑ったら…」

// <0358> そういう小鳥も笑いをこらえすぎて涙目だった。
<0358> そういう小鳥も笑いをこらえすぎて涙目だった。

// <0359> 瑚太朗
<0359> 瑚太朗

// <0360> 「このことは、俺たちの胸にとどめておいた方がいいな」
<0360> 「このことは、俺たちの胸にとどめておいた方がいいな」

// <0361> 小鳥
<0361> 小鳥

// <0362> 「それがいいね…あれはたぶん、吉野くんの聖域だよ」
<0362> 「それがいいね…あれはたぶん、吉野くんの聖域だよ」

// <0363> 瑚太朗
<0363> 瑚太朗

// <0364> 「…いやぁ…びっくりした」
<0364> 「…いやぁ…びっくりした」

