// <0000> 
<0000> 

// <0001> 
<0001> 

// <0002> BS_DT_A
<0002> BS_DT_A
<0041> 鼻は気持ちいいほどに通った。

// <0042> 瑚太朗
<0042> 瑚太朗

// <0043> 「………」
<0043> 「………」

// <0044> ティッシュが破れて手は鼻水まみれだ。
<0044> ティッシュが破れて手は鼻水まみれだ。

// <0045> …なあ、最悪だろ。
<0045> …なあ、最悪だろ。

// <0046> こんな朝はさ。
<0046> こんな朝はさ。

// <0047> 今日は月曜日。
<0047> 今日は月曜日。

// <0048> 日曜は、丸一日寝込んでいたらしい。
<0048> 日曜は、丸一日寝込んでいたらしい。

// <0049> …晴れた、いつもの朝だった。
<0049> …晴れた、いつもの朝だった。

// <0050> 俺はいつものように学校へ向かっていた。
<0050> 俺はいつものように学校へ向かっていた。

// <0051> 朝の鼻水はすぐに収まった。
<0051> 朝の鼻水はすぐに収まった。

// <0052> いつもの空気を、俺の鼻は吸い込んでいる。
<0052> いつもの空気を、俺の鼻は吸い込んでいる。

// <0053> 何もかもがいつもどおりで…。
<0053> 何もかもがいつもどおりで…。

// <0054> 瑚太朗
<0054> 瑚太朗

// <0055> （………）
<0055> （………）

// <0056> 瑚太朗
<0056> 瑚太朗

// <0057> （なんか、腹いてぇ…）
<0057> （なんか、腹いてぇ…）

// <0058> 胃痛と重い思考だけが違和を訴えていた。
<0058> 胃痛と重い思考だけが違和を訴えていた。

// <0059> 始業のチャイム寸前で教室へ入る。
<0059> 始業のチャイム寸前で教室へ入る。

// <0060> 瑚太朗
<0060> 瑚太朗

// <0061> 「………」
<0061> 「………」

// <0062> 小鳥はいない。
<0062> 小鳥はいない。

// <0063> ちはやもルチアもいない。
<0063> ちはやもルチアもいない。

// <0064> 吉野
<0064> 吉野

// <0065> 「………」
<0065> 「………」

// <0066> こいつだけがいつものように、椅子にふんぞり返っていた。
<0066> こいつだけがいつものように、椅子にふんぞり返っていた。

// <0067> 瑚太朗
<0067> 瑚太朗

// <0068> 「…よう」
<0068> 「…よう」

// <0069> 吉野
<0069> 吉野

// <0070> 「話しかけんな。うぜえ」
<0070> 「話しかけんな。うぜえ」

// <0071> いつもの反応。
<0071> いつもの反応。

// <0072> 安心した。
<0072> 安心した。

// <0073> 瑚太朗
<0073> 瑚太朗

// <0074> 「今日休み多いね」
<0074> 「今日休み多いね」

// <0075> 理由はわかっているのに、ついいつもの平穏な日々を演じてしまう。
<0075> 理由はわかっているのに、ついいつもの平穏な日々を演じてしまう。

// <0076> 吉野
<0076> 吉野

// <0077> 「…なにがあった」
<0077> 「…なにがあった」

// <0078> 瑚太朗
<0078> 瑚太朗

// <0079> 「え」
<0079> 「え」

// <0080> 吉野
<0080> 吉野

// <0081> 「てめえと放課後かかずりあってた連中ばかりじゃねえか」
<0081> 「てめえと放課後かかずりあってた連中ばかりじゃねえか」

// <0082> 瑚太朗
<0082> 瑚太朗

// <0083> 「…偶然でしょ」
<0083> 「…偶然でしょ」

// <0084> 吉野
<0084> 吉野

// <0085> 「神戸のヤツはわかる」
<0085> 「神戸のヤツはわかる」

// <0086> 元々、小鳥の出席率はとても低いものだった。
<0086> 元々、小鳥の出席率はとても低いものだった。

// <0087> ここ最近だけだ。毎日学校で顔を合わせることが出来ていたのは。
<0087> ここ最近だけだ。毎日学校で顔を合わせることが出来ていたのは。

// <0088> 吉野
<0088> 吉野

// <0089> 「…後ろのマヌケ女といい、委員長といい…」
<0089> 「…後ろのマヌケ女といい、委員長といい…」

// <0090> 瑚太朗
<0090> 瑚太朗

// <0091> 「俺は何も知らない！！」
<0091> 「俺は何も知らない！！」

// <0092> 語気が荒くなった。
<0092> 語気が荒くなった。

// <0093> 吉野
<0093> 吉野

// <0094> 「あ？」
<0094> 「あ？」

// <0095> 瑚太朗
<0095> 瑚太朗

// <0096> 「あ、いや…わりい」
<0096> 「あ、いや…わりい」

// <0097> 瑚太朗
<0097> 瑚太朗

// <0098> 「でも本当に知らんのよ」
<0098> 「でも本当に知らんのよ」

// <0099> 吉野
<0099> 吉野

// <0100> 「…ちっ」
<0100> 「…ちっ」

// <0101> ウソはついてない。
<0101> ウソはついてない。

// <0102> 土曜の状況…。
<0102> 土曜の状況…。

// <0103> 化け物を前にして、奇妙な行動をとるオカ研の面々。
<0103> 化け物を前にして、奇妙な行動をとるオカ研の面々。

// <0104> 理解不能だった。
<0104> 理解不能だった。

// <0105> 俺は何も知らない。
<0105> 俺は何も知らない。

// <0106> 瑚太朗
<0106> 瑚太朗

// <0107> 「…風邪、流行ってんのかね」
<0107> 「…風邪、流行ってんのかね」

// <0108> 吉野
<0108> 吉野

// <0109> 「………」
<0109> 「………」

// <0110> 瑚太朗
<0110> 瑚太朗

// <0111> 「実は俺もさ、朝ちょっとだけ調子悪かったんよ」
<0111> 「実は俺もさ、朝ちょっとだけ調子悪かったんよ」

// <0112> 瑚太朗
<0112> 瑚太朗

// <0113> 「みんな、一緒に活動してたからさ…」
<0113> 「みんな、一緒に活動してたからさ…」

// <0114> もう、それでいいじゃん。
<0114> もう、それでいいじゃん。

// <0115> 土曜の森の事とか、全部夢でさ。
<0115> 土曜の森の事とか、全部夢でさ。

// <0116> そんな希望を含めて、俺は演技を続けなければならなかった。
<0116> そんな希望を含めて、俺は演技を続けなければならなかった。

// <0117> 吉野
<0117> 吉野

// <0118> 「ざけんな…」
<0118> 「ざけんな…」

// <0119> 胸倉をつかまれる。
<0119> 胸倉をつかまれる。

// <0120> 瑚太朗
<0120> 瑚太朗

// <0121> 「なんだよ」
<0121> 「なんだよ」

// <0122> 吉野
<0122> 吉野

// <0123> 「答えろ」
<0123> 「答えろ」

// <0124> 瑚太朗
<0124> 瑚太朗

// <0125> 「何を」
<0125> 「何を」

// <0126> 吉野
<0126> 吉野

// <0127> 「テメェが関わってるこたあ明白だろうが…」
<0127> 「テメェが関わってるこたあ明白だろうが…」

// <0128> 瑚太朗
<0128> 瑚太朗

// <0129> 「離せって」
<0129> 「離せって」

// <0130> 軽く振り払い…。
<0130> 軽く振り払い…。

// <0131> 吉野
<0131> 吉野

// <0132> 「ぐあぁっ！？」
<0132> 「ぐあぁっ！？」

// <0133> 吉野の腕が弾かれる。
<0133> 吉野の腕が弾かれる。

// <0134> …俺の制服のボタンが弾け飛んだ。
<0134> …俺の制服のボタンが弾け飛んだ。

// <0135> 瑚太朗
<0135> 瑚太朗

// <0136> 「あ…」
<0136> 「あ…」

// <0137> 吉野
<0137> 吉野

// <0138> 「て、てめぇ…」
<0138> 「て、てめぇ…」

// <0139> 軽くのつもりだったのに。
<0139> 軽くのつもりだったのに。

// <0140> 俺…強くなりすぎてる…。
<0140> 俺…強くなりすぎてる…。

// <0141> 瑚太朗
<0141> 瑚太朗

// <0142> 「わりい…本当にわりい…」
<0142> 「わりい…本当にわりい…」

// <0143> 吉野
<0143> 吉野

// <0144> 「…くそッ」
<0144> 「…くそッ」

// <0145> ガン、と机を蹴り。
<0145> ガン、と机を蹴り。

// <0146> 吉野は教室を出て行った。
<0146> 吉野は教室を出て行った。

// <0147> 瑚太朗
<0147> 瑚太朗

// <0148> 「………」
<0148> 「………」

// <0149> 何もかも本当のことなんだ。
<0149> 何もかも本当のことなんだ。

// <0150> この嘘みたいな力が、真実の証明。
<0150> この嘘みたいな力が、真実の証明。

// <0151> 瑚太朗
<0151> 瑚太朗

// <0152> 「んな皮肉、いらねえんだよ…」
<0152> 「んな皮肉、いらねえんだよ…」

// <0153> 呟くしかなかった。
<0153> 呟くしかなかった。

// <0154> 休み時間。
<0154> 休み時間。

// <0155> 吉野は戻ってこなかった。
<0155> 吉野は戻ってこなかった。

// <0156> 瑚太朗
<0156> 瑚太朗

// <0157> 「………」
<0157> 「………」

// <0158> 俺、ひとりじゃん…。
<0158> 俺、ひとりじゃん…。

// <0159> 瑚太朗
<0159> 瑚太朗

// <0160> 「静流、いないかな…」
<0160> 「静流、いないかな…」

// <0161> 中庭に静流の姿はない。
<0161> 中庭に静流の姿はない。

// <0162> いつもだったら、あそこで日向ぼっこしてるはずなのに。
<0162> いつもだったら、あそこで日向ぼっこしてるはずなのに。

// <0163> 瑚太朗
<0163> 瑚太朗

// <0164> 「………」
<0164> 「………」

// <0165> 森での静流を思い出す。
<0165> 森での静流を思い出す。

// <0166> …あれは本当に静流だったんだろうか？
<0166> …あれは本当に静流だったんだろうか？

// <0167> あんな事をするのが、本当の静流なんだろうか。
<0167> あんな事をするのが、本当の静流なんだろうか。

// <0168> ？？＿静流
<0168> ？？＿静流

// <0169> 「…コタロー」
<0169> 「…コタロー」

// <0170> 瑚太朗
<0170> 瑚太朗

// <0171> 「！？」
<0171> 「！？」

// <0172> 振り返る。
<0172> 振り返る。

// <0173> 静流
<0173> 静流

// <0174> 「コタロー」
<0174> 「コタロー」

// <0175> 瑚太朗
<0175> 瑚太朗

// <0176> 「あ…」
<0176> 「あ…」

// <0177> とっさに言葉が出なかった。
<0177> とっさに言葉が出なかった。

// <0178> 言いよどんでいるうちに、静流の口が動く。
<0178> 言いよどんでいるうちに、静流の口が動く。

// <0179> 静流
<0179> 静流

// <0180> 「お別れを言いに来た」
<0180> 「お別れを言いに来た」

// <0181> 瑚太朗
<0181> 瑚太朗

// <0182> 「お、わかれ、ってっ…」
<0182> 「お、わかれ、ってっ…」

// <0183> 静流
<0183> 静流

// <0184> 「うん」
<0184> 「うん」

// <0185> 瑚太朗
<0185> 瑚太朗

// <0186> 「なんだよ、それ」
<0186> 「なんだよ、それ」

// <0187> 静流
<0187> 静流

// <0188> 「何も言えない」
<0188> 「何も言えない」

// <0189> 静流
<0189> 静流

// <0190> 「けど、お別れは言いたかった」
<0190> 「けど、お別れは言いたかった」

// <0191> 静流
<0191> 静流

// <0192> 「…すごく、楽しかった」
<0192> 「…すごく、楽しかった」

// <0193> 静流
<0193> 静流

// <0194> 「全部嘘だったんじゃないかってくらい…」
<0194> 「全部嘘だったんじゃないかってくらい…」

// <0195> 瑚太朗
<0195> 瑚太朗

// <0196> 「………」
<0196> 「………」

// <0197> 瑚太朗
<0197> 瑚太朗

// <0198> 「嘘なはず、ないだろ…」
<0198> 「嘘なはず、ないだろ…」

// <0199> 瑚太朗
<0199> 瑚太朗

// <0200> 「こないだの、なんなんだよ」
<0200> 「こないだの、なんなんだよ」

// <0201> 瑚太朗
<0201> 瑚太朗

// <0202> 「あっちのほうがよっぽど嘘だろ」
<0202> 「あっちのほうがよっぽど嘘だろ」

// <0203> 静流
<0203> 静流

// <0204> 「…言えない」
<0204> 「…言えない」

// <0205> 静流
<0205> 静流

// <0206> 「けど、コタローにとっての嘘が本当で、本当は嘘なんだ」
<0206> 「けど、コタローにとっての嘘が本当で、本当は嘘なんだ」

// <0207> 瑚太朗
<0207> 瑚太朗

// <0208> 「………」
<0208> 「………」

// <0209> 静流
<0209> 静流

// <0210> 「話したいけど…」
<0210> 「話したいけど…」

// <0211> 静流
<0211> 静流

// <0212> 「コタローは、違うから…」
<0212> 「コタローは、違うから…」

// <0213> 瑚太朗
<0213> 瑚太朗

// <0214> 「違うって何がだよ」
<0214> 「違うって何がだよ」

// <0215> 静流
<0215> 静流

// <0216> 「コタローが」
<0216> 「コタローが」

// <0217> 静流
<0217> 静流

// <0218> 「私たちと」
<0218> 「私たちと」

// <0219> 静流
<0219> 静流

// <0220> 「ルチアも表面上そんなの見せなかったけど」
<0220> 「ルチアも表面上そんなの見せなかったけど」

// <0221> 静流
<0221> 静流

// <0222> 「なんとなく悲しそうにしてた」
<0222> 「なんとなく悲しそうにしてた」

// <0223> 瑚太朗
<0223> 瑚太朗

// <0224> 「なんなんだよ、それ」
<0224> 「なんなんだよ、それ」

// <0225> 静流
<0225> 静流

// <0226> 「………」
<0226> 「………」

// <0227> 静流
<0227> 静流

// <0228> 「やっぱり、言いに来ないほうが良かったのかもしれない…」
<0228> 「やっぱり、言いに来ないほうが良かったのかもしれない…」

// <0229> 瑚太朗
<0229> 瑚太朗

// <0230> 「………」
<0230> 「………」

// <0231> 静流
<0231> 静流

// <0232> 「………」
<0232> 「………」

// <0233> 静流は、ずっと…困った顔をしていた。
<0233> 静流は、ずっと…困った顔をしていた。

// <0234> 静流
<0234> 静流

// <0235> 「コタロー」
<0235> 「コタロー」

// <0236> 長い沈黙の後、口を開く。
<0236> 長い沈黙の後、口を開く。

// <0237> 静流
<0237> 静流

// <0238> 「さよならだ」
<0238> 「さよならだ」

// <0239> そう言うと。
<0239> そう言うと。

// <0240> …静流は、開いていた窓へ身を躍らせた。
<0240> …静流は、開いていた窓へ身を躍らせた。

// <0241> 瑚太朗
<0241> 瑚太朗

// <0242> 「静流っ」
<0242> 「静流っ」

// <0243> 窓の枠にしがみつく。
<0243> 窓の枠にしがみつく。

// <0244> 外にはもう、誰もいなかった。
<0244> 外にはもう、誰もいなかった。

// <0245> 静流の教室へ向かう。
<0245> 静流の教室へ向かう。

// <0246> 女生徒
<0246> 女生徒

// <0247> 「え、中津さんなら朝から来てませんけど…」
<0247> 「え、中津さんなら朝から来てませんけど…」

// <0248> 瑚太朗
<0248> 瑚太朗

// <0249> 「…そっか…」
<0249> 「…そっか…」

// <0250> 女生徒
<0250> 女生徒

// <0251> 「何かあったんですか？　無断欠席みたいで、先生困ってました」
<0251> 「何かあったんですか？　無断欠席みたいで、先生困ってました」

// <0252> 瑚太朗
<0252> 瑚太朗

// <0253> 「それが知りたくて、ここに来たんだ」
<0253> 「それが知りたくて、ここに来たんだ」

// <0254> 女生徒
<0254> 女生徒

// <0255> 「あ、そうですよね…」
<0255> 「あ、そうですよね…」

// <0256> 瑚太朗
<0256> 瑚太朗

// <0257> 「わりい、ありがと」
<0257> 「わりい、ありがと」

// <0258> 軽く会釈をして、その場を後にする。
<0258> 軽く会釈をして、その場を後にする。

// <0259> 瑚太朗
<0259> 瑚太朗

// <0260> 「………」
<0260> 「………」

// <0261> あいつは本当に、別れを言いに来たんだ。
<0261> あいつは本当に、別れを言いに来たんだ。

// <0262> ただ、それだけ。
<0262> ただ、それだけ。

// <0263> 瑚太朗
<0263> 瑚太朗

// <0264> 「ちくしょう…」
<0264> 「ちくしょう…」

// <0265> 壊れてしまった。
<0265> 壊れてしまった。

// <0266> …楽しい、俺の日常。
<0266> …楽しい、俺の日常。

// <0267> 全身の力が抜けていた。
<0267> 全身の力が抜けていた。

// <0268> …いや、今はちょうどいい。
<0268> …いや、今はちょうどいい。

// <0269> 威勢良くドアなんか開けたら、今の俺じゃドアごと破壊しかねない。
<0269> 威勢良くドアなんか開けたら、今の俺じゃドアごと破壊しかねない。

// <0270> 教室に戻る。
<0270> 教室に戻る。

// <0271> 吉野はいない。
<0271> 吉野はいない。

// <0272> 瑚太朗
<0272> 瑚太朗

// <0273> 「………」
<0273> 「………」

// <0274> いないって言葉、今日だけで何度使ったろう？
<0274> いないって言葉、今日だけで何度使ったろう？

// <0275> いるはずの人間がいないと。
<0275> いるはずの人間がいないと。

// <0276> ？？＿ちはや
<0276> ？？＿ちはや

// <0277> 「なんかみんないないと寂しいですねー」
<0277> 「なんかみんないないと寂しいですねー」

// <0278> 瑚太朗
<0278> 瑚太朗

// <0279> 「そう、寂しいのだ…」
<0279> 「そう、寂しいのだ…」

// <0280> ………。
<0280> ………。

// <0281> ちはや
<0281> ちはや

// <0282> 「？」
<0282> 「？」

// <0283> 瑚太朗
<0283> 瑚太朗

// <0284> 「おいいぃ！！！」
<0284> 「おいいぃ！！！」

// <0285> ちはや
<0285> ちはや

// <0286> 「なんですいきなり」
<0286> 「なんですいきなり」

// <0287> 瑚太朗
<0287> 瑚太朗

// <0288> 「いや、お前！　なんでいんの！？」
<0288> 「いや、お前！　なんでいんの！？」

// <0289> ちはや
<0289> ちはや

// <0290> 「いやー、今日は寝坊してしまいまして」
<0290> 「いやー、今日は寝坊してしまいまして」

// <0291> 瑚太朗
<0291> 瑚太朗

// <0292> 「バカだろ！！！」
<0292> 「バカだろ！！！」

// <0293> ちはや
<0293> ちはや

// <0294> 「ば、ばかってなんです！？　会うなりいきなりっ！！」
<0294> 「ば、ばかってなんです！？　会うなりいきなりっ！！」

// <0295> 瑚太朗
<0295> 瑚太朗

// <0296> 「いや…」
<0296> 「いや…」

// <0297> こういう日に平気で学校に来てしまうってのは、俺だってバカだってことだ。
<0297> こういう日に平気で学校に来てしまうってのは、俺だってバカだってことだ。

// <0298> 瑚太朗
<0298> 瑚太朗

// <0299> 「………」
<0299> 「………」

// <0300> いや、ってことはバカじゃないのか？
<0300> いや、ってことはバカじゃないのか？

// <0301> 
<0301> 

// <0302> 朱音
<0302> 朱音

// <0303> 「馬鹿だわ」
<0303> 「馬鹿だわ」

// <0304> …会長殿は開口一番手厳しい。
<0304> …会長殿は開口一番手厳しい。

// <0305> 瑚太朗
<0305> 瑚太朗

// <0306> 「てか…結局いんのね、何人か」
<0306> 「てか…結局いんのね、何人か」

// <0307> 今ここにいるオカ研メンバーは３人。
<0307> 今ここにいるオカ研メンバーは３人。

// <0308> いつもの半分だ。
<0308> いつもの半分だ。

// <0309> 朱音
<0309> 朱音

// <0310> 「普通はそんな軽率なことはしない」
<0310> 「普通はそんな軽率なことはしない」

// <0311> ちはや
<0311> ちはや

// <0312> 「だってー、学校来るのは普通じゃないですかー」
<0312> 「だってー、学校来るのは普通じゃないですかー」

// <0313> 朱音
<0313> 朱音

// <0314> 「普通じゃないときに普通の行動を取るのは、馬鹿だって言っているの」
<0314> 「普通じゃないときに普通の行動を取るのは、馬鹿だって言っているの」

// <0315> 瑚太朗
<0315> 瑚太朗

// <0316> 「だったら会長だって馬鹿じゃん！」
<0316> 「だったら会長だって馬鹿じゃん！」

// <0317> 朱音
<0317> 朱音

// <0318> 「安全確保できてるし」
<0318> 「安全確保できてるし」

// <0319> ちはや
<0319> ちはや

// <0320> 「はい？」
<0320> 「はい？」

// <0321> 朱音
<0321> 朱音

// <0322> 「最近ちはやの使い方がわかってきたわ。体の良い、繰り返し使えるスケープゴート」
<0322> 「最近ちはやの使い方がわかってきたわ。体の良い、繰り返し使えるスケープゴート」

// <0323> 瑚太朗
<0323> 瑚太朗

// <0324> 「実験台っすか」
<0324> 「実験台っすか」

// <0325> 朱音
<0325> 朱音

// <0326> 「だって、本当によっぽどじゃないと心配要らないもの、この子」
<0326> 「だって、本当によっぽどじゃないと心配要らないもの、この子」

// <0327> 朱音
<0327> 朱音

// <0328> 「…付き人だっているし」
<0328> 「…付き人だっているし」

// <0329> ちはや
<0329> ちはや

// <0330> 「なんか褒められてるのか、ばかにされてるのか困るんですけど～」
<0330> 「なんか褒められてるのか、ばかにされてるのか困るんですけど～」

// <0331> 朱音
<0331> 朱音

// <0332> 「両方ね」
<0332> 「両方ね」

// <0333> 会長殿は、ぎ、と音をさせて、背もたれに身体を預ける。
<0333> 会長殿は、ぎ、と音をさせて、背もたれに身体を預ける。

// <0334> 朱音
<0334> 朱音

// <0335> 「…ま、ちょうど良かったかしら」
<0335> 「…ま、ちょうど良かったかしら」

// <0336> 瑚太朗
<0336> 瑚太朗

// <0337> 「何が」
<0337> 「何が」

// <0338> 朱音
<0338> 朱音

// <0339> 「天王寺瑚太朗」
<0339> 「天王寺瑚太朗」

// <0340> 朱音
<0340> 朱音

// <0341> 「命が惜しい？」
<0341> 「命が惜しい？」

// <0342> 瑚太朗
<0342> 瑚太朗

// <0343> 「突然何を物騒な…」
<0343> 「突然何を物騒な…」

// <0344> 朱音
<0344> 朱音

// <0345> 「わかってるでしょ。あんなのまた来たら、死ぬわよおまえ」
<0345> 「わかってるでしょ。あんなのまた来たら、死ぬわよおまえ」

// <0346> 瑚太朗
<0346> 瑚太朗

// <0347> 「………」
<0347> 「………」

// <0348> 確かに。
<0348> 確かに。

// <0349> 瑚太朗
<0349> 瑚太朗

// <0350> 「その件なんだが…」
<0350> 「その件なんだが…」

// <0351> 瑚太朗
<0351> 瑚太朗

// <0352> 「委員長も静流も言ってたよな。あれは何だ？　あんたらのどっちかがあの化け物飼ってるのか？」
<0352> 「委員長も静流も言ってたよな。あれは何だ？　あんたらのどっちかがあの化け物飼ってるのか？」

// <0353> 瑚太朗
<0353> 瑚太朗

// <0354> 「どっちかって言うと…」
<0354> 「どっちかって言うと…」

// <0355> 魔女様の下僕がふさわしい。
<0355> 魔女様の下僕がふさわしい。

// <0356> 朱音
<0356> 朱音

// <0357> 「念のため言っておくわ。私じゃない」
<0357> 「念のため言っておくわ。私じゃない」

// <0358> 瑚太朗
<0358> 瑚太朗

// <0359> 「じゃあ、お前？」
<0359> 「じゃあ、お前？」

// <0360> ちはや
<0360> ちはや

// <0361> 「ち、違います違いますっ」
<0361> 「ち、違います違いますっ」

// <0362> 瑚太朗
<0362> 瑚太朗

// <0363> 「でも、お前ら関係のことなんじゃね？　それが俺に襲い掛かってくんのか？」
<0363> 「でも、お前ら関係のことなんじゃね？　それが俺に襲い掛かってくんのか？」

// <0364> 瑚太朗
<0364> 瑚太朗

// <0365> 「大体、何でお前ら二人には襲い掛からなかったんだよ」
<0365> 「大体、何でお前ら二人には襲い掛からなかったんだよ」

// <0366> 朱音
<0366> 朱音

// <0367> 「そのあたりは私も調査中」
<0367> 「そのあたりは私も調査中」

// <0368> 瑚太朗
<0368> 瑚太朗

// <0369> 「目星は？」
<0369> 「目星は？」

// <0370> 朱音
<0370> 朱音

// <0371> 「言えるわけがない」
<0371> 「言えるわけがない」

// <0372> 朱音
<0372> 朱音

// <0373> 「…首を突っ込むと怪我だけじゃすまないのは、あの場にいたおまえなら承知済みのはずよ」
<0373> 「…首を突っ込むと怪我だけじゃすまないのは、あの場にいたおまえなら承知済みのはずよ」

// <0374> 瑚太朗
<0374> 瑚太朗

// <0375> 「そりゃ、そうだけど」
<0375> 「そりゃ、そうだけど」

// <0376> 朱音
<0376> 朱音

// <0377> 「で、今日の朝がどうなるかと思ったんだけど」
<0377> 「で、今日の朝がどうなるかと思ったんだけど」

// <0378> 朱音
<0378> 朱音

// <0379> 「相手方が思ったより慎重」
<0379> 「相手方が思ったより慎重」

// <0380> 朱音
<0380> 朱音

// <0381> 「…でも、奇襲が来るかもしれない。そういう時もっとも安全なのはどこ？」
<0381> 「…でも、奇襲が来るかもしれない。そういう時もっとも安全なのはどこ？」

// <0382> 瑚太朗
<0382> 瑚太朗

// <0383> 「はぁ…」
<0383> 「はぁ…」

// <0384> よくわかんねえ。
<0384> よくわかんねえ。

// <0385> 朱音
<0385> 朱音

// <0386> 「簡単。奇襲が通用しない環境」
<0386> 「簡単。奇襲が通用しない環境」

// <0387> 瑚太朗
<0387> 瑚太朗

// <0388> 「当たり前じゃん！　問題はそこが何処かってことだろ！」
<0388> 「当たり前じゃん！　問題はそこが何処かってことだろ！」

// <0389> 朱音
<0389> 朱音

// <0390> 「そりゃ、ボディガードとかそういうのがいるところかしら」
<0390> 「そりゃ、ボディガードとかそういうのがいるところかしら」

// <0391> ちはや
<0391> ちはや

// <0392> 「じゃあうちにいればいいんですよ！　咲夜もいますし！」
<0392> 「じゃあうちにいればいいんですよ！　咲夜もいますし！」

// <0393> 名案、と手を叩く。
<0393> 名案、と手を叩く。

// <0394> 朱音
<0394> 朱音

// <0395> 「………」
<0395> 「………」

// <0396> 朱音
<0396> 朱音

// <0397> 「あ、いえ、そう言おうとは思ってたけど…いいのそれで？」
<0397> 「あ、いえ、そう言おうとは思ってたけど…いいのそれで？」

// <0398> ちはや
<0398> ちはや

// <0399> 「はい？」
<0399> 「はい？」

// <0400> 朱音
<0400> 朱音

// <0401> 「じゃあ、そうしましょ」
<0401> 「じゃあ、そうしましょ」

// <0402> 朱音
<0402> 朱音

