// <0000> 
<0000> 

// <0001> 
<0001> 

// <0002> BS_DT_A
<0002> BS_DT_A
// <0061> 瑚太朗
<0061> 瑚太朗

// <0062> 「重すぎるからうちのブログには合わないってんで」
<0062> 「重すぎるからうちのブログには合わないってんで」

// <0063> 井上＿電話
<0063> 井上＿電話

// <0064> 『考えてみればそうね。あれはうちの領分だわ』
<0064> 『考えてみればそうね。あれはうちの領分だわ』

// <0065> 瑚太朗
<0065> 瑚太朗

// <0066> 「原因…上流の人里からの生活排水じゃないかってうちのボスは言ってた」
<0066> 「原因…上流の人里からの生活排水じゃないかってうちのボスは言ってた」

// <0067> 井上＿電話
<0067> 井上＿電話

// <0068> 『よし、勝ち』
<0068> 『よし、勝ち』

// <0069> 瑚太朗
<0069> 瑚太朗

// <0070> 「ふーん、やっぱ生活排水だけじゃ説明できないってことなのか」
<0070> 「ふーん、やっぱ生活排水だけじゃ説明できないってことなのか」

// <0071> 井上＿電話
<0071> 井上＿電話

// <0072> 『オカ研って森の情報掴んでるでしょう？』
<0072> 『オカ研って森の情報掴んでるでしょう？』

// <0073> 瑚太朗
<0073> 瑚太朗

// <0074> 「森の情報…？」
<0074> 「森の情報…？」

// <0075> そんなネタも来てた気がするが…。
<0075> そんなネタも来てた気がするが…。

// <0076> 瑚太朗
<0076> 瑚太朗

// <0077> 「掴んでたよーな、そうでないよーな」
<0077> 「掴んでたよーな、そうでないよーな」

// <0078> 井上＿電話
<0078> 井上＿電話

// <0079> 『うそ！？　調査行ってないの！？』
<0079> 『うそ！？　調査行ってないの！？』

// <0080> 瑚太朗
<0080> 瑚太朗

// <0081> 「んな行くのが当然のように言われましても」
<0081> 「んな行くのが当然のように言われましても」

// <0082> 井上＿電話
<0082> 井上＿電話

// <0083> 『はぁー、がっかりだよそれ』
<0083> 『はぁー、がっかりだよそれ』

// <0084> 井上＿電話
<0084> 井上＿電話

// <0085> 『じゃ、もういいや。ありがとね』
<0085> 『じゃ、もういいや。ありがとね』

// <0086> 瑚太朗
<0086> 瑚太朗

// <0087> 「まてまて、そっちではなんか掴んだってのか？」
<0087> 「まてまて、そっちではなんか掴んだってのか？」

// <0088> 井上＿電話
<0088> 井上＿電話

// <0089> 『情報は開示しない。独り占めが記者の基本よ』
<0089> 『情報は開示しない。独り占めが記者の基本よ』

// <0090> こいつ…。
<0090> こいつ…。

// <0091> だが…対抗するにもネタは何もなかった。
<0091> だが…対抗するにもネタは何もなかった。

// <0092> 瑚太朗
<0092> 瑚太朗

// <0093> （だが気になる…）
<0093> （だが気になる…）

// <0094> もしかしたらネタのご相伴に預かるチャンスかもしれないのだ。
<0094> もしかしたらネタのご相伴に預かるチャンスかもしれないのだ。

// <0095> こうなれば…。
<0095> こうなれば…。

// <0096> 瑚太朗
<0096> 瑚太朗

// <0097> 「井上よ…こんなとき、お前のような人間がするりとネタを吐いてしまいたくなる言葉を今教えてやる」
<0097> 「井上よ…こんなとき、お前のような人間がするりとネタを吐いてしまいたくなる言葉を今教えてやる」

// <0098> 井上＿電話
<0098> 井上＿電話

// <0099> 『え、なにそれ？』
<0099> 『え、なにそれ？』

// <0100> 瑚太朗
<0100> 瑚太朗

// <0101> 「教えてくださいお願いします！」
<0101> 「教えてくださいお願いします！」

// <0102> 井上
<0102> 井上

// <0103> 「……」
<0103> 「……」

// <0104> 井上ポイントが急激に下がっていくのを感じる。
<0104> 井上ポイントが急激に下がっていくのを感じる。

// <0105> だが、プライドなど微塵もない。
<0105> だが、プライドなど微塵もない。

// <0106> 俺は駄々っ子のように教えろ、と続けた。
<0106> 俺は駄々っ子のように教えろ、と続けた。

// <0107> ネタのためならプライドなど溝に投げ捨てるのが記者の魂だ。
<0107> ネタのためならプライドなど溝に投げ捨てるのが記者の魂だ。

// <0108> やがて井上も折れたようだった。
<0108> やがて井上も折れたようだった。

// <0109> 井上＿電話
<0109> 井上＿電話

// <0110> 『私が見つけたのはね…虹沼よ』
<0110> 『私が見つけたのはね…虹沼よ』

// <0111> 瑚太朗
<0111> 瑚太朗

// <0112> 「にじぬま？」
<0112> 「にじぬま？」

// <0113> 井上＿電話
<0113> 井上＿電話

// <0114> 『そ。写真もバッチリ収めてきてる。凄いよ。川が一面虹色なの』
<0114> 『そ。写真もバッチリ収めてきてる。凄いよ。川が一面虹色なの』

// <0115> 井上＿電話
<0115> 井上＿電話

// <0116> 『周囲にはその汚染が原因と思われる凄惨な動植物の残骸が…』
<0116> 『周囲にはその汚染が原因と思われる凄惨な動植物の残骸が…』

// <0117> 瑚太朗
<0117> 瑚太朗

// <0118> 「なんかグロそうだな…」
<0118> 「なんかグロそうだな…」

// <0119> 瑚太朗
<0119> 瑚太朗

// <0120> 「あれだろ、そういうのって汚染が原因だろ？」
<0120> 「あれだろ、そういうのって汚染が原因だろ？」

// <0121> 井上＿電話
<0121> 井上＿電話

// <0122> 『わかんない。じゃあ逆に聞くわ。なんだと思う？』
<0122> 『わかんない。じゃあ逆に聞くわ。なんだと思う？』

// <0123> 瑚太朗
<0123> 瑚太朗

// <0124> 「何って言われても…生活排水とか？」
<0124> 「何って言われても…生活排水とか？」

// <0125> 井上＿電話
<0125> 井上＿電話

// <0126> 『残念』
<0126> 『残念』

// <0127> 瑚太朗
<0127> 瑚太朗

// <0128> 「虹色って、合成洗剤とか油とかのじゃねえの？」
<0128> 「虹色って、合成洗剤とか油とかのじゃねえの？」

// <0129> 井上＿電話
<0129> 井上＿電話

// <0130> 『全然違う全然違う。もうほーんとに全くの虹色なの』
<0130> 『全然違う全然違う。もうほーんとに全くの虹色なの』

// <0131> 瑚太朗
<0131> 瑚太朗

// <0132> 「…生活排水なんかじゃとても説明できないほどってか？」
<0132> 「…生活排水なんかじゃとても説明できないほどってか？」

// <0133> 井上＿電話
<0133> 井上＿電話

// <0134> 『もっちろん。だって川の上流にある人里って、もうほとんど人数がいない寒村だったり農耕の時期にしか人が住まなかったりするんだもん』
<0134> 『もっちろん。だって川の上流にある人里って、もうほとんど人数がいない寒村だったり農耕の時期にしか人が住まなかったりするんだもん』

// <0135> 井上＿電話
<0135> 井上＿電話

// <0136> 『全部集めても１００世帯もないんだよ？』
<0136> 『全部集めても１００世帯もないんだよ？』

// <0137> 瑚太朗
<0137> 瑚太朗

// <0138> 「他にも大きな団体が暮らしてるって話を聞いたけど」
<0138> 「他にも大きな団体が暮らしてるって話を聞いたけど」

// <0139> 瑚太朗
<0139> 瑚太朗

// <0140> 「森の奥になんかの施設があったりするとか？」
<0140> 「森の奥になんかの施設があったりするとか？」

// <0141> 井上＿電話
<0141> 井上＿電話

// <0142> 『サンペース会ってエコ団体が山中で原始的な共同生活をしてる。けどあそこ、ずっと前に大麻の違法栽培で警察の手入れを食らってるのね』
<0142> 『サンペース会ってエコ団体が山中で原始的な共同生活をしてる。けどあそこ、ずっと前に大麻の違法栽培で警察の手入れを食らってるのね』

// <0143> 井上＿電話
<0143> 井上＿電話

// <0144> 『そのあとは組織も一新されたけど、規模は何十分の一になってしまって…とても川を汚染するほどの汚水は出てないはずよ』
<0144> 『そのあとは組織も一新されたけど、規模は何十分の一になってしまって…とても川を汚染するほどの汚水は出てないはずよ』

// <0145> 瑚太朗
<0145> 瑚太朗

// <0146> 「よく調べたな」
<0146> 「よく調べたな」

// <0147> 感心するわ、ほんと…。
<0147> 感心するわ、ほんと…。

// <0148> 瑚太朗
<0148> 瑚太朗

// <0149> 「井上は原因に心当たりがあるってのか？」
<0149> 「井上は原因に心当たりがあるってのか？」

// <0150> 井上＿電話
<0150> 井上＿電話

// <0151> 『うん。さっき有力情報を入手したの』
<0151> 『うん。さっき有力情報を入手したの』

// <0152> 井上＿電話
<0152> 井上＿電話

// <0153> 『最近、市内が慌ただしくなって、いろんな情報が手に入りやすくなってるんだ』
<0153> 『最近、市内が慌ただしくなって、いろんな情報が手に入りやすくなってるんだ』

// <0154> 瑚太朗
<0154> 瑚太朗

// <0155> 「情報に入りやすくなる時期なんてあるのか？」
<0155> 「情報に入りやすくなる時期なんてあるのか？」

// <0156> 井上＿電話
<0156> 井上＿電話

// <0157> 『そう、収穫祭の影響なのかな？　まさに情報収穫期よ』
<0157> 『そう、収穫祭の影響なのかな？　まさに情報収穫期よ』

// <0158> 瑚太朗
<0158> 瑚太朗

// <0159> 「汚染源って何」
<0159> 「汚染源って何」

// <0160> 井上＿電話
<0160> 井上＿電話

// <0161> 『殺虫剤』
<0161> 『殺虫剤』

// <0162> 瑚太朗
<0162> 瑚太朗

// <0163> 「よし」
<0163> 「よし」

// <0164> 言わせた。
<0164> 言わせた。

// <0165> 井上＿電話
<0165> 井上＿電話

// <0166> 『しまったぁぁぁぁ…！』
<0166> 『しまったぁぁぁぁ…！』

// <0167> 瑚太朗
<0167> 瑚太朗

// <0168> 「殺虫剤かぁ、なるほどなぁ」
<0168> 「殺虫剤かぁ、なるほどなぁ」

// <0169> 井上＿電話
<0169> 井上＿電話

// <0170> 『口が滑ってしまったぁぁぁ…』
<0170> 『口が滑ってしまったぁぁぁ…』

// <0171> 瑚太朗
<0171> 瑚太朗

// <0172> 「詳細も聞こうか」
<0172> 「詳細も聞こうか」

// <0173> 井上＿電話
<0173> 井上＿電話

// <0174> 『ＩＴどろぼう！』
<0174> 『ＩＴどろぼう！』

// <0175> 瑚太朗
<0175> 瑚太朗

// <0176> 「その罵倒、生まれてはじめて」
<0176> 「その罵倒、生まれてはじめて」

// <0177> 瑚太朗
<0177> 瑚太朗

// <0178> 「悪いけど、騙される方が悪いんだよ」
<0178> 「悪いけど、騙される方が悪いんだよ」

// <0179> 井上＿電話
<0179> 井上＿電話

// <0180> 『うー…』
<0180> 『うー…』

// <0181> 瑚太朗
<0181> 瑚太朗

// <0182> 「もうここまで話したんだ。ゲロッちゃえよ」
<0182> 「もうここまで話したんだ。ゲロッちゃえよ」

// <0183> 井上＿電話
<0183> 井上＿電話

// <0184> 『刑事か』
<0184> 『刑事か』

// <0185> 井上＿電話
<0185> 井上＿電話

// <0186> 『…もういいわ。つまり』
<0186> 『…もういいわ。つまり』

// <0187> 井上の話はこうだった。
<0187> 井上の話はこうだった。

// <0188> 川の上流、とある場所に昔、殺虫剤がドラム缶単位で埋められたことがある。
<0188> 川の上流、とある場所に昔、殺虫剤がドラム缶単位で埋められたことがある。

// <0189> 農薬はそれまで使えたものに危険性が発見されると、使用が禁止されることがある。
<0189> 農薬はそれまで使えたものに危険性が発見されると、使用が禁止されることがある。

// <0190> 特定化学物質として指定されると、使うことも売却もできなくなる。
<0190> 特定化学物質として指定されると、使うことも売却もできなくなる。

// <0191> 多くの近隣農家が、その処理に困ったのだという。
<0191> 多くの近隣農家が、その処理に困ったのだという。

// <0192> 県は残存農薬を土中に埋めるよう指導を行った。
<0192> 県は残存農薬を土中に埋めるよう指導を行った。

// <0193> そうして大量の農薬が、人里離れた森の奥に埋められたのだった。
<0193> そうして大量の農薬が、人里離れた森の奥に埋められたのだった。

// <0194> 瑚太朗
<0194> 瑚太朗

// <0195> 「昔ってずさんだな」
<0195> 「昔ってずさんだな」

// <0196> 井上＿電話
<0196> 井上＿電話

// <0197> 『本当は掘り起こして処理しないといけないんだけど、免れてしまったのね』
<0197> 『本当は掘り起こして処理しないといけないんだけど、免れてしまったのね』

// <0198> 井上＿電話
<0198> 井上＿電話

// <0199> 『あたしは、農薬成分が土中に漏出したんじゃないかって考えてる』
<0199> 『あたしは、農薬成分が土中に漏出したんじゃないかって考えてる』

// <0200> 瑚太朗
<0200> 瑚太朗

// <0201> 「そうだろうな…」
<0201> 「そうだろうな…」

// <0202> 瑚太朗
<0202> 瑚太朗

// <0203> 「なあ、埋められた場所と汚染箇所が違ってるのって、けっこうヤバくない？」
<0203> 「なあ、埋められた場所と汚染箇所が違ってるのって、けっこうヤバくない？」

// <0204> 瑚太朗
<0204> 瑚太朗

// <0205> 「汚染が川を通して広がったってことじゃん」
<0205> 「汚染が川を通して広がったってことじゃん」

// <0206> 井上＿電話
<0206> 井上＿電話

// <0207> 『そう、それそれ』
<0207> 『そう、それそれ』

// <0208> 井上＿電話
<0208> 井上＿電話

// <0209> 『街に汚水が流れてくる可能性だってあるよね。大スクープかも』
<0209> 『街に汚水が流れてくる可能性だってあるよね。大スクープかも』

// <0210> 井上＿電話
<0210> 井上＿電話

// <0211> 『埋めた場所は調べがついてんの。これから調べに行こうと思ってるんだ』
<0211> 『埋めた場所は調べがついてんの。これから調べに行こうと思ってるんだ』

// <0212> 瑚太朗
<0212> 瑚太朗

// <0213> 「うお、本気だな…」
<0213> 「うお、本気だな…」

// <0214> 井上＿電話
<0214> 井上＿電話

// <0215> 『この話、人には漏らさないでよ？』
<0215> 『この話、人には漏らさないでよ？』

// <0216> 瑚太朗
<0216> 瑚太朗

// <0217> 「誰に漏らすんだよ…オカ研の内部でも空回り気味だってのに」
<0217> 「誰に漏らすんだよ…オカ研の内部でも空回り気味だってのに」

// <0218> 井上＿電話
<0218> 井上＿電話

// <0219> 『辞めたら？　ウチで雇ってあげてもいいけど』
<0219> 『辞めたら？　ウチで雇ってあげてもいいけど』

// <0220> 瑚太朗
<0220> 瑚太朗

// <0221> 「将来井上が大企業の社長にでもなった時に、もっかい誘ってくれ」
<0221> 「将来井上が大企業の社長にでもなった時に、もっかい誘ってくれ」

// <0222> 井上＿電話
<0222> 井上＿電話

// <0223> 『そろそろ準備しなきゃ。プロの仕事、見せてあげるわ』
<0223> 『そろそろ準備しなきゃ。プロの仕事、見せてあげるわ』

// <0224> 瑚太朗
<0224> 瑚太朗

// <0225> 「あー、うーん、まー、気をつけて」
<0225> 「あー、うーん、まー、気をつけて」

// <0226> 井上＿電話
<0226> 井上＿電話

// <0227> 『投げやり』
<0227> 『投げやり』

// <0228> 瑚太朗
<0228> 瑚太朗

// <0229> 「気をつけては本当だよ。森行くなら、準備は怠るなよ」
<0229> 「気をつけては本当だよ。森行くなら、準備は怠るなよ」

// <0230> 井上＿電話
<0230> 井上＿電話

// <0231> 『あんがと。でもあたしの危機意識は万全だから心配ご無用。じゃあね』
<0231> 『あんがと。でもあたしの危機意識は万全だから心配ご無用。じゃあね』

// <0232> この日、ボスにアポを取ってもらった。
<0232> この日、ボスにアポを取ってもらった。

// <0233> 俺は部室に顔を出した。
<0233> 俺は部室に顔を出した。

// <0234> 瑚太朗
<0234> 瑚太朗

// <0235> 「会長、どうも」
<0235> 「会長、どうも」

// <0236> 朱音
<0236> 朱音

// <0237> 「言われた通り、時間を作ってあげたけど…わざわざどういう用件なの？」
<0237> 「言われた通り、時間を作ってあげたけど…わざわざどういう用件なの？」

// <0238> 瑚太朗
<0238> 瑚太朗

// <0239> 「調査に付き合ってもらいます」
<0239> 「調査に付き合ってもらいます」

// <0240> 瑚太朗
<0240> 瑚太朗

// <0241> 「嫌そうな顔してもだめです！　絶対付き合ってもらいますからね！」
<0241> 「嫌そうな顔してもだめです！　絶対付き合ってもらいますからね！」

// <0242> 朱音
<0242> 朱音

// <0243> 「強引ね…何様のつもり？」
<0243> 「強引ね…何様のつもり？」

// <0244> 瑚太朗
<0244> 瑚太朗

// <0245> 「困ったときはお互い様です」
<0245> 「困ったときはお互い様です」

// <0246> 強引に押し切り、ネタを出した。
<0246> 強引に押し切り、ネタを出した。

// <0247> なんだかんだで、会長はいつも俺に付き合ってくれている（付き合わされているとも言う）。
<0247> なんだかんだで、会長はいつも俺に付き合ってくれている（付き合わされているとも言う）。

// <0248> 目的はアレだが、付き合ってくれるならそれに甘えることにした。
<0248> 目的はアレだが、付き合ってくれるならそれに甘えることにした。

// <0249> 瑚太朗
<0249> 瑚太朗

// <0250> 「さて、どれがいいか…」
<0250> 「さて、どれがいいか…」

// <0251> 
<0251> 

// <0252> 朱音
<0252> 朱音

// <0253> 「で、もう帰ってもらえるのかしら」
<0253> 「で、もう帰ってもらえるのかしら」

// <0254> 朱音はあくびをかみ殺した。
<0254> 朱音はあくびをかみ殺した。

// <0255> 瑚太朗
<0255> 瑚太朗

// <0256> 「のんきさんですね、会長…」
<0256> 「のんきさんですね、会長…」

// <0257> 瑚太朗
<0257> 瑚太朗

// <0258> 「でも余裕こいていられるのも、今のうちですよ」
<0258> 「でも余裕こいていられるのも、今のうちですよ」

// <0259> 朱音
<0259> 朱音

// <0260> 「…何このピノキオ。電池抜くわよ？」
<0260> 「…何このピノキオ。電池抜くわよ？」

// <0261> 瑚太朗
<0261> 瑚太朗

// <0262> 「ピノキオはイカサマじゃない！」
<0262> 「ピノキオはイカサマじゃない！」

// <0263> 瑚太朗
<0263> 瑚太朗

// <0264> 「会長…観念してください」
<0264> 「会長…観念してください」

// <0265> 朱音
<0265> 朱音

// <0266> 「観念…？」
<0266> 「観念…？」

// <0267> 朱音
<0267> 朱音

// <0268> 「世界とは、目や脳といった器官を通して意識に投影された、一種の幻のようなもの…」
<0268> 「世界とは、目や脳といった器官を通して意識に投影された、一種の幻のようなもの…」

// <0269> 瑚太朗
<0269> 瑚太朗

// <0270> 「いや、観念論じゃなくて。普通に覚悟してくれって話で」
<0270> 「いや、観念論じゃなくて。普通に覚悟してくれって話で」

// <0271> 瑚太朗
<0271> 瑚太朗

// <0272> 「こいつですよ！」
<0272> 「こいつですよ！」

// <0273> 俺は手帳を広げて見せつけた。
<0273> 俺は手帳を広げて見せつけた。

// <0274> 朱音
<0274> 朱音

// <0275> 「こ、この記録は！」
<0275> 「こ、この記録は！」

// <0276> 瑚太朗
<0276> 瑚太朗

// <0277> 「会長がぐぬった数ですよ…」
<0277> 「会長がぐぬった数ですよ…」

// <0278> 瑚太朗
<0278> 瑚太朗

// <0279> 「あなたは、超常現象を否定しきれなかった時、こう呻くのです」
<0279> 「あなたは、超常現象を否定しきれなかった時、こう呻くのです」

// <0280> 朱音
<0280> 朱音

// <0281> 「………」
<0281> 「………」

// <0282> 朱音
<0282> 朱音

// <0283> 「…ふん、しかし呻いたところで、超常現象が実在すると決まったわけではないでしょう」
<0283> 「…ふん、しかし呻いたところで、超常現象が実在すると決まったわけではないでしょう」

// <0284> 瑚太朗
<0284> 瑚太朗

// <0285> 「否定できないケースの数にもよりますでしょ」
<0285> 「否定できないケースの数にもよりますでしょ」

// <0286> 瑚太朗
<0286> 瑚太朗

// <0287> 「この数ですよ？」
<0287> 「この数ですよ？」

// <0288> 朱音
<0288> 朱音

// <0289> 「…一回も呻いていないじゃない」
<0289> 「…一回も呻いていないじゃない」

// <0290> 瑚太朗
<0290> 瑚太朗

// <0291> 「あれ！？」
<0291> 「あれ！？」

// <0292> …そうだった…か？
<0292> …そうだった…か？

// <0293> 記録を読み直してみる。
<0293> 記録を読み直してみる。

// <0294> 瑚太朗
<0294> 瑚太朗

// <0295> 「本当だ、ぐぬってない！」
<0295> 「本当だ、ぐぬってない！」

// <0296> 朱音
<0296> 朱音

// <0297> 「つまり勝負は私の完全勝利ということ」
<0297> 「つまり勝負は私の完全勝利ということ」

// <0298> 瑚太朗
<0298> 瑚太朗

// <0299> 「そんな…」
<0299> 「そんな…」

// <0300> 瑚太朗
<0300> 瑚太朗

// <0301> 「…そんなぁ…」
<0301> 「…そんなぁ…」

// <0302> 瑚太朗
<0302> 瑚太朗

// <0303> 「ぐぬぅ！」
<0303> 「ぐぬぅ！」

// <0304> 朱音
<0304> 朱音

// <0305> 「…おまえの言うとおり、科学では説明しきれないケースがあったことは認めるわ」
<0305> 「…おまえの言うとおり、科学では説明しきれないケースがあったことは認めるわ」

// <0306> 瑚太朗
<0306> 瑚太朗

// <0307> 「なら！」
<0307> 「なら！」

// <0308> 朱音
<0308> 朱音

// <0309> 「しかしこの回数では、乳には遠い…」
<0309> 「しかしこの回数では、乳には遠い…」

// <0310> 瑚太朗
<0310> 瑚太朗

// <0311> 「なら…どこまでならタッチＯＫだと？」
<0311> 「なら…どこまでならタッチＯＫだと？」

// <0312> 朱音
<0312> 朱音

// <0313> 「…あくまで女体に触りたいと言うのね」
<0313> 「…あくまで女体に触りたいと言うのね」

// <0314> 朱音
<0314> 朱音

// <0315> 「そう、なら…」
<0315> 「そう、なら…」

// <0316> 朱音
<0316> 朱音

// <0317> 「ひざこぞう、なら」
<0317> 「ひざこぞう、なら」

// <0318> と、スカートのすそを少し持ち上げる。
<0318> と、スカートのすそを少し持ち上げる。

// <0319> 瑚太朗
<0319> 瑚太朗

// <0320> 「全っ然えろくねぇなぁ！」
<0320> 「全っ然えろくねぇなぁ！」

// <0321> 朱音
<0321> 朱音

// <0322> 「そ。ならナシね」
<0322> 「そ。ならナシね」

// <0323> 瑚太朗
<0323> 瑚太朗

// <0324> 「…待った！　やっぱ触ります！」
<0324> 「…待った！　やっぱ触ります！」

// <0325> 朱音
<0325> 朱音

// <0326> 「男とは…あほね」
<0326> 「男とは…あほね」

// <0327> 朱音
<0327> 朱音

// <0328> 「いっそ普通に誰かと付き合えば？」
<0328> 「いっそ普通に誰かと付き合えば？」

// <0329> 朱音
<0329> 朱音

// <0330> 「そちらの方が手っ取り早いでしょうに」
<0330> 「そちらの方が手っ取り早いでしょうに」

// <0331> 瑚太朗
<0331> 瑚太朗

// <0332> 「それはわかるんですが…今までこの路線で来たわけだし…積み上げてきたものが…」
<0332> 「それはわかるんですが…今までこの路線で来たわけだし…積み上げてきたものが…」

// <0333> 瑚太朗
<0333> 瑚太朗

// <0334> 「ひざこぞうはえろい、ひざこぞうはえろいっ」
<0334> 「ひざこぞうはえろい、ひざこぞうはえろいっ」

// <0335> 朱音
<0335> 朱音

// <0336> 「自己暗示をかけてまで…」
<0336> 「自己暗示をかけてまで…」

// <0337> 瑚太朗
<0337> 瑚太朗

// <0338> 「…いきます」
<0338> 「…いきます」

// <0339> 朱音
<0339> 朱音

// <0340> 「膝から上は触らないように」
<0340> 「膝から上は触らないように」

// <0341> さすっ…
<0341> さすっ…

// <0342> 俺は手を伸ばして、会長のひざこぞうをさすった。
<0342> 俺は手を伸ばして、会長のひざこぞうをさすった。

// <0343> 瑚太朗
<0343> 瑚太朗

// <0344> 「…」
<0344> 「…」

// <0345> 朱音
<0345> 朱音

// <0346> 「…」
<0346> 「…」

// <0347> 俺はいったい、何をしているんだ？
<0347> 俺はいったい、何をしているんだ？

// <0348> 勉学やスポーツに励まねばならないこの大事な時期…
<0348> 勉学やスポーツに励まねばならないこの大事な時期…

// <0349> 一生を左右する重要な日々…
