// <0000> 
<0000> 

// <0001> 
<0001> 

// <0002> BS_DT_A
<0002> BS_DT_A
<0041> 小鳥やちはやと、土曜の出来事を確認するだけでもいい。

// <0042> 最後は朱音のもとに行き、説明のひとつもしてもらえれば…
<0042> 最後は朱音のもとに行き、説明のひとつもしてもらえれば…

// <0043> クラスメイトはどんどんやってくる。
<0043> クラスメイトはどんどんやってくる。

// <0044> だが会いたい顔はひとつもない。
<0044> だが会いたい顔はひとつもない。

// <0045> 時間は淡々と過ぎる。
<0045> 時間は淡々と過ぎる。

// <0046> 始業１分前。
<0046> 始業１分前。

// <0047> ほぼ全員が自分の席に座って、雑談をしていた。
<0047> ほぼ全員が自分の席に座って、雑談をしていた。

// <0048> 空席が目立つ…
<0048> 空席が目立つ…

// <0049> オカ研の面々の席だ。
<0049> オカ研の面々の席だ。

// <0050> まだ誰も姿を見せていない。
<0050> まだ誰も姿を見せていない。

// <0051> ドアが開く。
<0051> ドアが開く。

// <0052> 瑚太朗
<0052> 瑚太朗

// <0053> 「！」
<0053> 「！」

// <0054> 吉野
<0054> 吉野

// <0055> 「…」
<0055> 「…」

// <0056> 吉野か…
<0056> 吉野か…

// <0057> とても今日は絡む気分じゃない。
<0057> とても今日は絡む気分じゃない。

// <0058> ヤツは俺に目を留めた。
<0058> ヤツは俺に目を留めた。

// <0059> じっと視線を注いでくる。
<0059> じっと視線を注いでくる。

// <0060> 雰囲気の違いが、今日は顔に出ているかも知れない。
<0060> 雰囲気の違いが、今日は顔に出ているかも知れない。

// <0061> それを吉野が気にするなんて、珍しいこともあるもんだ。
<0061> それを吉野が気にするなんて、珍しいこともあるもんだ。

// <0062> 何か反応しようかと目を合わせる。
<0062> 何か反応しようかと目を合わせる。

// <0063> が、言葉はひとつも出て来ない。目を逸らす。
<0063> が、言葉はひとつも出て来ない。目を逸らす。

// <0064> 吉野
<0064> 吉野

// <0065> 「………」
<0065> 「………」

// <0066> どこか神妙な顔で、ヤツは席についた。
<0066> どこか神妙な顔で、ヤツは席についた。

// <0067> 担任
<0067> 担任

// <0068> 「おはよーございまーす」
<0068> 「おはよーございまーす」

// <0069> 教師がやってきた。
<0069> 教師がやってきた。

// <0070> 結局、オカ研メンバーは俺以外は登校してこなかった。
<0070> 結局、オカ研メンバーは俺以外は登校してこなかった。

// <0071> 最初の休み時間、小鳥の携帯にメールだけ飛ばした。
<0071> 最初の休み時間、小鳥の携帯にメールだけ飛ばした。

// <0072> 返信は来なかった。
<0072> 返信は来なかった。

// <0073> 瑚太朗
<0073> 瑚太朗

// <0074> 「…何やってんだ」
<0074> 「…何やってんだ」

// <0075> 苛立ちが声に出る。
<0075> 苛立ちが声に出る。

// <0076> 周囲の顔見知りも、今日は話しかけてこない。
<0076> 周囲の顔見知りも、今日は話しかけてこない。

// <0077> 遠巻きに気にしている空気だ。
<0077> 遠巻きに気にしている空気だ。

// <0078> 傍目に、俺はかなりシリアスな状態になっているんだろう。
<0078> 傍目に、俺はかなりシリアスな状態になっているんだろう。

// <0079> 次の休み時間。
<0079> 次の休み時間。

// <0080> 再びメールを飛ばす。
<0080> 再びメールを飛ばす。

// <0081> 小鳥だけではなく、全員に。
<0081> 小鳥だけではなく、全員に。

// <0082> 文面は『連絡ちょうだい』。
<0082> 文面は『連絡ちょうだい』。

// <0083> 返信は来ない。
<0083> 返信は来ない。

// <0084> 三時間目がはじまった。
<0084> 三時間目がはじまった。

// <0085> 昼休みになった。
<0085> 昼休みになった。

// <0086> 食欲もない。
<0086> 食欲もない。

// <0087> 空腹を意識する心の余裕がない。
<0087> 空腹を意識する心の余裕がない。

// <0088> 携帯を両手で握りしめ、ひたすら返信を待つ。
<0088> 携帯を両手で握りしめ、ひたすら返信を待つ。

// <0089> 吉野
<0089> 吉野

// <0090> 「…おい」
<0090> 「…おい」

// <0091> 瑚太朗
<0091> 瑚太朗

// <0092> 「………」
<0092> 「………」

// <0093> 吉野
<0093> 吉野

// <0094> 「…おい天王寺」
<0094> 「…おい天王寺」

// <0095> 瑚太朗
<0095> 瑚太朗

// <0096> 「…あ？」
<0096> 「…あ？」

// <0097> 何度か呼びかけられていたらしい。
<0097> 何度か呼びかけられていたらしい。

// <0098> 気付かなかった。
<0098> 気付かなかった。

// <0099> こんなに視野が狭くなるのは、受験勉強の時期以来だろう。
<0099> こんなに視野が狭くなるのは、受験勉強の時期以来だろう。

// <0100> 瑚太朗
<0100> 瑚太朗

// <0101> 「悪…気付かなかった。何？」
<0101> 「悪…気付かなかった。何？」

// <0102> 吉野
<0102> 吉野

// <0103> 「…何っつうか」
<0103> 「…何っつうか」

// <0104> 吉野
<0104> 吉野

// <0105> 「なんかトラブってんのか、テメェ」
<0105> 「なんかトラブってんのか、テメェ」

// <0106> なぜそんなことを訊くのだろう。
<0106> なぜそんなことを訊くのだろう。

// <0107> 吉野の意図がわからなかった。
<0107> 吉野の意図がわからなかった。

// <0108> …話せる内容じゃない。
<0108> …話せる内容じゃない。

// <0109> 核心を外して、うまく作り話にすることも不可能だ。
<0109> 核心を外して、うまく作り話にすることも不可能だ。

// <0110> 瑚太朗
<0110> 瑚太朗

// <0111> 「…いや、何でもねぇよ」
<0111> 「…いや、何でもねぇよ」

// <0112> 吉野
<0112> 吉野

// <0113> 「………」
<0113> 「………」

// <0114> 何か言いたげではあったが、それ以上の追及はなかった。
<0114> 何か言いたげではあったが、それ以上の追及はなかった。

// <0115> 気がつくと、吉野は教室からいなくなっていた。
<0115> 気がつくと、吉野は教室からいなくなっていた。

// <0116> 放課後になった。
<0116> 放課後になった。

// <0117> すぐ小鳥に通話をした。
<0117> すぐ小鳥に通話をした。

// <0118> 留守電センターに繋がれた。
<0118> 留守電センターに繋がれた。

// <0119> いつもはその場で切るが、今日は連絡を寄こすようメッセージを入れる。
<0119> いつもはその場で切るが、今日は連絡を寄こすようメッセージを入れる。

// <0120> 瑚太朗
<0120> 瑚太朗

// <0121> （部室に行こう…）
<0121> （部室に行こう…）

// <0122> ルチア、静流、ちはや、小鳥…
<0122> ルチア、静流、ちはや、小鳥…

// <0123> 今日の欠席者だ。
<0123> 今日の欠席者だ。

// <0124> 確認していないのは朱音だけ…
<0124> 確認していないのは朱音だけ…

// <0125> 俺は部室に急いだ。
<0125> 俺は部室に急いだ。

// <0126> 瑚太朗
<0126> 瑚太朗

// <0127> 「…なんだよっ」
<0127> 「…なんだよっ」

// <0128> 部室はしっかりと施錠されていた。
<0128> 部室はしっかりと施錠されていた。

// <0129> ノックをする。
<0129> ノックをする。

// <0130> 瑚太朗
<0130> 瑚太朗

// <0131> 「会長？　天王寺です。会長？」
<0131> 「会長？　天王寺です。会長？」

// <0132> 人の気配はしない。
<0132> 人の気配はしない。

// <0133> たぶん、本当にいない。
<0133> たぶん、本当にいない。

// <0134> いないって何だ。
<0134> いないって何だ。

// <0135> 来ていないということだろうか。
<0135> 来ていないということだろうか。

// <0136> いつだってここにいた人なのに…
<0136> いつだってここにいた人なのに…

// <0137> 土曜の出来事を誰かに否定してもらいたかった。
<0137> 土曜の出来事を誰かに否定してもらいたかった。

// <0138> ルチアや静流に「冗談だ」と言ってもらいたかった。
<0138> ルチアや静流に「冗談だ」と言ってもらいたかった。

// <0139> 俺の願望。
<0139> 俺の願望。

// <0140> わかっていたさ。
<0140> わかっていたさ。

// <0141> 瑚太朗
<0141> 瑚太朗

// <0142> 「…あれは夢なんかじゃない」
<0142> 「…あれは夢なんかじゃない」

// <0143> そう、現実だ。
<0143> そう、現実だ。

// <0144> 竜。
<0144> 竜。

// <0145> 異世界。
<0145> 異世界。

// <0146> 裏切り。
<0146> 裏切り。

// <0147> 信じがたいことばかりだったけれど、紛れもなく実際に起きたことなのだ。
<0147> 信じがたいことばかりだったけれど、紛れもなく実際に起きたことなのだ。

// <0148> 部室ドアの前にへたりこむ。
<0148> 部室ドアの前にへたりこむ。

// <0149> 扉の向こうにあったものは、俺の望んだ青春だった。
<0149> 扉の向こうにあったものは、俺の望んだ青春だった。

// <0150> 無駄なクエストばかりだった。
<0150> 無駄なクエストばかりだった。

// <0151> ガセばかりで、どれも徒労に終わった。
<0151> ガセばかりで、どれも徒労に終わった。

// <0152> だけどそれは、確かに価値のある無駄だったんだと思う。
<0152> だけどそれは、確かに価値のある無駄だったんだと思う。

// <0153> 考えてみれば、俺たちはぎこちなかった。
<0153> 考えてみれば、俺たちはぎこちなかった。

// <0154> 本当に信頼しあった者同士が持つ、いわゆる一体感に欠けていた。
<0154> 本当に信頼しあった者同士が持つ、いわゆる一体感に欠けていた。

// <0155> 終わってしまったのだろうか…？
<0155> 終わってしまったのだろうか…？

// <0156> あの状態からリカバーがあるとは思えない。
<0156> あの状態からリカバーがあるとは思えない。

// <0157> オカルト研究会は崩壊した。
<0157> オカルト研究会は崩壊した。

// <0158> 目を背けたくともできないほど、決定的に。
<0158> 目を背けたくともできないほど、決定的に。

// <0159> 結局、朱音が部室に現れることはなかった。
<0159> 結局、朱音が部室に現れることはなかった。

// <0160> 小鳥と電話が繋がらない。
<0160> 小鳥と電話が繋がらない。

// <0161> 何度かけても留守電センター。
<0161> 何度かけても留守電センター。

// <0162> メールも返信がないまま。
<0162> メールも返信がないまま。

// <0163> 他のメンバーが反応ナシというのは…あまり理由を考えたくはないけれど、わかる気がする。
<0163> 他のメンバーが反応ナシというのは…あまり理由を考えたくはないけれど、わかる気がする。

// <0164> みんなワケアリだったんだ…
<0164> みんなワケアリだったんだ…

// <0165> けど小鳥…あいつだけは…違うはずなのに。
<0165> けど小鳥…あいつだけは…違うはずなのに。

// <0166> いつだって一緒だったじゃないか。
<0166> いつだって一緒だったじゃないか。

// <0167> 昔から、コンビみたいなものだったはずだ。
<0167> 昔から、コンビみたいなものだったはずだ。

// <0168> オカ研が潰れる。
<0168> オカ研が潰れる。

// <0169> それは…仕方ない。
<0169> それは…仕方ない。

// <0170> 起きてしまったことと納得するしかない。
<0170> 起きてしまったことと納得するしかない。

// <0171> ただ小鳥が消える必要はない。まったくない。
<0171> ただ小鳥が消える必要はない。まったくない。

// <0172> 瑚太朗
<0172> 瑚太朗

// <0173> 「もうっ…あいつ何やってんだよぉ…」
<0173> 「もうっ…あいつ何やってんだよぉ…」

// <0174> いかん、朝から泣きそうだ。
<0174> いかん、朝から泣きそうだ。

// <0175> いっぺんに全てをなくすなんて、冗談じゃない。
<0175> いっぺんに全てをなくすなんて、冗談じゃない。

// <0176> 家を出なければいけない時間が迫っていた。
<0176> 家を出なければいけない時間が迫っていた。

// <0177> こんな気持ちのままで学校に行くのか…
<0177> こんな気持ちのままで学校に行くのか…

// <0178> 瑚太朗
<0178> 瑚太朗

// <0179> （…無理だ）
<0179> （…無理だ）

// <0180> 授業に身が入らないし、何より半日、学校で気持ちを停滞させられるのがつらい。
<0180> 授業に身が入らないし、何より半日、学校で気持ちを停滞させられるのがつらい。

// <0181> だがどうする？
<0181> だがどうする？

// <0182> ひとまず家を出て、小鳥の家に寄ってみることにした。
<0182> ひとまず家を出て、小鳥の家に寄ってみることにした。

// <0183> 家で伏せってるとか、このくらいのオチで終わってくれよ…
<0183> 家で伏せってるとか、このくらいのオチで終わってくれよ…

// <0184> 瑚太朗
<0184> 瑚太朗

// <0185> 「もしもーし」
<0185> 「もしもーし」

// <0186> 瑚太朗
<0186> 瑚太朗

// <0187> 「ごめんくださーい」
<0187> 「ごめんくださーい」

// <0188> 瑚太朗
<0188> 瑚太朗

// <0189> 「いませんかー？」
<0189> 「いませんかー？」

// <0190> 何度もベルを鳴らすが、誰も出てこない。
<0190> 何度もベルを鳴らすが、誰も出てこない。

// <0191> 不在、なのか。
<0191> 不在、なのか。

// <0192> ご両親までいないのか。
<0192> ご両親までいないのか。

// <0193> 可能性１…家族旅行
<0193> 可能性１…家族旅行

// <0194> 瑚太朗
<0194> 瑚太朗

// <0195> （ないわ…）
<0195> （ないわ…）

// <0196> リアルドラゴンとリアルエンカウントしたエキサイティング体験の翌日には、パパ＆ママとご旅行に？
<0196> リアルドラゴンとリアルエンカウントしたエキサイティング体験の翌日には、パパ＆ママとご旅行に？

// <0197> まったく現実味というものがない。
<0197> まったく現実味というものがない。

// <0198> 家に入るしか、確かめる術はないような気がした。
<0198> 家に入るしか、確かめる術はないような気がした。

// <0199> 少なくとも俺の気持ちは、それで落ち着く。
<0199> 少なくとも俺の気持ちは、それで落ち着く。

// <0200> 小鳥には悪いが、緊急行動の一環だ。
<0200> 小鳥には悪いが、緊急行動の一環だ。

// <0201> と決まれば、侵入場所を探すだけだった。
<0201> と決まれば、侵入場所を探すだけだった。

// <0202> まず庭に入る必要がある。
<0202> まず庭に入る必要がある。

// <0203> 家屋への侵入が周囲から見えない、塀に囲まれた部分に回る。
<0203> 家屋への侵入が周囲から見えない、塀に囲まれた部分に回る。

// <0204> 警官
<0204> 警官

// <0205> 「ああ、本官の愛する街は…今日も平和だなぁ」
<0205> 「ああ、本官の愛する街は…今日も平和だなぁ」

// <0206> 前にとっ捕まえられた警官がいた。
<0206> 前にとっ捕まえられた警官がいた。

// <0207> おとなしく性欲を捨てろ警官だ。
<0207> おとなしく性欲を捨てろ警官だ。

// <0208> 瑚太朗
<0208> 瑚太朗

// <0209> 「だぁぁ…」
<0209> 「だぁぁ…」

// <0210> 速攻Ｕターンを決める。
<0210> 速攻Ｕターンを決める。

// <0211> よくできたことに、絶好の侵入ポイントの前に無意味に立っている。
<0211> よくできたことに、絶好の侵入ポイントの前に無意味に立っている。

// <0212> あいつはどうして、またも俺の前に立ちはだかるんだ！
<0212> あいつはどうして、またも俺の前に立ちはだかるんだ！

// <0213> 警官
<0213> 警官

// <0214> 「ん…おい、そこのセイガク、止まりなさい」
<0214> 「ん…おい、そこのセイガク、止まりなさい」

// <0215> 見つかってしまった。
<0215> 見つかってしまった。

// <0216> 警官
<0216> 警官

// <0217> 「ちょっとこっちに来なさい…なんだ、またおまえか」
<0217> 「ちょっとこっちに来なさい…なんだ、またおまえか」

// <0218> 瑚太朗
<0218> 瑚太朗

// <0219> 「…俺のセリフ」
<0219> 「…俺のセリフ」

// <0220> 警官
<0220> 警官

// <0221> 「なんだと？　今、本官に対して負のオーラを発したか？」
<0221> 「なんだと？　今、本官に対して負のオーラを発したか？」

// <0222> 瑚太朗
<0222> 瑚太朗

// <0223> 「い、いいえ」
<0223> 「い、いいえ」

// <0224> 悪意には敏感。
<0224> 悪意には敏感。

// <0225> 警官
<0225> 警官

// <0226> 「このあたりで何をしていた」
<0226> 「このあたりで何をしていた」

// <0227> 瑚太朗
<0227> 瑚太朗

// <0228> 「いや、何も…通学途中ですけど」
<0228> 「いや、何も…通学途中ですけど」

// <0229> 警官
<0229> 警官

// <0230> 「窃盗目的か」
<0230> 「窃盗目的か」

// <0231> 瑚太朗
<0231> 瑚太朗

// <0232> 「聞けよ」
<0232> 「聞けよ」

// <0233> 警官
<0233> 警官

// <0234> 「目星をつけていたのか」
<0234> 「目星をつけていたのか」

// <0235> 瑚太朗
<0235> 瑚太朗

// <0236> 「言いがかりも甚だしいんですけど…」
<0236> 「言いがかりも甚だしいんですけど…」

// <0237> 警官
<0237> 警官

// <0238> 「本官を愚弄するなぁぁぁぁぁっ」
<0238> 「本官を愚弄するなぁぁぁぁぁっ」

// <0239> 瑚太朗
<0239> 瑚太朗

// <0240> 「うわっ」
<0240> 「うわっ」

// <0241> この人こええ。こないだの決めセリフもなんか間違ってたけど、やばい人だ！
<0241> この人こええ。こないだの決めセリフもなんか間違ってたけど、やばい人だ！

// <0242> 警官
<0242> 警官

// <0243> 「本官はなぁ…本官は…平和を守っている！」
<0243> 「本官はなぁ…本官は…平和を守っている！」

// <0244> 瑚太朗
<0244> 瑚太朗

// <0245> 「は、はい」
<0245> 「は、はい」

// <0246> 警官
<0246> 警官

// <0247> 「そんな本官を侮辱するということは…街を侮辱するに等しいことだ」
<0247> 「そんな本官を侮辱するということは…街を侮辱するに等しいことだ」

// <0248> 瑚太朗
<0248> 瑚太朗

// <0249> 「いやそんな………
<0249> 「いやそんな………

// <0250> はい」
<0250> はい」

// <0251> 警官
<0251> 警官

// <0252> 「抵抗するようであれば、火器の使用も辞さないつもりだ」
<0252> 「抵抗するようであれば、火器の使用も辞さないつもりだ」

// <0253> 瑚太朗
<0253> 瑚太朗

// <0254> 「そんな気軽に使用できないはずでしょ…」
<0254> 「そんな気軽に使用できないはずでしょ…」

// <0255> 警官
<0255> 警官

// <0256> 「平和のためなら、本官は殺人鬼にもなる」
<0256> 「平和のためなら、本官は殺人鬼にもなる」

// <0257> 瑚太朗
<0257> 瑚太朗

// <0258> 「び、病気だ…」
<0258> 「び、病気だ…」

// <0259> 警官
<0259> 警官

// <0260> 「あ？」
<0260> 「あ？」

// <0261> 瑚太朗
<0261> 瑚太朗

// <0262> 「はい」
<0262> 「はい」

// <0263> なんとか素直にハイハイ言って、なだめるしかない。
<0263> なんとか素直にハイハイ言って、なだめるしかない。

// <0264> 結局、３０分もつきあわされた挙げ句、サボりは良くないとかで学校まで連行されることとなった。
<0264> 結局、３０分もつきあわされた挙げ句、サボりは良くないとかで学校まで連行されることとなった。

// <0265> 二時間目の授業。
<0265> 二時間目の授業。

// <0266> 教師の言葉に集中できるはずもなく。
<0266> 教師の言葉に集中できるはずもなく。

// <0267> 瑚太朗
<0267> 瑚太朗

// <0268> （どうなってんだよマジで…）
<0268> （どうなってんだよマジで…）

// <0269> オカ研メンバーはやはり全員欠席していた。
<0269> オカ研メンバーはやはり全員欠席していた。

// <0270> あまりにも無力だ。
<0270> あまりにも無力だ。

// <0271> 多少の超能力があったところで、所詮は人生経験の乏しい学生でしかない。
<0271> 多少の超能力があったところで、所詮は人生経験の乏しい学生でしかない。

// <0272> その超能力にしたって、魔物を狩るほどのものでもない。
<0272> その超能力にしたって、魔物を狩るほどのものでもない。

// <0273> もっとぶっ飛んだ超能力であれば…
<0273> もっとぶっ飛んだ超能力であれば…

// <0274> いや、今欲しいのは、こういう難解な状況でうまく立ち回る政治力だ。
<0274> いや、今欲しいのは、こういう難解な状況でうまく立ち回る政治力だ。

// <0275> どうやったって学生が手にできる類の力ではない。
<0275> どうやったって学生が手にできる類の力ではない。

// <0276> 漫画のようには行かない。
<0276> 漫画のようには行かない。

// <0277> 暗い気持ちになってくる。
<0277> 暗い気持ちになってくる。

// <0278> 瑚太朗
<0278> 瑚太朗

// <0279> （いや、考えるんだ…）
<0279> （いや、考えるんだ…）

// <0280> 授業中、他にできることなんてない。
<0280> 授業中、他にできることなんてない。

// <0281> まず、だ。
<0281> まず、だ。

// <0282> 土曜日の出来事から考えると、細かい事情はともかく、もっとも捜しやすいのは小鳥だ。
<0282> 土曜日の出来事から考えると、細かい事情はともかく、もっとも捜しやすいのは小鳥だ。

// <0283> 小鳥には組織的背後関係などない…はず。
<0283> 小鳥には組織的背後関係などない…はず。

// <0284> いなくなる理由などない。
<0284> いなくなる理由などない。

// <0285> けどいない。
<0285> けどいない。

// <0286> 瑚太朗
<0286> 瑚太朗

// <0287> （…拉致られた？）
<0287> （…拉致られた？）

// <0288> …ないな。
<0288> …ないな。

// <0289> とはいえ、安心はできない。
<0289> とはいえ、安心はできない。

// <0290> 携帯はマナーモードでポケットに突っ込んである。
<0290> 携帯はマナーモードでポケットに突っ込んである。

// <0291> いつ返信が来てもキャッチできるように。
<0291> いつ返信が来てもキャッチできるように。

// <0292> 校則違反だが、無視するしかない。
<0292> 校則違反だが、無視するしかない。

// <0293> できることは、待つことだけだ。
<0293> できることは、待つことだけだ。

// <0294> 昼休み。
<0294> 昼休み。

// <0295> いてもたってもいられず、部室に向かった。
<0295> いてもたってもいられず、部室に向かった。

// <0296> 相変わらず部室は閉じられたままだった。
<0296> 相変わらず部室は閉じられたままだった。

// <0297> 朱音は…なぜ姿を消したのだろう？
<0297> 朱音は…なぜ姿を消したのだろう？

// <0298> あのくらい怪しいと、逆にどんな背景があっても驚くことはなさそうだ。
<0298> あのくらい怪しいと、逆にどんな背景があっても驚くことはなさそうだ。

// <0299> 部室に隠れていたりしないのだろうか？
<0299> 部室に隠れていたりしないのだろうか？

// <0300> 確かめずにはいられない。
<0300> 確かめずにはいられない。

// <0301> ドアに手をかける。
<0301> ドアに手をかける。

// <0302> 頑丈な鍵が取り付けられている。
<0302> 頑丈な鍵が取り付けられている。

// <0303> …半端な能力も、このくらいには役に立つ。
<0303> …半端な能力も、このくらいには役に立つ。

// <0304> 瑚太朗
<0304> 瑚太朗

// <0305> 「…無人か」
<0305> 「…無人か」

// <0306> 予想はしていたが、落胆はあった。
<0306> 予想はしていたが、落胆はあった。

// <0307> 奥の部屋も無人。
<0307> 奥の部屋も無人。

// <0308> 室内に異変はない。
<0308> 室内に異変はない。

// <0309> と思いきや、机にメモが置かれていた。
<0309> と思いきや、机にメモが置かれていた。

// <0310> 『Ｋ・Ｔへ』
<0310> 『Ｋ・Ｔへ』

// <0311> 『うろたえず、座して待つこと』
<0311> 『うろたえず、座して待つこと』

// <0312> 『下手なことをしなければ、元通りの生活が戻ってくるだろう』
<0312> 『下手なことをしなければ、元通りの生活が戻ってくるだろう』

// <0313> 『最近見たおかしな出来事は全て忘れた方が良い』
<0313> 『最近見たおかしな出来事は全て忘れた方が良い』

// <0314> 『追及すれば、藪をつついて蛇を出す結果になりかねない』
<0314> 『追及すれば、藪をつついて蛇を出す結果になりかねない』

// <0315> 『おまえが見たものは、すべてマイナスイオン中毒による集団幻覚。気にしてはならない』
<0315> 『おまえが見たものは、すべてマイナスイオン中毒による集団幻覚。気にしてはならない』

// <0316> 『また私がいない理由は、南極に留学することになったためである』
<0316> 『また私がいない理由は、南極に留学することになったためである』

// <0317> 『よってオカルト研究会は活動を無期限休止とする』
<0317> 『よってオカルト研究会は活動を無期限休止とする』

// <0318> 『もし私以外にいなくなった者がいても、決して騒ぎ立てないこと』
<0318> 『もし私以外にいなくなった者がいても、決して騒ぎ立てないこと』

// <0319> 『おまえにできることは、待つことだけと知れ』
<0319> 『おまえにできることは、待つことだけと知れ』

// <0320> 『なおドアの弁償については今回に限り、不問とする』
<0320> 『なおドアの弁償については今回に限り、不問とする』

// <0321> 『Ａ・Ｓ』
<0321> 『Ａ・Ｓ』

// <0322> 瑚太朗
<0322> 瑚太朗

// <0323> 「ハハ…」
<0323> 「ハハ…」

// <0324> 俺が部室を調べることを見越していたのか。
<0324> 俺が部室を調べることを見越していたのか。

// <0325> この言い回しは間違いなく会長だ。
<0325> この言い回しは間違いなく会長だ。

// <0326> 安心する。
<0326> 安心する。

// <0327> あの人は、俺の心の支柱みたいなものだった。
<0327> あの人は、俺の心の支柱みたいなものだった。

// <0328> 二ヶ月にも満たないつきあいだったけど…
<0328> 二ヶ月にも満たないつきあいだったけど…

// <0329> 嫌いじゃあなかった。
<0329> 嫌いじゃあなかった。

// <0330> 瑚太朗
<0330> 瑚太朗

// <0331> （南極て…）
<0331> （南極て…）

// <0332> どう見たって嘘だ。
<0332> どう見たって嘘だ。

// <0333> けど…嘘とわかっても安心できてしまった。
<0333> けど…嘘とわかっても安心できてしまった。

// <0334> 少なくとも会長は、ひどいことにはなっていない。
<0334> 少なくとも会長は、ひどいことにはなっていない。

// <0335> 瑚太朗
<0335> 瑚太朗

// <0336> 「待ちか…」
<0336> 「待ちか…」

// <0337> 焦って闇雲に動いても、どうにもならない。
<0337> 焦って闇雲に動いても、どうにもならない。

// <0338> 会長の言葉に従うべきだろう。
<0338> 会長の言葉に従うべきだろう。

// <0339> メモを折ってポケットに入れた。
<0339> メモを折ってポケットに入れた。

// <0340> 落ち着いたおかげで、棚上げしていた案件にも気が回るようになった。
<0340> 落ち着いたおかげで、棚上げしていた案件にも気が回るようになった。

// <0341> まずは俺自身のこと。
<0341> まずは俺自身のこと。

// <0342> 能力のことだ。
<0342> 能力のことだ。

// <0343> 避けて通ることはできない。
<0343> 避けて通ることはできない。

// <0344> それまで身体能力の強化だとばかり思っていた超能力。
<0344> それまで身体能力の強化だとばかり思っていた超能力。

