// <0000> 
<0000> 

// <0001> 
<0001> 

// <0002> BS_DT_A
<0002> BS_DT_A
// <0093> 瑚太朗
<0093> 瑚太朗

// <0094> 「…あのヤロウ」
<0094> 「…あのヤロウ」

// <0095> やっぱりか。
<0095> やっぱりか。

// <0096> 静流
<0096> 静流

// <0097> 「コタロー、ルチアはヤローじゃない」
<0097> 「コタロー、ルチアはヤローじゃない」

// <0098> 瑚太朗
<0098> 瑚太朗

// <0099> 「あのメロウ？」
<0099> 「あのメロウ？」

// <0100> 静流
<0100> 静流

// <0101> 「うむ」
<0101> 「うむ」

// <0102> 違う気がするが。
<0102> 違う気がするが。

// <0103> 静流
<0103> 静流

// <0104> 「………」
<0104> 「………」

// <0105> 瑚太朗
<0105> 瑚太朗

// <0106> 「ん」
<0106> 「ん」

// <0107> 静流
<0107> 静流

// <0108> 「…のの字、効かない」
<0108> 「…のの字、効かない」

// <0109> 瑚太朗
<0109> 瑚太朗

// <0110> 「まあおまじないだからな」
<0110> 「まあおまじないだからな」

// <0111> 静流
<0111> 静流

// <0112> 「そーいうもんか…」
<0112> 「そーいうもんか…」

// <0113> 瑚太朗
<0113> 瑚太朗

// <0114> 「そういうもんさ」
<0114> 「そういうもんさ」

// <0115> 静流
<0115> 静流

// <0116> 「………」
<0116> 「………」

// <0117> 困っているようだった。
<0117> 困っているようだった。

// <0118> 瑚太朗
<0118> 瑚太朗

// <0119> 「んー…」
<0119> 「んー…」

// <0120> 俺自身があんまり人に対して緊張することもないので、上手いアドバイスが思いつかない。
<0120> 俺自身があんまり人に対して緊張することもないので、上手いアドバイスが思いつかない。

// <0121> 瑚太朗
<0121> 瑚太朗

// <0122> 「…まあ、あれよ」
<0122> 「…まあ、あれよ」

// <0123> 瑚太朗
<0123> 瑚太朗

// <0124> 「別に俺相手なんかで緊張することもないんだぞ」
<0124> 「別に俺相手なんかで緊張することもないんだぞ」

// <0125> そういうアプローチしかなかった。
<0125> そういうアプローチしかなかった。

// <0126> 静流
<0126> 静流

// <0127> 「むう…」
<0127> 「むう…」

// <0128> 瑚太朗
<0128> 瑚太朗

// <0129> 「な」
<0129> 「な」

// <0130> ぽんぽんと頭を叩いてやる。
<0130> ぽんぽんと頭を叩いてやる。

// <0131> 静流
<0131> 静流

// <0132> 「………」
<0132> 「………」

// <0133> 瑚太朗
<0133> 瑚太朗

// <0134> 「ん」
<0134> 「ん」

// <0135> 殺気。
<0135> 殺気。

// <0136> ルチア
<0136> ルチア

// <0137> 「はぁーーっ！！」
<0137> 「はぁーーっ！！」

// <0138> なんか降って来た！！
<0138> なんか降って来た！！

// <0139> 瑚太朗
<0139> 瑚太朗

// <0140> 「うおおおっ！？」
<0140> 「うおおおっ！？」

// <0141> ルチアの飛び蹴りを間一髪のところでかわす。
<0141> ルチアの飛び蹴りを間一髪のところでかわす。

// <0142> ルチア
<0142> ルチア

// <0143> 「ちっ…はずした」
<0143> 「ちっ…はずした」

// <0144> 瑚太朗
<0144> 瑚太朗

// <0145> 「朝からなんなんだよ一体！！」
<0145> 「朝からなんなんだよ一体！！」

// <0146> ルチア
<0146> ルチア

// <0147> 「ほんの挨拶代わりだ…」
<0147> 「ほんの挨拶代わりだ…」

// <0148> 瑚太朗
<0148> 瑚太朗

// <0149> 「そりゃまた粋なご挨拶で…」
<0149> 「そりゃまた粋なご挨拶で…」

// <0150> ルチア
<0150> ルチア

// <0151> 「貴様のような外道にはぴったりの挨拶だろう…」
<0151> 「貴様のような外道にはぴったりの挨拶だろう…」

// <0152> ルチア
<0152> ルチア

// <0153> 「朝っぱらから静流に汚い手で触れるなどっ！　万死に値する！！」
<0153> 「朝っぱらから静流に汚い手で触れるなどっ！　万死に値する！！」

// <0154> 瑚太朗
<0154> 瑚太朗

// <0155> 「…いやいやいや」
<0155> 「…いやいやいや」

// <0156> 言いがかりもいいところだ。
<0156> 言いがかりもいいところだ。

// <0157> 瑚太朗
<0157> 瑚太朗

// <0158> 「てか、お前そりゃ明らかに過剰反応だろ」
<0158> 「てか、お前そりゃ明らかに過剰反応だろ」

// <0159> ルチア
<0159> ルチア

// <0160> 「ふん。友達思いなだけだ」
<0160> 「ふん。友達思いなだけだ」

// <0161> 瑚太朗
<0161> 瑚太朗

// <0162> 「…本気で思ってそうでタチわりい…」
<0162> 「…本気で思ってそうでタチわりい…」

// <0163> ルチア
<0163> ルチア

// <0164> 「た、たちが悪い！？　言うに事欠いてなんだそれはー！！」
<0164> 「た、たちが悪い！？　言うに事欠いてなんだそれはー！！」

// <0165> ぶんっ、と風を切る音を立て、ルチアの右拳が俺を襲う。
<0165> ぶんっ、と風を切る音を立て、ルチアの右拳が俺を襲う。

// <0166> 瑚太朗
<0166> 瑚太朗

// <0167> 「あ、あぶねっ」
<0167> 「あ、あぶねっ」

// <0168> 鼻先で間一髪回避。
<0168> 鼻先で間一髪回避。

// <0169> ルチア
<0169> ルチア

// <0170> 「避けるなっ！　そこに直れっ！！」
<0170> 「避けるなっ！　そこに直れっ！！」

// <0171> 瑚太朗
<0171> 瑚太朗

// <0172> 「イヤだー！　絶対それ怪我する！！　歯とか一、二本余裕で飛ぶ！！」
<0172> 「イヤだー！　絶対それ怪我する！！　歯とか一、二本余裕で飛ぶ！！」

// <0173> ルチア
<0173> ルチア

// <0174> 「当然の天誅だ！」
<0174> 「当然の天誅だ！」

// <0175> 瑚太朗
<0175> 瑚太朗

// <0176> 「全然たる不当ですー！！」
<0176> 「全然たる不当ですー！！」

// <0177> 静流
<0177> 静流

// <0178> 「ルチア」
<0178> 「ルチア」

// <0179> ルチア
<0179> ルチア

// <0180> 「………」
<0180> 「………」

// <0181> 瑚太朗
<0181> 瑚太朗

// <0182> 「………」
<0182> 「………」

// <0183> 静流の一言でルチアの動きが止まる…。
<0183> 静流の一言でルチアの動きが止まる…。

// <0184> 静流
<0184> 静流

// <0185> 「頭、別に痛くない」
<0185> 「頭、別に痛くない」

// <0186> ルチア
<0186> ルチア

// <0187> 「………」
<0187> 「………」

// <0188> 静流
<0188> 静流

// <0189> 「コタローイズノットいじめっ子」
<0189> 「コタローイズノットいじめっ子」

// <0190> ルチア
<0190> ルチア

// <0191> 「…あ、ああ…」
<0191> 「…あ、ああ…」

// <0192> 静流
<0192> 静流

// <0193> 「コタロー」
<0193> 「コタロー」

// <0194> 瑚太朗
<0194> 瑚太朗

// <0195> 「あ、はい」
<0195> 「あ、はい」

// <0196> 静流
<0196> 静流

// <0197> 「…放課後、ちょっと付き合って欲しい」
<0197> 「…放課後、ちょっと付き合って欲しい」

// <0198> 瑚太朗
<0198> 瑚太朗

// <0199> 「あ、ああ、もちろんいいぞ」
<0199> 「あ、ああ、もちろんいいぞ」

// <0200> 静流
<0200> 静流

// <0201> 「………」
<0201> 「………」

// <0202> ほう、と息をひとつ吐く。
<0202> ほう、と息をひとつ吐く。

// <0203> 静流
<0203> 静流

// <0204> 「ルチア」
<0204> 「ルチア」

// <0205> ルチア
<0205> ルチア

// <0206> 「…ん、ん？」
<0206> 「…ん、ん？」

// <0207> 静流
<0207> 静流

// <0208> 「お陰で緊張しないで言えた」
<0208> 「お陰で緊張しないで言えた」

// <0209> 静流
<0209> 静流

// <0210> 「和ませてくれたおかげだ」
<0210> 「和ませてくれたおかげだ」

// <0211> ルチア
<0211> ルチア

// <0212> 「あ、え？　いやあ、そりゃ力になれたなら幸いだが」
<0212> 「あ、え？　いやあ、そりゃ力になれたなら幸いだが」

// <0213> 静流
<0213> 静流

// <0214> 「うん」
<0214> 「うん」

// <0215> 静流
<0215> 静流

// <0216> 「…じゃ、急がないと遅刻する」
<0216> 「…じゃ、急がないと遅刻する」

// <0217> 瑚太朗
<0217> 瑚太朗

// <0218> 「あぁ、そうね…」
<0218> 「あぁ、そうね…」

// <0219> 静流
<0219> 静流

// <0220> 「じゃ」
<0220> 「じゃ」

// <0221> たたたた、と走っていった。
<0221> たたたた、と走っていった。

// <0222> 瑚太朗
<0222> 瑚太朗

// <0223> 「………」
<0223> 「………」

// <0224> ルチア
<0224> ルチア

// <0225> 「………」
<0225> 「………」

// <0226> 瑚太朗
<0226> 瑚太朗

// <0227> 「…ご協力感謝します」
<0227> 「…ご協力感謝します」

// <0228> ルチア
<0228> ルチア

// <0229> 「…結果そうなってしまったようだ…」
<0229> 「…結果そうなってしまったようだ…」

// <0230> 瑚太朗
<0230> 瑚太朗

// <0231> 「おかげさまで放課後静流とラブラブデートに…」
<0231> 「おかげさまで放課後静流とラブラブデートに…」

// <0232> ルチア
<0232> ルチア

// <0233> 「下手なことをすれば首が宙を跳ねると思え」
<0233> 「下手なことをすれば首が宙を跳ねると思え」

// <0234> 瑚太朗
<0234> 瑚太朗

// <0235> 「…あい」
<0235> 「…あい」

// <0236> 凶暴な監査官（インスペクター）がお付きのようだった…。
<0236> 凶暴な監査官（インスペクター）がお付きのようだった…。

// <0237> 瑚太朗
<0237> 瑚太朗

// <0238> 「前途多難ね…」
<0238> 「前途多難ね…」

// <0239> ルチア
<0239> ルチア

// <0240> 「遅刻するぞ」
<0240> 「遅刻するぞ」

// <0241> 瑚太朗
<0241> 瑚太朗

// <0242> 「あい…」
<0242> 「あい…」

// <0243> で、そのインスペクターにずるずると引きずられていくのだった。
<0243> で、そのインスペクターにずるずると引きずられていくのだった。

// <0244> 瑚太朗
<0244> 瑚太朗

// <0245> 「…おや」
<0245> 「…おや」

// <0246> 今日は中庭に静流がいない。
<0246> 今日は中庭に静流がいない。

// <0247> 瑚太朗
<0247> 瑚太朗

// <0248> 「ふむ」
<0248> 「ふむ」

// <0249> いつの間にか、なんと無しに足を運んでしまうほど、毎日の日課になっていたことに気付く。
<0249> いつの間にか、なんと無しに足を運んでしまうほど、毎日の日課になっていたことに気付く。

// <0250> 西九条
<0250> 西九条

// <0251> 「あらあらあら～？」
<0251> 「あらあらあら～？」

// <0252> 瑚太朗
<0252> 瑚太朗

// <0253> 「うおっ」
<0253> 「うおっ」

// <0254> いつの間にか後ろに西九条先生がいた。
<0254> いつの間にか後ろに西九条先生がいた。

// <0255> 西九条
<0255> 西九条

// <0256> 「うふふふ～」
<0256> 「うふふふ～」

// <0257> 瑚太朗
<0257> 瑚太朗

// <0258> 「なんすか」
<0258> 「なんすか」

// <0259> 西九条
<0259> 西九条

// <0260> 「気配、気付かなかったわね」
<0260> 「気配、気付かなかったわね」

// <0261> 瑚太朗
<0261> 瑚太朗

// <0262> 「…はあ」
<0262> 「…はあ」

// <0263> 西九条
<0263> 西九条

// <0264> 「気付かなかったのね～」
<0264> 「気付かなかったのね～」

// <0265> 瑚太朗
<0265> 瑚太朗

// <0266> 「いや先生かなり根に持つタイプですか」
<0266> 「いや先生かなり根に持つタイプですか」

// <0267> 西九条
<0267> 西九条

// <0268> 「生徒の間違いを正すのも先生のお役目なのよ」
<0268> 「生徒の間違いを正すのも先生のお役目なのよ」

// <0269> 瑚太朗
<0269> 瑚太朗

// <0270> 「そうですか…」
<0270> 「そうですか…」

// <0271> 瑚太朗
<0271> 瑚太朗

// <0272> 「ああ、ところで今日は静流、どっか行ってるんですか」
<0272> 「ああ、ところで今日は静流、どっか行ってるんですか」

// <0273> 西九条
<0273> 西九条

// <0274> 「移動教室かしらね」
<0274> 「移動教室かしらね」

// <0275> 瑚太朗
<0275> 瑚太朗

// <0276> 「ありゃ」
<0276> 「ありゃ」

// <0277> かなり残念な事態。
<0277> かなり残念な事態。

// <0278> 西九条
<0278> 西九条

// <0279> 「最近静流ちゃんにラブラブね～」
<0279> 「最近静流ちゃんにラブラブね～」

// <0280> 瑚太朗
<0280> 瑚太朗

// <0281> 「そうですね」
<0281> 「そうですね」

// <0282> 西九条
<0282> 西九条

// <0283> 「放課後もデートだし～」
<0283> 「放課後もデートだし～」

// <0284> 瑚太朗
<0284> 瑚太朗

// <0285> 「ええ、今回は静流からですが今後は積極攻勢を掛けていこうかと」
<0285> 「ええ、今回は静流からですが今後は積極攻勢を掛けていこうかと」

// <0286> 西九条
<0286> 西九条

// <0287> 「ひゅ～ひゅ～」
<0287> 「ひゅ～ひゅ～」

// <0288> 瑚太朗
<0288> 瑚太朗

// <0289> 「ええ、ひゅーひゅーですがなにか」
<0289> 「ええ、ひゅーひゅーですがなにか」

// <0290> 西九条
<0290> 西九条

// <0291> 「………」
<0291> 「………」

// <0292> 瑚太朗
<0292> 瑚太朗

// <0293> 「は、どうしましたか先生」
<0293> 「は、どうしましたか先生」

// <0294> 西九条
<0294> 西九条

// <0295> 「こういうときは恥ずかしがったりしてくれないと、からかい甲斐がないわ～」
<0295> 「こういうときは恥ずかしがったりしてくれないと、からかい甲斐がないわ～」

// <0296> よよよ、と崩れ落ちる。
<0296> よよよ、と崩れ落ちる。

// <0297> 瑚太朗
<0297> 瑚太朗

// <0298> 「いやいや…」
<0298> 「いやいや…」

// <0299> …どんだけガキなんだこの人。
<0299> …どんだけガキなんだこの人。

// <0300> 瑚太朗
<0300> 瑚太朗

// <0301> 「あれ、なんで放課後とか知ってるんすか」
<0301> 「あれ、なんで放課後とか知ってるんすか」

// <0302> 西九条
<0302> 西九条

// <0303> 「あら？」
<0303> 「あら？」

// <0304> 西九条
<0304> 西九条

// <0305> 「………」
<0305> 「………」

// <0306> 西九条
<0306> 西九条

// <0307> 「………」
<0307> 「………」

// <0308> 西九条
<0308> 西九条

// <0309> 「？」
<0309> 「？」

// <0310> 瑚太朗
<0310> 瑚太朗

// <0311> 「なんすかその態度…」
<0311> 「なんすかその態度…」

// <0312> 瑚太朗
<0312> 瑚太朗

// <0313> 「でもちょっと可愛かった」
<0313> 「でもちょっと可愛かった」

// <0314> 西九条
<0314> 西九条

// <0315> 「ま、まあっ」
<0315> 「ま、まあっ」

// <0316> ばたばたと走り出す。
<0316> ばたばたと走り出す。

// <0317> 西九条
<0317> 西九条

// <0318> 「か、かか川相ッ！？　バント！？」
<0318> 「か、かか川相ッ！？　バント！？」

// <0319> 瑚太朗
<0319> 瑚太朗

// <0320> 「川相ではありませんが」
<0320> 「川相ではありませんが」

// <0321> 瑚太朗
<0321> 瑚太朗

// <0322> 「かわいい？」
<0322> 「かわいい？」

// <0323> 西九条
<0323> 西九条

// <0324> 「まっ、まあっ！！　そんなこと言われたら惚れてしまいますッ！！」
<0324> 「まっ、まあっ！！　そんなこと言われたら惚れてしまいますッ！！」

// <0325> ぐるぐると走り続ける。
<0325> ぐるぐると走り続ける。

// <0326> 瑚太朗
<0326> 瑚太朗

// <0327> 「いやいやいや」
<0327> 「いやいやいや」

// <0328> この人のほうがよほどからかい甲斐がある。
<0328> この人のほうがよほどからかい甲斐がある。

// <0329> 西九条
<0329> 西九条

// <0330> 「………」
<0330> 「………」

// <0331> 疲れたらしい。
<0331> 疲れたらしい。

// <0332> 瑚太朗
<0332> 瑚太朗

// <0333> 「…いや、社交辞令くらいに捉えていただけると…」
<0333> 「…いや、社交辞令くらいに捉えていただけると…」

// <0334> 西九条
<0334> 西九条

// <0335> 「そ、そうよね…」
<0335> 「そ、そうよね…」

// <0336> 西九条
<0336> 西九条

// <0337> 「じゃあほら、静流ちゃんとどっちが可愛かったかしら？」
<0337> 「じゃあほら、静流ちゃんとどっちが可愛かったかしら？」

// <0338> 瑚太朗
<0338> 瑚太朗

// <0339> 「静流」
<0339> 「静流」

// <0340> 西九条
<0340> 西九条

// <0341> 「ですよねー」
<0341> 「ですよねー」

// <0342> 西九条
<0342> 西九条

// <0343> 「………」
<0343> 「………」

// <0344> 西九条
<0344> 西九条

// <0345> 「思いっきり即答されたわー…」
<0345> 「思いっきり即答されたわー…」

// <0346> 西九条
<0346> 西九条

// <0347> 「禁断の恋、終了」
<0347> 「禁断の恋、終了」

// <0348> 瑚太朗
<0348> 瑚太朗

// <0349> 「どこまでシミュレートしてたんすか…」
<0349> 「どこまでシミュレートしてたんすか…」

// <0350> 西九条
<0350> 西九条

// <0351> 「まあまあ、それはいいのよ」
<0351> 「まあまあ、それはいいのよ」

// <0352> 瑚太朗
<0352> 瑚太朗

// <0353> 「はあ」
<0353> 「はあ」

// <0354> 西九条
<0354> 西九条

// <0355> 「放課後ね、多分遠出することになると思うの」
<0355> 「放課後ね、多分遠出することになると思うの」

// <0356> 瑚太朗
<0356> 瑚太朗

// <0357> 「え、なんで…」
<0357> 「え、なんで…」

// <0358> 西九条
<0358> 西九条

// <0359> 「行けばわかるわ」
<0359> 「行けばわかるわ」

// <0360> 瑚太朗
<0360> 瑚太朗

// <0361> 「なんすかそれ…」
<0361> 「なんすかそれ…」

// <0362> 西九条
<0362> 西九条

// <0363> 「天王寺君ね」
<0363> 「天王寺君ね」

// <0364> 西九条
<0364> 西九条

// <0365> 「…静流ちゃんと仲良くしていくの、すごく難しいと思うの」
<0365> 「…静流ちゃんと仲良くしていくの、すごく難しいと思うの」

// <0366> 瑚太朗
<0366> 瑚太朗

// <0367> 「はあ」
<0367> 「はあ」

// <0368> 西九条
<0368> 西九条

// <0369> 「色々と普通じゃないから」
<0369> 「色々と普通じゃないから」

// <0370> 瑚太朗
<0370> 瑚太朗

// <0371> 「んー」
<0371> 「んー」

// <0372> 改まって言われると。
<0372> 改まって言われると。

// <0373> 瑚太朗
<0373> 瑚太朗

// <0374> 「別に普通じゃないから嫌なんてことは無いです」
<0374> 「別に普通じゃないから嫌なんてことは無いです」

// <0375> 瑚太朗
<0375> 瑚太朗

// <0376> 「むしろアクティブでいいじゃないですか」
<0376> 「むしろアクティブでいいじゃないですか」

// <0377> 西九条
<0377> 西九条

// <0378> 「…そう」
<0378> 「…そう」

// <0379> 西九条
<0379> 西九条

// <0380> 「さすが天王寺君ねえ」
<0380> 「さすが天王寺君ねえ」

// <0381> 瑚太朗
<0381> 瑚太朗

// <0382> 「なにがさすがかわからないっすけど、ありがとうございます」
<0382> 「なにがさすがかわからないっすけど、ありがとうございます」

// <0383> 西九条
<0383> 西九条

// <0384> 「ちょっとお姉さん応援してあげたくなってきたわ～」
<0384> 「ちょっとお姉さん応援してあげたくなってきたわ～」

// <0385> 瑚太朗
<0385> 瑚太朗

// <0386> 「はあ」
<0386> 「はあ」

// <0387> 西九条
<0387> 西九条

// <0388> 「だからね、私の車出してあげる」
<0388> 「だからね、私の車出してあげる」

// <0389> 瑚太朗
<0389> 瑚太朗

// <0390> 「ドライブデートは素敵っすけど、俺免許もってないっす」
<0390> 「ドライブデートは素敵っすけど、俺免許もってないっす」

// <0391> 西九条
<0391> 西九条

// <0392> 「だから、移動だけ私が運転」
<0392> 「だから、移動だけ私が運転」

// <0393> 瑚太朗
<0393> 瑚太朗

// <0394> 「えぇー」
<0394> 「えぇー」

// <0395> 西九条
<0395> 西九条

// <0396> 「静流ちゃんもきっと助かるって言ってくれるわ」
<0396> 「静流ちゃんもきっと助かるって言ってくれるわ」

// <0397> 瑚太朗
<0397> 瑚太朗

// <0398> 「いや、静流がいいって言うならいいんすけど…」
<0398> 「いや、静流がいいって言うならいいんすけど…」

// <0399> …で、昼休み。
<0399> …で、昼休み。

// <0400> 静流を交えての昼食中、西九条先生が登場。
<0400> 静流を交えての昼食中、西九条先生が登場。

// <0401> 西九条
<0401> 西九条

// <0402> 「というわけで、運転手やるわ～」
<0402> 「というわけで、運転手やるわ～」

// <0403> 静流
<0403> 静流

// <0404> 「いらない」
<0404> 「いらない」

// <0405> 西九条
<0405> 西九条

// <0406> 「あぁッ…！　し、静流ちゃんが…遠い…！！」
<0406> 「あぁッ…！　し、静流ちゃんが…遠い…！！」

// <0407> 即座に打ちひしがれていた。
<0407> 即座に打ちひしがれていた。

// <0408> 静流
<0408> 静流

// <0409> 「バスで行こうと思ってたから」
<0409> 「バスで行こうと思ってたから」

// <0410> 回数券を取り出す。
<0410> 回数券を取り出す。

// <0411> 瑚太朗
<0411> 瑚太朗

// <0412> 「ん、てかそんな遠くなのか」
<0412> 「ん、てかそんな遠くなのか」

// <0413> 静流
<0413> 静流

// <0414> 「ちょっと遠い」
<0414> 「ちょっと遠い」

// <0415> 瑚太朗
<0415> 瑚太朗

// <0416> 「なるほど」
<0416> 「なるほど」

// <0417> ちなみにここの移動については、我が町自慢のフライホイール＆ソーラーパワーのバスが主流だ。
<0417> ちなみにここの移動については、我が町自慢のフライホイール＆ソーラーパワーのバスが主流だ。

// <0418> 隣町の駅までバスで移動し、そこから電車を使う、という移動方法が最もスタンダードである。
<0418> 隣町の駅までバスで移動し、そこから電車を使う、という移動方法が最もスタンダードである。

// <0419> 鉄道はやたら運行本数が少ない上、駅が中心地から外れていて非常に不便なものなのだ。
<0419> 鉄道はやたら運行本数が少ない上、駅が中心地から外れていて非常に不便なものなのだ。

// <0420> なんでそうなってしまったかは知らないが、この都市の方針はそうなっていて、それに対しおおっぴらに文句を言う住民もいない。
<0420> なんでそうなってしまったかは知らないが、この都市の方針はそうなっていて、それに対しおおっぴらに文句を言う住民もいない。

// <0421> 西九条
<0421> 西九条

// <0422> 「………」
<0422> 「………」

// <0423> 瑚太朗
<0423> 瑚太朗

