// <0000> 
<0000> 

// <0001> 
<0001> 

// <0002> BS_DT_A
<0002> BS_DT_A
<0074> 「なるほどね…」

// <0075> 要するに。
<0075> 要するに。

// <0076> 静流はそいつらに仕事押し付けられてるってことじゃねえか。
<0076> 静流はそいつらに仕事押し付けられてるってことじゃねえか。

// <0077> 瑚太朗
<0077> 瑚太朗

// <0078> 「静流、そういうのは適度に断っていいんだぞ」
<0078> 「静流、そういうのは適度に断っていいんだぞ」

// <0079> 静流
<0079> 静流

// <0080> 「断る…？」
<0080> 「断る…？」

// <0081> 瑚太朗
<0081> 瑚太朗

// <0082> 「お前やる必要ないじゃん」
<0082> 「お前やる必要ないじゃん」

// <0083> 静流
<0083> 静流

// <0084> 「頼まれたからやらないといけない」
<0084> 「頼まれたからやらないといけない」

// <0085> こいつ、頼まれたら嫌って言えないタイプなんだろうな…。
<0085> こいつ、頼まれたら嫌って言えないタイプなんだろうな…。

// <0086> 瑚太朗
<0086> 瑚太朗

// <0087> 「はぁ…」
<0087> 「はぁ…」

// <0088> 静流
<0088> 静流

// <0089> 「…どうした、コタロー」
<0089> 「…どうした、コタロー」

// <0090> 瑚太朗
<0090> 瑚太朗

// <0091> 「嫌なら断れよ」
<0091> 「嫌なら断れよ」

// <0092> 静流
<0092> 静流

// <0093> 「……？」
<0093> 「……？」

// <0094> 嫌じゃありませんが何か？　と澄ました表情。
<0094> 嫌じゃありませんが何か？　と澄ました表情。

// <0095> 瑚太朗
<0095> 瑚太朗

// <0096> 「そうか…」
<0096> 「そうか…」

// <0097> こいつはそういうやつなんだ。
<0097> こいつはそういうやつなんだ。

// <0098> それは悪いことじゃない。むしろいいヤツって意味じゃ最上級に近い。
<0098> それは悪いことじゃない。むしろいいヤツって意味じゃ最上級に近い。

// <0099> 問題はそんな静流に体よく仕事を押し付けるような連中だ。
<0099> 問題はそんな静流に体よく仕事を押し付けるような連中だ。

// <0100> そいつらに怒りを覚えた。
<0100> そいつらに怒りを覚えた。

// <0101> 静流
<0101> 静流

// <0102> 「コタロー、怒ってるのか」
<0102> 「コタロー、怒ってるのか」

// <0103> 瑚太朗
<0103> 瑚太朗

// <0104> 「静流にじゃない」
<0104> 「静流にじゃない」

// <0105> 静流
<0105> 静流

// <0106> 「何に？」
<0106> 「何に？」

// <0107> 瑚太朗
<0107> 瑚太朗

// <0108> 「人間社会という巨悪に」
<0108> 「人間社会という巨悪に」

// <0109> そういうやつらが社会に存在することに憤る少年です。
<0109> そういうやつらが社会に存在することに憤る少年です。

// <0110> 静流
<0110> 静流

// <0111> 「コタロー」
<0111> 「コタロー」

// <0112> 瑚太朗
<0112> 瑚太朗

// <0113> 「ん」
<0113> 「ん」

// <0114> 静流
<0114> 静流

// <0115> 「もし私のせいでコタローが怒ってるなら、放課後は部室で待ってて欲しい」
<0115> 「もし私のせいでコタローが怒ってるなら、放課後は部室で待ってて欲しい」

// <0116> 静流
<0116> 静流

// <0117> 「ちょっと遅れるけど絶対に行くから」
<0117> 「ちょっと遅れるけど絶対に行くから」

// <0118> 瑚太朗
<0118> 瑚太朗

// <0119> 「…おまえ」
<0119> 「…おまえ」

// <0120> いいヤツ過ぎねえか。
<0120> いいヤツ過ぎねえか。

// <0121> 逆にそれが不安になった。
<0121> 逆にそれが不安になった。

// <0122> 瑚太朗
<0122> 瑚太朗

// <0123> 「いいや、手伝うね」
<0123> 「いいや、手伝うね」

// <0124> 静流
<0124> 静流

// <0125> 「………」
<0125> 「………」

// <0126> 瑚太朗
<0126> 瑚太朗

// <0127> 「お前が泣き叫んででも止めろって言うなら止めるが」
<0127> 「お前が泣き叫んででも止めろって言うなら止めるが」

// <0128> 瑚太朗
<0128> 瑚太朗

// <0129> 「基本俺は手伝いに来るキャラだ」
<0129> 「基本俺は手伝いに来るキャラだ」

// <0130> 静流
<0130> 静流

// <0131> 「………」
<0131> 「………」

// <0132> 瑚太朗
<0132> 瑚太朗

// <0133> 「だから、ぱぱっとやっちまおう」
<0133> 「だから、ぱぱっとやっちまおう」

// <0134> 昨日と同様、黒板掃除に取り掛かる。
<0134> 昨日と同様、黒板掃除に取り掛かる。

// <0135> 静流
<0135> 静流

// <0136> 「…うん」
<0136> 「…うん」

// <0137> 瑚太朗
<0137> 瑚太朗

// <0138> 「嬉しそうね」
<0138> 「嬉しそうね」

// <0139> 静流
<0139> 静流

// <0140> 「一人より二人」
<0140> 「一人より二人」

// <0141> 瑚太朗
<0141> 瑚太朗

// <0142> 「まあ」
<0142> 「まあ」

// <0143> それで静流がいいならいいんだが。
<0143> それで静流がいいならいいんだが。

// <0144> なら、せめて精一杯楽しげにしてやろう。
<0144> なら、せめて精一杯楽しげにしてやろう。

// <0145> 瑚太朗
<0145> 瑚太朗

// <0146> 「ふんっふふん♪　ふふふんふふーん♪」
<0146> 「ふんっふふん♪　ふふふんふふーん♪」

// <0147> 瑚太朗
<0147> 瑚太朗

// <0148> 「たーーらりらたったらっ♪」
<0148> 「たーーらりらたったらっ♪」

// <0149> 鼻歌交じりにリズミカルに。
<0149> 鼻歌交じりにリズミカルに。

// <0150> 実際こういうことしながらやると楽しいもんだ。
<0150> 実際こういうことしながらやると楽しいもんだ。

// <0151> 静流
<0151> 静流

// <0152> 「………」
<0152> 「………」

// <0153> 瑚太朗
<0153> 瑚太朗

// <0154> 「ヘイ」
<0154> 「ヘイ」

// <0155> お前もどうだい、とノらせてみる。
<0155> お前もどうだい、とノらせてみる。

// <0156> 静流
<0156> 静流

// <0157> 「………」
<0157> 「………」

// <0158> 困っていた。
<0158> 困っていた。

// <0159> 瑚太朗
<0159> 瑚太朗

// <0160> 「そうか。すまない気持ちはサルにもあるとか言うからな。わかってるから気にすんな」
<0160> 「そうか。すまない気持ちはサルにもあるとか言うからな。わかってるから気にすんな」

// <0161> 静流
<0161> 静流

// <0162> 「………」
<0162> 「………」

// <0163> 今度は考え出した。
<0163> 今度は考え出した。

// <0164> …鼻歌交じりどころじゃない雰囲気…。
<0164> …鼻歌交じりどころじゃない雰囲気…。

// <0165> 瑚太朗
<0165> 瑚太朗

// <0166> 「あの、どうされましたか静流さん」
<0166> 「あの、どうされましたか静流さん」

// <0167> 静流
<0167> 静流

// <0168> 「………」
<0168> 「………」

// <0169> 静流
<0169> 静流

// <0170> 「知らないと歌えない…」
<0170> 「知らないと歌えない…」

// <0171> ご存じなかったようで。
<0171> ご存じなかったようで。

// <0172> 瑚太朗
<0172> 瑚太朗

// <0173> 「知ってる曲にするか」
<0173> 「知ってる曲にするか」

// <0174> 俺がガキの頃には、どこ行っても掛かってたような曲なんだが…わずか一年でジェネレーションギャップすか。
<0174> 俺がガキの頃には、どこ行っても掛かってたような曲なんだが…わずか一年でジェネレーションギャップすか。

// <0175> 最近のドラマ主題歌とかがいいかもしれない。
<0175> 最近のドラマ主題歌とかがいいかもしれない。

// <0176> 瑚太朗
<0176> 瑚太朗

// <0177> 「じゃじゃっ♪　じゃじゃじゃらじゃじゃっじゃーん♪」
<0177> 「じゃじゃっ♪　じゃじゃじゃらじゃじゃっじゃーん♪」

// <0178> 瑚太朗
<0178> 瑚太朗

// <0179> 「ちゃらりらー♪　ちゃらっちゃっちゃちゃらー♪」
<0179> 「ちゃらりらー♪　ちゃらっちゃっちゃちゃらー♪」

// <0180> 静流
<0180> 静流

// <0181> 「ちゃらりらー」
<0181> 「ちゃらりらー」

// <0182> ノってくれた。
<0182> ノってくれた。

// <0183> 元々たいした仕事でもないので、あっという間に片付く。
<0183> 元々たいした仕事でもないので、あっという間に片付く。

// <0184> 瑚太朗
<0184> 瑚太朗

// <0185> 「んじゃ、行くか」
<0185> 「んじゃ、行くか」

// <0186> 静流
<0186> 静流

// <0187> 「………」
<0187> 「………」

// <0188> ロッカーに箒とちりとりを片付けてると。
<0188> ロッカーに箒とちりとりを片付けてると。

// <0189> 女生徒Ａ
<0189> 女生徒Ａ

// <0190> 「ごめーん、中津さんっ」
<0190> 「ごめーん、中津さんっ」

// <0191> がらら、とドアが開いて女生徒が二人駆け込んできた。
<0191> がらら、とドアが開いて女生徒が二人駆け込んできた。

// <0192> 片方は昨日見かけた背の高い女子だ。二人の身長差はかなり激しく、片方の女子は静流くらいしかない。
<0192> 片方は昨日見かけた背の高い女子だ。二人の身長差はかなり激しく、片方の女子は静流くらいしかない。

// <0193> 静流
<0193> 静流

// <0194> 「？」
<0194> 「？」

// <0195> 女生徒Ｂ
<0195> 女生徒Ｂ

// <0196> 「あ、あの…用事、早く終わったから急いで戻ってきたんです」
<0196> 「あ、あの…用事、早く終わったから急いで戻ってきたんです」

// <0197> 静流
<0197> 静流

// <0198> 「掃除、もう終わっちゃった」
<0198> 「掃除、もう終わっちゃった」

// <0199> 女生徒Ａ
<0199> 女生徒Ａ

// <0200> 「そっか…ごめんなさい」
<0200> 「そっか…ごめんなさい」

// <0201> 静流
<0201> 静流

// <0202> 「お礼ならあっちにも」
<0202> 「お礼ならあっちにも」

// <0203> 瑚太朗
<0203> 瑚太朗

// <0204> 「…いやまあ」
<0204> 「…いやまあ」

// <0205> なんか入りづらい雰囲気だったから、隠れてようと思ったのに。
<0205> なんか入りづらい雰囲気だったから、隠れてようと思ったのに。

// <0206> 女生徒Ｂ
<0206> 女生徒Ｂ

// <0207> 「えっ！？　せ、先輩ですよね…」
<0207> 「えっ！？　せ、先輩ですよね…」

// <0208> 瑚太朗
<0208> 瑚太朗

// <0209> 「２年です」
<0209> 「２年です」

// <0210> 女生徒Ａ
<0210> 女生徒Ａ

// <0211> 「あの、ひょっとして中津さんの手伝い…？」
<0211> 「あの、ひょっとして中津さんの手伝い…？」

// <0212> 瑚太朗
<0212> 瑚太朗

// <0213> 「まあ、部活仲間というか」
<0213> 「まあ、部活仲間というか」

// <0214> 女生徒Ａ
<0214> 女生徒Ａ

// <0215> 「中津さん部活やってたの！？」
<0215> 「中津さん部活やってたの！？」

// <0216> 静流
<0216> 静流

// <0217> 「一応、手伝い」
<0217> 「一応、手伝い」

// <0218> 女生徒Ａ
<0218> 女生徒Ａ

// <0219> 「言ってくれたら他の人に頼んだのに…！！」
<0219> 「言ってくれたら他の人に頼んだのに…！！」

// <0220> 瑚太朗
<0220> 瑚太朗

// <0221> 「よくわからんのだがどういう状況なんだ」
<0221> 「よくわからんのだがどういう状況なんだ」

// <0222> 女生徒Ｂ
<0222> 女生徒Ｂ

// <0223> 「あ、その、私たち配役の話し合いで授業終わったらすぐ行かなきゃいけなくて…」
<0223> 「あ、その、私たち配役の話し合いで授業終わったらすぐ行かなきゃいけなくて…」

// <0224> 女生徒Ａ
<0224> 女生徒Ａ

// <0225> 「演劇部で今度やる舞台なんですけど、ちょっと一人抜けちゃって、急いで代役決めなきゃいけなかったんです」
<0225> 「演劇部で今度やる舞台なんですけど、ちょっと一人抜けちゃって、急いで代役決めなきゃいけなかったんです」

// <0226> 女生徒Ａ
<0226> 女生徒Ａ

// <0227> 「私たち一年リーダーだから、早く行って準備とかもしなきゃいけなくて…」
<0227> 「私たち一年リーダーだから、早く行って準備とかもしなきゃいけなくて…」

// <0228> 瑚太朗
<0228> 瑚太朗

// <0229> 「…なるほど」
<0229> 「…なるほど」

// <0230> しょうがない事情だったんじゃん…。
<0230> しょうがない事情だったんじゃん…。

// <0231> 女生徒Ｂ
<0231> 女生徒Ｂ

// <0232> 「あの、すぐ終わりましたから、戻ってきたんですけど」
<0232> 「あの、すぐ終わりましたから、戻ってきたんですけど」

// <0233> 静流
<0233> 静流

// <0234> 「こっちも終わったから、気にしないでいい」
<0234> 「こっちも終わったから、気にしないでいい」

// <0235> 女生徒Ａ
<0235> 女生徒Ａ

// <0236> 「ありがと、中津さん…」
<0236> 「ありがと、中津さん…」

// <0237> 女生徒Ａ
<0237> 女生徒Ａ

// <0238> 「あ、先輩もありがとうございました」
<0238> 「あ、先輩もありがとうございました」

// <0239> 女生徒Ａ
<0239> 女生徒Ａ

// <0240> 「そうだ、挨拶遅れました…中津さんのクラスメイトの塚本です」
<0240> 「そうだ、挨拶遅れました…中津さんのクラスメイトの塚本です」

// <0241> 女生徒Ｂ
<0241> 女生徒Ｂ

// <0242> 「梅田です、ありがとうございました」
<0242> 「梅田です、ありがとうございました」

// <0243> 二人に同時に頭を下げられる。
<0243> 二人に同時に頭を下げられる。

// <0244> 瑚太朗
<0244> 瑚太朗

// <0245> 「どういたしまして…」
<0245> 「どういたしまして…」

// <0246> 静流
<0246> 静流

// <0247> 「戻らないでいいの？」
<0247> 「戻らないでいいの？」

// <0248> 梅田
<0248> 梅田

// <0249> 「あ、じゃあ、今度中津さんの番のとき代わりますからっ」
<0249> 「あ、じゃあ、今度中津さんの番のとき代わりますからっ」

// <0250> 静流
<0250> 静流

// <0251> 「…別に、大丈夫だ」
<0251> 「…別に、大丈夫だ」

// <0252> 塚本
<0252> 塚本

// <0253> 「いや、その時はやっぱりやるよ…」
<0253> 「いや、その時はやっぱりやるよ…」

// <0254> 静流
<0254> 静流

// <0255> 「いやいや…」
<0255> 「いやいや…」

// <0256> 瑚太朗
<0256> 瑚太朗

// <0257> 「いや、俺がやる」
<0257> 「いや、俺がやる」

// <0258> 塚本
<0258> 塚本

// <0259> 「は、はい！？」
<0259> 「は、はい！？」

// <0260> 瑚太朗
<0260> 瑚太朗

// <0261> 「むしろ俺にやらせてくれ…」
<0261> 「むしろ俺にやらせてくれ…」

// <0262> 変な疑いを持った自分を戒めるべく。
<0262> 変な疑いを持った自分を戒めるべく。

// <0263> 塚本
<0263> 塚本

// <0264> 「い、いえいえだって先輩じゃないですか」
<0264> 「い、いえいえだって先輩じゃないですか」

// <0265> 瑚太朗
<0265> 瑚太朗

// <0266> 「年の差なんて関係ない」
<0266> 「年の差なんて関係ない」

// <0267> 塚本
<0267> 塚本

// <0268> 「あ、あると思いますっ」
<0268> 「あ、あると思いますっ」

// <0269> 梅田
<0269> 梅田

// <0270> 「じゃあ…先輩も一緒にやったらいいんじゃないでしょうか」
<0270> 「じゃあ…先輩も一緒にやったらいいんじゃないでしょうか」

// <0271> 瑚太朗
<0271> 瑚太朗

// <0272> 「それだ」
<0272> 「それだ」

// <0273> 塚本
<0273> 塚本

// <0274> 「それじゃないと思いますっ！！！」
<0274> 「それじゃないと思いますっ！！！」

// <0275> 静流
<0275> 静流

// <0276> 「…コタロー」
<0276> 「…コタロー」

// <0277> 瑚太朗
<0277> 瑚太朗

// <0278> 「ん」
<0278> 「ん」

// <0279> 静流
<0279> 静流

// <0280> 「困ってる」
<0280> 「困ってる」

// <0281> 瑚太朗
<0281> 瑚太朗

// <0282> 「…そうか」
<0282> 「…そうか」

// <0283> 塚本
<0283> 塚本

// <0284> 「いや困るって言うか恐縮っていうか…」
<0284> 「いや困るって言うか恐縮っていうか…」

// <0285> 塚本
<0285> 塚本

// <0286> 「あの、ホント全然大丈夫です、私たちだけで」
<0286> 「あの、ホント全然大丈夫です、私たちだけで」

// <0287> 瑚太朗
<0287> 瑚太朗

// <0288> 「そうか…」
<0288> 「そうか…」

// <0289> 塚本
<0289> 塚本

// <0290> 「じゃ、本当にありがとね」
<0290> 「じゃ、本当にありがとね」

// <0291> 静流
<0291> 静流

// <0292> 「うん」
<0292> 「うん」

// <0293> 梅田
<0293> 梅田

// <0294> 「絶対代わりますからっ」
<0294> 「絶対代わりますからっ」

// <0295> 静流
<0295> 静流

// <0296> 「…わかった」
<0296> 「…わかった」

// <0297> ■友達■　ID:
<0297> ■友達■　ID:

// <0298> 　NO:
<0298> 　NO:

// <0299> ■友達■　ID:
<0299> ■友達■　ID:

// <0300> 　NO:
<0300> 　NO:

// <0301> 二人はまたせわしなく戻っていった。
<0301> 二人はまたせわしなく戻っていった。

// <0302> 瑚太朗
<0302> 瑚太朗

// <0303> 「………」
<0303> 「………」

// <0304> 俺の勘違いです。
<0304> 俺の勘違いです。

// <0305> 静流
<0305> 静流

// <0306> 「…うん」
<0306> 「…うん」

// <0307> 瑚太朗
<0307> 瑚太朗

// <0308> 「うん？」
<0308> 「うん？」

// <0309> 静流
<0309> 静流

// <0310> 「うん」
<0310> 「うん」

// <0311> 瑚太朗
<0311> 瑚太朗

// <0312> 「うん」
<0312> 「うん」

// <0313> ね？　って感じ。
<0313> ね？　って感じ。

// <0314> 瑚太朗
<0314> 瑚太朗

// <0315> 「だよなあ…」
<0315> 「だよなあ…」

// <0316> 静流
<0316> 静流

// <0317> 「じゃ、行こう」
<0317> 「じゃ、行こう」

// <0318> 瑚太朗
<0318> 瑚太朗

// <0319> 「…俺恥ずかしい？」
<0319> 「…俺恥ずかしい？」

// <0320> 静流
<0320> 静流

// <0321> 「コタローは恥ずかしくない」
<0321> 「コタローは恥ずかしくない」

// <0322> 瑚太朗
<0322> 瑚太朗

// <0323> 「どこに出しても？」
<0323> 「どこに出しても？」

// <0324> 静流
<0324> 静流

// <0325> 「どこに出しても恥ずかしくない」
<0325> 「どこに出しても恥ずかしくない」

// <0326> 瑚太朗
<0326> 瑚太朗

// <0327> 「どこにでも出たら恥ずかしいと思うよ…」
<0327> 「どこにでも出たら恥ずかしいと思うよ…」

// <0328> 静流
<0328> 静流

// <0329> 「………」
<0329> 「………」

// <0330> うーん、と考え出す。
<0330> うーん、と考え出す。

// <0331> 瑚太朗
<0331> 瑚太朗

// <0332> 「わり、まあ行くか」
<0332> 「わり、まあ行くか」

// <0333> 静流
<0333> 静流

// <0334> 「うん」
<0334> 「うん」

// <0335> 教室を後にする。
<0335> 教室を後にする。

// <0336> …別に、世の中も捨てたわけじゃないってことだった。
<0336> …別に、世の中も捨てたわけじゃないってことだった。

// <0337> 俺がひねくれもの過ぎた、ただそれだけなのかもしれない。
<0337> 俺がひねくれもの過ぎた、ただそれだけなのかもしれない。

// <0338> 他のやつらだって、いいヤツいっぱいいるんだって事。
<0338> 他のやつらだって、いいヤツいっぱいいるんだって事。

// <0339> そんな再確認するまでもない当たり前のことを、俺は再確認させられたのだった。
<0339> そんな再確認するまでもない当たり前のことを、俺は再確認させられたのだった。

// <0340> 瑚太朗
<0340> 瑚太朗

// <0341> 「先日は吉野君のお陰で素晴らしい映像が出来た！　そこで今回は吉野君を喜ばせるようなことをしてやりたいと思う！！」
<0341> 「先日は吉野君のお陰で素晴らしい映像が出来た！　そこで今回は吉野君を喜ばせるようなことをしてやりたいと思う！！」

// <0342> 朱音
<0342> 朱音

// <0343> 「…そんなことより、そっとしておいてあげるほうが彼は喜ぶんじゃないかしら」
<0343> 「…そんなことより、そっとしておいてあげるほうが彼は喜ぶんじゃないかしら」

// <0344> ちはや
<0344> ちはや

// <0345> 「そーですねぇー」
<0345> 「そーですねぇー」

// <0346> 瑚太朗
<0346> 瑚太朗

// <0347> 「そんなことはない。あいつはあれで内心みんなと遊べて心ウキウキなはずだ」
<0347> 「そんなことはない。あいつはあれで内心みんなと遊べて心ウキウキなはずだ」

// <0348> 静流
<0348> 静流

// <0349> 「そうなのか…」
<0349> 「そうなのか…」

// <0350> 小鳥
<0350> 小鳥

// <0351> 「まあ、お礼してあげるのはいいことなんじゃない？」
<0351> 「まあ、お礼してあげるのはいいことなんじゃない？」

// <0352> ルチア
<0352> ルチア

// <0353> 「で、なにをするんだ？」
<0353> 「で、なにをするんだ？」

// <0354> 瑚太朗
<0354> 瑚太朗

// <0355> 「こないだラジオ聞いてたらさ、友人に宛てた手紙みたいなコーナーがあったんだよ」
<0355> 「こないだラジオ聞いてたらさ、友人に宛てた手紙みたいなコーナーがあったんだよ」

// <0356> 瑚太朗
<0356> 瑚太朗

// <0357> 「それでＤＪの人が読み上げるんだけど、あれラジオで実際に聞いたら超感動するんじゃないかって思うんだよね」
<0357> 「それでＤＪの人が読み上げるんだけど、あれラジオで実際に聞いたら超感動するんじゃないかって思うんだよね」

// <0358> 朱音
<0358> 朱音

// <0359> 「今から投稿？　ずいぶん気の長い話じゃない？」
<0359> 「今から投稿？　ずいぶん気の長い話じゃない？」

// <0360> 瑚太朗
<0360> 瑚太朗

// <0361> 「あまい。今の時代ネットラジオでいつでも誰でも簡単に放送が出来るんだぞ」
<0361> 「あまい。今の時代ネットラジオでいつでも誰でも簡単に放送が出来るんだぞ」

// <0362> 小鳥
<0362> 小鳥

// <0363> 「また動画サイトに続いてサイバーな話だねえ」
<0363> 「また動画サイトに続いてサイバーな話だねえ」

// <0364> ちはや
<0364> ちはや

// <0365> 「そういえばこないだの映像はどうなったんです？」
<0365> 「そういえばこないだの映像はどうなったんです？」

// <0366> 瑚太朗
<0366> 瑚太朗

// <0367> 「見直してみたら、あまりにも恥ずかしいムービーだったから、掲載を見送った」
<0367> 「見直してみたら、あまりにも恥ずかしいムービーだったから、掲載を見送った」

// <0368> ちはや
<0368> ちはや

// <0369> 「全然素晴らしい映像できてないじゃないですか…」
<0369> 「全然素晴らしい映像できてないじゃないですか…」

// <0370> 瑚太朗
<0370> 瑚太朗

// <0371> 「でも協力してくれただろ。何かしてやりたい」
<0371> 「でも協力してくれただろ。何かしてやりたい」

// <0372> 朱音
<0372> 朱音

// <0373> 「それは何かいじってやりたいという意味かしら」
<0373> 「それは何かいじってやりたいという意味かしら」

// <0374> 瑚太朗
<0374> 瑚太朗

// <0375> 「そんなことはない。俺の心は純粋さで溢れている」
<0375> 「そんなことはない。俺の心は純粋さで溢れている」

// <0376> ルチア
<0376> ルチア

// <0377> 「で、私たちは何をすればいい」
<0377> 「で、私たちは何をすればいい」

// <0378> 瑚太朗
<0378> 瑚太朗

// <0379> 「まずはだな…」
<0379> 「まずはだな…」

// <0380> 瑚太朗
<0380> 瑚太朗

// <0381> 「会長、マイクとＰＣ借りていい？」
<0381> 「会長、マイクとＰＣ借りていい？」

// <0382> 朱音
<0382> 朱音

// <0383> 「録音機材？　大したものは無いわよ」
<0383> 「録音機材？　大したものは無いわよ」

// <0384> 瑚太朗
<0384> 瑚太朗

// <0385> 「十分十分」
<0385> 「十分十分」

// <0386> マイクをＰＣにつなぐ。
<0386> マイクをＰＣにつなぐ。

// <0387> 瑚太朗
<0387> 瑚太朗

// <0388> 「えーと」
<0388> 「えーと」

// <0389> 録音ソフトを立ち上げた。
<0389> 録音ソフトを立ち上げた。

// <0390> 瑚太朗
<0390> 瑚太朗

// <0391> 「あ、あ、テステス」
<0391> 「あ、あ、テステス」

// <0392> 再生。
<0392> 再生。

// <0393> ＰＣ
<0393> ＰＣ

// <0394> 「あ、あ、テステス」
<0394> 「あ、あ、テステス」

