// <0000> 
<0000> 

// <0001> 
<0001> 

// <0002> BS_DT_A
<0002> BS_DT_A
<0088> けどどうやら、確かに怪しい事件は起きているらしいのだ。

// <0089> 瑚太朗
<0089> 瑚太朗

// <0090> 「警察署も、昨日ちょっと慌ただしかったみたいですしね」
<0090> 「警察署も、昨日ちょっと慌ただしかったみたいですしね」

// <0091> 瑚太朗
<0091> 瑚太朗

// <0092> 「会長、警察に手を回してくれたんでしょ？」
<0092> 「会長、警察に手を回してくれたんでしょ？」

// <0093> 朱音
<0093> 朱音

// <0094> 「そこまではしていないわ」
<0094> 「そこまではしていないわ」

// <0095> 朱音
<0095> 朱音

// <0096> 「秘書の子に、後で誤解だったと連絡はさせたから、そのせいでしょう」
<0096> 「秘書の子に、後で誤解だったと連絡はさせたから、そのせいでしょう」

// <0097> 朱音
<0097> 朱音

// <0098> 「はい、これ」
<0098> 「はい、これ」

// <0099> 給料袋が戻ってきた。
<0099> 給料袋が戻ってきた。

// <0100> 瑚太朗
<0100> 瑚太朗

// <0101> 「…減ってない。会費取られるかと思っていたのに」
<0101> 「…減ってない。会費取られるかと思っていたのに」

// <0102> 朱音
<0102> 朱音

// <0103> 「あれは冗談よ」
<0103> 「あれは冗談よ」

// <0104> 朱音
<0104> 朱音

// <0105> 「ひとりから会費なんて取っても、雀の涙だわ」
<0105> 「ひとりから会費なんて取っても、雀の涙だわ」

// <0106> 瑚太朗
<0106> 瑚太朗

// <0107> 「冗談ってより嫌がらせでしたよね」
<0107> 「冗談ってより嫌がらせでしたよね」

// <0108> 朱音
<0108> 朱音

// <0109> 「あー楽しかった」
<0109> 「あー楽しかった」

// <0110> 瑚太朗
<0110> 瑚太朗

// <0111> 「ゆるぎない悪意！」
<0111> 「ゆるぎない悪意！」

// <0112> 小鳥
<0112> 小鳥

// <0113> 「ねえねえ、殺人事件って何？」
<0113> 「ねえねえ、殺人事件って何？」

// <0114> 瑚太朗
<0114> 瑚太朗

// <0115> 「んー、昨夜そういう話があったんだと」
<0115> 「んー、昨夜そういう話があったんだと」

// <0116> 瑚太朗
<0116> 瑚太朗

// <0117> 「おまえ、田崎さんって知ってる？」
<0117> 「おまえ、田崎さんって知ってる？」

// <0118> 小鳥
<0118> 小鳥

// <0119> 「いつも庭掃除してる人？」
<0119> 「いつも庭掃除してる人？」

// <0120> 瑚太朗
<0120> 瑚太朗

// <0121> 「あ、知ってるのか。その人だ、たぶん」
<0121> 「あ、知ってるのか。その人だ、たぶん」

// <0122> 小鳥
<0122> 小鳥

// <0123> 「亡くなったの？」
<0123> 「亡くなったの？」

// <0124> 瑚太朗
<0124> 瑚太朗

// <0125> 「怪死したって、夫婦そろって」
<0125> 「怪死したって、夫婦そろって」

// <0126> ちはや
<0126> ちはや

// <0127> 「開始？　何を始めたんです？」
<0127> 「開始？　何を始めたんです？」

// <0128> 瑚太朗
<0128> 瑚太朗

// <0129> 「ちはやさんは平和でいいですね」
<0129> 「ちはやさんは平和でいいですね」

// <0130> ちはや
<0130> ちはや

// <0131> 「ええ、平和が一番です」
<0131> 「ええ、平和が一番です」

// <0132> 皮肉です。
<0132> 皮肉です。

// <0133> ルチア
<0133> ルチア

// <0134> 「まさか、そのことを調査するとか言い出すんじゃないだろうな」
<0134> 「まさか、そのことを調査するとか言い出すんじゃないだろうな」

// <0135> 瑚太朗
<0135> 瑚太朗

// <0136> 「ん…」
<0136> 「ん…」

// <0137> ルチア
<0137> ルチア

// <0138> 「何の関係もない学生が、遺族に向かって何があったのか、なんて根掘り葉掘り聞くような真似をするんだったら…」
<0138> 「何の関係もない学生が、遺族に向かって何があったのか、なんて根掘り葉掘り聞くような真似をするんだったら…」

// <0139> ルチア
<0139> ルチア

// <0140> 「私はこの件に関しては一切手伝わない」
<0140> 「私はこの件に関しては一切手伝わない」

// <0141> 瑚太朗
<0141> 瑚太朗

// <0142> 「…そうか」
<0142> 「…そうか」

// <0143> 人の生き死にについては特に慎重に扱わなければならない。
<0143> 人の生き死にについては特に慎重に扱わなければならない。

// <0144> そういう何の配慮もない報道を見て怒りを覚えていたのは、何より俺自身じゃないか。
<0144> そういう何の配慮もない報道を見て怒りを覚えていたのは、何より俺自身じゃないか。

// <0145> 静流
<0145> 静流

// <0146> 「…私もよくないと思う」
<0146> 「…私もよくないと思う」

// <0147> 小鳥
<0147> 小鳥

// <0148> 「…不謹慎かも」
<0148> 「…不謹慎かも」

// <0149> 瑚太朗
<0149> 瑚太朗

// <0150> 「…まあ、そうだよな」
<0150> 「…まあ、そうだよな」

// <0151> さすがに俺も、これは違うと思う。
<0151> さすがに俺も、これは違うと思う。

// <0152> ふざけ半分じゃ済まないネタだ。
<0152> ふざけ半分じゃ済まないネタだ。

// <0153> 瑚太朗
<0153> 瑚太朗

// <0154> 「そういうことがあったんならオカ研としてスルーするのも逆にヘンかなと思ったんだけど、やっぱやめとくか」
<0154> 「そういうことがあったんならオカ研としてスルーするのも逆にヘンかなと思ったんだけど、やっぱやめとくか」

// <0155> 小鳥
<0155> 小鳥

// <0156> 「それがいいよ」
<0156> 「それがいいよ」

// <0157> ネタ『謎の怪死事件』を破棄した！
<0157> ネタ『謎の怪死事件』を破棄した！

// <0158> 瑚太朗
<0158> 瑚太朗

// <0159> 「清く正しく健全な部活、だもんな」
<0159> 「清く正しく健全な部活、だもんな」

// <0160> 瑚太朗
<0160> 瑚太朗

// <0161> 「しかし死体がミイラになってたって…そんなことってあるもんかね、家の中で死んだってのに」
<0161> 「しかし死体がミイラになってたって…そんなことってあるもんかね、家の中で死んだってのに」

// <0162> 朱音
<0162> 朱音

// <0163> 「あるわよ」
<0163> 「あるわよ」

// <0164> 朱音
<0164> 朱音

// <0165> 「腐敗は微生物などによって肉体が分解されることで起こるのだから、微生物がいない場所や活動できない状況であれば、死後も遺体は状態を保持するでしょうね」
<0165> 「腐敗は微生物などによって肉体が分解されることで起こるのだから、微生物がいない場所や活動できない状況であれば、死後も遺体は状態を保持するでしょうね」

// <0166> 瑚太朗
<0166> 瑚太朗

// <0167> 「ああ、そういやそうか…」
<0167> 「ああ、そういやそうか…」

// <0168> 瑚太朗
<0168> 瑚太朗

// <0169> 「ならばその条件を満たす場所はひとつしかない」
<0169> 「ならばその条件を満たす場所はひとつしかない」

// <0170> 小鳥
<0170> 小鳥

// <0171> 「どこさ」
<0171> 「どこさ」

// <0172> 瑚太朗
<0172> 瑚太朗

// <0173> 「…宇宙空間だ」
<0173> 「…宇宙空間だ」

// <0174> 小鳥
<0174> 小鳥

// <0175> 「宇宙連続殺人事件！」
<0175> 「宇宙連続殺人事件！」

// <0176> ルチア
<0176> ルチア

// <0177> 「そのブックはオフだな」
<0177> 「そのブックはオフだな」

// <0178> ちはや
<0178> ちはや

// <0179> 「ぜんぜん売れなさそうですねえ」
<0179> 「ぜんぜん売れなさそうですねえ」

// <0180> 静流
<0180> 静流

// <0181> 「………」
<0181> 「………」

// <0182> 朱音
<0182> 朱音

// <0183> 「アホの極致ね」
<0183> 「アホの極致ね」

// <0184> 瑚太朗
<0184> 瑚太朗

// <0185> 「じゃ冷凍庫」
<0185> 「じゃ冷凍庫」

// <0186> 小鳥
<0186> 小鳥

// <0187> 「冷凍庫密室殺人事件」
<0187> 「冷凍庫密室殺人事件」

// <0188> ルチア
<0188> ルチア

// <0189> 「なんかいきなり普通にありそうな死体保存方法になったものだな…」
<0189> 「なんかいきなり普通にありそうな死体保存方法になったものだな…」

// <0190> 朱音
<0190> 朱音

// <0191> 「別にそこまで限定せずとも、条件を満たす場所はたくさんある」
<0191> 「別にそこまで限定せずとも、条件を満たす場所はたくさんある」

// <0192> 朱音
<0192> 朱音

// <0193> 「水中や土中、氷中もそうだし、砂の中なんかも水分を急激に吸い上げる腐敗を阻む環境ね」
<0193> 「水中や土中、氷中もそうだし、砂の中なんかも水分を急激に吸い上げる腐敗を阻む環境ね」

// <0194> 瑚太朗
<0194> 瑚太朗

// <0195> 「土葬された死体はみんなミイラっすか」
<0195> 「土葬された死体はみんなミイラっすか」

// <0196> 朱音
<0196> 朱音

// <0197> 「そういうわけでもないけれど、条件次第ね」
<0197> 「そういうわけでもないけれど、条件次第ね」

// <0198> 小鳥
<0198> 小鳥

// <0199> 「水中の死体って腐らないんですか？」
<0199> 「水中の死体って腐らないんですか？」

// <0200> 朱音
<0200> 朱音

// <0201> 「低温湿潤の環境では、変化した脂肪が化学的に安定してしまい、蝋人形のようになって半永久化することがあるの。死蝋化といってね」
<0201> 「低温湿潤の環境では、変化した脂肪が化学的に安定してしまい、蝋人形のようになって半永久化することがあるの。死蝋化といってね」

// <0202> 朱音
<0202> 朱音

// <0203> 「美しい死体になってよ」
<0203> 「美しい死体になってよ」

// <0204> 瑚太朗
<0204> 瑚太朗

// <0205> 「…こえぇ」
<0205> 「…こえぇ」

// <0206> 朱音
<0206> 朱音

// <0207> 「ただ自宅内で亡くなったのなら、どちらも考えにくいわね」
<0207> 「ただ自宅内で亡くなったのなら、どちらも考えにくいわね」

// <0208> 朱音
<0208> 朱音

// <0209> 「あるとすればミイラ化だけど、よほど室内が乾燥し、通気性が良くなければ」
<0209> 「あるとすればミイラ化だけど、よほど室内が乾燥し、通気性が良くなければ」

// <0210> 小鳥
<0210> 小鳥

// <0211> 「乾燥機がつけっぱだったのかも」
<0211> 「乾燥機がつけっぱだったのかも」

// <0212> 瑚太朗
<0212> 瑚太朗

// <0213> 「ミイラ化って死後どんくらい時間かかるんです？」
<0213> 「ミイラ化って死後どんくらい時間かかるんです？」

// <0214> 朱音
<0214> 朱音

// <0215> 「最低でも数ヶ月」
<0215> 「最低でも数ヶ月」

// <0216> 小鳥
<0216> 小鳥

// <0217> 「じゃデマだ。その奥さん、最近まで普通に生きてたから」
<0217> 「じゃデマだ。その奥さん、最近まで普通に生きてたから」

// <0218> ちはや
<0218> ちはや

// <0219> 「映画で、吸血鬼に血を吸われて、短期間でミイラになったー、ていうのなら見たことありますねえ」
<0219> 「映画で、吸血鬼に血を吸われて、短期間でミイラになったー、ていうのなら見たことありますねえ」

// <0220> 朱音
<0220> 朱音

// <0221> 「体内の水分がなんらかの理由で急速に失われた状態であれば、ミイラ化までの時間は短縮されるでしょうね」
<0221> 「体内の水分がなんらかの理由で急速に失われた状態であれば、ミイラ化までの時間は短縮されるでしょうね」

// <0222> 瑚太朗
<0222> 瑚太朗

// <0223> 「…なんかどんどん興味出てきたな」
<0223> 「…なんかどんどん興味出てきたな」

// <0224> 小鳥
<0224> 小鳥

// <0225> 「だめだよ、探り入れたら」
<0225> 「だめだよ、探り入れたら」

// <0226> 瑚太朗
<0226> 瑚太朗

// <0227> 「わかってるよ」
<0227> 「わかってるよ」

// <0228> 静流
<0228> 静流

// <0229> 「…コタロー、このネタあげる」
<0229> 「…コタロー、このネタあげる」

// <0230> ネタ『七不思議の７　あかいひと』を入手した！
<0230> ネタ『七不思議の７　あかいひと』を入手した！

// <0231> 瑚太朗
<0231> 瑚太朗

// <0232> 「…これ、どこから持ってきたネタだ？」
<0232> 「…これ、どこから持ってきたネタだ？」

// <0233> 静流
<0233> 静流

// <0234> 「道でひろった」
<0234> 「道でひろった」

// <0235> 瑚太朗
<0235> 瑚太朗

// <0236> 「拾得物！」
<0236> 「拾得物！」

// <0237> そんなことってあんのかよ…
<0237> そんなことってあんのかよ…

// <0238> 静流
<0238> 静流

// <0239> 「元気を出して欲しい」
<0239> 「元気を出して欲しい」

// <0240> 瑚太朗
<0240> 瑚太朗

// <0241> 「ありがとう…静流はいい子だな…」
<0241> 「ありがとう…静流はいい子だな…」

// <0242> 放課後になる。今日はみんな集まっていたのだが…。
<0242> 放課後になる。今日はみんな集まっていたのだが…。

// <0243> 瑚太朗
<0243> 瑚太朗

// <0244> 「…わりいんだが、今日の活動はなしだ」
<0244> 「…わりいんだが、今日の活動はなしだ」

// <0245> 小鳥
<0245> 小鳥

// <0246> 「えー」
<0246> 「えー」

// <0247> ちはや
<0247> ちはや

// <0248> 「何ですいきなり」
<0248> 「何ですいきなり」

// <0249> 瑚太朗
<0249> 瑚太朗

// <0250> 「実はな」
<0250> 「実はな」

// <0251> みんなに事情を話した。
<0251> みんなに事情を話した。

// <0252> この間の駄菓子屋のこと。
<0252> この間の駄菓子屋のこと。

// <0253> ＯＢに連絡が取れ、幾人かの賛同が得られたこと。
<0253> ＯＢに連絡が取れ、幾人かの賛同が得られたこと。

// <0254> 言いだしっぺの俺が、オカ研と全く関係ない行動をとってしまったことの謝罪もした。
<0254> 言いだしっぺの俺が、オカ研と全く関係ない行動をとってしまったことの謝罪もした。

// <0255> 朱音
<0255> 朱音

// <0256> 「チープな人情話だけど…オチにはまあ、使えるんじゃないかしら」
<0256> 「チープな人情話だけど…オチにはまあ、使えるんじゃないかしら」

// <0257> 瑚太朗
<0257> 瑚太朗

// <0258> 「………」
<0258> 「………」

// <0259> ちはや
<0259> ちはや

// <0260> 「せっかくですし、私もまた行きたいですねえ」
<0260> 「せっかくですし、私もまた行きたいですねえ」

// <0261> 小鳥
<0261> 小鳥

// <0262> 「何もないなら行ってみようかなー」
<0262> 「何もないなら行ってみようかなー」

// <0263> 瑚太朗
<0263> 瑚太朗

// <0264> 「わり、さんきゅ」
<0264> 「わり、さんきゅ」

// <0265> 瑚太朗
<0265> 瑚太朗

// <0266> 「シズルチアはどうする？」
<0266> 「シズルチアはどうする？」

// <0267> 静流
<0267> 静流

// <0268> 「………」
<0268> 「………」

// <0269> ちょっと困っていた。
<0269> ちょっと困っていた。

// <0270> ルチア
<0270> ルチア

// <0271> 「私はあくまで活動の手伝いだ。別に、四六時中行動を共にする義理だって無い」
<0271> 「私はあくまで活動の手伝いだ。別に、四六時中行動を共にする義理だって無い」

// <0272> ちはや
<0272> ちはや

// <0273> 「融通利かないですねえ」
<0273> 「融通利かないですねえ」

// <0274> ルチア
<0274> ルチア

// <0275> 「暇じゃないだけだ」
<0275> 「暇じゃないだけだ」

// <0276> ちはや
<0276> ちはや

// <0277> 「むっ…」
<0277> 「むっ…」

// <0278> ルチア
<0278> ルチア

// <0279> 「だが…」
<0279> 「だが…」

// <0280> 静流
<0280> 静流

// <0281> 「………」
<0281> 「………」

// <0282> ルチア
<0282> ルチア

// <0283> 「静流が行きたいんじゃないか？」
<0283> 「静流が行きたいんじゃないか？」

// <0284> 静流
<0284> 静流

// <0285> 「………」
<0285> 「………」

// <0286> こくこくと頷く。
<0286> こくこくと頷く。

// <0287> ルチア
<0287> ルチア

// <0288> 「だったら私も行かなければ、仕方ないだろう…」
<0288> 「だったら私も行かなければ、仕方ないだろう…」

// <0289> 静流
<0289> 静流

// <0290> 「うむ…」
<0290> 「うむ…」

// <0291> ルチア
<0291> ルチア

// <0292> 「な、なんだ」
<0292> 「な、なんだ」

// <0293> 静流
<0293> 静流

// <0294> 「特になにもない」
<0294> 「特になにもない」

// <0295> 瑚太朗
<0295> 瑚太朗

// <0296> 「じゃ、行くひと」
<0296> 「じゃ、行くひと」

// <0297> 会長以外が手を上げる。
<0297> 会長以外が手を上げる。

// <0298> 瑚太朗
<0298> 瑚太朗

// <0299> 「会長は来ない、と」
<0299> 「会長は来ない、と」

// <0300> 朱音
<0300> 朱音

// <0301> 「…私たちが動こうが動くまいが、何一つ変わりはしないわ。もっと大きいものが変わらなきゃ、ね」
<0301> 「…私たちが動こうが動くまいが、何一つ変わりはしないわ。もっと大きいものが変わらなきゃ、ね」

// <0302> 瑚太朗
<0302> 瑚太朗

// <0303> 「理屈なんてどうだっていいんすよ。もう動いちゃったから、リタイヤしたらカッコ悪いから」
<0303> 「理屈なんてどうだっていいんすよ。もう動いちゃったから、リタイヤしたらカッコ悪いから」

// <0304> 朱音
<0304> 朱音

// <0305> 「くだらない意地ね」
<0305> 「くだらない意地ね」

// <0306> 瑚太朗
<0306> 瑚太朗

// <0307> 「意地ですらないし…」
<0307> 「意地ですらないし…」

// <0308> 朱音
<0308> 朱音

// <0309> 「そうね…」
<0309> 「そうね…」

// <0310> 朱音
<0310> 朱音

// <0311> 「たまには自分自身への反逆をしてみるのも面白いわ」
<0311> 「たまには自分自身への反逆をしてみるのも面白いわ」

// <0312> 瑚太朗
<0312> 瑚太朗

// <0313> 「へ？」
<0313> 「へ？」

// <0314> 朱音
<0314> 朱音

// <0315> 「この間のカツ、美味しかったのよ。買いに行きましょ」
<0315> 「この間のカツ、美味しかったのよ。買いに行きましょ」

// <0316> 瑚太朗
<0316> 瑚太朗

// <0317> 「はあ…」
<0317> 「はあ…」

// <0318> ちはや
<0318> ちはや

// <0319> 「別に来たいなら最初から言えば良かったじゃないですかー」
<0319> 「別に来たいなら最初から言えば良かったじゃないですかー」

// <0320> 朱音
<0320> 朱音

// <0321> 「誰が行きたいと？　いいわね、あなたの思考回路は２ビットで」
<0321> 「誰が行きたいと？　いいわね、あなたの思考回路は２ビットで」

// <0322> ちはや
<0322> ちはや

// <0323> 「よくわからないですが…褒められてます？」
<0323> 「よくわからないですが…褒められてます？」

// <0324> 瑚太朗
<0324> 瑚太朗

// <0325> 「よかったなあ、ちはや」
<0325> 「よかったなあ、ちはや」

// <0326> ちはや
<0326> ちはや

// <0327> 「わーい」
<0327> 「わーい」

// <0328> 電卓未満と馬鹿にされているわけですが。
<0328> 電卓未満と馬鹿にされているわけですが。

// <0329> 小鳥
<0329> 小鳥

// <0330> 「何時に行くの？」
<0330> 「何時に行くの？」

// <0331> 瑚太朗
<0331> 瑚太朗

// <0332> 「ん、夕方には閉まっちゃうだろうからな」
<0332> 「ん、夕方には閉まっちゃうだろうからな」

// <0333> 小鳥
<0333> 小鳥

// <0334> 「じゃ、そろそろ出ないとだね」
<0334> 「じゃ、そろそろ出ないとだね」

// <0335> 結局オカ研全員で現地に出向くこととなった。
<0335> 結局オカ研全員で現地に出向くこととなった。

// <0336> 校門でヤツの姿を見かける。
<0336> 校門でヤツの姿を見かける。

// <0337> 瑚太朗
<0337> 瑚太朗

// <0338> 「お前…なぜここに」
<0338> 「お前…なぜここに」

// <0339> 吉野
<0339> 吉野

// <0340> 「さあな」
<0340> 「さあな」

// <0341> 吉野
<0341> 吉野

// <0342> 「ふと、伝説に挑み散っていった男たちを思い出したのさ」
<0342> 「ふと、伝説に挑み散っていった男たちを思い出したのさ」

// <0343> 吉野
<0343> 吉野

// <0344> 「ソウル・オブ・アンダードッグス…哀しい魂たちがな」
<0344> 「ソウル・オブ・アンダードッグス…哀しい魂たちがな」

// <0345> 静流
<0345> 静流

// <0346> 「マケイヌ魂たちがか…」
<0346> 「マケイヌ魂たちがか…」

// <0347> 吉野
<0347> 吉野

// <0348> 「邦訳するんじゃねえ」
<0348> 「邦訳するんじゃねえ」

// <0349> 瑚太朗
<0349> 瑚太朗

// <0350> 「しかしどういう風の吹き回しだ？　わざわざこんなとこで」
<0350> 「しかしどういう風の吹き回しだ？　わざわざこんなとこで」

// <0351> 吉野
<0351> 吉野

// <0352> 「風か…」
<0352> 「風か…」

// <0353> 吉野
<0353> 吉野

// <0354> 「伝説は風を伝う。くだらねえ、旋（めぐ）るだけの風共が一所に還るときが来たのさ」
<0354> 「伝説は風を伝う。くだらねえ、旋（めぐ）るだけの風共が一所に還るときが来たのさ」

// <0355> 吉野
<0355> 吉野

// <0356> 「俺にとってはなんてことのない、凪いだ風だ。だが、嬢ちゃんたちには荒れた旋風かもしれねえとな…」
<0356> 「俺にとってはなんてことのない、凪いだ風だ。だが、嬢ちゃんたちには荒れた旋風かもしれねえとな…」

// <0357> 瑚太朗
<0357> 瑚太朗

// <0358> 「………」
<0358> 「………」

// <0359> しまった、『風』というワードが吉野節の琴線に触れてしまったらしい。
<0359> しまった、『風』というワードが吉野節の琴線に触れてしまったらしい。

// <0360> ちなみに邦訳すると、『昔なじみの荒くれ者が駄菓子屋さんに集まってくるから、人除けをしてやらあ』ということだと思う。
<0360> ちなみに邦訳すると、『昔なじみの荒くれ者が駄菓子屋さんに集まってくるから、人除けをしてやらあ』ということだと思う。

// <0361> 小鳥＿不要
<0361> 小鳥＿不要

// <0362> 「………」
<0362> 「………」

// <0363> ちはや＿不要
<0363> ちはや＿不要

// <0364> 「………」
<0364> 「………」

// <0365> クラスメイトの二人がまず理解不能の表情に。
<0365> クラスメイトの二人がまず理解不能の表情に。

// <0366> 瑚太朗
<0366> 瑚太朗

