// <0000> 
<0000> 

// <0001> 
<0001> 

// <0002> BS_DT_A
<0002> BS_DT_A
// <0169> 「今、お菓子の詰め合わせ持ってくる！　オキニのえびせんもつけちゃう！」
<0169> 「今、お菓子の詰め合わせ持ってくる！　オキニのえびせんもつけちゃう！」

// <0170> 瑚太朗
<0170> 瑚太朗

// <0171> 「おばあちゃんおばあちゃん、俺ガキじゃないんで…」
<0171> 「おばあちゃんおばあちゃん、俺ガキじゃないんで…」

// <0172> 瑚太朗
<0172> 瑚太朗

// <0173> 「菓子包みじゃ満たされないぜ」
<0173> 「菓子包みじゃ満たされないぜ」

// <0174> 小鳥＿追加
<0174> 小鳥＿追加

// <0175> 「わかってる。秘蔵のネタを放出したげる」
<0175> 「わかってる。秘蔵のネタを放出したげる」

// <0176> 小鳥＿追加
<0176> 小鳥＿追加

// <0177> 「くらえっ」
<0177> 「くらえっ」

// <0178> ネタ『特☆売☆情☆報』を入手した！
<0178> ネタ『特☆売☆情☆報』を入手した！

// <0179> 瑚太朗
<0179> 瑚太朗

// <0180> 「…こ、これは」
<0180> 「…こ、これは」

// <0181> 瑚太朗
<0181> 瑚太朗

// <0182> 「悪い、これ、今ちょっと見てもいいかな？」
<0182> 「悪い、これ、今ちょっと見てもいいかな？」

// <0183> その場でネタを改める。
<0183> その場でネタを改める。

// <0184> 瑚太朗
<0184> 瑚太朗

// <0185> 「小鳥、これヅャスコのバーゲン情報だよ…」
<0185> 「小鳥、これヅャスコのバーゲン情報だよ…」

// <0186> 瑚太朗
<0186> 瑚太朗

// <0187> 「これはオカルトじゃない」
<0187> 「これはオカルトじゃない」

// <0188> 小鳥＿追加
<0188> 小鳥＿追加

// <0189> 「よく見てごらんよ、ハロゲンヒーターがなななーんと３９０円也。チョーふしぎ」
<0189> 「よく見てごらんよ、ハロゲンヒーターがなななーんと３９０円也。チョーふしぎ」

// <0190> 瑚太朗
<0190> 瑚太朗

// <0191> 「安すぎだって！　これ３９００円の間違いだろ！」
<0191> 「安すぎだって！　これ３９００円の間違いだろ！」

// <0192> 瑚太朗
<0192> 瑚太朗

// <0193> 「悪いけど、これ、没にしちゃっていいかなあ？」
<0193> 「悪いけど、これ、没にしちゃっていいかなあ？」

// <0194> 小鳥はむうと唸った。
<0194> 小鳥はむうと唸った。

// <0195> 小鳥
<0195> 小鳥

// <0196> 「じゃあ何がのぞみ？　どんなでもいいよっ」
<0196> 「じゃあ何がのぞみ？　どんなでもいいよっ」

// <0197> 瑚太朗
<0197> 瑚太朗

// <0198> 「そりゃあ…」
<0198> 「そりゃあ…」

// <0199> えろいのがいいに決まってる…
<0199> えろいのがいいに決まってる…

// <0200> そんなこと言ったら、この笑顔が氷河期に覆われる。
<0200> そんなこと言ったら、この笑顔が氷河期に覆われる。

// <0201> なんとか小鳥の許容範囲ギリで最大快楽を引き出す必要がある。
<0201> なんとか小鳥の許容範囲ギリで最大快楽を引き出す必要がある。

// <0202> ＷＩＮ－ＷＩＮの関係を築く必要がある。
<0202> ＷＩＮ－ＷＩＮの関係を築く必要がある。

// <0203> 考えて、俺は告げる。
<0203> 考えて、俺は告げる。

// <0204> 瑚太朗
<0204> 瑚太朗

// <0205> 「指を吸って欲しい」
<0205> 「指を吸って欲しい」

// <0206> 小鳥
<0206> 小鳥

// <0207> 「………」
<0207> 「………」

// <0208> 小鳥の笑顔が氷河期に包まれた。
<0208> 小鳥の笑顔が氷河期に包まれた。

// <0209> 瑚太朗
<0209> 瑚太朗

// <0210> 「一分でいい」
<0210> 「一分でいい」

// <0211> 小鳥
<0211> 小鳥

// <0212> 「…どういう趣旨？」
<0212> 「…どういう趣旨？」

// <0213> 瑚太朗
<0213> 瑚太朗

// <0214> 「ははっ、種まきだけに種子で趣旨とは、考えたな」
<0214> 「ははっ、種まきだけに種子で趣旨とは、考えたな」

// <0215> 瑚太朗
<0215> 瑚太朗

// <0216> 「鬼ウケる！」
<0216> 「鬼ウケる！」

// <0217> 小鳥
<0217> 小鳥

// <0218> 「指吸うって、つばきつくよ？　ばっちぃよ？」
<0218> 「指吸うって、つばきつくよ？　ばっちぃよ？」

// <0219> 瑚太朗
<0219> 瑚太朗

// <0220> 「それは洗えばいいだろ」
<0220> 「それは洗えばいいだろ」

// <0221> 瑚太朗
<0221> 瑚太朗

// <0222> 「もちろん事前にも洗うぞ。汚くないぞ？」
<0222> 「もちろん事前にも洗うぞ。汚くないぞ？」

// <0223> 小鳥の顔には、まだ疑惑が張り付いていた。
<0223> 小鳥の顔には、まだ疑惑が張り付いていた。

// <0224> 瑚太朗
<0224> 瑚太朗

// <0225> 「要するに疑似チューだ。本当にキスしろって言ったら小鳥はイヤだろ？」
<0225> 「要するに疑似チューだ。本当にキスしろって言ったら小鳥はイヤだろ？」

// <0226> 瑚太朗
<0226> 瑚太朗

// <0227> 「でも俺だってほっぺにチューくらいでお茶濁されるのはいやだ。もうちょっと踏み込んだ体験として、これを提案した」
<0227> 「でも俺だってほっぺにチューくらいでお茶濁されるのはいやだ。もうちょっと踏み込んだ体験として、これを提案した」

// <0228> 小鳥
<0228> 小鳥

// <0229> 「な、なんかおかしいな。どっか引っかかるんだけど…あたし何見落としてるんだろう？」
<0229> 「な、なんかおかしいな。どっか引っかかるんだけど…あたし何見落としてるんだろう？」

// <0230> 瑚太朗
<0230> 瑚太朗

// <0231> 「見落としてないって。折衷案を探したら、結果的にちょっとズレただけだよ」
<0231> 「見落としてないって。折衷案を探したら、結果的にちょっとズレただけだよ」

// <0232> 瑚太朗
<0232> 瑚太朗

// <0233> 「正直、俺もそんな楽しいかって言われたら、疑問なとこあるんだけど」
<0233> 「正直、俺もそんな楽しいかって言われたら、疑問なとこあるんだけど」

// <0234> 瑚太朗
<0234> 瑚太朗

// <0235> 「だって指だもんな。ちょっとした自己満足だけだよ」
<0235> 「だって指だもんな。ちょっとした自己満足だけだよ」

// <0236> 小鳥
<0236> 小鳥

// <0237> 「むむむむむ」
<0237> 「むむむむむ」

// <0238> 瑚太朗
<0238> 瑚太朗

// <0239> 「な、いいだろ。他に思いつかないし」
<0239> 「な、いいだろ。他に思いつかないし」

// <0240> 小鳥
<0240> 小鳥

// <0241> 「…わ、わかった。じゃ、洗ってきてよ」
<0241> 「…わ、わかった。じゃ、洗ってきてよ」

// <0242> 内心ほくそ笑みながら、俺は庭の水道を借りて手を洗ってきた。
<0242> 内心ほくそ笑みながら、俺は庭の水道を借りて手を洗ってきた。

// <0243> 瑚太朗
<0243> 瑚太朗

// <0244> 「じゃ頼む」
<0244> 「じゃ頼む」

// <0245> 小鳥
<0245> 小鳥

// <0246> 「…ゼッタイ…おかしい気がする」
<0246> 「…ゼッタイ…おかしい気がする」

// <0247> 瑚太朗
<0247> 瑚太朗

// <0248> 「誤解だって。本当はマウストゥマウスしたいけど、これで我慢するんだ」
<0248> 「誤解だって。本当はマウストゥマウスしたいけど、これで我慢するんだ」

// <0249> 瑚太朗
<0249> 瑚太朗

// <0250> 「俺を信じてくれ、小鳥」
<0250> 「俺を信じてくれ、小鳥」

// <0251> 小鳥
<0251> 小鳥

// <0252> 「………」
<0252> 「………」

// <0253> 明らかに要求の背後に隠れた、どす黒い欲望を感じとっている。
<0253> 明らかに要求の背後に隠れた、どす黒い欲望を感じとっている。

// <0254> だが女狐にはほど遠い小鳥には、その全容まではわからないのだ。
<0254> だが女狐にはほど遠い小鳥には、その全容まではわからないのだ。

// <0255> 小鳥
<0255> 小鳥

// <0256> 「…やったろうじゃん」
<0256> 「…やったろうじゃん」

// <0257> 顔を引きつらせながら、小鳥は俺の人差し指を口に含んだ。
<0257> 顔を引きつらせながら、小鳥は俺の人差し指を口に含んだ。

// <0258> 感動が全身に広がっていく。
<0258> 感動が全身に広がっていく。

// <0259> 瑚太朗
<0259> 瑚太朗

// <0260> 「おお…」
<0260> 「おお…」

// <0261> そして――
<0261> そして――

// <0262> 魅惑の一分が、俺を愉悦の彼方に連れ去った。
<0262> 魅惑の一分が、俺を愉悦の彼方に連れ去った。

// <0263> 
<0263> 

// <0264> 小鳥
<0264> 小鳥

// <0265> 「…お、おしまいっ」
<0265> 「…お、おしまいっ」

// <0266> きっかり一分後、小鳥は口を離す。
<0266> きっかり一分後、小鳥は口を離す。

// <0267> その唾液で濡れた指に変態的な行為をする暇もなく、水道の前に連れて行かれ、洗われまくる。
<0267> その唾液で濡れた指に変態的な行為をする暇もなく、水道の前に連れて行かれ、洗われまくる。

// <0268> 瑚太朗
<0268> 瑚太朗

// <0269> 「…ちっ」
<0269> 「…ちっ」

// <0270> 小鳥
<0270> 小鳥

// <0271> 「間チューは契約内容には入ってません」
<0271> 「間チューは契約内容には入ってません」

// <0272> 瑚太朗
<0272> 瑚太朗

// <0273> 「ちぇ、読まれてたか」
<0273> 「ちぇ、読まれてたか」

// <0274> 小鳥
<0274> 小鳥

// <0275> 「そんなことだと思った。お残念様！　もうキレイになっちゃいました」
<0275> 「そんなことだと思った。お残念様！　もうキレイになっちゃいました」

// <0276> 瑚太朗
<0276> 瑚太朗

// <0277> 「あーあ、残念だなぁ…」
<0277> 「あーあ、残念だなぁ…」

// <0278> 残念がるフリをしながらも、俺は深い満足を覚えていた。
<0278> 残念がるフリをしながらも、俺は深い満足を覚えていた。

// <0279> 小鳥
<0279> 小鳥

// <0280> 「…んー？」
<0280> 「…んー？」

// <0281> 小鳥は疑念を捨てきれない様子で、俺の顔を眺めていた。
<0281> 小鳥は疑念を捨てきれない様子で、俺の顔を眺めていた。

// <0282> 瑚太朗
<0282> 瑚太朗

// <0283> 「ま、着替えて学校行こう」
<0283> 「ま、着替えて学校行こう」

// <0284> 小鳥
<0284> 小鳥

// <0285> 「はーい」
<0285> 「はーい」

// <0286> 今から準備だと、ギリギリだな…。
<0286> 今から準備だと、ギリギリだな…。

// <0287> 
<0287> 

// <0288> 静流
<0288> 静流

// <0289> 「コタロー」
<0289> 「コタロー」

// <0290> 今度は朝から静流がやってきた。
<0290> 今度は朝から静流がやってきた。

// <0291> 瑚太朗
<0291> 瑚太朗

// <0292> 「おう、どうした」
<0292> 「おう、どうした」

// <0293> 小鳥
<0293> 小鳥

// <0294> 「しずちゃんおはよー」
<0294> 「しずちゃんおはよー」

// <0295> ちはや
<0295> ちはや

// <0296> 「おはようございますー」
<0296> 「おはようございますー」

// <0297> 静流
<0297> 静流

// <0298> 「うん、おはよう」
<0298> 「うん、おはよう」

// <0299> それで、と向き直る。
<0299> それで、と向き直る。

// <0300> 静流
<0300> 静流

// <0301> 「コタロー…これ、聞けない…」
<0301> 「コタロー…これ、聞けない…」

// <0302> 瑚太朗
<0302> 瑚太朗

// <0303> 「うん？」
<0303> 「うん？」

// <0304> ビニール袋に入ったなにかを差し出される。
<0304> ビニール袋に入ったなにかを差し出される。

// <0305> 開けてみると、こないだのＣＤだった。
<0305> 開けてみると、こないだのＣＤだった。

// <0306> 瑚太朗
<0306> 瑚太朗

// <0307> 「聞けないって？　不良品？」
<0307> 「聞けないって？　不良品？」

// <0308> 開けて中を見てみるが、傷とかは見当たらない。
<0308> 開けて中を見てみるが、傷とかは見当たらない。

// <0309> 静流
<0309> 静流

// <0310> 「…機械がない」
<0310> 「…機械がない」

// <0311> 瑚太朗
<0311> 瑚太朗

// <0312> 「機械って再生する？」
<0312> 「機械って再生する？」

// <0313> 頷く。
<0313> 頷く。

// <0314> 瑚太朗
<0314> 瑚太朗

// <0315> 「あー…」
<0315> 「あー…」

// <0316> 静流の何もない部屋を思い出した。
<0316> 静流の何もない部屋を思い出した。

// <0317> 冗談抜きでこういう趣味の家電製品なんかは、あの場には存在しないんだろう…。
<0317> 冗談抜きでこういう趣味の家電製品なんかは、あの場には存在しないんだろう…。

// <0318> 静流
<0318> 静流

// <0319> 「どうしたものか…」
<0319> 「どうしたものか…」

// <0320> うーん、と二人で考え込む。
<0320> うーん、と二人で考え込む。

// <0321> ちはや
<0321> ちはや

// <0322> 「コンポとか買えばいいんじゃないです？」
<0322> 「コンポとか買えばいいんじゃないです？」

// <0323> 瑚太朗
<0323> 瑚太朗

// <0324> 「ばかっ、気軽にそういうこと言うなっ」
<0324> 「ばかっ、気軽にそういうこと言うなっ」

// <0325> ちはや
<0325> ちはや

// <0326> 「は、はい！？　ばかってなんです！！」
<0326> 「は、はい！？　ばかってなんです！！」

// <0327> 瑚太朗
<0327> 瑚太朗

// <0328> 「ちょっと来い」
<0328> 「ちょっと来い」

// <0329> ちはやを引っ張って教室の隅へ。
<0329> ちはやを引っ張って教室の隅へ。

// <0330> 瑚太朗
<0330> 瑚太朗

// <0331> 「あいつの部屋、本当に何もないんだよ」
<0331> 「あいつの部屋、本当に何もないんだよ」

// <0332> ちはや
<0332> ちはや

// <0333> 「はあ」
<0333> 「はあ」

// <0334> 瑚太朗
<0334> 瑚太朗

// <0335> 「絶対家の事情かなんかで、すげえ貧乏なんだよ…」
<0335> 「絶対家の事情かなんかで、すげえ貧乏なんだよ…」

// <0336> ちはや
<0336> ちはや

// <0337> 「…！！」
<0337> 「…！！」

// <0338> ちはや
<0338> ちはや

// <0339> 「そ、そうだったんですか…！！」
<0339> 「そ、そうだったんですか…！！」

// <0340> ちはや
<0340> ちはや

// <0341> 「そういえばお弁当とかいつも百円のさんま缶詰ですね…」
<0341> 「そういえばお弁当とかいつも百円のさんま缶詰ですね…」

// <0342> それはあいつの趣味嗜好も反映されているが。
<0342> それはあいつの趣味嗜好も反映されているが。

// <0343> 瑚太朗
<0343> 瑚太朗

// <0344> 「まあとにかく、そういうこと言ったら傷つくだろ」
<0344> 「まあとにかく、そういうこと言ったら傷つくだろ」

// <0345> ちはや
<0345> ちはや

// <0346> 「それは確かに…」
<0346> 「それは確かに…」

// <0347> ちはや
<0347> ちはや

// <0348> 「あぁ…なんか悪いことを言ってしまった気がします…」
<0348> 「あぁ…なんか悪いことを言ってしまった気がします…」

// <0349> 瑚太朗
<0349> 瑚太朗

// <0350> 「全くだ。お前にはデリカシーと言うものがない。悪気がないのはわかるが、もう少し他人を思いやる心を持てよ」
