// <0000> 
<0000> 

// <0001> 
<0001> 

// <0002> BS_DT_A
<0002> BS_DT_A
// <0046> 「赤ジャケットの人の仲間っぽい」
<0046> 「赤ジャケットの人の仲間っぽい」

// <0047> 瑚太朗＿体験版
<0047> 瑚太朗＿体験版

// <0048> 「あー、なんとなくわかる。鉄斬る人な」
<0048> 「あー、なんとなくわかる。鉄斬る人な」

// <0049> 吉野＿体験版
<0049> 吉野＿体験版

// <0050> 「………」
<0050> 「………」

// <0051> 瑚太朗＿体験版
<0051> 瑚太朗＿体験版

// <0052> 「ちょっと口元緩んでね？　嬉しいんじゃね？」
<0052> 「ちょっと口元緩んでね？　嬉しいんじゃね？」

// <0053> 吉野＿体験版
<0053> 吉野＿体験版

// <0054> 「うぜえ。黙れ」
<0054> 「うぜえ。黙れ」

// <0055> チャイムの直後に担任が教室に入ってきたが、他の生徒も席に戻ることはなく、雑談を続けていた。
<0055> チャイムの直後に担任が教室に入ってきたが、他の生徒も席に戻ることはなく、雑談を続けていた。

// <0056> 皆の話題は一点。
<0056> 皆の話題は一点。

// <0057> 昨日来るはずだった、『転校生』だ。
<0057> 昨日来るはずだった、『転校生』だ。

// <0058> 昨日の時点で机と椅子は用意されていたものの、角に置かれたままで、まだその席に主はいない。
<0058> 昨日の時点で机と椅子は用意されていたものの、角に置かれたままで、まだその席に主はいない。

// <0059> 担任もそれについての話題だと解っているのか、注意もしなかった。
<0059> 担任もそれについての話題だと解っているのか、注意もしなかった。

// <0060> 小鳥＿体験版
<0060> 小鳥＿体験版

// <0061> 「転校生さん、今日も来てないのかな？」
<0061> 「転校生さん、今日も来てないのかな？」

// <0062> 瑚太朗＿体験版
<0062> 瑚太朗＿体験版

// <0063> 「センセーなりの演出じゃないかな」
<0063> 「センセーなりの演出じゃないかな」

// <0064> 小鳥＿体験版
<0064> 小鳥＿体験版

// <0065> 「えー、気になるなぁ」
<0065> 「えー、気になるなぁ」

// <0066> 期待を高めたところで登場、という担任の思惑に見事にハマっている小鳥だった。
<0066> 期待を高めたところで登場、という担任の思惑に見事にハマっている小鳥だった。

// <0067> 瑚太朗＿体験版
<0067> 瑚太朗＿体験版

// <0068> 「まあ、俺は昨日会ってるけどさ」
<0068> 「まあ、俺は昨日会ってるけどさ」

// <0069> 小鳥＿体験版
<0069> 小鳥＿体験版

// <0070> 「え、そうなの？」
<0070> 「え、そうなの？」

// <0071> 瑚太朗＿体験版
<0071> 瑚太朗＿体験版

// <0072> 「会ったっつっても坂で会って職員室まで連れて…」
<0072> 「会ったっつっても坂で会って職員室まで連れて…」

// <0073> あ、連れて行ってないや。
<0073> あ、連れて行ってないや。

// <0074> 瑚太朗＿体験版
<0074> 瑚太朗＿体験版

// <0075> 「まだ職員室で会っただけだな」
<0075> 「まだ職員室で会っただけだな」

// <0076> 小鳥＿体験版
<0076> 小鳥＿体験版

// <0077> 「おー、じゃあ転校生エスコート第一号は瑚太朗さんだねえ」
<0077> 「おー、じゃあ転校生エスコート第一号は瑚太朗さんだねえ」

// <0078> 瑚太朗＿体験版
<0078> 瑚太朗＿体験版

// <0079> 「はっはっは」
<0079> 「はっはっは」

// <0080> ごめん、エスコートはしてない。
<0080> ごめん、エスコートはしてない。

// <0081> むしろ僅か数十分で盛大に嫌われたし。
<0081> むしろ僅か数十分で盛大に嫌われたし。

// <0082> 担任＿体験版
<0082> 担任＿体験版

// <0083> 「はいみなさーん。席に着いてくださーい。始めますよー」
<0083> 「はいみなさーん。席に着いてくださーい。始めますよー」

// <0084> 機は熟した、とばかりに一同を見渡す担任。
<0084> 機は熟した、とばかりに一同を見渡す担任。

// <0085> 小鳥＿体験版
<0085> 小鳥＿体験版

// <0086> 「はーい」
<0086> 「はーい」

// <0087> 隣の吉野は興味なさそうに突っ伏してるし。
<0087> 隣の吉野は興味なさそうに突っ伏してるし。

// <0088> 瑚太朗＿体験版
<0088> 瑚太朗＿体験版

// <0089> 「ねえよっしー、転校生の話聞きたい？」
<0089> 「ねえよっしー、転校生の話聞きたい？」

// <0090> 吉野＿体験版
<0090> 吉野＿体験版

// <0091> 「気安く話しかけんな。全く興味ねえ」
<0091> 「気安く話しかけんな。全く興味ねえ」

// <0092> 吉野＿体験版
<0092> 吉野＿体験版

// <0093> 「後もう一度その呼び名使ったらオンザベッド・イン・ホスピタルを覚悟しな」
<0093> 「後もう一度その呼び名使ったらオンザベッド・イン・ホスピタルを覚悟しな」

// <0094> ベッド・インとかえろくね？　と突っ込みたかったがスルーする。話題を反らし過ぎるのもよくない。
<0094> ベッド・インとかえろくね？　と突っ込みたかったがスルーする。話題を反らし過ぎるのもよくない。

// <0095> 瑚太朗＿体験版
<0095> 瑚太朗＿体験版

// <0096> 「そんなこと言って、ほんとは少し聞きたいだろ？　わかってるって」
<0096> 「そんなこと言って、ほんとは少し聞きたいだろ？　わかってるって」

// <0097> 吉野＿体験版
<0097> 吉野＿体験版

// <0098> 「何一つわかっちゃいねえ」
<0098> 「何一つわかっちゃいねえ」

// <0099> 瑚太朗＿体験版
<0099> 瑚太朗＿体験版

// <0100> 「でもちょっとは聞きたいんじゃない？」
<0100> 「でもちょっとは聞きたいんじゃない？」

// <0101> 吉野＿体験版
<0101> 吉野＿体験版

// <0102> 「ねえっつったら、ねえ」
<0102> 「ねえっつったら、ねえ」

// <0103> 瑚太朗＿体験版
<0103> 瑚太朗＿体験版

// <0104> 「サムライって言われたときどう思った？」
<0104> 「サムライって言われたときどう思った？」

// <0105> 吉野＿体験版
<0105> 吉野＿体験版

// <0106> 「…どうとも思わねぇ。テメェと一緒にするな」
<0106> 「…どうとも思わねぇ。テメェと一緒にするな」

// <0107> あ、本気で怒ってる。
<0107> あ、本気で怒ってる。

// <0108> 瑚太朗＿体験版
<0108> 瑚太朗＿体験版

// <0109> 「や、メンゴメンゴ～」
<0109> 「や、メンゴメンゴ～」

// <0110> 吉野＿体験版
<0110> 吉野＿体験版

// <0111> 「馬鹿にしてやがるな…いちいち頭にくる野郎だ…」
<0111> 「馬鹿にしてやがるな…いちいち頭にくる野郎だ…」

// <0112> 吉野＿体験版
<0112> 吉野＿体験版

// <0113> 「情けねえほどボコボコにして、テメエ自身を転校生にしてやろうか？」
<0113> 「情けねえほどボコボコにして、テメエ自身を転校生にしてやろうか？」

// <0114> 担任＿体験版
<0114> 担任＿体験版

// <0115> 「吉野くーん、ちょーと静かにしてねー。ホームルームを始めまーす」
<0115> 「吉野くーん、ちょーと静かにしてねー。ホームルームを始めまーす」

// <0116> 吉野＿体験版
<0116> 吉野＿体験版

// <0117> 「ちッ、邪魔が入りやがる…」
<0117> 「ちッ、邪魔が入りやがる…」

// <0118> いつものように号令、出席確認に入るが、雰囲気はどことなく落ち着かない。
<0118> いつものように号令、出席確認に入るが、雰囲気はどことなく落ち着かない。

// <0119> 転校生の話題で皆浮き足立っていた。
<0119> 転校生の話題で皆浮き足立っていた。

// <0120> 担任＿体験版
<0120> 担任＿体験版

// <0121> 「じゃあ、ここで転校生を紹介しまーす。昨日一日期待させちゃいましたかー？」
<0121> 「じゃあ、ここで転校生を紹介しまーす。昨日一日期待させちゃいましたかー？」

// <0122> 担任＿体験版
<0122> 担任＿体験版

// <0123> 「ではみんな、拍手で盛大にお迎えくださいね」
<0123> 「ではみんな、拍手で盛大にお迎えくださいね」

// <0124> おおぉ…と教室がどよめく。
<0124> おおぉ…と教室がどよめく。

// <0125> 無視を決め込んでいた吉野も、この時ばかりは教室のドアに注目していた。
<0125> 無視を決め込んでいた吉野も、この時ばかりは教室のドアに注目していた。

// <0126> 担任＿体験版
<0126> 担任＿体験版

// <0127> 「じゃあ、転校生さん、どうぞー！！」
<0127> 「じゃあ、転校生さん、どうぞー！！」

// <0128> どよどよどよ、とさらに色めく教室内。
<0128> どよどよどよ、とさらに色めく教室内。

// <0129> そんな中、静々と入ってきた転校生の鳳さん。
<0129> そんな中、静々と入ってきた転校生の鳳さん。

// <0130> あー、なんか顔知っちゃってると新鮮味がない。
<0130> あー、なんか顔知っちゃってると新鮮味がない。

// <0131> 隣を見ると、顔を見て満足したのか吉野は再び突っ伏していた。
<0131> 隣を見ると、顔を見て満足したのか吉野は再び突っ伏していた。

// <0132> 瑚太朗＿体験版
<0132> 瑚太朗＿体験版

// <0133> 「見ろ吉野、転校生の鳳さんだぞ」
<0133> 「見ろ吉野、転校生の鳳さんだぞ」

// <0134> 吉野＿体験版
<0134> 吉野＿体験版

// <0135> 「あ？」
<0135> 「あ？」

// <0136> 担任＿体験版
<0136> 担任＿体験版

// <0137> 「天王寺くーん、ネタばれ厳禁ねー」
<0137> 「天王寺くーん、ネタばれ厳禁ねー」

// <0138> 瑚太朗＿体験版
<0138> 瑚太朗＿体験版

// <0139> 「あ、すいやせん」
<0139> 「あ、すいやせん」

// <0140> おっと、周囲にまで空気読まないやつ扱いされるところだった…。
<0140> おっと、周囲にまで空気読まないやつ扱いされるところだった…。

// <0141> で、鳳さんはというと。
<0141> で、鳳さんはというと。

// <0142> 鳳＿体験版
<0142> 鳳＿体験版

// <0143> 「…天王寺？」
<0143> 「…天王寺？」

// <0144> 鳳＿体験版
<0144> 鳳＿体験版

// <0145> 「………」
<0145> 「………」

// <0146> 口には出さないが、『げ』という顔をしていた。
<0146> 口には出さないが、『げ』という顔をしていた。

// <0147> 鳳＿体験版
<0147> 鳳＿体験版

// <0148> 「………」
<0148> 「………」

// <0149> そして微妙に睨まれている。
<0149> そして微妙に睨まれている。

// <0150> 担任＿体験版
<0150> 担任＿体験版

// <0151> 「じゃあ、元気よく自己紹介をみんなにね」
<0151> 「じゃあ、元気よく自己紹介をみんなにね」

// <0152> 鳳＿体験版
<0152> 鳳＿体験版

// <0153> 「て、転校生の鳳ちはやです…よろしく…」
<0153> 「て、転校生の鳳ちはやです…よろしく…」

// <0154> 微妙にたどたどしい。
<0154> 微妙にたどたどしい。

// <0155> …なんか嫌悪感っぽいんですけど。
<0155> …なんか嫌悪感っぽいんですけど。

// <0156> 男子生徒＿体験版
<0156> 男子生徒＿体験版

// <0157> 「よっろしくー！」
<0157> 「よっろしくー！」

// <0158> なんかそれが『緊張してる』とか、いい様に解釈されてるようで、男子生徒はノリノリだ。
<0158> なんかそれが『緊張してる』とか、いい様に解釈されてるようで、男子生徒はノリノリだ。

// <0159> 正直、鳳の容姿は一般的な女子と比較しても、かなり可愛いと言える方だ。
<0159> 正直、鳳の容姿は一般的な女子と比較しても、かなり可愛いと言える方だ。

// <0160> フツーはきっと（９９％無駄なものだが）、転校生ということで何か期待するものだろう。
<0160> フツーはきっと（９９％無駄なものだが）、転校生ということで何か期待するものだろう。

// <0161> 吉野＿体験版
<0161> 吉野＿体験版

// <0162> 「………」
<0162> 「………」

// <0163> しかし興味ゼロのアウトローが隣に。
<0163> しかし興味ゼロのアウトローが隣に。

// <0164> 瑚太朗＿体験版
<0164> 瑚太朗＿体験版

// <0165> 「おい、吉野。転校生の鳳さんは割と可愛い子だぞ」
<0165> 「おい、吉野。転校生の鳳さんは割と可愛い子だぞ」

// <0166> 吉野＿体験版
<0166> 吉野＿体験版

// <0167> 「興味ねえ」
<0167> 「興味ねえ」

// <0168> 瑚太朗＿体験版
<0168> 瑚太朗＿体験版

// <0169> 「ありゃ、淡白」
<0169> 「ありゃ、淡白」

// <0170> 吉野＿体験版
<0170> 吉野＿体験版

// <0171> 「周りのくだらねえ連中みてえに騒ぐ気はねえんだよ。どんなやつであろうとな」
<0171> 「周りのくだらねえ連中みてえに騒ぐ気はねえんだよ。どんなやつであろうとな」

// <0172> 瑚太朗＿体験版
<0172> 瑚太朗＿体験版

// <0173> 「ブス専だもんな」
<0173> 「ブス専だもんな」

// <0174> 吉野＿体験版
<0174> 吉野＿体験版

// <0175> 「ちげえよ！」
<0175> 「ちげえよ！」

// <0176> 瑚太朗＿体験版
<0176> 瑚太朗＿体験版

// <0177> 「え、じゃあホモ？」
<0177> 「え、じゃあホモ？」

// <0178> 吉野＿体験版
<0178> 吉野＿体験版

// <0179> 「誰がホモだテメェ！」
<0179> 「誰がホモだテメェ！」

// <0180> 周囲から『え、吉野君ホモ…？』という転校生フィーバーとは違ったざわめきが生まれていた。
<0180> 周囲から『え、吉野君ホモ…？』という転校生フィーバーとは違ったざわめきが生まれていた。

// <0181> 一部女子からの不思議な視線が俺らふたりに向けられる。
<0181> 一部女子からの不思議な視線が俺らふたりに向けられる。

// <0182> …ふたり？
<0182> …ふたり？

// <0183> 瑚太朗＿体験版
<0183> 瑚太朗＿体験版

// <0184> 「やべえ！　そうなったらお相手俺しかいないじゃん！」
<0184> 「やべえ！　そうなったらお相手俺しかいないじゃん！」

// <0185> 吉野＿体験版
<0185> 吉野＿体験版

// <0186> 「くっ…てめえ、吉野×天王寺なんつーカップリングが定説化したら、生かしちゃおかねえ…覚悟しとけ…」
<0186> 「くっ…てめえ、吉野×天王寺なんつーカップリングが定説化したら、生かしちゃおかねえ…覚悟しとけ…」

// <0187> 瑚太朗＿体験版
<0187> 瑚太朗＿体験版

// <0188> 「吉野君、微妙に詳しいな」
<0188> 「吉野君、微妙に詳しいな」

// <0189> 吉野＿体験版
<0189> 吉野＿体験版

// <0190> 「うぜえ、もう近よんな」
<0190> 「うぜえ、もう近よんな」

// <0191> げしっ。
<0191> げしっ。

// <0192> 蹴られた。
<0192> 蹴られた。

// <0193> 瑚太朗＿体験版
<0193> 瑚太朗＿体験版

// <0194> 「いたっ、ごめんなさいごめんなさい」
<0194> 「いたっ、ごめんなさいごめんなさい」

// <0195> 担任＿体験版
<0195> 担任＿体験版

// <0196> 「ちなみに制服については事情があって、しばらくこのままだそうでーす。あまり深く詮索しないであげてね」
<0196> 「ちなみに制服については事情があって、しばらくこのままだそうでーす。あまり深く詮索しないであげてね」

// <0197> 担任＿体験版
<0197> 担任＿体験版

// <0198> 「じゃ、席は…とりあえず、次の席替えまでは定番の一番後ろかしら」
<0198> 「じゃ、席は…とりあえず、次の席替えまでは定番の一番後ろかしら」

// <0199> 鳳＿体験版
<0199> 鳳＿体験版

// <0200> 「あ、はいです」
<0200> 「あ、はいです」

// <0201> 一番後ろといいますと。
<0201> 一番後ろといいますと。

// <0202> 瑚太朗＿体験版
<0202> 瑚太朗＿体験版

// <0203> 「え、俺らの後ろじゃね？」
<0203> 「え、俺らの後ろじゃね？」

// <0204> 吉野＿体験版
<0204> 吉野＿体験版

// <0205> 「じゃ、テメエの後ろだ」
<0205> 「じゃ、テメエの後ろだ」

// <0206> 瑚太朗＿体験版
<0206> 瑚太朗＿体験版

// <0207> 「え、いいじゃん後ろについてもらって色々教えてやれよ」
<0207> 「え、いいじゃん後ろについてもらって色々教えてやれよ」

// <0208> 俺、嫌われてるし。
<0208> 俺、嫌われてるし。

// <0209> 吉野＿体験版
<0209> 吉野＿体験版

// <0210> 「…テメエの知り合いだろ？　オレは群れるのが嫌いだ」
<0210> 「…テメエの知り合いだろ？　オレは群れるのが嫌いだ」

// <0211> 瑚太朗＿体験版
<0211> 瑚太朗＿体験版

// <0212> 「うーん」
<0212> 「うーん」

// <0213> 鳳＿体験版
<0213> 鳳＿体験版

// <0214> 「………」
<0214> 「………」

// <0215> こちらを一瞥する。
<0215> こちらを一瞥する。

// <0216> と、その視線を廊下側へ向ける。
<0216> と、その視線を廊下側へ向ける。

// <0217> そっちのほうに席を置くつもりらしい。
<0217> そっちのほうに席を置くつもりらしい。

// <0218> 担任＿体験版
<0218> 担任＿体験版

// <0219> 「じゃー、正面のほうが見やすいわね。えーと、天王寺君の後ろでいいかなー？」
<0219> 「じゃー、正面のほうが見やすいわね。えーと、天王寺君の後ろでいいかなー？」

// <0220> 鳳＿体験版
<0220> 鳳＿体験版

// <0221> 「えぇっ」
<0221> 「えぇっ」

// <0222> わたわたと慌てる鳳。
<0222> わたわたと慌てる鳳。

// <0223> 正直、参った。
<0223> 正直、参った。

// <0224> 向こうはこっちの事を盛大に嫌ってるはずだし、席が近いことは余りいい気分ではないだろう。
<0224> 向こうはこっちの事を盛大に嫌ってるはずだし、席が近いことは余りいい気分ではないだろう。

// <0225> こちらとしても、転校生フィーバー＆殺伐とした空気に巻き込まれるのはあんまり得策とは言えない。
<0225> こちらとしても、転校生フィーバー＆殺伐とした空気に巻き込まれるのはあんまり得策とは言えない。

// <0226> お互いのため、ここは鳳に助け舟を出してやるべきか…。
<0226> お互いのため、ここは鳳に助け舟を出してやるべきか…。

// <0227> 成り行きに任せよう
<0227> 成り行きに任せよう

// <0228> やっぱり助ける
<0228> やっぱり助ける

// <0229> でも、やっぱり余計に口出しして、さらにまずいことになったら目も当てられない。
<0229> でも、やっぱり余計に口出しして、さらにまずいことになったら目も当てられない。

// <0230> 成り行きに任せよう。
<0230> 成り行きに任せよう。

// <0231> 鳳＿体験版
<0231> 鳳＿体験版

// <0232> 「あの、実は私、眼が…」
<0232> 「あの、実は私、眼が…」

// <0233> お、抵抗を始めた。
<0233> お、抵抗を始めた。

// <0234> 目が悪いことにすれば、一番後ろの席は避けられるはずだ。
<0234> 目が悪いことにすれば、一番後ろの席は避けられるはずだ。

// <0235> 担任＿体験版
<0235> 担任＿体験版

// <0236> 「うん、健康診断書は読みました。視力は２．０でしたね」
<0236> 「うん、健康診断書は読みました。視力は２．０でしたね」

// <0237> いつも生徒に目を向けている教師だから、と胸を張る担任。
<0237> いつも生徒に目を向けている教師だから、と胸を張る担任。

// <0238> 担任＿体験版
<0238> 担任＿体験版

// <0239> 「あ、２．０になってますが実はもっと見えるって特技を披露しちゃうの？」
<0239> 「あ、２．０になってますが実はもっと見えるって特技を披露しちゃうの？」

// <0240> 鳳＿体験版
<0240> 鳳＿体験版

// <0241> 「あ、いえ、そういうわけじゃないです…」
<0241> 「あ、いえ、そういうわけじゃないです…」

// <0242> はあ、とため息を吐いてこっちに歩いてくる。諦めたようだ。
<0242> はあ、とため息を吐いてこっちに歩いてくる。諦めたようだ。

// <0243> 教室の角に置いてあった机と椅子を俺の後ろの席まで運んでくる。
<0243> 教室の角に置いてあった机と椅子を俺の後ろの席まで運んでくる。

// <0244> よし、助けよう。
<0244> よし、助けよう。

// <0245> 俺は席を後ろに少しずつ移動させる。
<0245> 俺は席を後ろに少しずつ移動させる。

// <0246> 名付けて『あれ？　よく見たら天王寺の後ろって狭くね？　別のところにしよう』作戦だ。
<0246> 名付けて『あれ？　よく見たら天王寺の後ろって狭くね？　別のところにしよう』作戦だ。

// <0247> そこで鳳が『廊下側がいいです！』などと提案してくれれば問題解決。
<0247> そこで鳳が『廊下側がいいです！』などと提案してくれれば問題解決。

// <0248> 担任＿体験版
<0248> 担任＿体験版

// <0249> 「あら…よく見たら天王寺君の後ろって、スペースの空きが少ないのかしら？」
<0249> 「あら…よく見たら天王寺君の後ろって、スペースの空きが少ないのかしら？」

// <0250> 成功です、サー。
<0250> 成功です、サー。

// <0251> 担任＿体験版
<0251> 担任＿体験版

// <0252> 「じゃあ、吉野くん…」
<0252> 「じゃあ、吉野くん…」

// <0253> 突っ伏したままの体勢で、すぅー、とごく自然に後ろに移動する吉野。
<0253> 突っ伏したままの体勢で、すぅー、とごく自然に後ろに移動する吉野。

// <0254> 担任＿体験版
<0254> 担任＿体験版

// <0255> 「あらら…？」
<0255> 「あらら…？」

// <0256> 担任＿体験版
<0256> 担任＿体験版

// <0257> 「しょうがないわねえ」
<0257> 「しょうがないわねえ」

// <0258> ダブルで成功したようです、サー。
<0258> ダブルで成功したようです、サー。

// <0259> 担任＿体験版
<0259> 担任＿体験版

// <0260> 「天王寺君の隣にしましょ。もう顔見知りみたいだし、色々世話してあげてね」
<0260> 「天王寺君の隣にしましょ。もう顔見知りみたいだし、色々世話してあげてね」

// <0261> 瑚太朗・鳳＿体験版
<0261> 瑚太朗・鳳＿体験版

// <0262> 「ストーーップ！！！」
<0262> 「ストーーップ！！！」

// <0263> やばい、意地でも俺周辺にする気だ！！
<0263> やばい、意地でも俺周辺にする気だ！！

// <0264> 担任＿体験版
<0264> 担任＿体験版

// <0265> 「な、なあに？　いきなり息ぴったりね…」
<0265> 「な、なあに？　いきなり息ぴったりね…」

// <0266> 瑚太朗＿体験版
<0266> 瑚太朗＿体験版

// <0267> 「いや、後ろ空けますから…」
<0267> 「いや、後ろ空けますから…」

// <0268> 席を戻す。
<0268> 席を戻す。

// <0269> 鳳＿体験版
<0269> 鳳＿体験版

// <0270> 「………」
<0270> 「………」

// <0271> はあ、とため息を吐いてこっちに歩いてくる。諦めたようだ。
<0271> はあ、とため息を吐いてこっちに歩いてくる。諦めたようだ。

// <0272> 教室の角に置いてあった机と椅子を俺の後ろの席まで運んでくる。
<0272> 教室の角に置いてあった机と椅子を俺の後ろの席まで運んでくる。

// <0273> 担任＿体験版
<0273> 担任＿体験版

// <0274> 「吉野君も席を元の位置に戻しておいてくださいねー」
<0274> 「吉野君も席を元の位置に戻しておいてくださいねー」

// <0275> 吉野＿体験版
<0275> 吉野＿体験版

// <0276> 「………」
<0276> 「………」

// <0277> まあ、普通こんな作戦成功しませんよね。
<0277> まあ、普通こんな作戦成功しませんよね。

// <0278> それよりこんな茶番に乗ってくれる担任の態度を評価したい。
<0278> それよりこんな茶番に乗ってくれる担任の態度を評価したい。

// <0279> 担任＿体験版
<0279> 担任＿体験版

// <0280> 「じゃ、連絡事項を…」
<0280> 「じゃ、連絡事項を…」

// <0281> 担任は黒板の隅に委員会の集合日をメモし始める。
<0281> 担任は黒板の隅に委員会の集合日をメモし始める。

// <0282> 鳳＿体験版
<0282> 鳳＿体験版

// <0283> 「………」
<0283> 「………」

// <0284> どっか、と机と椅子を俺の後ろに置く。
<0284> どっか、と机と椅子を俺の後ろに置く。

// <0285> …何か気さくな言葉を掛けてみよう。意外と態度が軟化してくれるかもしれないし。
<0285> …何か気さくな言葉を掛けてみよう。意外と態度が軟化してくれるかもしれないし。

// <0286> なんかこう、早速あだ名をつけて呼んでみるとか。昭和の刑事ドラマ的に。
<0286> なんかこう、早速あだ名をつけて呼んでみるとか。昭和の刑事ドラマ的に。

// <0287> えーと、とすると…。
<0287> えーと、とすると…。

// <0288> 瑚太朗＿体験版
<0288> 瑚太朗＿体験版

// <0289> 「よう、さくらん…」
<0289> 「よう、さくらん…」

// <0290> がたあっ！！！
<0290> がたあっ！！！

// <0291> 鳳＿体験版
<0291> 鳳＿体験版

// <0292> 「………」
<0292> 「………」

// <0293> 片手で机を持ち上げた！！
<0293> 片手で机を持ち上げた！！

// <0294> 瑚太朗＿体験版
<0294> 瑚太朗＿体験版

// <0295> 「あ、いえ、錯乱するので気をつけてください、時に俺は」
<0295> 「あ、いえ、錯乱するので気をつけてください、時に俺は」

// <0296> 鳳＿体験版
<0296> 鳳＿体験版

// <0297> 「………」
<0297> 「………」

// <0298> もどす。
<0298> もどす。

// <0299> 鳳＿体験版
<0299> 鳳＿体験版

// <0300> 「…よろしくお願いします。出来るだけ関わらないようにです」
<0300> 「…よろしくお願いします。出来るだけ関わらないようにです」

// <0301> 瑚太朗＿体験版
<0301> 瑚太朗＿体験版

// <0302> 「…よろしくお願いします」
<0302> 「…よろしくお願いします」

// <0303> 吉野＿体験版
<0303> 吉野＿体験版

// <0304> 「………」
<0304> 「………」

// <0305> 吉野もちょっとビビってる。
<0305> 吉野もちょっとビビってる。

// <0306> 信じがたいが、ちょっと並外れたレベルでパワーファイターです、この転校生。
<0306> 信じがたいが、ちょっと並外れたレベルでパワーファイターです、この転校生。

// <0307> ホームルームが終わると、早速生徒達が鳳の周辺に集まってきた。
<0307> ホームルームが終わると、早速生徒達が鳳の周辺に集まってきた。

// <0308> 男子＿体験版
<0308> 男子＿体験版

// <0309> 「ね、どこから来たの？」
<0309> 「ね、どこから来たの？」

// <0310> 男子＿体験版
<0310> 男子＿体験版

// <0311> 「趣味とかは？　部活どっか入るの？」
<0311> 「趣味とかは？　部活どっか入るの？」

// <0312> 男子＿体験版
<0312> 男子＿体験版

// <0313> 「ぶっちゃけ、カレシとかいるの？　ていうかいないなら俺立候補！」
