// <0000> 
<0000> 

// <0001> 
<0001> 

// <0002> BS_DT_A
<0002> BS_DT_A
<0051> 「ほんとだ…反応しないや」

// <0052> 吉野
<0052> 吉野

// <0053> 「イージーカム・イージーゴーってのは本当だぜ…」
<0053> 「イージーカム・イージーゴーってのは本当だぜ…」

// <0054> 空を仰ぐ。
<0054> 空を仰ぐ。

// <0055> 吉野
<0055> 吉野

// <0056> 「だからよ…オレぁ思うんだよ」
<0056> 「だからよ…オレぁ思うんだよ」

// <0057> 吉野
<0057> 吉野

// <0058> 「人の幸福ってなあ儚えな、と…」
<0058> 「人の幸福ってなあ儚えな、と…」

// <0059> 手で目を覆い、俯く。
<0059> 手で目を覆い、俯く。

// <0060> なぜこいつの行動はいちいち面白いんだろう。
<0060> なぜこいつの行動はいちいち面白いんだろう。

// <0061> 瑚太朗
<0061> 瑚太朗

// <0062> 「そうだなぁ…」
<0062> 「そうだなぁ…」

// <0063> 吉野に背を向ける。顔のニヤニヤが止まらない。
<0063> 吉野に背を向ける。顔のニヤニヤが止まらない。

// <0064> だがこんな顔を見せたらまた蹴られる。
<0064> だがこんな顔を見せたらまた蹴られる。

// <0065> 瑚太朗
<0065> 瑚太朗

// <0066> 「まあ、あれだ…」
<0066> 「まあ、あれだ…」

// <0067> 頑張ってニヤニヤを抑え、振り返る。
<0067> 頑張ってニヤニヤを抑え、振り返る。

// <0068> 瑚太朗
<0068> 瑚太朗

// <0069> 「世の中ってのはそういうもんだあね」
<0069> 「世の中ってのはそういうもんだあね」

// <0070> 吉野
<0070> 吉野

// <0071> 「ああ、ライフイズビューティフルなんて嘘っぱちだぜ」
<0071> 「ああ、ライフイズビューティフルなんて嘘っぱちだぜ」

// <0072> 瑚太朗
<0072> 瑚太朗

// <0073> 「ライフイズビューティフルなんて嘘っぱちだぜ…か」
<0073> 「ライフイズビューティフルなんて嘘っぱちだぜ…か」

// <0074> 瑚太朗
<0074> 瑚太朗

// <0075> 「フブスーーッ！！！」
<0075> 「フブスーーッ！！！」

// <0076> ついに吹いてしまった。
<0076> ついに吹いてしまった。

// <0077> 吉野
<0077> 吉野

// <0078> 「………」
<0078> 「………」

// <0079> 無言で胸倉を掴まれ、びしびしと往復拳固を食らう。
<0079> 無言で胸倉を掴まれ、びしびしと往復拳固を食らう。

// <0080> 瑚太朗
<0080> 瑚太朗

// <0081> 「ああ、悪かった悪かったからっ！！　君があんまり面白いんでっ」
<0081> 「ああ、悪かった悪かったからっ！！　君があんまり面白いんでっ」

// <0082> 吉野
<0082> 吉野

// <0083> 「…しまいにゃスリ潰すぞ？」
<0083> 「…しまいにゃスリ潰すぞ？」

// <0084> 瑚太朗
<0084> 瑚太朗

// <0085> 「ああ、スリ潰されちゃかなわねえや」
<0085> 「ああ、スリ潰されちゃかなわねえや」

// <0086> 瑚太朗
<0086> 瑚太朗

// <0087> 「まあ、そんな儚さってのはちょっとわかる」
<0087> 「まあ、そんな儚さってのはちょっとわかる」

// <0088> 吉野
<0088> 吉野

// <0089> 「わりいことは出来ねえもんだな」
<0089> 「わりいことは出来ねえもんだな」

// <0090> 瑚太朗
<0090> 瑚太朗

// <0091> 「じゃあ、逆にいいことしたら、それは身になるんじゃないか？」
<0091> 「じゃあ、逆にいいことしたら、それは身になるんじゃないか？」

// <0092> 吉野
<0092> 吉野

// <0093> 「…なるほど。確かに」
<0093> 「…なるほど。確かに」

// <0094> 吉野
<0094> 吉野

// <0095> 「じゃあ今度からは金を拾ったら意地でも探し出して届けてやることにするぜ…」
<0095> 「じゃあ今度からは金を拾ったら意地でも探し出して届けてやることにするぜ…」

// <0096> 吉野
<0096> 吉野

// <0097> 「叫び回ってでもな」
<0097> 「叫び回ってでもな」

// <0098> 瑚太朗
<0098> 瑚太朗

// <0099> 「でも百円とかじゃそんなに痛くないし、落としたかもわからないんじゃない？」
<0099> 「でも百円とかじゃそんなに痛くないし、落としたかもわからないんじゃない？」

// <0100> 吉野
<0100> 吉野

// <0101> 「確かにそうかもしれねえ」
<0101> 「確かにそうかもしれねえ」

// <0102> 吉野
<0102> 吉野

// <0103> 「五百円辺りから痛くならねえか？」
<0103> 「五百円辺りから痛くならねえか？」

// <0104> 瑚太朗
<0104> 瑚太朗

// <0105> 「まあ、そうね」
<0105> 「まあ、そうね」

// <0106> 吉野
<0106> 吉野

// <0107> 「じゃあ、五百円以上見つけたら叫び回ってでも探し出して届けてやることにするぜ…」
<0107> 「じゃあ、五百円以上見つけたら叫び回ってでも探し出して届けてやることにするぜ…」

// <0108> 瑚太朗
<0108> 瑚太朗

// <0109> 「おお、がんばれよ」
<0109> 「おお、がんばれよ」

// <0110> ワルの吉野君が善行に目覚めた。
<0110> ワルの吉野君が善行に目覚めた。

// <0111> 吉野
<0111> 吉野

// <0112> 「とりあえず、この自販機を放置すんのは癪だな…」
<0112> 「とりあえず、この自販機を放置すんのは癪だな…」

// <0113> 吉野
<0113> 吉野

// <0114> 「はっ、いいだろう。故障中と書いた紙を貼っておいてやろうじゃねえか」
<0114> 「はっ、いいだろう。故障中と書いた紙を貼っておいてやろうじゃねえか」

// <0115> マメだった。
<0115> マメだった。

// <0116> 吉野
<0116> 吉野

// <0117> 「ん」
<0117> 「ん」

// <0118> 自販機の影に目をやる。
<0118> 自販機の影に目をやる。

// <0119> 吉野
<0119> 吉野

// <0120> 「こりゃあ、小銭入れだ」
<0120> 「こりゃあ、小銭入れだ」

// <0121> 瑚太朗
<0121> 瑚太朗

// <0122> 「あ、ホントだ」
<0122> 「あ、ホントだ」

// <0123> ピンク色の可愛い感じの小銭入れが落ちていた。
<0123> ピンク色の可愛い感じの小銭入れが落ちていた。

// <0124> 吉野
<0124> 吉野

// <0125> 「………」
<0125> 「………」

// <0126> 吉野がそれを拾い上げる。
<0126> 吉野がそれを拾い上げる。

// <0127> 吉野
<0127> 吉野

// <0128> 「やべえ…五百一円入ってやがる」
<0128> 「やべえ…五百一円入ってやがる」

// <0129> 瑚太朗
<0129> 瑚太朗

// <0130> 「うーん、どうしよう」
<0130> 「うーん、どうしよう」

// <0131> 吉野
<0131> 吉野

// <0132> 「五百一円入ってやがるんだよ…！」
<0132> 「五百一円入ってやがるんだよ…！」

// <0133> 瑚太朗
<0133> 瑚太朗

// <0134> 「え、まあ入ってますね」
<0134> 「え、まあ入ってますね」

// <0135> 吉野
<0135> 吉野

// <0136> 「オレはさっき『五百円以上見つけたら叫び回ってでも探し出して届けてやる』って言った…」
<0136> 「オレはさっき『五百円以上見つけたら叫び回ってでも探し出して届けてやる』って言った…」

// <0137> 吉野
<0137> 吉野

// <0138> 「言っちまったんだよ…！」
<0138> 「言っちまったんだよ…！」

// <0139> 瑚太朗
<0139> 瑚太朗

// <0140> 「いやいや、五百円は痛いとは言ったけど…」
<0140> 「いやいや、五百円は痛いとは言ったけど…」

// <0141> 吉野
<0141> 吉野

// <0142> 「オレは言っちまったんだよ…ッ！！」
<0142> 「オレは言っちまったんだよ…ッ！！」

// <0143> 吉野
<0143> 吉野

// <0144> 「オレが一度決めたことだ！！」
<0144> 「オレが一度決めたことだ！！」

// <0145> 瑚太朗
<0145> 瑚太朗

// <0146> 「じゃあ…探すのか」
<0146> 「じゃあ…探すのか」

// <0147> 
<0147> 

// <0148> 吉野
<0148> 吉野

// <0149> 「この小銭入れを落としたやつは誰だぁーッ！」
<0149> 「この小銭入れを落としたやつは誰だぁーッ！」

// <0150> 本当に叫びまわっていた。
<0150> 本当に叫びまわっていた。

// <0151> 律儀は馬鹿の唐名と言うが、馬鹿っていうのはある意味美点だと思う。
<0151> 律儀は馬鹿の唐名と言うが、馬鹿っていうのはある意味美点だと思う。

// <0152> 正しいことは時に滑稽だ。
<0152> 正しいことは時に滑稽だ。

// <0153> でも、それは正しい。
<0153> でも、それは正しい。

// <0154> 今のこいつはまさにその体現といえる。
<0154> 今のこいつはまさにその体現といえる。

// <0155> 吉野
<0155> 吉野

// <0156> 「オイ、テメェこいつを落としてねえか」
<0156> 「オイ、テメェこいつを落としてねえか」

// <0157> 下級生
<0157> 下級生

// <0158> 「ひいっ、な、何ですかっ」
<0158> 「ひいっ、な、何ですかっ」

// <0159> いや、馬鹿だが。
<0159> いや、馬鹿だが。

// <0160> 瑚太朗
<0160> 瑚太朗

// <0161> 「これこれ、下級生にガンくれちゃいかんよ」
<0161> 「これこれ、下級生にガンくれちゃいかんよ」

// <0162> 吉野
<0162> 吉野

// <0163> 「ちッ、行きな」
<0163> 「ちッ、行きな」

// <0164> 瑚太朗
<0164> 瑚太朗

// <0165> 「ごめんな、今財布落とした人探してるんだよ」
<0165> 「ごめんな、今財布落とした人探してるんだよ」

// <0166> 下級生
<0166> 下級生

// <0167> 「は、はあ…」
<0167> 「は、はあ…」

// <0168> 下級生は戸惑いながらも去っていった。
<0168> 下級生は戸惑いながらも去っていった。

// <0169> 吉野
<0169> 吉野

// <0170> 「余計な真似してんじゃねぇ…大体なんでテメエが付いてきてんだ」
<0170> 「余計な真似してんじゃねぇ…大体なんでテメエが付いてきてんだ」

// <0171> 瑚太朗
<0171> 瑚太朗

// <0172> 「いいじゃん。俺役に立ってると思うよ、割と」
<0172> 「いいじゃん。俺役に立ってると思うよ、割と」

// <0173> 吉野
<0173> 吉野

// <0174> 「ちっ…勝手にしな」
<0174> 「ちっ…勝手にしな」

// <0175> 吉野
<0175> 吉野

// <0176> 「財布落としたやつ、出てこいやぁーッ！！　届けに来たぞこらぁーッ！！」
<0176> 「財布落としたやつ、出てこいやぁーッ！！　届けに来たぞこらぁーッ！！」

// <0177> 実際問題、これでは落とし主なんか出てきそうもない（影の総番が出てきてケンカになる、という展開はあるかもしれない）。
<0177> 実際問題、これでは落とし主なんか出てきそうもない（影の総番が出てきてケンカになる、という展開はあるかもしれない）。

// <0178> 吉野のプライドを損ねずに、穏便に事を運ぶ方法はないものか…。
<0178> 吉野のプライドを損ねずに、穏便に事を運ぶ方法はないものか…。

// <0179> とか思ってたら、見慣れた顔が教室のドアから顔を覗かせていた。
<0179> とか思ってたら、見慣れた顔が教室のドアから顔を覗かせていた。

// <0180> 静流
<0180> 静流

// <0181> 「………？」
<0181> 「………？」

// <0182> 影の総番だ。
<0182> 影の総番だ。

// <0183> 嘘だ。
<0183> 嘘だ。

// <0184> とりあえず静流はいったい何をしているんだ？　という顔だった。
<0184> とりあえず静流はいったい何をしているんだ？　という顔だった。

// <0185> 現状の行動からでは、多分俺でもわからない。
<0185> 現状の行動からでは、多分俺でもわからない。

// <0186> 瑚太朗
<0186> 瑚太朗

// <0187> 「よう、今は小銭入れを落とした人を探しているところだ」
<0187> 「よう、今は小銭入れを落とした人を探しているところだ」

// <0188> 静流
<0188> 静流

// <0189> 「………」
<0189> 「………」

// <0190> 静流
<0190> 静流

// <0191> 「………？」
<0191> 「………？」

// <0192> 納得が行ったようではあるが、微妙に疑問が残っているようだった。
<0192> 納得が行ったようではあるが、微妙に疑問が残っているようだった。

// <0193> 静流
<0193> 静流

// <0194> 「一体なぜ叫ぶのか…」
<0194> 「一体なぜ叫ぶのか…」

// <0195> 瑚太朗
<0195> 瑚太朗

// <0196> 「彼にも事情があるんだ。そっとしておいてやってくれ」
<0196> 「彼にも事情があるんだ。そっとしておいてやってくれ」

// <0197> 静流
<0197> 静流

// <0198> 「…むう」
<0198> 「…むう」

// <0199> あ、と気付く。
<0199> あ、と気付く。

// <0200> 静流
<0200> 静流

// <0201> 「この間のあんぱんの人か」
<0201> 「この間のあんぱんの人か」

// <0202> そういや、紹介してなかった。
<0202> そういや、紹介してなかった。

// <0203> 吉野
<0203> 吉野

// <0204> 「んだ？　その嬢ちゃんは」
<0204> 「んだ？　その嬢ちゃんは」

// <0205> 静流
<0205> 静流

// <0206> 「………！」
<0206> 「………！」

// <0207> ささ、と俺の後ろに隠れる。
<0207> ささ、と俺の後ろに隠れる。

// <0208> 人見知りするらしい。
<0208> 人見知りするらしい。

// <0209> 瑚太朗
<0209> 瑚太朗

// <0210> 「おいおい、こいつは自称狂犬だが噛み付いたりはしないから、大丈夫だ」
<0210> 「おいおい、こいつは自称狂犬だが噛み付いたりはしないから、大丈夫だ」

// <0211> 静流
<0211> 静流

// <0212> 「………」
<0212> 「………」

// <0213> 警戒していた。一見怖そうな外観の吉野相手じゃ、しょうがない。
<0213> 警戒していた。一見怖そうな外観の吉野相手じゃ、しょうがない。

// <0214> 吉野
<0214> 吉野

// <0215> 「テメエの知り合いか」
<0215> 「テメエの知り合いか」

// <0216> 瑚太朗
<0216> 瑚太朗

// <0217> 「ああ、後輩の静流さんだ。一見可愛らしい少女だが、その実力からハマの界隈で『血祭りのお静』の異名を持ち、なめると０．５秒で血の池地獄に沈むことになる」
<0217> 「ああ、後輩の静流さんだ。一見可愛らしい少女だが、その実力からハマの界隈で『血祭りのお静』の異名を持ち、なめると０．５秒で血の池地獄に沈むことになる」

// <0218> 吉野
<0218> 吉野

// <0219> 「な…！　あの暗黒街で…だと…！」
<0219> 「な…！　あの暗黒街で…だと…！」

// <0220> 静流
<0220> 静流

// <0221> 「沈むのか…」
<0221> 「沈むのか…」

// <0222> 吉野
<0222> 吉野

// <0223> 「………」
<0223> 「………」

// <0224> 静流
<0224> 静流

// <0225> 「よくわからないが、静流だ。よろしくお願いします」
<0225> 「よくわからないが、静流だ。よろしくお願いします」

// <0226> 吉野
<0226> 吉野

// <0227> 「あ、ああ…よろしくお願いします」
<0227> 「あ、ああ…よろしくお願いします」

// <0228> 吉野を無駄にビビらせることに成功した。
<0228> 吉野を無駄にビビらせることに成功した。

// <0229> 静流
<0229> 静流

// <0230> 「………」
<0230> 「………」

// <0231> くいくい、と袖を引っ張られる。この子誰？　という顔だ。
<0231> くいくい、と袖を引っ張られる。この子誰？　という顔だ。

// <0232> 瑚太朗
<0232> 瑚太朗

// <0233> 「あ、こいつね」
<0233> 「あ、こいつね」

// <0234> 近所の変な人
<0234> 近所の変な人

// <0235> 江戸川区民。探偵さ
<0235> 江戸川区民。探偵さ

// <0236> アレクセイ・ヘクサス三世
<0236> アレクセイ・ヘクサス三世

// <0237> 瑚太朗
<0237> 瑚太朗

// <0238> 「近所の変な人だ」
<0238> 「近所の変な人だ」

// <0239> 吉野
<0239> 吉野

// <0240> 「おい…なんだその投げやりな説明は」
<0240> 「おい…なんだその投げやりな説明は」

// <0241> 静流
<0241> 静流

// <0242> 「………」
<0242> 「………」

// <0243> ほうほう、と頷く。
<0243> ほうほう、と頷く。

// <0244> 吉野
<0244> 吉野

// <0245> 「何で納得してやがるんだよッ」
<0245> 「何で納得してやがるんだよッ」

// <0246> 瑚太朗
<0246> 瑚太朗

// <0247> 「今のところお前は静流の前じゃ、あんぱんの匂いを嗅いで喜んだり、叫びながら廊下を練り歩いている奇人だからな」
<0247> 「今のところお前は静流の前じゃ、あんぱんの匂いを嗅いで喜んだり、叫びながら廊下を練り歩いている奇人だからな」

// <0248> 静流
<0248> 静流

// <0249> 「キジン…」
<0249> 「キジン…」

// <0250> 静流
<0250> 静流

// <0251> 「………」
<0251> 「………」

// <0252> 瑚太朗
<0252> 瑚太朗

// <0253> 「それはキリンじゃないかな」
<0253> 「それはキリンじゃないかな」

// <0254> 静流
<0254> 静流

// <0255> 「………」
<0255> 「………」

// <0256> 瑚太朗
<0256> 瑚太朗

// <0257> 「江戸川クミン。探偵さ」
<0257> 「江戸川クミン。探偵さ」

// <0258> 静流
<0258> 静流

// <0259> 「ほー…」
<0259> 「ほー…」

// <0260> 感心している。
<0260> 感心している。

// <0261> 吉野
<0261> 吉野

// <0262> 「テメエ、オレぁ江戸川区民でもなければ探偵でもねえっ！！　どっから探偵出てきたんだよッ！！」
<0262> 「テメエ、オレぁ江戸川区民でもなければ探偵でもねえっ！！　どっから探偵出てきたんだよッ！！」

// <0263> 瑚太朗
<0263> 瑚太朗

// <0264> 「いや、なんかノリで」
<0264> 「いや、なんかノリで」

// <0265> 静流
<0265> 静流

// <0266> 「エドガワさんか」
<0266> 「エドガワさんか」

// <0267> 吉野
<0267> 吉野

// <0268> 「ちげぇよッ！！！」
<0268> 「ちげぇよッ！！！」

// <0269> 瑚太朗
<0269> 瑚太朗

// <0270> 「アレクセイ・ヘクサス三世だ」
<0270> 「アレクセイ・ヘクサス三世だ」

// <0271> 吉野
<0271> 吉野

// <0272> 「テメエ…オレがアレが臭い上に屁が臭すぎる三代目みてえじゃねえか！！」
<0272> 「テメエ…オレがアレが臭い上に屁が臭すぎる三代目みてえじゃねえか！！」

// <0273> 静流
<0273> 静流

// <0274> 「なにい…」
<0274> 「なにい…」

// <0275> 驚愕している。
<0275> 驚愕している。

// <0276> 静流
<0276> 静流

// <0277> 「あれ、くさい…」
<0277> 「あれ、くさい…」

// <0278> 静流
<0278> 静流

// <0279> 「へ、くさす！」
<0279> 「へ、くさす！」

// <0280> 吉野
<0280> 吉野

// <0281> 「区切るな！　臭くねえよッ！！」
<0281> 「区切るな！　臭くねえよッ！！」

// <0282> 吉野
<0282> 吉野

// <0283> 「テメエ…んなこええやつ相手にふざけた紹介してくれてんじゃねえよッ」
<0283> 「テメエ…んなこええやつ相手にふざけた紹介してくれてんじゃねえよッ」

// <0284> 瑚太朗
<0284> 瑚太朗

// <0285> 「ああ、嘘だし」
<0285> 「ああ、嘘だし」

// <0286> 吉野
<0286> 吉野

// <0287> 「ほう、嘘だったか」
<0287> 「ほう、嘘だったか」

// <0288> 瑚太朗
<0288> 瑚太朗

// <0289> 「ああ、全部うーそさ」
<0289> 「ああ、全部うーそさ」

// <0290> 吉野
<0290> 吉野

// <0291> 「…殺す。マジでぶっ殺す」
<0291> 「…殺す。マジでぶっ殺す」

// <0292> ばきっ！！
<0292> ばきっ！！

// <0293> 瑚太朗
<0293> 瑚太朗

// <0294> 「いたっ！！　肩パンマジでいたっ！！」
<0294> 「いたっ！！　肩パンマジでいたっ！！」

// <0295> 吉野
<0295> 吉野

// <0296> 「一度徹底的にシメてやらにゃわからねえみてぇだなぁ？」
<0296> 「一度徹底的にシメてやらにゃわからねえみてぇだなぁ？」

// <0297> 静流
<0297> 静流

// <0298> 「ケンカか」
<0298> 「ケンカか」

// <0299> 瑚太朗
<0299> 瑚太朗

// <0300> 「違うぞ静流。こいつはこう見えても俺のことが大好きなんだ」
<0300> 「違うぞ静流。こいつはこう見えても俺のことが大好きなんだ」

// <0301> 吉野
<0301> 吉野

// <0302> 「ざけんじゃねえっ、テメエなんぞと馴れ合う気もさらさらねえッ！」
<0302> 「ざけんじゃねえっ、テメエなんぞと馴れ合う気もさらさらねえッ！」

// <0303> 瑚太朗
<0303> 瑚太朗

// <0304> 「じゃあ、嫌い？」
<0304> 「じゃあ、嫌い？」

// <0305> 吉野
<0305> 吉野

// <0306> 「ああ、嫌いだね。テメエと一緒にいると頭にくる事しかねえ」
<0306> 「ああ、嫌いだね。テメエと一緒にいると頭にくる事しかねえ」

// <0307> 瑚太朗
<0307> 瑚太朗

// <0308> 「こいつは天邪鬼だから、今のは大好きだという告白だ」
<0308> 「こいつは天邪鬼だから、今のは大好きだという告白だ」

// <0309> 静流
<0309> 静流

// <0310> 「ほほぅ…」
<0310> 「ほほぅ…」

// <0311> 素直な静流さんは信じていた。
<0311> 素直な静流さんは信じていた。

// <0312> 吉野
<0312> 吉野

// <0313> 「いい加減ガチでぶっ殺すぞ？」
<0313> 「いい加減ガチでぶっ殺すぞ？」

// <0314> 瑚太朗
<0314> 瑚太朗

// <0315> 「どーどーどー、ジョークジョーク、イッツジョーク」
<0315> 「どーどーどー、ジョークジョーク、イッツジョーク」

// <0316> 吉野
<0316> 吉野

// <0317> 「…いつか殺す」
<0317> 「…いつか殺す」

// <0318> まあ、とにかく紹介は済んだ。
<0318> まあ、とにかく紹介は済んだ。

// <0319> 瑚太朗
<0319> 瑚太朗

// <0320> 「静流も財布をなくして困ってる人がいたら教えてくれ」
<0320> 「静流も財布をなくして困ってる人がいたら教えてくれ」

// <0321> 静流
<0321> 静流

// <0322> 「ラジャ」
<0322> 「ラジャ」

// <0323> 吉野
<0323> 吉野

// <0324> 「ま、よろしく頼むぜお静さんよ」
<0324> 「ま、よろしく頼むぜお静さんよ」

// <0325> 静流
<0325> 静流

// <0326> 「さようならキリンさん」
<0326> 「さようならキリンさん」

// <0327> 吉野
<0327> 吉野

// <0328> 「………」
<0328> 「………」

// <0329> 瑚太朗
<0329> 瑚太朗

// <0330> 「キジンだからな」
<0330> 「キジンだからな」

// <0331> 吉野
<0331> 吉野

// <0332> 「いらん訂正するんじゃねえッ！！」
<0332> 「いらん訂正するんじゃねえッ！！」

// <0333> 静流
<0333> 静流

// <0334> 「さようなら江戸川クミンの探偵さん」
<0334> 「さようなら江戸川クミンの探偵さん」

// <0335> 吉野
<0335> 吉野

// <0336> 「ちげえッ！！　江戸川に住んだことなんざ、生まれてこの方一度もねえっ！！」
<0336> 「ちげえッ！！　江戸川に住んだことなんざ、生まれてこの方一度もねえっ！！」

// <0337> 静流
<0337> 静流

// <0338> 「さらばヘクサス」
<0338> 「さらばヘクサス」

// <0339> 吉野
<0339> 吉野

// <0340> 「ちげえッ！　臭く…いや、屁はくせえがそこまで言うほどじゃねえ！　常人程度だ！！」
<0340> 「ちげえッ！　臭く…いや、屁はくせえがそこまで言うほどじゃねえ！　常人程度だ！！」

// <0341> 吉野
<0341> 吉野

// <0342> 「テメエのせいで下級生女子に変な噂が立つだろうがッ！！」
<0342> 「テメエのせいで下級生女子に変な噂が立つだろうがッ！！」

// <0343> 瑚太朗
<0343> 瑚太朗

// <0344> 「まーまー、大丈夫だって」
<0344> 「まーまー、大丈夫だって」

// <0345> …静流もあんまり交友関係が広いようには見えないし。
<0345> …静流もあんまり交友関係が広いようには見えないし。

// <0346> そういえば。
<0346> そういえば。

// <0347> 瑚太朗
<0347> 瑚太朗

// <0348> 「しまった」
<0348> 「しまった」

// <0349> 吉野
<0349> 吉野

// <0350> 「あ？　どした」
<0350> 「あ？　どした」

// <0351> 瑚太朗
<0351> 瑚太朗

// <0352> 「そういや俺、静流の苗字知らないんだよね。ついでに聞いときゃよかった」
<0352> 「そういや俺、静流の苗字知らないんだよね。ついでに聞いときゃよかった」

// <0353> 吉野
<0353> 吉野

// <0354> 「１００％自業自得だな」
<0354> 「１００％自業自得だな」

// <0355> 瑚太朗
<0355> 瑚太朗

// <0356> 「うーん、まあ次の機会にしようか」
<0356> 「うーん、まあ次の機会にしようか」

// <0357> なんか静流とは色々と接点も多いはずなのに、奇妙な話だ。
<0357> なんか静流とは色々と接点も多いはずなのに、奇妙な話だ。

// <0358> でもあいつ、名前でしか名乗らないからなぁ…。
<0358> でもあいつ、名前でしか名乗らないからなぁ…。

// <0359> 吉野
<0359> 吉野

// <0360> 「ところでさっきのやつ、眼でもわりいのか」
<0360> 「ところでさっきのやつ、眼でもわりいのか」

// <0361> 右目を指で指しながら言う。
<0361> 右目を指で指しながら言う。

// <0362> 眼帯のことだろう。やっぱり、あれは目立つ。
<0362> 眼帯のことだろう。やっぱり、あれは目立つ。

// <0363> 瑚太朗
<0363> 瑚太朗

// <0364> 「いや…なんだろうな」
<0364> 「いや…なんだろうな」

// <0365> 吉野
<0365> 吉野

// <0366> 「そうか。聞いちゃまじいんだな」
<0366> 「そうか。聞いちゃまじいんだな」

// <0367> なんだかんだで、俺は静流のことを何にも知らなかった。
<0367> なんだかんだで、俺は静流のことを何にも知らなかった。

// <0368> …なんでそんな俺に懐いてくるんだろう。
<0368> …なんでそんな俺に懐いてくるんだろう。

// <0369> 
