// <0000> 
<0000> 

// <0001> 
<0001> 

// <0002> BS_DT_A
<0002> BS_DT_A
<0118> 小鳥

// <0119> 「おっぱい目当てで、すっかり部活にはまってる子もいるしねえ…」
<0119> 「おっぱい目当てで、すっかり部活にはまってる子もいるしねえ…」

// <0120> 瑚太朗
<0120> 瑚太朗

// <0121> 「…その事にはもう触れるな…」
<0121> 「…その事にはもう触れるな…」

// <0122> ちはや
<0122> ちはや

// <0123> 「つまりー」
<0123> 「つまりー」

// <0124> ちはや
<0124> ちはや

// <0125> 「何かで釣ってくればいいってことですね」
<0125> 「何かで釣ってくればいいってことですね」

// <0126> 咲夜
<0126> 咲夜

// <0127> 「さすがはちはやさん。名案です」
<0127> 「さすがはちはやさん。名案です」

// <0128> 瑚太朗
<0128> 瑚太朗

// <0129> 「というわけでおっ…」
<0129> 「というわけでおっ…」

// <0130> 朱音＿不要
<0130> 朱音＿不要

// <0131> 「………」
<0131> 「………」

// <0132> 小鳥
<0132> 小鳥

// <0133> 「ふしだらＮＧ」
<0133> 「ふしだらＮＧ」

// <0134> ちはや
<0134> ちはや

// <0135> 「死んだらいいんじゃないです？」
<0135> 「死んだらいいんじゃないです？」

// <0136> ルチア
<0136> ルチア

// <0137> 「成層圏まで飛びたいようだな」
<0137> 「成層圏まで飛びたいようだな」

// <0138> 咲夜
<0138> 咲夜

// <0139> 「最低のクズ案ですね。恥ずかしくないですか」
<0139> 「最低のクズ案ですね。恥ずかしくないですか」

// <0140> 瑚太朗
<0140> 瑚太朗

// <0141> 「軽い冗談で何でここまで罵倒されなきゃいけねえんだっ！」
<0141> 「軽い冗談で何でここまで罵倒されなきゃいけねえんだっ！」

// <0142> 静流
<0142> 静流

// <0143> 「コタローのおっぱいならどうだ」
<0143> 「コタローのおっぱいならどうだ」

// <0144> 瑚太朗
<0144> 瑚太朗

// <0145> 「誰もこねえし、来たらそれはそれでそんなやつと付き合いたくねえぞ」
<0145> 「誰もこねえし、来たらそれはそれでそんなやつと付き合いたくねえぞ」

// <0146> 静流
<0146> 静流

// <0147> 「………」
<0147> 「………」

// <0148> なぜ残念そうなのだ…。
<0148> なぜ残念そうなのだ…。

// <0149> 瑚太朗
<0149> 瑚太朗

// <0150> 「じゃあ、あれだ…何か特典的なものを」
<0150> 「じゃあ、あれだ…何か特典的なものを」

// <0151> 瑚太朗
<0151> 瑚太朗

// <0152> 「とりあえず最初は物目当てでも、実際やってもらって気に入ってさ、そんで残ってくれれば成功じゃん」
<0152> 「とりあえず最初は物目当てでも、実際やってもらって気に入ってさ、そんで残ってくれれば成功じゃん」

// <0153> ちはや
<0153> ちはや

// <0154> 「確かにそれはそうですねえ」
<0154> 「確かにそれはそうですねえ」

// <0155> 瑚太朗
<0155> 瑚太朗

// <0156> 「貰って嬉しくて、なんか特典として用意できそうなものってないかね」
<0156> 「貰って嬉しくて、なんか特典として用意できそうなものってないかね」

// <0157> 瑚太朗
<0157> 瑚太朗

// <0158> 「まあ、たぶん用意するのは主に俺だろうから、それを考慮して頼む」
<0158> 「まあ、たぶん用意するのは主に俺だろうから、それを考慮して頼む」

// <0159> 小鳥
<0159> 小鳥

// <0160> 「現金♪」
<0160> 「現金♪」

// <0161> 瑚太朗
<0161> 瑚太朗

// <0162> 「却下☆」
<0162> 「却下☆」

// <0163> 大体予想はしていた。
<0163> 大体予想はしていた。

// <0164> 用意は出来るし人も来るだろうが、まず間違いなく活動に参加してくれる人より、貰って去っていく人が多くなる。
<0164> 用意は出来るし人も来るだろうが、まず間違いなく活動に参加してくれる人より、貰って去っていく人が多くなる。

// <0165> ルチア
<0165> ルチア

// <0166> 「後輩を狙って、去年のテスト過去問の傾向と対策をまとめて渡す、というのはどうだろう」
<0166> 「後輩を狙って、去年のテスト過去問の傾向と対策をまとめて渡す、というのはどうだろう」

// <0167> 瑚太朗
<0167> 瑚太朗

// <0168> 「お、それはいいんじゃないかな」
<0168> 「お、それはいいんじゃないかな」

// <0169> 瑚太朗
<0169> 瑚太朗

// <0170> 「問題は用意できるかどうかだが…」
<0170> 「問題は用意できるかどうかだが…」

// <0171> 俺では難しい。
<0171> 俺では難しい。

// <0172> 委員長も言うだけいったはいいが、そこまで協力してくれることはなさそうだし…。
<0172> 委員長も言うだけいったはいいが、そこまで協力してくれることはなさそうだし…。

// <0173> 瑚太朗
<0173> 瑚太朗

// <0174> （実現可能なら、現実的にいい手段だったろうにな）
<0174> （実現可能なら、現実的にいい手段だったろうにな）

// <0175> ひとまずストックとしておく。
<0175> ひとまずストックとしておく。

// <0176> 瑚太朗
<0176> 瑚太朗

// <0177> 「さあ、ほかには？」
<0177> 「さあ、ほかには？」

// <0178> 咲夜
<0178> 咲夜

// <0179> 「軽井沢の別荘などいかがでしょう？」
<0179> 「軽井沢の別荘などいかがでしょう？」

// <0180> 瑚太朗
<0180> 瑚太朗

// <0181> 「高校の部活の特典で不動産出す馬鹿がどこにおるか！」
<0181> 「高校の部活の特典で不動産出す馬鹿がどこにおるか！」

// <0182> 朱音
<0182> 朱音

// <0183> 「まったくだわ…」
<0183> 「まったくだわ…」

// <0184> 咲夜
<0184> 咲夜

// <0185> 「…おっと、これは申し訳ございません。最近の学生事情などにはとんと疎いものでして…」
<0185> 「…おっと、これは申し訳ございません。最近の学生事情などにはとんと疎いものでして…」

// <0186> 瑚太朗
<0186> 瑚太朗

// <0187> 「学生の感覚とかじゃないだろ。根本的な金銭感覚だろ」
<0187> 「学生の感覚とかじゃないだろ。根本的な金銭感覚だろ」

// <0188> 朱音
<0188> 朱音

// <0189> 「学生が固定資産税や維持費を捻出できるわけないでしょう。ここは金ロレね」
<0189> 「学生が固定資産税や維持費を捻出できるわけないでしょう。ここは金ロレね」

// <0190> 瑚太朗
<0190> 瑚太朗

// <0191> 「あんたはあんたで感覚狂いに狂っとるわ！」
<0191> 「あんたはあんたで感覚狂いに狂っとるわ！」

// <0192> 咲夜
<0192> 咲夜

// <0193> 「それならタグホイヤーなどの方が、若者にはデザイン的な受けがよろしいのでは」
<0193> 「それならタグホイヤーなどの方が、若者にはデザイン的な受けがよろしいのでは」

// <0194> 瑚太朗
<0194> 瑚太朗

// <0195> 「…こいつらはもういい…」
<0195> 「…こいつらはもういい…」

// <0196> 静流
<0196> 静流

// <0197> 「………」
<0197> 「………」

// <0198> ちはや
<0198> ちはや

// <0199> 「金ロレってなんです？」
<0199> 「金ロレってなんです？」

// <0200> 瑚太朗
<0200> 瑚太朗

// <0201> 「金色のローレンス像だ」
<0201> 「金色のローレンス像だ」

// <0202> ちはや
<0202> ちはや

// <0203> 「誰か知りませんけど欲しがる人いなさそうですねえ」
<0203> 「誰か知りませんけど欲しがる人いなさそうですねえ」

// <0204> 小鳥
<0204> 小鳥

// <0205> 「じゃあ、霜降り和牛１キロ」
<0205> 「じゃあ、霜降り和牛１キロ」

// <0206> 瑚太朗
<0206> 瑚太朗

// <0207> 「ああ、それくらいなら…」
<0207> 「ああ、それくらいなら…」

// <0208> 瑚太朗
<0208> 瑚太朗

// <0209> 「………」
<0209> 「………」

// <0210> 瑚太朗
<0210> 瑚太朗

// <0211> 「いかん、俺までセレブ脳になってきた…！　出せるわけねえだろそんなもん！」
<0211> 「いかん、俺までセレブ脳になってきた…！　出せるわけねえだろそんなもん！」

// <0212> 静流
<0212> 静流

// <0213> 「………」
<0213> 「………」

// <0214> す、と懐からさんまふりかけを取り出した。
<0214> す、と懐からさんまふりかけを取り出した。

// <0215> 瑚太朗
<0215> 瑚太朗

// <0216> 「残念だが静流、それにさほどの求心力はないだろうよ…」
<0216> 「残念だが静流、それにさほどの求心力はないだろうよ…」

// <0217> 静流
<0217> 静流

// <0218> 「むう…」
<0218> 「むう…」

// <0219> 瑚太朗
<0219> 瑚太朗

// <0220> 「てか、やっぱり金のかかるもんはＮＧだな。何か別のもんでないかな…」
<0220> 「てか、やっぱり金のかかるもんはＮＧだな。何か別のもんでないかな…」

// <0221> 咲夜
<0221> 咲夜

// <0222> 「私の笑顔などいかがでしょう」
<0222> 「私の笑顔などいかがでしょう」

// <0223> 瑚太朗
<0223> 瑚太朗

// <0224> 「あんた黙ってて…」
<0224> 「あんた黙ってて…」

// <0225> 瑚太朗
<0225> 瑚太朗

// <0226> 「………」
<0226> 「………」

// <0227> 思い直す。
<0227> 思い直す。

// <0228> 朱音
<0228> 朱音

// <0229> 「ミーハーな女子なら普通に来るでしょうね」
<0229> 「ミーハーな女子なら普通に来るでしょうね」

// <0230> 瑚太朗
<0230> 瑚太朗

// <0231> 「やっぱそうすよね…」
<0231> 「やっぱそうすよね…」

// <0232> ちはや
<0232> ちはや

// <0233> 「咲夜はカッコいいですからねえ」
<0233> 「咲夜はカッコいいですからねえ」

// <0234> 咲夜
<0234> 咲夜

// <0235> 「いえ、それほどでもありません」
<0235> 「いえ、それほどでもありません」

// <0236> 瑚太朗
<0236> 瑚太朗

// <0237> 「いや、やっぱりダメだ。人は来るだろうが全部女子になっちまう」
<0237> 「いや、やっぱりダメだ。人は来るだろうが全部女子になっちまう」

// <0238> 出来ることならバランス上、男子の加入も視野に入れていきたい…。
<0238> 出来ることならバランス上、男子の加入も視野に入れていきたい…。

// <0239> とすると…。
<0239> とすると…。

// <0240> 様々な議論の結果、この子の出番となった。
<0240> 様々な議論の結果、この子の出番となった。

// <0241> 吉野
<0241> 吉野

// <0242> 「………」
<0242> 「………」

// <0243> 瑚太朗
<0243> 瑚太朗

// <0244> 「わりいな、オチ担当…」
<0244> 「わりいな、オチ担当…」

// <0245> 吉野
<0245> 吉野

// <0246> 「…聞くのもダリいんだが…」
<0246> 「…聞くのもダリいんだが…」

// <0247> 吉野
<0247> 吉野

// <0248> 「今度はなんだ、どんな用件だ」
<0248> 「今度はなんだ、どんな用件だ」

// <0249> 瑚太朗
<0249> 瑚太朗

// <0250> 「新入部員のために毎週、オモシロ吉野君漫談をだな」
<0250> 「新入部員のために毎週、オモシロ吉野君漫談をだな」

// <0251> 吉野
<0251> 吉野

// <0252> 「あのな…天王寺」
<0252> 「あのな…天王寺」

// <0253> 瑚太朗
<0253> 瑚太朗

// <0254> 「あい」
<0254> 「あい」

// <0255> 吉野
<0255> 吉野

// <0256> 「オレはテメエらと仲良しこよしになったつもりなんざ微塵もねえ…」
<0256> 「オレはテメエらと仲良しこよしになったつもりなんざ微塵もねえ…」

// <0257> 瑚太朗
<0257> 瑚太朗

// <0258> 「あ、じゃあ毎週じゃなくていい！　月一…いや、各学期一でいいから！」
<0258> 「あ、じゃあ毎週じゃなくていい！　月一…いや、各学期一でいいから！」

// <0259> 吉野
<0259> 吉野

// <0260> 「コケにするつもりしかねえなら、今すぐオレを帰したほうが得策なんだが…」
<0260> 「コケにするつもりしかねえなら、今すぐオレを帰したほうが得策なんだが…」

// <0261> 朱音
<0261> 朱音

// <0262> 「いいじゃない。どうせくだらないことしかしていないなら、よりくだらないことを目指してみたらいかが？」
<0262> 「いいじゃない。どうせくだらないことしかしていないなら、よりくだらないことを目指してみたらいかが？」

// <0263> 瑚太朗
<0263> 瑚太朗

// <0264> 「会長、こいつこれでも結構すげえやつなんだけど」
<0264> 「会長、こいつこれでも結構すげえやつなんだけど」

// <0265> 朱音
<0265> 朱音

// <0266> 「そうなの？　私の人生に何の利益ももたらさない三下脇役程度にしか見えないけど」
<0266> 「そうなの？　私の人生に何の利益ももたらさない三下脇役程度にしか見えないけど」

// <0267> 吉野
<0267> 吉野

// <0268> 「………」
<0268> 「………」

// <0269> 瑚太朗
<0269> 瑚太朗

// <0270> 「だー！　会長ちょっと正直に物言い過ぎっすから！」
<0270> 「だー！　会長ちょっと正直に物言い過ぎっすから！」

// <0271> 吉野
<0271> 吉野

// <0272> 「…帰る」
<0272> 「…帰る」

// <0273> 瑚太朗
<0273> 瑚太朗

// <0274> 「待て！　待てってば！」
<0274> 「待て！　待てってば！」

// <0275> 瑚太朗
<0275> 瑚太朗

// <0276> 「そうだ！　なんかお前にカッコいい通り名付けてそう呼んでやるから！」
<0276> 「そうだ！　なんかお前にカッコいい通り名付けてそう呼んでやるから！」

// <0277> 吉野
<0277> 吉野

// <0278> 「まず間違いなくオレがテメエをボコにして終わる展開だが…一応聞いといてやる」
<0278> 「まず間違いなくオレがテメエをボコにして終わる展開だが…一応聞いといてやる」

// <0279> 吉野
<0279> 吉野

// <0280> 「ミョーチクリンなファンシー系だった瞬間、オレはテメエの首を刈るぜ…」
<0280> 「ミョーチクリンなファンシー系だった瞬間、オレはテメエの首を刈るぜ…」

// <0281> 瑚太朗
<0281> 瑚太朗

// <0282> 「わかってるって、悪っぽいのだろ…」
<0282> 「わかってるって、悪っぽいのだろ…」

// <0283> 今回ばかりは真面目に吉野が気に入りそうなものを考えてやらなければなるまい。
<0283> 今回ばかりは真面目に吉野が気に入りそうなものを考えてやらなければなるまい。

// <0284> えーと…吉野晴彦だから…。
<0284> えーと…吉野晴彦だから…。

// <0285> 瑚太朗
<0285> 瑚太朗

// <0286> 「悪っぽいの、な…」
<0286> 「悪っぽいの、な…」

// <0287> 吉野…
<0287> 吉野…

// <0288> ワル彦。
<0288> ワル彦。

// <0289> 瑚太朗
<0289> 瑚太朗

// <0290> （ぶ…）
<0290> （ぶ…）

// <0291> 思い切り噴出しそうになるが、気合で堪える。
<0291> 思い切り噴出しそうになるが、気合で堪える。

// <0292> だめだ、もっとちゃんと悪そうなのを…！
<0292> だめだ、もっとちゃんと悪そうなのを…！

// <0293> 瑚太朗
<0293> 瑚太朗

// <0294> 「………」
<0294> 「………」

// <0295> やべえ…吉野ワル彦がハマリ過ぎてて他のものに思考が回らねえ…！！
<0295> やべえ…吉野ワル彦がハマリ過ぎてて他のものに思考が回らねえ…！！

// <0296> でもこんなの言ったら絶対こいつマジ切れする…！
<0296> でもこんなの言ったら絶対こいつマジ切れする…！

// <0297> 吉野
<0297> 吉野

// <0298> 「何プルプルしてんだテメエ…」
<0298> 「何プルプルしてんだテメエ…」

// <0299> 瑚太朗
<0299> 瑚太朗

// <0300> 「考えてるんだ…」
<0300> 「考えてるんだ…」

// <0301> ダメだ…ワル彦の呪縛を解き放たねば！
<0301> ダメだ…ワル彦の呪縛を解き放たねば！

// <0302> 　　　　　　　　　↑吉野ワル彦。
<0302> 　　　　　　　　　↑吉野ワル彦。

// <0303> 瑚太朗
<0303> 瑚太朗

// <0304> 「うぶっ…」
<0304> 「うぶっ…」

// <0305> いかん！　今の俺ならいかなる状態でも、このワードを出されたら吹いてしまう！
<0305> いかん！　今の俺ならいかなる状態でも、このワードを出されたら吹いてしまう！

// <0306> 吉野
<0306> 吉野

// <0307> 「時間切れだ。あばよ」
<0307> 「時間切れだ。あばよ」

// <0308> 瑚太朗
<0308> 瑚太朗

// <0309> 「待て！　今思いついた！」
<0309> 「待て！　今思いついた！」

// <0310> 吉野
<0310> 吉野

// <0311> 「ほう？　なんだ」
<0311> 「ほう？　なんだ」

// <0312> 瑚太朗
<0312> 瑚太朗

// <0313> 「ア…」
<0313> 「ア…」

// <0314> 瑚太朗
<0314> 瑚太朗

// <0315> 「アーノルド・吉野ワル彦ェネガー」
<0315> 「アーノルド・吉野ワル彦ェネガー」

// <0316> これが限界だった！
<0316> これが限界だった！

// <0317> 吉野
<0317> 吉野

// <0318> 「…死ね」
<0318> 「…死ね」

// <0319> 瑚太朗
<0319> 瑚太朗

// <0320> 「ぐふぅっ！」
<0320> 「ぐふぅっ！」

// <0321> 上段回し蹴りが俺の首筋を捉えた。
<0321> 上段回し蹴りが俺の首筋を捉えた。

// <0322> 吉野
<0322> 吉野

// <0323> 「二度とこんなくだらねえ真似しに呼び出すんじゃねえぞコラ…！」
<0323> 「二度とこんなくだらねえ真似しに呼び出すんじゃねえぞコラ…！」

// <0324> 吉野は足音も荒く去っていった…。
<0324> 吉野は足音も荒く去っていった…。

// <0325> 咲夜
<0325> 咲夜

// <0326> 「…大変面白い見世物なのですが」
<0326> 「…大変面白い見世物なのですが」

// <0327> 瑚太朗
<0327> 瑚太朗

// <0328> 「くそ…あいつ段々ツッコミの技が過激になってきたぞ…」
<0328> 「くそ…あいつ段々ツッコミの技が過激になってきたぞ…」

// <0329> 小鳥
<0329> 小鳥

// <0330> 「この様子じゃ吉野君とのコラボはまだまだ遠い話だあねぇ…」
<0330> 「この様子じゃ吉野君とのコラボはまだまだ遠い話だあねぇ…」

// <0331> 結局その後もいい案は浮かばず、勧誘作戦はお流れとなった…。
<0331> 結局その後もいい案は浮かばず、勧誘作戦はお流れとなった…。

// <0332> 
<0332> 

// <0333> ぱに
<0333> ぱに

// <0334> 「あ、お帰りなさいませー」
<0334> 「あ、お帰りなさいませー」

// <0335> 見れば、ぱにが部屋の隅になにやらＰＣを広げていた。
<0335> 見れば、ぱにが部屋の隅になにやらＰＣを広げていた。

// <0336> 瑚太朗
<0336> 瑚太朗

// <0337> 「…どうしたん、これ」
<0337> 「…どうしたん、これ」

// <0338> ぱに
<0338> ぱに

// <0339> 「拾ってきて組み直したんですのよー」
<0339> 「拾ってきて組み直したんですのよー」

// <0340> 瑚太朗
<0340> 瑚太朗

// <0341> 「ほー」
<0341> 「ほー」

// <0342> 確かにケース外面はかなり使い古されたものだ。
<0342> 確かにケース外面はかなり使い古されたものだ。

// <0343> 瑚太朗
<0343> 瑚太朗

// <0344> 「ふむ」
<0344> 「ふむ」

// <0345> でも動作は軽快。ぱっと見ただけも、スペックはそう低くないことが窺える。
<0345> でも動作は軽快。ぱっと見ただけも、スペックはそう低くないことが窺える。

// <0346> 瑚太朗
<0346> 瑚太朗

// <0347> （変な特技持ってんな…）
<0347> （変な特技持ってんな…）

// <0348> ぱに
<0348> ぱに

// <0349> 「あ、ネットワークはこちらで勝手に繋がせていただきましたけど」
<0349> 「あ、ネットワークはこちらで勝手に繋がせていただきましたけど」

// <0350> 瑚太朗
<0350> 瑚太朗

// <0351> 「いや、別にいいんじゃない？」
<0351> 「いや、別にいいんじゃない？」

// <0352> よくわかんないし。
<0352> よくわかんないし。

// <0353> で、相方はというと。
<0353> で、相方はというと。

// <0354> ぎる
<0354> ぎる

// <0355> 「………」
<0355> 「………」

// <0356> うつ伏せになって倒れていた。
<0356> うつ伏せになって倒れていた。

// <0357> 瑚太朗
<0357> 瑚太朗

// <0358> 「どうしたよ、やんちゃ小僧」
<0358> 「どうしたよ、やんちゃ小僧」

// <0359> ぎる
<0359> ぎる

