// <0000> 
<0000> 

// <0001> 
<0001> 

// <0002> BS_DT_A
<0002> BS_DT_A
// <0058> 「お前の想像する無法の荒野ってのはどういうところなんだ。何だか、サボテンと幌馬車が似合いそうだな」
<0058> 「お前の想像する無法の荒野ってのはどういうところなんだ。何だか、サボテンと幌馬車が似合いそうだな」

// <0059> 吉野
<0059> 吉野

// <0060> 「信用できるのは自分だけ。あとはライオンとハイエナだけのコンクリートジャングルさ」
<0060> 「信用できるのは自分だけ。あとはライオンとハイエナだけのコンクリートジャングルさ」

// <0061> 瑚太朗
<0061> 瑚太朗

// <0062> 「お、猛獣だぞ、おい。ライオンとハイエナの仲間じゃねぇのか、あれ」
<0062> 「お、猛獣だぞ、おい。ライオンとハイエナの仲間じゃねぇのか、あれ」

// <0063> 吉野
<0063> 吉野

// <0064> 「何ぃ？　ど、どこにだ！」
<0064> 「何ぃ？　ど、どこにだ！」

// <0065> 俺は、すっと廊下を指差す。
<0065> 俺は、すっと廊下を指差す。

// <0066> 開け放たれた扉の向こうに広がる廊下に、……自らの四肢だけで地上を支配する猛獣の姿を。
<0066> 開け放たれた扉の向こうに広がる廊下に、……自らの四肢だけで地上を支配する猛獣の姿を。

// <0067> 他のクラスメイトたちも、俺が指差す先にいる猛獣の存在に気付く。
<0067> 他のクラスメイトたちも、俺が指差す先にいる猛獣の存在に気付く。

// <0068> 小鳥
<0068> 小鳥

// <0069> 「どうしたの、瑚太朗君。……あー」
<0069> 「どうしたの、瑚太朗君。……あー」

// <0070> 瑚太朗
<0070> 瑚太朗

// <0071> 「ライオンとハイエナの仲間だ」
<0071> 「ライオンとハイエナの仲間だ」

// <0072> ちはや
<0072> ちはや

// <0073> 「確かにどっちもネコ科ですねえ。お腹へって学校入り込んできたんじゃないでしょうかー」
<0073> 「確かにどっちもネコ科ですねえ。お腹へって学校入り込んできたんじゃないでしょうかー」

// <0074> ハイエナはネコ科ではなかった気がするが、サバンナの愉快な仲間たち（肉食）であることには違いない。
<0074> ハイエナはネコ科ではなかった気がするが、サバンナの愉快な仲間たち（肉食）であることには違いない。

// <0075> ぐるるるる、がるるるるる
<0075> ぐるるるる、がるるるるる

// <0076> 小鳥
<0076> 小鳥

// <0077> 「ウィンナー、食べるかねぇ？　ほれ」
<0077> 「ウィンナー、食べるかねぇ？　ほれ」

// <0078> ネコ科の猛獣
<0078> ネコ科の猛獣

// <0079> 「にゃ～～～～！」
<0079> 「にゃ～～～～！」

// <0080> ネコ科の猛獣、もとい、ネコ科の猫は、小鳥が放ったお弁当のウィンナーに嬉々として飛び掛る。
<0080> ネコ科の猛獣、もとい、ネコ科の猫は、小鳥が放ったお弁当のウィンナーに嬉々として飛び掛る。

// <0081> クラス中の女子が気付き、カワイ～を連呼しながら群がってきた。
<0081> クラス中の女子が気付き、カワイ～を連呼しながら群がってきた。

// <0082> 猫
<0082> 猫

// <0083> 「にゃ～～、にゃ～～」
<0083> 「にゃ～～、にゃ～～」

// <0084> ちはや
<0084> ちはや

// <0085> 「すごい猫です。全然怖がりませんねえ」
<0085> 「すごい猫です。全然怖がりませんねえ」

// <0086> 瑚太朗
<0086> 瑚太朗

// <0087> 「エサもらってる間はな。この学校周辺に出没する猫どもは人間のことを、媚びればエサを出すと信じきってるぞ」
<0087> 「エサもらってる間はな。この学校周辺に出没する猫どもは人間のことを、媚びればエサを出すと信じきってるぞ」

// <0088> 小鳥
<0088> 小鳥

// <0089> 「ある意味、共生してるねぇ」
<0089> 「ある意味、共生してるねぇ」

// <0090> 瑚太朗
<0090> 瑚太朗

// <0091> 「片利共生だな。人間側は得るものがないぞ」
<0091> 「片利共生だな。人間側は得るものがないぞ」

// <0092> ちはや
<0092> ちはや

// <0093> 「可愛らしさと安らぎが貰えますよ。とても貴重な成分です。猫からしか得られません」
<0093> 「可愛らしさと安らぎが貰えますよ。とても貴重な成分です。猫からしか得られません」

// <0094> 小鳥
<0094> 小鳥

// <0095> 「ほらほら、こっちにおいで～。わー、お利口さんだね、なでなで」
<0095> 「ほらほら、こっちにおいで～。わー、お利口さんだね、なでなで」

// <0096> ちはや
<0096> ちはや

// <0097> 「すごいですね、撫でても逃げません。おー、ヨチヨチ」
<0097> 「すごいですね、撫でても逃げません。おー、ヨチヨチ」

// <0098> 猫はたちまち教室に迎え入れられ、ちやほやされながら、次々に弁当のおかずを頂戴している。
<0098> 猫はたちまち教室に迎え入れられ、ちやほやされながら、次々に弁当のおかずを頂戴している。

// <0099> 多分、一日に必要な摂取カロリーを易々とゲットできてしまったに違いない。
<0099> 多分、一日に必要な摂取カロリーを易々とゲットできてしまったに違いない。

// <0100> 一体、どこから紛れ込んだやら。これに味を占めて、何度も校舎に出入りして教師に見つからないことを祈るばかりだ。
<0100> 一体、どこから紛れ込んだやら。これに味を占めて、何度も校舎に出入りして教師に見つからないことを祈るばかりだ。

// <0101> 小鳥
<0101> 小鳥

// <0102> 「あれ、どこ行くの？　もう食べないの？」
<0102> 「あれ、どこ行くの？　もう食べないの？」

// <0103> ちはや
<0103> ちはや

// <0104> 「お腹いっぱいなんでしょうか」
<0104> 「お腹いっぱいなんでしょうか」

// <0105> 吉野
<0105> 吉野

// <0106> 「腹がふくれたらサヨナラか。ワイルドな野郎だぜ」
<0106> 「腹がふくれたらサヨナラか。ワイルドな野郎だぜ」

// <0107> ちはや
<0107> ちはや

// <0108> 「人間とは違います！　猫の半分はやさしさで出来てるんですっ」
<0108> 「人間とは違います！　猫の半分はやさしさで出来てるんですっ」

// <0109> 瑚太朗
<0109> 瑚太朗

// <0110> 「頭痛に効きそうだな…」
<0110> 「頭痛に効きそうだな…」

// <0111> 小鳥
<0111> 小鳥

// <0112> 「何だか様子が変だねぇ。……あ、見て見て！　廊下にもう１匹いるよっ」
<0112> 「何だか様子が変だねぇ。……あ、見て見て！　廊下にもう１匹いるよっ」

// <0113> もう一匹の猫
<0113> もう一匹の猫

// <0114> 「シャーッ」
<0114> 「シャーッ」

// <0115> 瑚太朗
<0115> 瑚太朗

// <0116> 「おうっ、もう一匹は実にワイルドだな」
<0116> 「おうっ、もう一匹は実にワイルドだな」

// <0117> 校内に紛れ込んできたのは２匹だったみたいだ。
<0117> 校内に紛れ込んできたのは２匹だったみたいだ。

// <0118> しかし、もう１匹の猫の方は、何と言うか、愛想が悪い。
<0118> しかし、もう１匹の猫の方は、何と言うか、愛想が悪い。

// <0119> あ、こいつ。公園でお馴染みの凶暴シャー猫だ。
<0119> あ、こいつ。公園でお馴染みの凶暴シャー猫だ。

// <0120> 最初の猫は、どうもシャー猫を教室に招きたいみたいだ。
<0120> 最初の猫は、どうもシャー猫を教室に招きたいみたいだ。

// <0121> きっと、教室に入ればエサを恵んでもらえると伝えているのだろう。
<0121> きっと、教室に入ればエサを恵んでもらえると伝えているのだろう。

// <0122> 猫
<0122> 猫

// <0123> 「にゃ～、にゃ～」
<0123> 「にゃ～、にゃ～」

// <0124> シャー猫
<0124> シャー猫

// <0125> 「シャーッ！」
<0125> 「シャーッ！」

// <0126> ちはや
<0126> ちはや

// <0127> 「仲、悪そうですねえ」
<0127> 「仲、悪そうですねえ」

// <0128> 小鳥
<0128> 小鳥

// <0129> 「何だろう、話し合いがうまく行ってない感じだね」
<0129> 「何だろう、話し合いがうまく行ってない感じだね」

// <0130> 瑚太朗
<0130> 瑚太朗

// <0131> 「シャー猫の方は、人間からエサをもらうのに抵抗があるみたいだな」
<0131> 「シャー猫の方は、人間からエサをもらうのに抵抗があるみたいだな」

// <0132> 吉野
<0132> 吉野

// <0133> 「…ヤツは媚びてエサをもらうことが許せないのさ」
<0133> 「…ヤツは媚びてエサをもらうことが許せないのさ」

// <0134> 吉野
<0134> 吉野

// <0135> 「どんなに腹を空かせたとしてもな。ハンターに生まれた者のプライドだろうぜ」
<0135> 「どんなに腹を空かせたとしてもな。ハンターに生まれた者のプライドだろうぜ」

// <0136> ちはや
<0136> ちはや

// <0137> 「凶暴な方の猫は結構、痩せてます。エサ、食べればいいのに」
<0137> 「凶暴な方の猫は結構、痩せてます。エサ、食べればいいのに」

// <0138> 瑚太朗
<0138> 瑚太朗

// <0139> 「シャー猫は不器用なヤツなんだろうな。奇妙な親近感を覚えるぜ」
<0139> 「シャー猫は不器用なヤツなんだろうな。奇妙な親近感を覚えるぜ」

// <0140> 小鳥
<0140> 小鳥

// <0141> 「男はいつまで経ってもプライド優先だねぇ。何て会話してるのか、想像がつくなぁ」
<0141> 「男はいつまで経ってもプライド優先だねぇ。何て会話してるのか、想像がつくなぁ」

// <0142> シャーシャーッ！
<0142> シャーシャーッ！

// <0143> にゃーにゃーっ、にゃー！！
<0143> にゃーにゃーっ、にゃー！！

// <0144> 人間からエサなどもらえるか、俺は誇り高く生きる！
<0144> 人間からエサなどもらえるか、俺は誇り高く生きる！

// <0145> 何、バカなこと言ってんのよ。あんた、もう何日エサを食べてないのよ！
<0145> 何、バカなこと言ってんのよ。あんた、もう何日エサを食べてないのよ！

// <0146> ぐぎゅるるるる～～…。
<0146> ぐぎゅるるるる～～…。

// <0147> ほら、お腹が空いてるじゃない。私のを分けてあげるから食べなさいよ！
<0147> ほら、お腹が空いてるじゃない。私のを分けてあげるから食べなさいよ！

// <0148> 俺は、狩るか盗むかした獲物しか口にしない！　人間に恵まれたエサなどごめんだ！　…ぐぎゅるるるるる～～…。
<0148> 俺は、狩るか盗むかした獲物しか口にしない！　人間に恵まれたエサなどごめんだ！　…ぐぎゅるるるるる～～…。

// <0149> 瑚太朗
<0149> 瑚太朗

// <0150> 「と、こんなところか。…こういう手合いには口で言ってもわからんもんだ」
<0150> 「と、こんなところか。…こういう手合いには口で言ってもわからんもんだ」

// <0151> シャー猫
<0151> シャー猫

// <0152> 「フギャッ！？」
<0152> 「フギャッ！？」

// <0153> シャー猫をわしっと掴み上げる。
<0153> シャー猫をわしっと掴み上げる。

// <0154> 小鳥
<0154> 小鳥

// <0155> 「わわ、その子、どうするの？」
<0155> 「わわ、その子、どうするの？」

// <0156> 瑚太朗
<0156> 瑚太朗

// <0157> 「憎まれ役を買えと電波が来た。素直になれんヤツには力尽くあるのみ」
<0157> 「憎まれ役を買えと電波が来た。素直になれんヤツには力尽くあるのみ」

// <0158> 瑚太朗
<0158> 瑚太朗

// <0159> 「小鳥、ちはや、床のウィンナーのかけらを拾ってくれ。無理やり捻じ込む！」
<0159> 「小鳥、ちはや、床のウィンナーのかけらを拾ってくれ。無理やり捻じ込む！」

// <0160> ちはや
<0160> ちはや

// <0161> 「あ、なるほど。はい、これ。おいしいから食べて…」
<0161> 「あ、なるほど。はい、これ。おいしいから食べて…」

// <0162> 小鳥
<0162> 小鳥

// <0163> 「賞味期限ぎりぎりのウィンナーだけど、おいしいんだよぉ～」
<0163> 「賞味期限ぎりぎりのウィンナーだけど、おいしいんだよぉ～」

// <0164> シャー猫
<0164> シャー猫

// <0165> 「シャーシャー！」
<0165> 「シャーシャー！」

// <0166> 瑚太朗
<0166> 瑚太朗

// <0167> 「痛ててててっ、抵抗するな！　黙ってこいつを飲み込んどけ！」
<0167> 「痛ててててっ、抵抗するな！　黙ってこいつを飲み込んどけ！」

// <0168> シャー猫
<0168> シャー猫

// <0169> 「シャーシャーッ！」
<0169> 「シャーシャーッ！」

// <0170> 猫
<0170> 猫

// <0171> 「にゃ～～！　にゃ～にゃ～！」
<0171> 「にゃ～～！　にゃ～にゃ～！」

// <0172> シャー！　ふざけるな、そんな怪しい物、食えるか！
<0172> シャー！　ふざけるな、そんな怪しい物、食えるか！

// <0173> にゃ～！　いいから食べて！　あんた、いつまで手間を掛けさせるつもりなの！？
<0173> にゃ～！　いいから食べて！　あんた、いつまで手間を掛けさせるつもりなの！？

// <0174> ウィンナーのかけらを無理やり口に押し込む。
<0174> ウィンナーのかけらを無理やり口に押し込む。

// <0175> さぁどうだ！　いい加減に素直になって、こいつを食え！
<0175> さぁどうだ！　いい加減に素直になって、こいつを食え！

// <0176> ちはや
<0176> ちはや

// <0177> 「ど、どうです…？」
<0177> 「ど、どうです…？」

// <0178> 瑚太朗
<0178> 瑚太朗

// <0179> 「…おう。こいつ、やっと食いやがったぜ」
<0179> 「…おう。こいつ、やっと食いやがったぜ」

// <0180> 小鳥
<0180> 小鳥

// <0181> 「あははは、やったね」
<0181> 「あははは、やったね」

// <0182> さっきまでの激しい抵抗はすっかり収まる。まるで観念したみたいだ。
<0182> さっきまでの激しい抵抗はすっかり収まる。まるで観念したみたいだ。

// <0183> 別のおかずを口元に持っていくと、仕方がないから食ってやるぜっ、みたいな態度で引っ手繰るように口に入れる。
<0183> 別のおかずを口元に持っていくと、仕方がないから食ってやるぜっ、みたいな態度で引っ手繰るように口に入れる。

// <0184> それを見て、足元の猫はようやくほっとしたような仕草を見せるのだった。
<0184> それを見て、足元の猫はようやくほっとしたような仕草を見せるのだった。

// <0185> 相当、腹が減っていたらしい。次から次へともしゃもしゃ頬張る。
<0185> 相当、腹が減っていたらしい。次から次へともしゃもしゃ頬張る。

// <0186> シャーシャー言わなければ、こいつもなかなか可愛げはあるのだ。
<0186> シャーシャー言わなければ、こいつもなかなか可愛げはあるのだ。

// <0187> 瑚太朗
<0187> 瑚太朗

// <0188> 「ったく、手間取らせやがって。小鳥、後は譲るぜ。当分、食い溜めできるくらいにたらふく食わせてやれ」
<0188> 「ったく、手間取らせやがって。小鳥、後は譲るぜ。当分、食い溜めできるくらいにたらふく食わせてやれ」

// <0189> 小鳥
<0189> 小鳥

// <0190> 「うん。私のお弁当、みんな食べちゃってもいいからねぇ～」
<0190> 「うん。私のお弁当、みんな食べちゃってもいいからねぇ～」

// <0191> クラスメイトは今やみんな猫に群がっている。
<0191> クラスメイトは今やみんな猫に群がっている。

// <0192> もう１匹の猫も抱きかかえられ、みんな代わる代わるに抱いては、自分の弁当のおかずを分け与えていた。
<0192> もう１匹の猫も抱きかかえられ、みんな代わる代わるに抱いては、自分の弁当のおかずを分け与えていた。

// <0193> 動物をいたわる、やさしい心が育まれる、本当に素晴らしい授業だ。
<0193> 動物をいたわる、やさしい心が育まれる、本当に素晴らしい授業だ。

// <0194> 本来、この時間に習うはずだった三角関数云々に比べたら、よっぽど価値があるに違いない。許せ、数学…。
<0194> 本来、この時間に習うはずだった三角関数云々に比べたら、よっぽど価値があるに違いない。許せ、数学…。

// <0195> 小鳥
<0195> 小鳥

// <0196> 「本当に可愛いねぇ。ほら、ちーちゃんも抱いてみて？　柔らかくて温かくて可愛いよ～」
<0196> 「本当に可愛いねぇ。ほら、ちーちゃんも抱いてみて？　柔らかくて温かくて可愛いよ～」

// <0197> ちはや
<0197> ちはや

// <0198> 「わ、私は別にいいです。別に抱きたくなんかっ、…わわ」
<0198> 「わ、私は別にいいです。別に抱きたくなんかっ、…わわ」

// <0199> 猫に心を許すのが急に恥ずかしいことに思えたのか、ちはやは即席なツンデレでそれを固辞する。
<0199> 猫に心を許すのが急に恥ずかしいことに思えたのか、ちはやは即席なツンデレでそれを固辞する。

// <0200> でも、本当は抱きたいと顔にありありと書いてあったので、小鳥はシャー猫を無理やり押し付けた。
<0200> でも、本当は抱きたいと顔にありありと書いてあったので、小鳥はシャー猫を無理やり押し付けた。

// <0201> 胸元に押し付けられてしまえば、もうあとはその柔らかさの虜だ。
<0201> 胸元に押し付けられてしまえば、もうあとはその柔らかさの虜だ。

// <0202> ちはや
<0202> ちはや

// <0203> 「…ふわ～～。…や、柔らかい。かわいいい……」
<0203> 「…ふわ～～。…や、柔らかい。かわいいい……」

// <0204> シャー猫
<0204> シャー猫

// <0205> 「………」
<0205> 「………」

// <0206> 素直でない者同士、仲良くやれているようだな。
<0206> 素直でない者同士、仲良くやれているようだな。

// <0207> ちはやもシャー猫も、これを機にぜひ、素直さを学んでほしいものだ。
<0207> ちはやもシャー猫も、これを機にぜひ、素直さを学んでほしいものだ。

// <0208> ちはや
<0208> ちはや

// <0209> 「ほーらごろごろごろ」
<0209> 「ほーらごろごろごろ」

// <0210> シャー猫
<0210> シャー猫

// <0211> 「………」
<0211> 「………」

// <0212> 馴染みまくってる！？
<0212> 馴染みまくってる！？

// <0213> 瑚太朗
<0213> 瑚太朗

// <0214> 「あの凶暴なシャー猫を手なずけるとは…」
<0214> 「あの凶暴なシャー猫を手なずけるとは…」

// <0215> 小鳥
<0215> 小鳥

// <0216> 「ちーちゃん才能ある？」
<0216> 「ちーちゃん才能ある？」

// <0217> ちはや
<0217> ちはや

// <0218> 「いえ、別に普通にやってるだけですけど」
<0218> 「いえ、別に普通にやってるだけですけど」

// <0219> ルチア
<0219> ルチア

// <0220> 「うわ、これは何事だ…！？　こら、授業時間中に何の騒ぎなのか！」
<0220> 「うわ、これは何事だ…！？　こら、授業時間中に何の騒ぎなのか！」

// <0221> 瑚太朗
<0221> 瑚太朗

// <0222> 「委員長か、大変な騒ぎだぞ。ネコ科の猛獣が２匹も紛れ込んで、教室中が大パニックだ」
<0222> 「委員長か、大変な騒ぎだぞ。ネコ科の猛獣が２匹も紛れ込んで、教室中が大パニックだ」

// <0223> ルチア
<0223> ルチア

// <0224> 「も、猛獣とな！？」
<0224> 「も、猛獣とな！？」

// <0225> 瑚太朗
<0225> 瑚太朗

// <0226> 「あぁ、腹を空かせた貪欲な猛獣だ。すでに何人もが食い散らかされた」
<0226> 「あぁ、腹を空かせた貪欲な猛獣だ。すでに何人もが食い散らかされた」

// <0227> 何人もの弁当が、だが。
<0227> 何人もの弁当が、だが。

// <0228> 委員長は目を白黒させたが、すぐに事態を把握し、俺の頭を小突く。
<0228> 委員長は目を白黒させたが、すぐに事態を把握し、俺の頭を小突く。

// <0229> ルチア
<0229> ルチア

// <0230> 「悪質な冗談は止めろ。ちょっと信じたぞ」
<0230> 「悪質な冗談は止めろ。ちょっと信じたぞ」

// <0231> 瑚太朗
<0231> 瑚太朗

// <0232> 「事実だったら、その純白の拳で立ち向かうつもりだったのかよ…」
<0232> 「事実だったら、その純白の拳で立ち向かうつもりだったのかよ…」

// <0233> ルチア
<0233> ルチア

// <0234> 「それがクラス委員長の務めだっ」
<0234> 「それがクラス委員長の務めだっ」

// <0235> 瑚太朗
<0235> 瑚太朗

// <0236> 「…麻酔銃がない限り、避難誘導程度に留めることをお奨めします」
<0236> 「…麻酔銃がない限り、避難誘導程度に留めることをお奨めします」

// <0237> 小鳥
<0237> 小鳥

// <0238> 「おや、委員長。それで、先生はどうしたのかねぇ？」
<0238> 「おや、委員長。それで、先生はどうしたのかねぇ？」

// <0239> ルチア
<0239> ルチア

// <0240> 「先生は所用でもう少し遅れるそうだ。それまで自習しているようにとのことっ」
<0240> 「先生は所用でもう少し遅れるそうだ。それまで自習しているようにとのことっ」

// <0241> ルチア
<0241> ルチア

// <0242> 「ほら、みんなも席へ戻って教科書を開け！　休み時間じゃないんだぞ…！」
<0242> 「ほら、みんなも席へ戻って教科書を開け！　休み時間じゃないんだぞ…！」

// <0243> ちはや
<0243> ちはや

// <0244> 「えー…こんなに可愛いし、もうちょっといいじゃないですかー」
<0244> 「えー…こんなに可愛いし、もうちょっといいじゃないですかー」

// <0245> ルチア
<0245> ルチア

// <0246> 「可愛くても可愛くなくても学校では駄目だ！　鳳さんと神戸さんはその猫たちを昇降口で放してくるようにっ」
<0246> 「可愛くても可愛くなくても学校では駄目だ！　鳳さんと神戸さんはその猫たちを昇降口で放してくるようにっ」

// <0247> ちはや
<0247> ちはや

// <0248> 「じゃあもうちょっとだけでもー」
<0248> 「じゃあもうちょっとだけでもー」

// <0249> ルチア
<0249> ルチア

// <0250> 「私が来るまでの間、たっぷり遊んでいたのだろうがっ」
<0250> 「私が来るまでの間、たっぷり遊んでいたのだろうがっ」

// <0251> ちはや
<0251> ちはや

// <0252> 「私はついさっき抱かせてもらったばかりなんですよー」
<0252> 「私はついさっき抱かせてもらったばかりなんですよー」

// <0253> ちはやは別に抱きたくないとか言ってたくせに、一度抱いたら離さないつもりらしいな。
<0253> ちはやは別に抱きたくないとか言ってたくせに、一度抱いたら離さないつもりらしいな。

// <0254> 瑚太朗
<0254> 瑚太朗

// <0255> 「委員長もちょっと抱いてみろよ。猫にしかない癒し成分があるそうだぜ」
<0255> 「委員長もちょっと抱いてみろよ。猫にしかない癒し成分があるそうだぜ」

// <0256> ルチア
<0256> ルチア

// <0257> 「そんな成分、聞いたこともないっ」
<0257> 「そんな成分、聞いたこともないっ」

// <0258> 瑚太朗
<0258> 瑚太朗

// <0259> 「委員長みたいな、ちょっとゆとりのない人間には欠乏がちな大切な成分だ。騙されたと思って抱いてみろよ」
<0259> 「委員長みたいな、ちょっとゆとりのない人間には欠乏がちな大切な成分だ。騙されたと思って抱いてみろよ」

// <0260> ルチア
<0260> ルチア

// <0261> 「いい、いいっ。動物は嫌いなんだ、遠慮する…！」
<0261> 「いい、いいっ。動物は嫌いなんだ、遠慮する…！」

// <0262> 小鳥
<0262> 小鳥

// <0263> 「あれ、委員長って猫は嫌いなの？」
<0263> 「あれ、委員長って猫は嫌いなの？」

// <0264> ルチア
<0264> ルチア

// <0265> 「猫に限らず、動物全般は苦手だっ。不潔だ！」
<0265> 「猫に限らず、動物全般は苦手だっ。不潔だ！」

// <0266> ちはや
<0266> ちはや

// <0267> 「むっ…不潔って、それはあんまりじゃないですっ？　こんなに可愛いのにひどいじゃないですかっ」
<0267> 「むっ…不潔って、それはあんまりじゃないですっ？　こんなに可愛いのにひどいじゃないですかっ」

// <0268> 瑚太朗
<0268> 瑚太朗

// <0269> 「やれやれ。委員長も自分に素直になれないタイプみたいだな」
<0269> 「やれやれ。委員長も自分に素直になれないタイプみたいだな」

// <0270> 瑚太朗
<0270> 瑚太朗

// <0271> 「抱けばわかるぜ、抱けば～。体に教えてやるぜ、ぐっへっへー」
<0271> 「抱けばわかるぜ、抱けば～。体に教えてやるぜ、ぐっへっへー」

// <0272> こいつもちはやと同じだ。口では嫌がっていても、抱けばコロリとその虜！
<0272> こいつもちはやと同じだ。口では嫌がっていても、抱けばコロリとその虜！

