// <0000> 
<0000> 

// <0001> 
<0001> 

// <0002> BS_DT_A
<0002> BS_DT_A
// <0121> 「どうした？　揃って陰気な顔をして」
<0121> 「どうした？　揃って陰気な顔をして」

// <0122> 瑚太朗
<0122> 瑚太朗

// <0123> 「…ヘビィな問題を持てあましてたとこ」
<0123> 「…ヘビィな問題を持てあましてたとこ」

// <0124> 
<0124> 

// <0125> ちはや
<0125> ちはや

// <0126> 「…井上さんの件、かなり噂になってますもんね」
<0126> 「…井上さんの件、かなり噂になってますもんね」

// <0127> ルチア
<0127> ルチア

// <0128> 「無理もない。委員会でも議題になっていたくらいだからな」
<0128> 「無理もない。委員会でも議題になっていたくらいだからな」

// <0129> 小鳥
<0129> 小鳥

// <0130> 「やっぱりみんな聞いてたんだね」
<0130> 「やっぱりみんな聞いてたんだね」

// <0131> 静流
<0131> 静流

// <0132> 「クラスもその話でもちきりだ」
<0132> 「クラスもその話でもちきりだ」

// <0133> 朱音
<0133> 朱音

// <0134> 「うちの学校としては、とても大きな事件だからよ」
<0134> 「うちの学校としては、とても大きな事件だからよ」

// <0135> ルチア
<0135> ルチア

// <0136> 「中途半端に隠すより、学校側から正式に発表してもらった方が、皆の気分も落ち着く…という意見も多い」
<0136> 「中途半端に隠すより、学校側から正式に発表してもらった方が、皆の気分も落ち着く…という意見も多い」

// <0137> ルチア
<0137> ルチア

// <0138> 「とはいえ、そうそう大人に英断は求められないな」
<0138> 「とはいえ、そうそう大人に英断は求められないな」

// <0139> 静流
<0139> 静流

// <0140> 「井上さん…いいやつだった…」
<0140> 「井上さん…いいやつだった…」

// <0141> 静流
<0141> 静流

// <0142> 「心配でならない…」
<0142> 「心配でならない…」

// <0143> 瑚太朗
<0143> 瑚太朗

// <0144> 「おまえ知り合いなのか？」
<0144> 「おまえ知り合いなのか？」

// <0145> 静流
<0145> 静流

// <0146> 「………」
<0146> 「………」

// <0147> 当然でしょう？　という顔をする。
<0147> 当然でしょう？　という顔をする。

// <0148> 意外だ…
<0148> 意外だ…

// <0149> 静流
<0149> 静流

// <0150> 「なんか話しかけてきた」
<0150> 「なんか話しかけてきた」

// <0151> 静流
<0151> 静流

// <0152> 「お菓子をくれた…」
<0152> 「お菓子をくれた…」

// <0153> 瑚太朗
<0153> 瑚太朗

// <0154> 「ほう…」
<0154> 「ほう…」

// <0155> 瑚太朗
<0155> 瑚太朗

// <0156> 「それでぺらぺら話したというわけかい、静流さん」
<0156> 「それでぺらぺら話したというわけかい、静流さん」

// <0157> 静流
<0157> 静流

// <0158> 「うむ…ぺらぺら話した」
<0158> 「うむ…ぺらぺら話した」

// <0159> 静流
<0159> 静流

// <0160> 「コタローのこといっぱい話した。とても喜んでくれた…」
<0160> 「コタローのこといっぱい話した。とても喜んでくれた…」

// <0161> 静流
<0161> 静流

// <0162> 「そんな井上さんが…」
<0162> 「そんな井上さんが…」

// <0163> 瑚太朗
<0163> 瑚太朗

// <0164> 「………」
<0164> 「………」

// <0165> こいつがニュースソースかよ…
<0165> こいつがニュースソースかよ…

// <0166> 瑚太朗
<0166> 瑚太朗

// <0167> 「俺の携帯に小さな機械を仕掛けたのおまえだろ」
<0167> 「俺の携帯に小さな機械を仕掛けたのおまえだろ」

// <0168> 井上から電話があった日、案の定取り付けられていたものだ。
<0168> 井上から電話があった日、案の定取り付けられていたものだ。

// <0169> 静流
<0169> 静流

// <0170> 「照れ屋だからこっそりつけてやれといわれた」
<0170> 「照れ屋だからこっそりつけてやれといわれた」

// <0171> 瑚太朗
<0171> 瑚太朗

// <0172> 「ああ、見つけ出してレンジでチンしといたよ」
<0172> 「ああ、見つけ出してレンジでチンしといたよ」

// <0173> 静流
<0173> 静流

// <0174> 「レンジ…？」
<0174> 「レンジ…？」

// <0175> 瑚太朗
<0175> 瑚太朗

// <0176> 「あれはそうするのが一番ナウいんだよ」
<0176> 「あれはそうするのが一番ナウいんだよ」

// <0177> 静流
<0177> 静流

// <0178> 「なうなやんぐにばかうけ…？」
<0178> 「なうなやんぐにばかうけ…？」

// <0179> そんな静流の愛嬌も、室内の空気を賑わすには至らず。
<0179> そんな静流の愛嬌も、室内の空気を賑わすには至らず。

// <0180> 瑚太朗
<0180> 瑚太朗

// <0181> 「捜索状況が知りたい」
<0181> 「捜索状況が知りたい」

// <0182> 朱音
<0182> 朱音

// <0183> 「芳しくないわ」
<0183> 「芳しくないわ」

// <0184> 井上の移動したルートもいまだ判然としないらしい。
<0184> 井上の移動したルートもいまだ判然としないらしい。

// <0185> 昔の薬品が埋められた場所、という有力情報は伝えてあるが、それがどこかはもう調べようがないという。
<0185> 昔の薬品が埋められた場所、という有力情報は伝えてあるが、それがどこかはもう調べようがないという。

// <0186> 関係者全員死亡。全記録散逸。
<0186> 関係者全員死亡。全記録散逸。

// <0187> 世の中って意外と雑だ。
<0187> 世の中って意外と雑だ。

// <0188> なら井上はどこで情報を得たのか？
<0188> なら井上はどこで情報を得たのか？

// <0189> 瑚太朗
<0189> 瑚太朗

// <0190> （あいつの情報収集能力の高さが、裏目に出たか）
<0190> （あいつの情報収集能力の高さが、裏目に出たか）

// <0191> 朱音
<0191> 朱音

// <0192> 「捜索隊の方も行き詰まっていて、ご両親との話し合いの結果、明日の夕方で捜索を一度中断するそうよ」
<0192> 「捜索隊の方も行き詰まっていて、ご両親との話し合いの結果、明日の夕方で捜索を一度中断するそうよ」

// <0193> 小鳥
<0193> 小鳥

// <0194> 「こんなに早く？」
<0194> 「こんなに早く？」

// <0195> 朱音
<0195> 朱音

// <0196> 「金銭の問題が出たそうよ」
<0196> 「金銭の問題が出たそうよ」

// <0197> 小鳥
<0197> 小鳥

// <0198> 「金銭？」
<0198> 「金銭？」

// <0199> 朱音
<0199> 朱音

// <0200> 「警察と消防、民間の有志とが共同で捜索に当たっていて、これ自体に請求は発生しないのだけれど…」
<0200> 「警察と消防、民間の有志とが共同で捜索に当たっていて、これ自体に請求は発生しないのだけれど…」

// <0201> 静流
<0201> 静流

// <0202> 「どうして？」
<0202> 「どうして？」

// <0203> 朱音
<0203> 朱音

// <0204> 「血税」
<0204> 「血税」

// <0205> ちはや
<0205> ちはや

// <0206> 「なのにお金の問題が？」
<0206> 「なのにお金の問題が？」

// <0207> 朱音
<0207> 朱音

// <0208> 「…大勢の人間が家族のために行動してくれて、諸費用を受け持たないわけにはいかないでしょう？」
<0208> 「…大勢の人間が家族のために行動してくれて、諸費用を受け持たないわけにはいかないでしょう？」

// <0209> 小鳥
<0209> 小鳥

// <0210> 「あ、そうですね…」
<0210> 「あ、そうですね…」

// <0211> 朱音
<0211> 朱音

// <0212> 「燃料代と炊き出し代だけでも馬鹿にならないはずよ」
<0212> 「燃料代と炊き出し代だけでも馬鹿にならないはずよ」

// <0213> 朱音
<0213> 朱音

// <0214> 「数十人分、それが５日」
<0214> 「数十人分、それが５日」

// <0215> 瑚太朗
<0215> 瑚太朗

// <0216> 「金銭的限度線に来ちゃったのか、井上の親…」
<0216> 「金銭的限度線に来ちゃったのか、井上の親…」

// <0217> 娘がいなくなって、その上、金の問題まで考えなくちゃいけないだなんて。
<0217> 娘がいなくなって、その上、金の問題まで考えなくちゃいけないだなんて。

// <0218> 親御さん、内心きついどころの騒ぎじゃないだろうな。
<0218> 親御さん、内心きついどころの騒ぎじゃないだろうな。

// <0219> 小鳥
<0219> 小鳥

// <0220> 「でもそれじゃ…井上さんは…？」
<0220> 「でもそれじゃ…井上さんは…？」

// <0221> ルチア
<0221> ルチア

// <0222> 「事実上の死亡認定ということかな」
<0222> 「事実上の死亡認定ということかな」

// <0223> 瑚太朗
<0223> 瑚太朗

// <0224> 「………」
<0224> 「………」

// <0225> 井上はわりと無礼千万なヤツだった。
<0225> 井上はわりと無礼千万なヤツだった。

// <0226> 勝手に人にライバル心燃やしちゃってさ…。
<0226> 勝手に人にライバル心燃やしちゃってさ…。

// <0227> だけど森で遭難しなければならないほど、イヤなヤツでもないんだよな…。
<0227> だけど森で遭難しなければならないほど、イヤなヤツでもないんだよな…。

// <0228> 小鳥
<0228> 小鳥

// <0229> 「それで会長さん、今後どうするんですか？」
<0229> 「それで会長さん、今後どうするんですか？」

// <0230> 朱音
<0230> 朱音

// <0231> 「要請に従うつもりよ」
<0231> 「要請に従うつもりよ」

// <0232> 朱音
<0232> 朱音

// <0233> 「オカルト研究会は解散ということになるわね」
<0233> 「オカルト研究会は解散ということになるわね」

// <0234> 静流
<0234> 静流

// <0235> 「………！」
<0235> 「………！」

// <0236> 瑚太朗
<0236> 瑚太朗

// <0237> 「鵜呑みっすか！？」
<0237> 「鵜呑みっすか！？」

// <0238> 朱音
<0238> 朱音

// <0239> 「理由は、すでに話したとおりよ」
<0239> 「理由は、すでに話したとおりよ」

// <0240> 朱音
<0240> 朱音

// <0241> 「妥当な判断だと思うけれど…」
<0241> 「妥当な判断だと思うけれど…」

// <0242> 瑚太朗
<0242> 瑚太朗

// <0243> 「そんなのって…！」
<0243> 「そんなのって…！」

// <0244> 俺だって空気を読まずにはしゃぎたいわけじゃない。
<0244> 俺だって空気を読まずにはしゃぎたいわけじゃない。

// <0245> ただ責任を誰かに押しつけるみたいなやり口が、嫌なだけだ。
<0245> ただ責任を誰かに押しつけるみたいなやり口が、嫌なだけだ。

// <0246> 誰が納得できるっていうんだ？
<0246> 誰が納得できるっていうんだ？

// <0247> オカ研のメンバーは、ひとりも納得しないだろう。
<0247> オカ研のメンバーは、ひとりも納得しないだろう。

// <0248> …そう思っていた。
<0248> …そう思っていた。

// <0249> ちはや
<0249> ちはや

// <0250> 「仕方ないんでしょうか…」
<0250> 「仕方ないんでしょうか…」

// <0251> ルチア
<0251> ルチア

// <0252> 「気にする必要はないと思うが…まあトップの判断には従おう」
<0252> 「気にする必要はないと思うが…まあトップの判断には従おう」

// <0253> 誰も…
<0253> 誰も…

// <0254> 静流
<0254> 静流

// <0255> 「ちょっとざんねんだ」
<0255> 「ちょっとざんねんだ」

// <0256> 小鳥
<0256> 小鳥

// <0257> 「街の緑化運動も自粛なのかな…」
<0257> 「街の緑化運動も自粛なのかな…」

// <0258> 執着したりは…
<0258> 執着したりは…

// <0259> 朱音
<0259> 朱音

// <0260> 「お祭り騒ぎもおしまいのようね」
<0260> 「お祭り騒ぎもおしまいのようね」

// <0261> しなかった…
<0261> しなかった…

// <0262> 小鳥
<0262> 小鳥

// <0263> 「部室使えないんなら、私物持ち帰らないと」
<0263> 「部室使えないんなら、私物持ち帰らないと」

// <0264> ちはや
<0264> ちはや

// <0265> 「そうですね、量が少し多いですけど…」
<0265> 「そうですね、量が少し多いですけど…」

// <0266> 静流
<0266> 静流

// <0267> 「………」
<0267> 「………」

// <0268> ルチア
<0268> ルチア

// <0269> 「さんざん引っ張り回されたが、ようやく慌ただしい日々も終わりか」
<0269> 「さんざん引っ張り回されたが、ようやく慌ただしい日々も終わりか」

// <0270> 瑚太朗
<0270> 瑚太朗

// <0271> 「………」
<0271> 「………」

// <0272> 奇妙な光景だった。
<0272> 奇妙な光景だった。

// <0273> 今まで一緒に築いてきたものが、あっさり崩れようとしている。
<0273> 今まで一緒に築いてきたものが、あっさり崩れようとしている。

// <0274> なのに誰も抗おうとはしないのだ。
<0274> なのに誰も抗おうとはしないのだ。

// <0275> ドライに受け入れている。
<0275> ドライに受け入れている。

// <0276> 理解できなかった。
<0276> 理解できなかった。

// <0277> …誰にとっても大事な空間だったはずだ。
<0277> …誰にとっても大事な空間だったはずだ。

// <0278> 瑚太朗
<0278> 瑚太朗

// <0279> 「なあ、みんな」
<0279> 「なあ、みんな」

// <0280> でももしかすると俺以外には…
<0280> でももしかすると俺以外には…

// <0281> 瑚太朗
<0281> 瑚太朗

// <0282> 「えらいあっさり引き下がるね…」
<0282> 「えらいあっさり引き下がるね…」

// <0283> ルチア
<0283> ルチア

// <0284> 「どうしようもないことだからな」
<0284> 「どうしようもないことだからな」

// <0285> と肩をすくめる。
<0285> と肩をすくめる。

// <0286> ちはや
<0286> ちはや

// <0287> 「朱音さんの命令ですからねえ…」
<0287> 「朱音さんの命令ですからねえ…」

// <0288> いつもの調子で。
<0288> いつもの調子で。

// <0289> 瑚太朗
<0289> 瑚太朗

// <0290> 「そうだけど…」
<0290> 「そうだけど…」

// <0291> 小鳥
<0291> 小鳥

// <0292> 「自粛ムードだもんねぇ」
<0292> 「自粛ムードだもんねぇ」

// <0293> 仕方ないとため息をつく。
<0293> 仕方ないとため息をつく。

// <0294> 日常の延長線みたいな仕草で。
<0294> 日常の延長線みたいな仕草で。

// <0295> 瑚太朗
<0295> 瑚太朗

// <0296> 「自粛はいいさ」
<0296> 「自粛はいいさ」

// <0297> 瑚太朗
<0297> 瑚太朗

// <0298> 「けど…これって単なる生贄なんじゃないかなって思うんだけど…みんなどう思うの？」
<0298> 「けど…これって単なる生贄なんじゃないかなって思うんだけど…みんなどう思うの？」

// <0299> 静流
<0299> 静流

// <0300> 「ストレイシープ…」
<0300> 「ストレイシープ…」

// <0301> ルチア
<0301> ルチア

// <0302> 「…うん、スケープゴートだな」
<0302> 「…うん、スケープゴートだな」

// <0303> 瑚太朗
<0303> 瑚太朗

// <0304> 「………」
<0304> 「………」

// <0305> ルチア
<0305> ルチア

// <0306> 「オカ研を生贄にして、学校側としては本件に関する適切な処分を下した、と保護者に説明できるだろう」
<0306> 「オカ研を生贄にして、学校側としては本件に関する適切な処分を下した、と保護者に説明できるだろう」

// <0307> 瑚太朗
<0307> 瑚太朗

// <0308> 「…納得いかないんだけど」
<0308> 「…納得いかないんだけど」

// <0309> 朱音
<0309> 朱音

// <0310> 「学校側の意思は固いわよ？」
<0310> 「学校側の意思は固いわよ？」

// <0311> 瑚太朗
<0311> 瑚太朗

// <0312> 「でも、ここは大事な…」
<0312> 「でも、ここは大事な…」

// <0313> 小鳥
<0313> 小鳥

// <0314> 「大事な？」
<0314> 「大事な？」

// <0315> 瑚太朗
<0315> 瑚太朗

// <0316> 「俺たちの居場所じゃん？　まだはじまったばっかだけどさ…良い流れは作れてきたじゃん？」
<0316> 「俺たちの居場所じゃん？　まだはじまったばっかだけどさ…良い流れは作れてきたじゃん？」

// <0317> 瑚太朗
<0317> 瑚太朗

// <0318> 「それなくなろうとしてんのよ？　全部ゼロになろうとしてる」
<0318> 「それなくなろうとしてんのよ？　全部ゼロになろうとしてる」

// <0319> 朱音
<0319> 朱音

// <0320> 「オカ研は途中で一度解散しているのよ」
<0320> 「オカ研は途中で一度解散しているのよ」

// <0321> 朱音
<0321> 朱音

// <0322> 「守るべき伝統や伝えるべき精神もない、からっぽのサークルだわ」
<0322> 「守るべき伝統や伝えるべき精神もない、からっぽのサークルだわ」

// <0323> 瑚太朗
<0323> 瑚太朗

// <0324> 「いや、オカ研って組織を守りたいわけじゃなくて…」
<0324> 「いや、オカ研って組織を守りたいわけじゃなくて…」

// <0325> 瑚太朗
<0325> 瑚太朗

// <0326> 「つまりさ…」
<0326> 「つまりさ…」

// <0327> ほどよい言葉はなかなか見つからない。
<0327> ほどよい言葉はなかなか見つからない。

// <0328> 語彙がないから。
<0328> 語彙がないから。

// <0329> パッと浮かぶのは、どれも恥ずかしいものばかりだ。
<0329> パッと浮かぶのは、どれも恥ずかしいものばかりだ。

// <0330> だけどそいつを口にするしかないみたいだ。
<0330> だけどそいつを口にするしかないみたいだ。

// <0331> 瑚太朗
<0331> 瑚太朗

// <0332> 「仲間じゃん！」
<0332> 「仲間じゃん！」

// <0333> 瑚太朗
<0333> 瑚太朗

// <0334> 「アミーゴじゃん、絆じゃん、友情じゃん」
<0334> 「アミーゴじゃん、絆じゃん、友情じゃん」

// <0335> 勢いづいてしまい、思いついた全部の恥ずかしい単語を炸裂させてしまった。
<0335> 勢いづいてしまい、思いついた全部の恥ずかしい単語を炸裂させてしまった。

// <0336> 皆に笑われるようなことはなかった。
<0336> 皆に笑われるようなことはなかった。

// <0337> けど全員が困ったような顔をした。
<0337> けど全員が困ったような顔をした。

// <0338> …ショックだった。
<0338> …ショックだった。

// <0339> 俺はまるで、現実味のないわがままを口にして母親を困らせている子供だった。
<0339> 俺はまるで、現実味のないわがままを口にして母親を困らせている子供だった。

// <0340> ルチア
<0340> ルチア

// <0341> 「…つまり天王寺瑚太朗はこう言いたい」
<0341> 「…つまり天王寺瑚太朗はこう言いたい」

// <0342> ルチア
<0342> ルチア

// <0343> 「オカ研というのは単なるＢ級サークルなどではない」
<0343> 「オカ研というのは単なるＢ級サークルなどではない」

// <0344> ルチア
<0344> ルチア

// <0345> 「ひとときをともにする若者らの特権的な空間であり、堅守せねばならぬ場所であり、集うメンバーたちの尊い絆そのものである、と」
<0345> 「ひとときをともにする若者らの特権的な空間であり、堅守せねばならぬ場所であり、集うメンバーたちの尊い絆そのものである、と」

// <0346> 瑚太朗
<0346> 瑚太朗

// <0347> 「単語わざとクサくしてるだろ？　…けどまあ、そういうことだよ」
<0347> 「単語わざとクサくしてるだろ？　…けどまあ、そういうことだよ」

// <0348> 瑚太朗
<0348> 瑚太朗

// <0349> 「なあ、みんなもそうだろ？」
<0349> 「なあ、みんなもそうだろ？」

// <0350> 小鳥
<0350> 小鳥

// <0351> 「もちろんそうだと思うよ」
<0351> 「もちろんそうだと思うよ」

// <0352> ちはや
<0352> ちはや

// <0353> 「そうですねえ…私たち友達だと思いますけど」
<0353> 「そうですねえ…私たち友達だと思いますけど」

// <0354> 静流
<0354> 静流

// <0355> 「………」
<0355> 「………」

// <0356> 静流も頷く。
<0356> 静流も頷く。

// <0357> 瑚太朗
<0357> 瑚太朗

// <0358> 「でも部室に集まるなってことは、これからはバラバラになるってことで」
<0358> 「でも部室に集まるなってことは、これからはバラバラになるってことで」

// <0359> 瑚太朗
<0359> 瑚太朗

// <0360> 「今まで通りにつるむってわけには行かなくなるし…調査だってできない」
<0360> 「今まで通りにつるむってわけには行かなくなるし…調査だってできない」

// <0361> 瑚太朗
<0361> 瑚太朗

// <0362> 「だから俺…」
<0362> 「だから俺…」

// <0363> ずっと一緒にいたい。
<0363> ずっと一緒にいたい。

// <0364> 少なくとも学校を出るまでは、ここに集っていたい。
<0364> 少なくとも学校を出るまでは、ここに集っていたい。

// <0365> スクープなんて取れなくてもいい。
<0365> スクープなんて取れなくてもいい。

