// <0000> 
<0000> 

// <0001> 
<0001> 

// <0002> BS_DT_A
<0002> BS_DT_A
// <0112> 今度はかすれた音。
<0112> 今度はかすれた音。

// <0113> ？？＿静流＿体験版
<0113> ？？＿静流＿体験版

// <0114> 「………」
<0114> 「………」

// <0115> ………。
<0115> ………。

// <0116> 振り返って見れば、俺の肩までもない、ちっこい女子。
<0116> 振り返って見れば、俺の肩までもない、ちっこい女子。

// <0117> いろいろと特徴的なパーツがそろってるその姿は、すぐにそれとわかる印象深さ。
<0117> いろいろと特徴的なパーツがそろってるその姿は、すぐにそれとわかる印象深さ。

// <0118> ちなみに、俺の顔見知り。
<0118> ちなみに、俺の顔見知り。

// <0119> ？？＿静流＿体験版
<0119> ？？＿静流＿体験版

// <0120> 「むむ…」
<0120> 「むむ…」

// <0121> その顔見知りは一言呻くと、すう、と精一杯息を吸い込む。
<0121> その顔見知りは一言呻くと、すう、と精一杯息を吸い込む。

// <0122> ぷひゅるー。
<0122> ぷひゅるー。

// <0123> 一番情けない音が響いた。
<0123> 一番情けない音が響いた。

// <0124> ？？＿静流＿体験版
<0124> ？？＿静流＿体験版

// <0125> 「………？」
<0125> 「………？」

// <0126> 笛をとんとん、と叩く。
<0126> 笛をとんとん、と叩く。

// <0127> 壊れているんだろうか。
<0127> 壊れているんだろうか。

// <0128> 声を掛けることは簡単だが…敢えて無視してみたらどうなるだろう。
<0128> 声を掛けることは簡単だが…敢えて無視してみたらどうなるだろう。

// <0129> ちょっとした好奇心で、気づかない振りをして立ち去ることにする。
<0129> ちょっとした好奇心で、気づかない振りをして立ち去ることにする。

// <0130> ？？＿静流＿体験版
<0130> ？？＿静流＿体験版

// <0131> 「……！」
<0131> 「……！」

// <0132> ぷす―――。
<0132> ぷす―――。

// <0133> ぷひゅ
<0133> ぷひゅ

// <0134> ぷひゅっ。
<0134> ぷひゅっ。

// <0135> ぷすっ！
<0135> ぷすっ！

// <0136> 　
<0136> 　

// <0137> ぷすっ！！
<0137> ぷすっ！！

// <0138> 　ぷすーっ！！！
<0138> 　ぷすーっ！！！

// <0139> どうやら大慌てで一生懸命笛を吹こうとしているようだ。
<0139> どうやら大慌てで一生懸命笛を吹こうとしているようだ。

// <0140> ？？＿静流＿体験版
<0140> ？？＿静流＿体験版

// <0141> 「………」
<0141> 「………」

// <0142> いったいどうしちまったんだ、お前は…という表情で笛を見つめる。
<0142> いったいどうしちまったんだ、お前は…という表情で笛を見つめる。

// <0143> さすがに放置するのも可哀想になってきた。
<0143> さすがに放置するのも可哀想になってきた。

// <0144> 瑚太朗＿体験版
<0144> 瑚太朗＿体験版

// <0145> 「えーと…」
<0145> 「えーと…」

// <0146> 瑚太朗＿体験版
<0146> 瑚太朗＿体験版

// <0147> 「何をしているんだいお嬢さん」
<0147> 「何をしているんだいお嬢さん」

// <0148> ？？＿静流＿体験版
<0148> ？？＿静流＿体験版

// <0149> 「むぅ…」
<0149> 「むぅ…」

// <0150> 笛が鳴らなくて困っているらしい。
<0150> 笛が鳴らなくて困っているらしい。

// <0151> 瑚太朗＿体験版
<0151> 瑚太朗＿体験版

// <0152> 「見せてみな」
<0152> 「見せてみな」

// <0153> ？？＿静流＿体験版
<0153> ？？＿静流＿体験版

// <0154> 「………」
<0154> 「………」

// <0155> ちょっと待った、と手で示し、水道場へ向かう。
<0155> ちょっと待った、と手で示し、水道場へ向かう。

// <0156> じゃばー、と笛に水を流す。
<0156> じゃばー、と笛に水を流す。

// <0157> 瑚太朗＿体験版
<0157> 瑚太朗＿体験版

// <0158> 「………」
<0158> 「………」

// <0159> ハンカチで水をふき取ってから、はいと俺に手渡した。
<0159> ハンカチで水をふき取ってから、はいと俺に手渡した。

// <0160> よく球技なんかで審判が使うような、金属製のホイッスルだ。
<0160> よく球技なんかで審判が使うような、金属製のホイッスルだ。

// <0161> 見ると、当然中に水がたまっている。これじゃまともに鳴らない。
<0161> 見ると、当然中に水がたまっている。これじゃまともに鳴らない。

// <0162> 瑚太朗＿体験版
<0162> 瑚太朗＿体験版

// <0163> 「いいかい、お嬢さん」
<0163> 「いいかい、お嬢さん」

// <0164> 瑚太朗＿体験版
<0164> 瑚太朗＿体験版

// <0165> 「清潔にするのは結構だが、中に水がたまってちゃまともに鳴りやしない」
<0165> 「清潔にするのは結構だが、中に水がたまってちゃまともに鳴りやしない」

// <0166> 瑚太朗＿体験版
<0166> 瑚太朗＿体験版

// <0167> 「これ、使う前にも一回洗ったんじゃないかい」
<0167> 「これ、使う前にも一回洗ったんじゃないかい」

// <0168> ？？＿静流＿体験版
<0168> ？？＿静流＿体験版

// <0169> 「………！」
<0169> 「………！」

// <0170> おおう…目から鱗だ…という表情をする。
<0170> おおう…目から鱗だ…という表情をする。

// <0171> ひとまず、中の水を振り切ってから、再度渡す。
<0171> ひとまず、中の水を振り切ってから、再度渡す。

// <0172> ぴー。
<0172> ぴー。

// <0173> ？？＿静流＿体験版
<0173> ？？＿静流＿体験版

// <0174> 「お～…」
<0174> 「お～…」

// <0175> びし。ぴー。
<0175> びし。ぴー。

// <0176> 俺を指差してから笛を鳴らす。
<0176> 俺を指差してから笛を鳴らす。

// <0177> ？？＿静流＿体験版
<0177> ？？＿静流＿体験版

// <0178> 「警告」
<0178> 「警告」

// <0179> ？？＿静流＿体験版
<0179> ？？＿静流＿体験版

// <0180> 「ろーかを走ってはいけない」
<0180> 「ろーかを走ってはいけない」

// <0181> 本題に戻ったようだ。
<0181> 本題に戻ったようだ。

// <0182> 瑚太朗＿体験版
<0182> 瑚太朗＿体験版

// <0183> 「ん…」
<0183> 「ん…」

// <0184> 瑚太朗＿体験版
<0184> 瑚太朗＿体験版

// <0185> 「まあ、確かにちょっとは走ってたけど…」
<0185> 「まあ、確かにちょっとは走ってたけど…」

// <0186> ？？＿静流＿体験版
<0186> ？？＿静流＿体験版

// <0187> 「ろーかを走ってはいけません、と生徒手帳にも書かれてる」
<0187> 「ろーかを走ってはいけません、と生徒手帳にも書かれてる」

// <0188> 瑚太朗＿体験版
<0188> 瑚太朗＿体験版

// <0189> 「何でまたそんな警告を」
<0189> 「何でまたそんな警告を」

// <0190> ？？＿静流＿体験版
<0190> ？？＿静流＿体験版

// <0191> 「私はフーキーンだ」
<0191> 「私はフーキーンだ」

// <0192> 外国人のようだ。
<0192> 外国人のようだ。

// <0193> 正しくはフーキイインです。
<0193> 正しくはフーキイインです。

// <0194> 瑚太朗＿体験版
<0194> 瑚太朗＿体験版

// <0195> 「なるほど。お名前は？」
<0195> 「なるほど。お名前は？」

// <0196> ？？＿静流＿体験版
<0196> ？？＿静流＿体験版

// <0197> 「静流だ」
<0197> 「静流だ」

// <0198> 瑚太朗＿体験版
<0198> 瑚太朗＿体験版

// <0199> 「身長は？」
<0199> 「身長は？」

// <0200> 静流＿体験版
<0200> 静流＿体験版

// <0201> 「………」
<0201> 「………」

// <0202> １、４、９と両手で表す。
<0202> １、４、９と両手で表す。

// <0203> 瑚太朗＿体験版
<0203> 瑚太朗＿体験版

// <0204> 「体重」
<0204> 「体重」

// <0205> 静流＿体験版
<0205> 静流＿体験版

// <0206> 「………」
<0206> 「………」

// <0207> ３、９と両手で表す。
<0207> ３、９と両手で表す。

// <0208> 瑚太朗＿体験版
<0208> 瑚太朗＿体験版

// <0209> 「スリーサイズ」
<0209> 「スリーサイズ」

// <0210> 静流＿体験版
<0210> 静流＿体験版

// <0211> 「むむむ…」
<0211> 「むむむ…」

// <0212> 考え込む。
<0212> 考え込む。

// <0213> 瑚太朗＿体験版
<0213> 瑚太朗＿体験版

// <0214> 「いや、わからないならいい」
<0214> 「いや、わからないならいい」

// <0215> 実に素直な子です。
<0215> 実に素直な子です。

// <0216> 静流＿体験版
<0216> 静流＿体験版

// <0217> 「………」
<0217> 「………」

// <0218> ちょっと肩を落とす。
<0218> ちょっと肩を落とす。

// <0219> 答えられなかったのが残念らしい。
<0219> 答えられなかったのが残念らしい。

// <0220> 瑚太朗＿体験版
<0220> 瑚太朗＿体験版

// <0221> 「ちなみにそういうことを女の子が答えなくてもいいんだぞ」
<0221> 「ちなみにそういうことを女の子が答えなくてもいいんだぞ」

// <0222> 静流＿体験版
<0222> 静流＿体験版

// <0223> 「………」
<0223> 「………」

// <0224> なにい、そーなのかー、と納得する。
<0224> なにい、そーなのかー、と納得する。

// <0225> こんな感じに、時折遭遇しては何か俺にちょっかいを掛けてくるのが、この静流という後輩だ。
<0225> こんな感じに、時折遭遇しては何か俺にちょっかいを掛けてくるのが、この静流という後輩だ。

// <0226> 最初はなんかの会議で一緒だったことが出会いだったと思う。
<0226> 最初はなんかの会議で一緒だったことが出会いだったと思う。

// <0227> 誰かの代理で行った委員会だった。
<0227> 誰かの代理で行った委員会だった。

// <0228> そのときになんか気に入られたらしい。
<0228> そのときになんか気に入られたらしい。

// <0229> 眼帯をした姿が特徴的で、俺にしては珍しく顔もすぐに覚えられた。
<0229> 眼帯をした姿が特徴的で、俺にしては珍しく顔もすぐに覚えられた。

// <0230> …なんでつけてるのかは聞いたことがないけど。
<0230> …なんでつけてるのかは聞いたことがないけど。

// <0231> ずっとつけてる辺り、多分何か病気で目が悪いんだろう。
<0231> ずっとつけてる辺り、多分何か病気で目が悪いんだろう。

// <0232> 俺はそういうのは深く詮索しないことにしている。
<0232> 俺はそういうのは深く詮索しないことにしている。

// <0233> 瑚太朗＿体験版
<0233> 瑚太朗＿体験版

// <0234> 「で、そんな静流さんが何の用だい」
<0234> 「で、そんな静流さんが何の用だい」

// <0235> こいつを相手にしてるときの俺は、なんだかお兄さんっぽい。
<0235> こいつを相手にしてるときの俺は、なんだかお兄さんっぽい。

// <0236> ちょっと自覚はあるが、そういうＴＰＯなんだろう。
<0236> ちょっと自覚はあるが、そういうＴＰＯなんだろう。

// <0237> 静流＿体験版
<0237> 静流＿体験版

// <0238> 「………」
<0238> 「………」

// <0239> おおう、そうだった、と手をぽんと叩く。
<0239> おおう、そうだった、と手をぽんと叩く。

// <0240> 静流＿体験版
<0240> 静流＿体験版

// <0241> 「コタロー」
<0241> 「コタロー」

// <0242> ちなみに静流は最初に名乗った名前を律儀に呼び続けている。
<0242> ちなみに静流は最初に名乗った名前を律儀に呼び続けている。

// <0243> そのほうが気楽だから、とは言ったが、本人にとって先輩とか後輩とかはあんまり関係がないらしい。
<0243> そのほうが気楽だから、とは言ったが、本人にとって先輩とか後輩とかはあんまり関係がないらしい。

// <0244> 瑚太朗＿体験版
<0244> 瑚太朗＿体験版

// <0245> 「で、なんでしょ」
<0245> 「で、なんでしょ」

// <0246> 静流＿体験版
<0246> 静流＿体験版

// <0247> 「ろーかを走ってはいけない」
<0247> 「ろーかを走ってはいけない」

// <0248> 静流＿体験版
<0248> 静流＿体験版

// <0249> 「ろーかを走ってはいけません、と生徒手帳にも書かれてる」
<0249> 「ろーかを走ってはいけません、と生徒手帳にも書かれてる」

// <0250> さっきの言葉を繰り返す。
<0250> さっきの言葉を繰り返す。

// <0251> 瑚太朗＿体験版
<0251> 瑚太朗＿体験版

// <0252> 「何ページに？」
<0252> 「何ページに？」

// <0253> 静流＿体験版
<0253> 静流＿体験版

// <0254> 「………」
<0254> 「………」

// <0255> ふふん、仕方ないな、とばかりにポケットから生徒手帳を引っ張り出す。
<0255> ふふん、仕方ないな、とばかりにポケットから生徒手帳を引っ張り出す。

// <0256> ぱらぱらとめくる。
<0256> ぱらぱらとめくる。

// <0257> 静流＿体験版
<0257> 静流＿体験版

// <0258> 「………」
<0258> 「………」

// <0259> もう一回最初からめくる。
<0259> もう一回最初からめくる。

// <0260> 瑚太朗＿体験版
<0260> 瑚太朗＿体験版

// <0261> 「あのな…」
<0261> 「あのな…」

// <0262> 静流＿体験版
<0262> 静流＿体験版

// <0263> 「………？」
<0263> 「………？」

// <0264> 瑚太朗＿体験版
<0264> 瑚太朗＿体験版

// <0265> 「多分、そんな記述はどこにもないと思うんだわ」
<0265> 「多分、そんな記述はどこにもないと思うんだわ」

// <0266> 静流＿体験版
<0266> 静流＿体験版

// <0267> 「………！！」
<0267> 「………！！」

// <0268> なんということだ…という表情で目を見開く。
<0268> なんということだ…という表情で目を見開く。

// <0269> 小学生じゃあるまいし、そんなのはいちいち校則で定めたりもしない。
<0269> 小学生じゃあるまいし、そんなのはいちいち校則で定めたりもしない。

// <0270> 静流＿体験版
<0270> 静流＿体験版

// <0271> 「決め台詞が…」
<0271> 「決め台詞が…」

// <0272> そして、しょんぼりとうなだれる。
<0272> そして、しょんぼりとうなだれる。

// <0273> 他の風紀委員がやってたことを真似てるんだろうか…。
<0273> 他の風紀委員がやってたことを真似てるんだろうか…。

// <0274> きっと一番かっこいいせりふとして認識していたのだろう。
<0274> きっと一番かっこいいせりふとして認識していたのだろう。

// <0275> 瑚太朗＿体験版
<0275> 瑚太朗＿体験版

// <0276> 「でも、廊下を走っちゃいけないのは事実だな」
<0276> 「でも、廊下を走っちゃいけないのは事実だな」

// <0277> 静流＿体験版
<0277> 静流＿体験版

// <0278> 「………」
<0278> 「………」

// <0279> 同意してやると、そうだろそうだろ、とにこにこしながらこくこくと頷く。
<0279> 同意してやると、そうだろそうだろ、とにこにこしながらこくこくと頷く。

// <0280> 瑚太朗＿体験版
<0280> 瑚太朗＿体験版

// <0281> 「で、用事はそれだけかい？　フーキーンの静流さん」
<0281> 「で、用事はそれだけかい？　フーキーンの静流さん」

// <0282> 静流＿体験版
<0282> 静流＿体験版

// <0283> 「………」
<0283> 「………」

// <0284> ちょっと考える。
<0284> ちょっと考える。

// <0285> 笛をくわえる。
<0285> 笛をくわえる。

// <0286> ぴー。くるくる。びっ。
<0286> ぴー。くるくる。びっ。

// <0287> 笛を吹いて、胸の前で両手を交差回転させ、俺を指差す。
<0287> 笛を吹いて、胸の前で両手を交差回転させ、俺を指差す。

// <0288> 静流＿体験版
<0288> 静流＿体験版

// <0289> 「とらべりんぐー」
<0289> 「とらべりんぐー」

// <0290> ドリブルしないで三歩歩くと反則だ。
<0290> ドリブルしないで三歩歩くと反則だ。

// <0291> だが…。
<0291> だが…。

// <0292> 瑚太朗＿体験版
<0292> 瑚太朗＿体験版

// <0293> 「残念ながら俺はボールを持っていない」
<0293> 「残念ながら俺はボールを持っていない」

// <0294> 明らかにミスジャッジだった。
<0294> 明らかにミスジャッジだった。

// <0295> 静流＿体験版
<0295> 静流＿体験版

// <0296> 「………？」
<0296> 「………？」

// <0297> なんでしょう、という顔をする。
<0297> なんでしょう、という顔をする。

// <0298> 瑚太朗＿体験版
<0298> 瑚太朗＿体験版

// <0299> 「ん？」
<0299> 「ん？」

// <0300> 静流＿体験版
<0300> 静流＿体験版

// <0301> 「………」
<0301> 「………」

// <0302> 顔を覗き込むと、ちょっと赤面する。
<0302> 顔を覗き込むと、ちょっと赤面する。

// <0303> さっきのは照れ隠しでしょうか。
<0303> さっきのは照れ隠しでしょうか。

// <0304> 考えが読めるようで読めない。
<0304> 考えが読めるようで読めない。

// <0305> 瑚太朗＿体験版
<0305> 瑚太朗＿体験版

// <0306> 「なんだかよくわからんが…こういうときは罰則とかがあるんじゃないか？」
<0306> 「なんだかよくわからんが…こういうときは罰則とかがあるんじゃないか？」

// <0307> 静流＿体験版
<0307> 静流＿体験版

// <0308> 「ばっそく」
<0308> 「ばっそく」

// <0309> 瑚太朗＿体験版
<0309> 瑚太朗＿体験版

// <0310> 「ああ、罰則だ。スピード違反で減点とか、校則違反で掃除当番とか」
<0310> 「ああ、罰則だ。スピード違反で減点とか、校則違反で掃除当番とか」

// <0311> 静流＿体験版
<0311> 静流＿体験版

// <0312> 「………」
<0312> 「………」

// <0313> もう一度生徒手帳を見直す。
<0313> もう一度生徒手帳を見直す。

// <0314> 静流＿体験版
<0314> 静流＿体験版

// <0315> 「残念ながらそんな罰則は定められていない…」
<0315> 「残念ながらそんな罰則は定められていない…」

// <0316> 瑚太朗＿体験版
<0316> 瑚太朗＿体験版

// <0317> 「じゃあフーキーンの静流さんの裁量でいいんじゃない？」
<0317> 「じゃあフーキーンの静流さんの裁量でいいんじゃない？」

// <0318> 静流＿体験版
<0318> 静流＿体験版

// <0319> 「…ばっそく、バッソク…」
<0319> 「…ばっそく、バッソク…」

// <0320> うーむ、と考え込む。
<0320> うーむ、と考え込む。

// <0321> ぽん、と手を叩く。
<0321> ぽん、と手を叩く。

// <0322> 静流＿体験版
<0322> 静流＿体験版

// <0323> 「お庭でおべんとー食べよう。ふたりで」
<0323> 「お庭でおべんとー食べよう。ふたりで」

// <0324> さも名案といった雰囲気で言うが。
<0324> さも名案といった雰囲気で言うが。

// <0325> 瑚太朗＿体験版
<0325> 瑚太朗＿体験版

// <0326> 「変わった罰則だな？」
<0326> 「変わった罰則だな？」

// <0327> 静流＿体験版
<0327> 静流＿体験版

// <0328> 「むう…」
<0328> 「むう…」

// <0329> なにい、そうなのか…と考え込む。
<0329> なにい、そうなのか…と考え込む。

// <0330> 瑚太朗＿体験版
<0330> 瑚太朗＿体験版

// <0331> 「ひょっとして、最初から俺を誘うつもりだったんじゃないか？」
<0331> 「ひょっとして、最初から俺を誘うつもりだったんじゃないか？」

// <0332> 瑚太朗＿体験版
<0332> 瑚太朗＿体験版

// <0333> 「まあ、別にいいけど」
<0333> 「まあ、別にいいけど」

// <0334> 静流＿体験版
<0334> 静流＿体験版

// <0335> 「………」
<0335> 「………」

// <0336> 赤面。
<0336> 赤面。

// <0337> どうやら図星のようです。
<0337> どうやら図星のようです。

// <0338> 瑚太朗＿体験版
<0338> 瑚太朗＿体験版

// <0339> 「じゃ、行くか」
<0339> 「じゃ、行くか」

// <0340> 静流＿体験版
<0340> 静流＿体験版

// <0341> 「………」
<0341> 「………」

