// <0000> 
<0000> 

// <0001> 
<0001> 

// <0002> BS_DT_A
<0002> BS_DT_A
// <0145> 「なわけあるか。ここで取り出すのが先ほどの秘伝、激辛ペッパーソース！」
<0145> 「なわけあるか。ここで取り出すのが先ほどの秘伝、激辛ペッパーソース！」

// <0146> 小鳥＿体験版
<0146> 小鳥＿体験版

// <0147> 「え？　え？」
<0147> 「え？　え？」

// <0148> 小鳥＿体験版
<0148> 小鳥＿体験版

// <0149> 「うわぁ…。それをハラペーニョの中いっぱいに入れちゃうの…？」
<0149> 「うわぁ…。それをハラペーニョの中いっぱいに入れちゃうの…？」

// <0150> 小鳥＿体験版
<0150> 小鳥＿体験版

// <0151> 「うわ～…」
<0151> 「うわ～…」

// <0152> たぷん。真っ赤な地獄ソースが充填される。
<0152> たぷん。真っ赤な地獄ソースが充填される。

// <0153> それはすでに、ただのハラペーニョの揚げ物ではない。
<0153> それはすでに、ただのハラペーニョの揚げ物ではない。

// <0154> もはや化学兵器とさえ言い切れる…！
<0154> もはや化学兵器とさえ言い切れる…！

// <0155> 瑚太朗＿体験版
<0155> 瑚太朗＿体験版

// <0156> 「こいつを先ほど、ひと舐めしてみたんだが、その辛さは先日の１７辛カレーを遥かに超えていた…」
<0156> 「こいつを先ほど、ひと舐めしてみたんだが、その辛さは先日の１７辛カレーを遥かに超えていた…」

// <0157> 瑚太朗＿体験版
<0157> 瑚太朗＿体験版

// <0158> 「常人にはもはや劇物だが、……これなら今度こそ、此花ルチアに辛いと言わせられるのではないか…！」
<0158> 「常人にはもはや劇物だが、……これなら今度こそ、此花ルチアに辛いと言わせられるのではないか…！」

// <0159> 小鳥＿体験版
<0159> 小鳥＿体験版

// <0160> 「どうして、委員長に？」
<0160> 「どうして、委員長に？」

// <0161> 小鳥＿体験版
<0161> 小鳥＿体験版

// <0162> 「あー、あの人、実はかなりの辛党だって噂、聞いたことあるねぇ」
<0162> 「あー、あの人、実はかなりの辛党だって噂、聞いたことあるねぇ」

// <0163> 瑚太朗＿体験版
<0163> 瑚太朗＿体験版

// <0164> 「やはり噂になってたか」
<0164> 「やはり噂になってたか」

// <0165> 瑚太朗＿体験版
<0165> 瑚太朗＿体験版

// <0166> 「そして、それは噂じゃない。事実だ」
<0166> 「そして、それは噂じゃない。事実だ」

// <0167> 瑚太朗＿体験版
<0167> 瑚太朗＿体験版

// <0168> 「俺はすでに、この世のものと思えない実験結果を二度も目撃してる」
<0168> 「俺はすでに、この世のものと思えない実験結果を二度も目撃してる」

// <0169> 瑚太朗＿体験版
<0169> 瑚太朗＿体験版

// <0170> 「そしてそのいずれでも、俺は死に掛けた」
<0170> 「そしてそのいずれでも、俺は死に掛けた」

// <0171> 小鳥＿体験版
<0171> 小鳥＿体験版

// <0172> 「女の子のお皿なんか舐めるからだよ」
<0172> 「女の子のお皿なんか舐めるからだよ」

// <0173> 小鳥＿体験版
<0173> 小鳥＿体験版

// <0174> 「そっちも噂になってるよ～？」
<0174> 「そっちも噂になってるよ～？」

// <0175> 小鳥＿体験版
<0175> 小鳥＿体験版

// <0176> 「事実なのかい、瑚太朗君や？」
<0176> 「事実なのかい、瑚太朗君や？」

// <0177> 瑚太朗＿体験版
<0177> 瑚太朗＿体験版

// <0178> 「いいや間違いだ」
<0178> 「いいや間違いだ」

// <0179> 瑚太朗＿体験版
<0179> 瑚太朗＿体験版

// <0180> 「厳密には、委員長の皿に付着していた物質の測定が必要だったと言うべきだ」
<0180> 「厳密には、委員長の皿に付着していた物質の測定が必要だったと言うべきだ」

// <0181> 小鳥＿体験版
<0181> 小鳥＿体験版

// <0182> 「うわー、やっぱ事実なのかー」
<0182> 「うわー、やっぱ事実なのかー」

// <0183> 小鳥＿体験版
<0183> 小鳥＿体験版

// <0184> 「私、否定しちゃったよ、友達に謝らなくちゃいかんよ～」
<0184> 「私、否定しちゃったよ、友達に謝らなくちゃいかんよ～」

// <0185> 瑚太朗＿体験版
<0185> 瑚太朗＿体験版

// <0186> 「謝らんでいい謝らんでいい」
<0186> 「謝らんでいい謝らんでいい」

// <0187> 瑚太朗＿体験版
<0187> 瑚太朗＿体験版

// <0188> 「よし、ここで小鳥の出番だ」
<0188> 「よし、ここで小鳥の出番だ」

// <0189> 小鳥＿体験版
<0189> 小鳥＿体験版

// <0190> 「えー？　私はそんなの食べないよ～」
<0190> 「えー？　私はそんなの食べないよ～」

// <0191> 瑚太朗＿体験版
<0191> 瑚太朗＿体験版

// <0192> 「いや違う。女のお前なら警戒されないはず」
<0192> 「いや違う。女のお前なら警戒されないはず」

// <0193> 瑚太朗＿体験版
<0193> 瑚太朗＿体験版

// <0194> 「いいか、やることは簡単だ。よく聞け、……ごにょごにょごにょ」
<0194> 「いいか、やることは簡単だ。よく聞け、……ごにょごにょごにょ」

// <0195> 委員長の食事の様子は、一言で言うとあれだ。
<0195> 委員長の食事の様子は、一言で言うとあれだ。

// <0196> きりきり黙々。まるで黒板に書かれた内容をノートに取るかのように生真面目そのもの。
<0196> きりきり黙々。まるで黒板に書かれた内容をノートに取るかのように生真面目そのもの。

// <0197> なかなかに凝った楽しそうな弁当も、その堅苦しい食べ方では泣いてるに違いない…。
<0197> なかなかに凝った楽しそうな弁当も、その堅苦しい食べ方では泣いてるに違いない…。

// <0198> そこへひょっこり近付いていく神戸小鳥、我が刺客。
<0198> そこへひょっこり近付いていく神戸小鳥、我が刺客。

// <0199> ルチア＿体験版
<0199> ルチア＿体験版

// <0200> 「……はむはむ。……はむはむ」
<0200> 「……はむはむ。……はむはむ」

// <0201> 小鳥＿体験版
<0201> 小鳥＿体験版

// <0202> 「お～い、委員長ぉ」
<0202> 「お～い、委員長ぉ」

// <0203> ルチア＿体験版
<0203> ルチア＿体験版

// <0204> 「おや、神戸さんか。何か用か？」
<0204> 「おや、神戸さんか。何か用か？」

// <0205> 小鳥＿体験版
<0205> 小鳥＿体験版

// <0206> 「あのね、その。…委員長のお弁当、いっつも美味しそうだなぁって」
<0206> 「あのね、その。…委員長のお弁当、いっつも美味しそうだなぁって」

// <0207> 小鳥＿体験版
<0207> 小鳥＿体験版

// <0208> 「そう言え～って」
<0208> 「そう言え～って」

// <0209> ルチア＿体験版
<0209> ルチア＿体験版

// <0210> 「そーいぇ～？」
<0210> 「そーいぇ～？」

// <0211> 小鳥＿体験版
<0211> 小鳥＿体験版

// <0212> 「そ、…
<0212> 「そ、…

// <0213> so yeah
<0213> so yeah

// <0214> ～。なんちて…」
<0214> ～。なんちて…」

// <0215> ルチア＿体験版
<0215> ルチア＿体験版

// <0216> 「何のことかさっぱりわからんが」
<0216> 「何のことかさっぱりわからんが」

// <0217> ルチア＿体験版
<0217> ルチア＿体験版

// <0218> 「私のお弁当を褒めてくれたのか…？　ならばありがとう」
<0218> 「私のお弁当を褒めてくれたのか…？　ならばありがとう」

// <0219> ルチア＿体験版
<0219> ルチア＿体験版

// <0220> 「可愛くお弁当を作るのは好きなんだ」
<0220> 「可愛くお弁当を作るのは好きなんだ」

// <0221> 小鳥＿体験版
<0221> 小鳥＿体験版

// <0222> 「う、うん。それでねぇ…」
<0222> 「う、うん。それでねぇ…」

// <0223> 小鳥＿体験版
<0223> 小鳥＿体験版

// <0224> 「委員長とおかず交換がしたいな～って」
<0224> 「委員長とおかず交換がしたいな～って」

// <0225> 小鳥＿体験版
<0225> 小鳥＿体験版

// <0226> 「そう言え～って。あひひ、
<0226> 「そう言え～って。あひひ、

// <0227> so yeah
<0227> so yeah

// <0228> ～」
<0228> ～」

// <0229> 苦し紛れに笑いながら、親指を立てて、いかにも取り繕ってますというポーズを取る。
<0229> 苦し紛れに笑いながら、親指を立てて、いかにも取り繕ってますというポーズを取る。

// <0230> あいつ、嘘はからきしだな。そこが良いところでもあるのだが。
<0230> あいつ、嘘はからきしだな。そこが良いところでもあるのだが。

// <0231> 作戦は簡単だ。まず、小鳥は女の子同士の友情モードで、さりげなく、おかず交換を申し出る。
<0231> 作戦は簡単だ。まず、小鳥は女の子同士の友情モードで、さりげなく、おかず交換を申し出る。

// <0232> そして、赤き化学兵器“レッドデッドマッドハラペーニョ
<0232> そして、赤き化学兵器“レッドデッドマッドハラペーニョ

// <0233> RX-45
<0233> RX-45

// <0234> ”を送り込む！　というわけだ。
<0234> ”を送り込む！　というわけだ。

// <0235> 俺が持っていけば、警戒されて拒否されるだろう。だが小鳥ならばきっと委員長も油断する。
<0235> 俺が持っていけば、警戒されて拒否されるだろう。だが小鳥ならばきっと委員長も油断する。

// <0236> 万一、委員長が激辛に咽び大騒ぎとなっても、下手人は小鳥。
<0236> 万一、委員長が激辛に咽び大騒ぎとなっても、下手人は小鳥。

// <0237> 俺はしらばっくれて、知らんぷりというわけだ。うお、俺って黒幕完璧！
<0237> 俺はしらばっくれて、知らんぷりというわけだ。うお、俺って黒幕完璧！

// <0238> ルチア＿体験版
<0238> ルチア＿体験版

// <0239> 「……気持ちは嬉しいが、交換は辞退する」
<0239> 「……気持ちは嬉しいが、交換は辞退する」

// <0240> 小鳥＿体験版
<0240> 小鳥＿体験版

// <0241> 「えー？　どうしてー？」
<0241> 「えー？　どうしてー？」

// <0242> ルチア＿体験版
<0242> ルチア＿体験版

// <0243> 「見てくれはいいが、味に自信がない。恥ずかしくてとても交換など出来ない」
<0243> 「見てくれはいいが、味に自信がない。恥ずかしくてとても交換など出来ない」

// <0244> ルチア＿体験版
<0244> ルチア＿体験版

// <0245> 「だから気持ちだけ受け取らせてくれ。すまん」
<0245> 「だから気持ちだけ受け取らせてくれ。すまん」

// <0246> 瑚太朗＿体験版
<0246> 瑚太朗＿体験版

// <0247> （…うーむ、辞退とはな。その展開は読めなかった…）
<0247> （…うーむ、辞退とはな。その展開は読めなかった…）

// <0248> 小鳥＿体験版
<0248> 小鳥＿体験版

// <0249> 「ど、どうしようかいねぇ、瑚太朗君～」
<0249> 「ど、どうしようかいねぇ、瑚太朗君～」

// <0250> 瑚太朗＿体験版
<0250> 瑚太朗＿体験版

// <0251> 「作戦変更だ」
<0251> 「作戦変更だ」

// <0252> 瑚太朗＿体験版
<0252> 瑚太朗＿体験版

// <0253> 「交換しなくてもいい。友情の証とか何とか言って、とりあえずそれを置いて来い…！」
<0253> 「交換しなくてもいい。友情の証とか何とか言って、とりあえずそれを置いて来い…！」

// <0254> 瑚太朗＿体験版
<0254> 瑚太朗＿体験版

// <0255> 「って、うは」
<0255> 「って、うは」

// <0256> ルチア＿体験版
<0256> ルチア＿体験版

// <0257> 「……やはり黒幕はお前か、天王寺瑚太朗ぉおおおおお…」
<0257> 「……やはり黒幕はお前か、天王寺瑚太朗ぉおおおおお…」

// <0258> 瑚太朗＿体験版
<0258> 瑚太朗＿体験版

// <0259> 「い、いえいえ私は無関係、善意の第三者デスヨ…」
<0259> 「い、いえいえ私は無関係、善意の第三者デスヨ…」

// <0260> 委員長は顔を真っ赤にして、怒りにフルフルとしながら、こっちへずかずかとやって来る。
<0260> 委員長は顔を真っ赤にして、怒りにフルフルとしながら、こっちへずかずかとやって来る。

// <0261> ルチア＿体験版
<0261> ルチア＿体験版

// <0262> 「お、お前は先日から何なんだ…！　私に何か恨みでもあるのかっ！」
<0262> 「お、お前は先日から何なんだ…！　私に何か恨みでもあるのかっ！」

// <0263> 瑚太朗＿体験版
<0263> 瑚太朗＿体験版

// <0264> 「いやその、恨みなんて全然…。むしろ興味津々」
<0264> 「いやその、恨みなんて全然…。むしろ興味津々」

// <0265> 瑚太朗＿体験版
<0265> 瑚太朗＿体験版

// <0266> 「尊敬を超えて畏怖さえ覚えてマス……」
<0266> 「尊敬を超えて畏怖さえ覚えてマス……」

// <0267> 小鳥＿体験版
<0267> 小鳥＿体験版

// <0268> 「えっとその、瑚太朗君はきっと…、委員長と仲直りしたいんだよ～」
<0268> 「えっとその、瑚太朗君はきっと…、委員長と仲直りしたいんだよ～」

// <0269> ルチア＿体験版
<0269> ルチア＿体験版

// <0270> 「仲…、直りだと？」
<0270> 「仲…、直りだと？」

// <0271> 小鳥の咄嗟の助け舟に感謝して、それに何とか便乗させてもらうことにしよう。
<0271> 小鳥の咄嗟の助け舟に感謝して、それに何とか便乗させてもらうことにしよう。

// <0272> うまく言い繕わなきゃ、学食に続いて教室の天井まで舐めさせられることになっちまう。
<0272> うまく言い繕わなきゃ、学食に続いて教室の天井まで舐めさせられることになっちまう。

// <0273> 瑚太朗＿体験版
<0273> 瑚太朗＿体験版

// <0274> 「まぁそのだな。先日以来、色々と迷惑を掛けてただろ」
<0274> 「まぁそのだな。先日以来、色々と迷惑を掛けてただろ」

// <0275> 瑚太朗＿体験版
<0275> 瑚太朗＿体験版

// <0276> 「ありゃ全て誤解なわけだ」
<0276> 「ありゃ全て誤解なわけだ」

// <0277> ルチア＿体験版
<0277> ルチア＿体験版

// <0278> 「誤解？」
<0278> 「誤解？」

// <0279> ルチア＿体験版
<0279> ルチア＿体験版

// <0280> 「……わ、……わわ、私のお皿を舐めてたのが、何の、どういう誤解だと言うのか…！」
<0280> 「……わ、……わわ、私のお皿を舐めてたのが、何の、どういう誤解だと言うのか…！」

// <0281> ルチア＿体験版
<0281> ルチア＿体験版

// <0282> 「くぅぅぅぅぅぅぅぅぅ……、不潔不潔不潔ぅぅっ！」
<0282> 「くぅぅぅぅぅぅぅぅぅ……、不潔不潔不潔ぅぅっ！」

// <0283> ざわざわざわ！　教室中の女子たちがざわめく。
<0283> ざわざわざわ！　教室中の女子たちがざわめく。

// <0284> えー、ウッソー！　天王寺君のあの噂って本当だったの～！？
